date,forward_pe_ratio_1y
"Nov. 27, 2019",20.62
"Nov. 26, 2019",20.52
"Nov. 25, 2019",20.29
"Nov. 22, 2019",20.32
"Nov. 21, 2019",20.29
"Nov. 20, 2019",20.37
"Nov. 19, 2019",20.70
"Nov. 18, 2019",20.67
"Nov. 15, 2019",20.89
"Nov. 14, 2019",20.65
"Nov. 13, 2019",20.91
"Nov. 12, 2019",20.92
"Nov. 11, 2019",20.78
"Nov. 8, 2019",20.83
"Nov. 7, 2019",20.65
"Nov. 6, 2019",20.78
"Nov. 5, 2019",20.77
"Nov. 4, 2019",20.69
"Nov. 1, 2019",20.24
"Oct. 31, 2019",19.85
"Oct. 30, 2019",20.07
"Oct. 29, 2019",19.90
"Oct. 28, 2019",19.85
"Oct. 25, 2019",19.73
"Oct. 24, 2019",19.71
"Oct. 23, 2019",19.52
"Oct. 22, 2019",19.42
"Oct. 21, 2019",19.42
"Oct. 18, 2019",19.03
"Oct. 17, 2019",19.25
"Oct. 16, 2019",18.81
"Oct. 15, 2019",18.81
"Oct. 14, 2019",18.73
"Oct. 11, 2019",18.80
"Oct. 10, 2019",18.50
"Oct. 9, 2019",18.37
"Oct. 8, 2019",18.23
"Oct. 7, 2019",18.76
"Oct. 4, 2019",18.81
"Oct. 3, 2019",18.56
"Oct. 2, 2019",18.51
"Oct. 1, 2019",18.87
"Sept. 30, 2019",19.45
"Sept. 27, 2019",19.31
"Sept. 26, 2019",19.20
"Sept. 25, 2019",19.19
"Sept. 24, 2019",19.05
"Sept. 23, 2019",19.21
"Sept. 20, 2019",19.34
"Sept. 19, 2019",19.17
"Sept. 18, 2019",19.31
"Sept. 17, 2019",19.13
"Sept. 16, 2019",19.10
"Sept. 13, 2019",19.28
"Sept. 12, 2019",19.38
"Sept. 11, 2019",19.69
"Sept. 10, 2019",19.49
"Sept. 9, 2019",19.50
"Sept. 6, 2019",19.67
"Sept. 5, 2019",19.58
"Sept. 4, 2019",19.21
"Sept. 3, 2019",18.80
"Aug. 30, 2019",18.92
"Aug. 29, 2019",18.80
"Aug. 28, 2019",18.34
"Aug. 27, 2019",18.10
"Aug. 26, 2019",18.03
"Aug. 23, 2019",17.99
"Aug. 22, 2019",18.72
"Aug. 21, 2019",18.83
"Aug. 20, 2019",18.79
"Aug. 19, 2019",19.06
"Aug. 16, 2019",18.97
"Aug. 15, 2019",18.65
"Aug. 14, 2019",18.85
"Aug. 13, 2019",19.31
"Aug. 12, 2019",18.96
"Aug. 9, 2019",19.16
"Aug. 8, 2019",19.20
"Aug. 7, 2019",18.78
"Aug. 6, 2019",18.91
"Aug. 5, 2019",18.62
"Aug. 2, 2019",19.31
"Aug. 1, 2019",19.49
"July 31, 2019",19.82
"July 30, 2019",19.99
"July 29, 2019",20.06
"July 26, 2019",19.95
"July 25, 2019",19.97
"July 24, 2019",19.99
"July 23, 2019",20.10
"July 22, 2019",19.95
"July 19, 2019",19.88
"July 18, 2019",19.98
"July 17, 2019",19.38
"July 16, 2019",20.09
"July 15, 2019",20.11
"July 12, 2019",20.36
"July 11, 2019",20.06
"July 10, 2019",20.05
"July 9, 2019",20.17
"July 8, 2019",20.19
"July 5, 2019",20.30
"July 3, 2019",20.50
"July 2, 2019",20.30
"July 1, 2019",20.32
"June 30, 2019",
"June 28, 2019",20.07
"June 27, 2019",19.98
"June 26, 2019",19.95
"June 25, 2019",19.99
"June 24, 2019",20.07
"June 21, 2019",20.03
"June 20, 2019",20.26
"June 19, 2019",20.16
"June 18, 2019",20.20
"June 17, 2019",19.81
"June 14, 2019",19.86
"June 13, 2019",19.91
"June 12, 2019",19.87
"June 11, 2019",19.73
"June 10, 2019",19.69
"June 7, 2019",19.80
"June 6, 2019",19.57
"June 5, 2019",19.47
"June 4, 2019",19.33
"June 3, 2019",19.13
"May 31, 2019",18.88
"May 30, 2019",19.02
"May 29, 2019",18.89
"May 28, 2019",18.99
"May 24, 2019",19.16
"May 23, 2019",19.13
"May 22, 2019",19.46
"May 21, 2019",19.49
"May 20, 2019",19.38
"May 17, 2019",19.53
"May 16, 2019",19.63
"May 15, 2019",19.47
"May 14, 2019",19.33
"May 13, 2019",19.17
"May 10, 2019",19.73
"May 9, 2019",19.58
"May 8, 2019",19.58
"May 7, 2019",19.52
"May 6, 2019",19.84
"May 3, 2019",19.95
"May 2, 2019",19.70
"May 1, 2019",19.65
"April 30, 2019",19.96
"April 29, 2019",19.83
"April 26, 2019",19.80
"April 25, 2019",19.59
"April 24, 2019",19.69
"April 23, 2019",19.75
"April 22, 2019",19.34
"April 18, 2019",19.43
"April 17, 2019",18.72
"April 16, 2019",18.72
"April 15, 2019",18.62
"April 12, 2019",18.67
"April 11, 2019",18.49
"April 10, 2019",18.39
"April 9, 2019",18.49
"April 8, 2019",18.63
"April 5, 2019",18.58
"April 4, 2019",18.51
"April 3, 2019",18.42
"April 2, 2019",18.51
"April 1, 2019",18.56
"March 31, 2019",
"March 29, 2019",18.27
"March 28, 2019",18.22
"March 27, 2019",18.06
"March 26, 2019",18.10
"March 25, 2019",17.92
"March 22, 2019",17.91
"March 21, 2019",18.21
"March 20, 2019",17.96
"March 19, 2019",18.07
"March 18, 2019",18.04
"March 15, 2019",17.86
"March 14, 2019",17.84
"March 13, 2019",17.82
"March 12, 2019",17.64
"March 11, 2019",17.61
"March 8, 2019",17.42
"March 7, 2019",17.53
"March 6, 2019",17.67
"March 5, 2019",17.72
"March 4, 2019",17.76
"March 1, 2019",17.90
"Feb. 28, 2019",17.71
"Feb. 27, 2019",17.77
"Feb. 26, 2019",17.69
"Feb. 25, 2019",17.71
"Feb. 22, 2019",17.61
"Feb. 21, 2019",17.54
"Feb. 20, 2019",17.77
"Feb. 19, 2019",17.62
"Feb. 15, 2019",17.62
"Feb. 14, 2019",17.30
"Feb. 13, 2019",17.41
"Feb. 12, 2019",17.28
"Feb. 11, 2019",17.07
"Feb. 8, 2019",17.08
"Feb. 7, 2019",17.03
"Feb. 6, 2019",17.11
"Feb. 5, 2019",17.09
"Feb. 4, 2019",17.00
"Feb. 1, 2019",16.63
"Jan. 31, 2019",16.51
"Jan. 30, 2019",16.47
"Jan. 29, 2019",16.29
"Jan. 28, 2019",16.15
"Jan. 25, 2019",16.29
"Jan. 24, 2019",16.23
"Jan. 23, 2019",16.18
"Jan. 22, 2019",16.07
"Jan. 18, 2019",16.30
"Jan. 17, 2019",16.08
"Jan. 16, 2019",15.86
"Jan. 15, 2019",15.83
"Jan. 14, 2019",15.82
"Jan. 11, 2019",15.79
"Jan. 10, 2019",15.83
"Jan. 9, 2019",15.60
"Jan. 8, 2019",15.53
"Jan. 7, 2019",15.56
"Jan. 4, 2019",15.47
"Jan. 3, 2019",14.95
"Jan. 2, 2019",15.15
"Dec. 31, 2018",15.19
