date,forward_ps_ratio
"March 19, 2020",2.271
"March 18, 2020",2.284
"March 17, 2020",2.516
"March 16, 2020",2.582
"March 13, 2020",2.852
"March 12, 2020",2.561
"March 11, 2020",2.914
"March 10, 2020",3.071
"March 9, 2020",2.903
"March 6, 2020",3.116
"March 5, 2020",3.132
"March 4, 2020",3.252
"March 3, 2020",3.075
"March 2, 2020",3.120
"Feb. 28, 2020",3.080
"Feb. 27, 2020",3.053
"Feb. 26, 2020",3.199
"Feb. 25, 2020",3.211
"Feb. 24, 2020",3.354
"Feb. 21, 2020",3.442
"Feb. 20, 2020",3.458
"Feb. 19, 2020",3.461
"Feb. 18, 2020",3.434
"Feb. 14, 2020",3.460
"Feb. 13, 2020",3.447
"Feb. 12, 2020",3.467
"Feb. 11, 2020",3.428
"Feb. 10, 2020",3.386
"Feb. 7, 2020",3.354
"Feb. 6, 2020",3.375
"Feb. 5, 2020",3.385
"Feb. 4, 2020",3.353
"Feb. 3, 2020",3.278
"Jan. 31, 2020",3.315
"Jan. 30, 2020",3.413
"Jan. 29, 2020",3.362
"Jan. 28, 2020",3.358
"Jan. 27, 2020",3.321
"Jan. 24, 2020",3.382
"Jan. 23, 2020",3.429
"Jan. 22, 2020",3.438
"Jan. 21, 2020",3.455
"Jan. 17, 2020",3.499
"Jan. 16, 2020",3.480
"Jan. 15, 2020",3.451
"Jan. 14, 2020",3.446
"Jan. 13, 2020",3.462
"Jan. 10, 2020",3.412
"Jan. 9, 2020",3.420
"Jan. 8, 2020",3.394
"Jan. 7, 2020",3.392
"Jan. 6, 2020",3.390
"Jan. 3, 2020",3.416
"Jan. 2, 2020",3.452
"Dec. 31, 2019",3.38
"Dec. 30, 2019",3.425
"Dec. 27, 2019",3.427
"Dec. 26, 2019",3.434
"Dec. 24, 2019",3.423
"Dec. 23, 2019",3.426
"Dec. 20, 2019",3.425
"Dec. 19, 2019",3.427
"Dec. 18, 2019",3.391
"Dec. 17, 2019",3.431
"Dec. 16, 2019",3.425
"Dec. 13, 2019",3.436
"Dec. 12, 2019",3.444
"Dec. 11, 2019",3.418
"Dec. 10, 2019",3.379
"Dec. 9, 2019",3.388
"Dec. 6, 2019",3.407
"Dec. 5, 2019",3.379
"Dec. 4, 2019",3.363
"Dec. 3, 2019",3.350
"Dec. 2, 2019",3.385
"Nov. 29, 2019",3.467
"Nov. 27, 2019",3.484
"Nov. 26, 2019",3.466
"Nov. 25, 2019",3.427
"Nov. 22, 2019",3.433
"Nov. 21, 2019",3.428
"Nov. 20, 2019",3.441
"Nov. 19, 2019",3.497
"Nov. 18, 2019",3.491
"Nov. 15, 2019",3.529
"Nov. 14, 2019",3.488
"Nov. 13, 2019",3.533
"Nov. 12, 2019",3.534
"Nov. 11, 2019",3.511
"Nov. 8, 2019",3.518
"Nov. 7, 2019",3.488
"Nov. 6, 2019",3.511
"Nov. 5, 2019",3.508
"Nov. 4, 2019",3.495
"Nov. 1, 2019",3.420
"Oct. 31, 2019",3.354
"Oct. 30, 2019",3.390
"Oct. 29, 2019",3.362
"Oct. 28, 2019",3.353
"Oct. 25, 2019",3.332
"Oct. 24, 2019",3.329
"Oct. 23, 2019",3.298
"Oct. 22, 2019",3.280
"Oct. 21, 2019",3.280
"Oct. 18, 2019",3.215
"Oct. 17, 2019",3.253
"Oct. 16, 2019",3.177
"Oct. 15, 2019",3.177
"Oct. 14, 2019",3.164
"Oct. 11, 2019",3.175
"Oct. 10, 2019",3.126
"Oct. 9, 2019",3.104
"Oct. 8, 2019",3.080
"Oct. 7, 2019",3.168
"Oct. 4, 2019",3.177
"Oct. 3, 2019",3.136
"Oct. 2, 2019",3.128
"Oct. 1, 2019",3.188
"Sept. 30, 2019",3.285
"Sept. 27, 2019",3.285
"Sept. 26, 2019",3.266
"Sept. 25, 2019",3.264
"Sept. 24, 2019",3.241
"Sept. 23, 2019",3.268
"Sept. 20, 2019",3.291
"Sept. 19, 2019",3.261
"Sept. 18, 2019",3.284
"Sept. 17, 2019",3.255
"Sept. 16, 2019",3.250
"Sept. 13, 2019",3.279
"Sept. 12, 2019",3.297
"Sept. 11, 2019",3.349
"Sept. 10, 2019",3.316
"Sept. 9, 2019",3.317
"Sept. 6, 2019",3.346
"Sept. 5, 2019",3.331
"Sept. 4, 2019",3.268
"Sept. 3, 2019",3.197
"Aug. 30, 2019",3.219
"Aug. 29, 2019",3.199
"Aug. 28, 2019",3.119
"Aug. 27, 2019",3.079
"Aug. 26, 2019",3.068
"Aug. 23, 2019",3.060
"Aug. 22, 2019",3.185
"Aug. 21, 2019",3.202
"Aug. 20, 2019",3.196
"Aug. 19, 2019",3.243
"Aug. 16, 2019",3.227
"Aug. 15, 2019",3.173
"Aug. 14, 2019",3.207
"Aug. 13, 2019",3.284
"Aug. 12, 2019",3.226
"Aug. 9, 2019",3.259
"Aug. 8, 2019",3.265
"Aug. 7, 2019",3.194
"Aug. 6, 2019",3.217
"Aug. 5, 2019",3.168
"Aug. 2, 2019",3.285
"Aug. 1, 2019",3.315
"July 31, 2019",3.372
"July 30, 2019",3.400
"July 29, 2019",3.412
"July 26, 2019",3.394
"July 25, 2019",3.398
"July 24, 2019",3.401
"July 23, 2019",3.419
"July 22, 2019",3.394
"July 19, 2019",3.382
"July 18, 2019",3.400
"July 17, 2019",3.297
"July 16, 2019",3.417
"July 15, 2019",3.422
"July 12, 2019",3.463
"July 11, 2019",3.412
"July 10, 2019",3.411
"July 9, 2019",3.432
"July 8, 2019",3.435
"July 5, 2019",3.453
"July 3, 2019",3.488
"July 2, 2019",3.453
"July 1, 2019",3.457
"June 30, 2019",
"June 28, 2019",3.453
"June 27, 2019",3.438
"June 26, 2019",3.433
"June 25, 2019",3.440
"June 24, 2019",3.453
"June 21, 2019",3.447
"June 20, 2019",3.486
"June 19, 2019",3.469
"June 18, 2019",3.476
"June 17, 2019",3.408
"June 14, 2019",3.417
"June 13, 2019",3.425
"June 12, 2019",3.419
"June 11, 2019",3.394
"June 10, 2019",3.387
"June 7, 2019",3.406
"June 6, 2019",3.367
"June 5, 2019",3.350
"June 4, 2019",3.325
"June 3, 2019",3.292
"May 31, 2019",3.249
"May 30, 2019",3.272
"May 29, 2019",3.250
"May 28, 2019",3.268
"May 24, 2019",3.296
"May 23, 2019",3.291
"May 22, 2019",3.348
"May 21, 2019",3.354
"May 20, 2019",3.334
"May 17, 2019",3.361
"May 16, 2019",3.377
"May 15, 2019",3.350
"May 14, 2019",3.325
"May 13, 2019",3.299
"May 10, 2019",3.394
"May 9, 2019",3.370
"May 8, 2019",3.369
"May 7, 2019",3.359
"May 6, 2019",3.413
"May 3, 2019",3.432
"May 2, 2019",3.389
"May 1, 2019",3.380
"April 30, 2019",3.434
"April 29, 2019",3.412
"April 26, 2019",3.406
"April 25, 2019",3.370
"April 24, 2019",3.387
"April 23, 2019",3.398
"April 22, 2019",3.327
"April 18, 2019",3.343
"April 17, 2019",3.221
"April 16, 2019",3.221
"April 15, 2019",3.204
"April 12, 2019",3.213
"April 11, 2019",3.182
"April 10, 2019",3.164
"April 9, 2019",3.181
"April 8, 2019",3.205
"April 5, 2019",3.198
"April 4, 2019",3.185
"April 3, 2019",3.170
"April 2, 2019",3.185
"April 1, 2019",3.193
"March 31, 2019",
"March 29, 2019",3.145
"March 28, 2019",3.138
"March 27, 2019",3.110
"March 26, 2019",3.117
"March 25, 2019",3.086
"March 22, 2019",3.084
"March 21, 2019",3.136
"March 20, 2019",3.093
"March 19, 2019",3.112
"March 18, 2019",3.106
"March 15, 2019",3.075
"March 14, 2019",3.073
"March 13, 2019",3.069
"March 12, 2019",3.038
"March 11, 2019",3.032
"March 8, 2019",3.000
"March 7, 2019",3.018
"March 6, 2019",3.043
"March 5, 2019",3.051
"March 4, 2019",3.058
"March 1, 2019",3.082
"Feb. 28, 2019",3.052
"Feb. 27, 2019",3.063
"Feb. 26, 2019",3.049
"Feb. 25, 2019",3.052
"Feb. 22, 2019",3.035
"Feb. 21, 2019",3.024
"Feb. 20, 2019",3.062
"Feb. 19, 2019",3.037
"Feb. 15, 2019",3.038
"Feb. 14, 2019",2.982
"Feb. 13, 2019",3.001
"Feb. 12, 2019",2.979
"Feb. 11, 2019",2.942
"Feb. 8, 2019",2.944
"Feb. 7, 2019",2.935
