date,forward_ps_ratio_1y
"March 19, 2020",2.184
"March 18, 2020",2.196
"March 17, 2020",2.420
"March 16, 2020",2.484
"March 13, 2020",2.743
"March 12, 2020",2.468
"March 11, 2020",2.807
"March 10, 2020",2.959
"March 9, 2020",2.797
"March 6, 2020",3.002
"March 5, 2020",3.018
"March 4, 2020",3.133
"March 3, 2020",2.963
"March 2, 2020",3.006
"Feb. 28, 2020",2.968
"Feb. 27, 2020",2.942
"Feb. 26, 2020",3.082
"Feb. 25, 2020",3.094
"Feb. 24, 2020",3.232
"Feb. 21, 2020",3.316
"Feb. 20, 2020",3.332
"Feb. 19, 2020",3.335
"Feb. 18, 2020",3.308
"Feb. 14, 2020",3.334
"Feb. 13, 2020",3.321
"Feb. 12, 2020",3.340
"Feb. 11, 2020",3.303
"Feb. 10, 2020",3.262
"Feb. 7, 2020",3.232
"Feb. 6, 2020",3.251
"Feb. 5, 2020",3.262
"Feb. 4, 2020",3.230
"Feb. 3, 2020",3.159
"Jan. 31, 2020",3.194
"Jan. 30, 2020",3.288
"Jan. 29, 2020",3.239
"Jan. 28, 2020",3.235
"Jan. 27, 2020",3.200
"Jan. 24, 2020",3.259
"Jan. 23, 2020",3.304
"Jan. 22, 2020",3.313
"Jan. 21, 2020",3.329
"Jan. 17, 2020",3.371
"Jan. 16, 2020",3.353
"Jan. 15, 2020",3.325
"Jan. 14, 2020",3.32
"Jan. 13, 2020",3.335
"Jan. 10, 2020",3.288
"Jan. 9, 2020",3.295
"Jan. 8, 2020",3.270
"Jan. 7, 2020",3.268
"Jan. 6, 2020",3.266
"Jan. 3, 2020",3.291
"Jan. 2, 2020",3.326
"Dec. 31, 2019",3.257
"Dec. 30, 2019",3.385
"Dec. 27, 2019",3.386
"Dec. 26, 2019",3.394
"Dec. 24, 2019",3.383
"Dec. 23, 2019",3.385
"Dec. 20, 2019",3.385
"Dec. 19, 2019",3.387
"Dec. 18, 2019",3.351
"Dec. 17, 2019",3.391
"Dec. 16, 2019",3.385
"Dec. 13, 2019",3.396
"Dec. 12, 2019",3.404
"Dec. 11, 2019",3.377
"Dec. 10, 2019",3.340
"Dec. 9, 2019",3.348
"Dec. 6, 2019",3.367
"Dec. 5, 2019",3.339
"Dec. 4, 2019",3.324
"Dec. 3, 2019",3.311
"Dec. 2, 2019",3.345
"Nov. 29, 2019",3.426
"Nov. 27, 2019",3.443
"Nov. 26, 2019",3.426
"Nov. 25, 2019",3.387
"Nov. 22, 2019",3.392
"Nov. 21, 2019",3.387
"Nov. 20, 2019",3.401
"Nov. 19, 2019",3.456
"Nov. 18, 2019",3.450
"Nov. 15, 2019",3.488
"Nov. 14, 2019",3.447
"Nov. 13, 2019",3.491
"Nov. 12, 2019",3.492
"Nov. 11, 2019",3.470
"Nov. 8, 2019",3.477
"Nov. 7, 2019",3.447
"Nov. 6, 2019",3.469
"Nov. 5, 2019",3.467
"Nov. 4, 2019",3.454
"Nov. 1, 2019",3.380
"Oct. 31, 2019",3.314
"Oct. 30, 2019",3.350
"Oct. 29, 2019",3.323
"Oct. 28, 2019",3.313
"Oct. 25, 2019",3.293
"Oct. 24, 2019",3.29
"Oct. 23, 2019",3.259
"Oct. 22, 2019",3.242
"Oct. 21, 2019",3.242
"Oct. 18, 2019",3.177
"Oct. 17, 2019",3.214
"Oct. 16, 2019",3.140
"Oct. 15, 2019",3.14
"Oct. 14, 2019",3.127
"Oct. 11, 2019",3.138
"Oct. 10, 2019",3.089
"Oct. 9, 2019",3.067
"Oct. 8, 2019",3.044
"Oct. 7, 2019",3.131
"Oct. 4, 2019",3.140
"Oct. 3, 2019",3.099
"Oct. 2, 2019",3.091
"Oct. 1, 2019",3.150
"Sept. 30, 2019",3.247
"Sept. 27, 2019",3.247
"Sept. 26, 2019",3.227
"Sept. 25, 2019",3.225
"Sept. 24, 2019",3.203
"Sept. 23, 2019",3.230
"Sept. 20, 2019",3.252
"Sept. 19, 2019",3.222
"Sept. 18, 2019",3.246
"Sept. 17, 2019",3.216
"Sept. 16, 2019",3.212
"Sept. 13, 2019",3.240
"Sept. 12, 2019",3.258
"Sept. 11, 2019",3.310
"Sept. 10, 2019",3.277
"Sept. 9, 2019",3.278
"Sept. 6, 2019",3.307
"Sept. 5, 2019",3.292
"Sept. 4, 2019",3.230
"Sept. 3, 2019",3.160
"Aug. 30, 2019",3.181
"Aug. 29, 2019",3.161
"Aug. 28, 2019",3.083
"Aug. 27, 2019",3.043
"Aug. 26, 2019",3.032
"Aug. 23, 2019",3.024
"Aug. 22, 2019",3.148
"Aug. 21, 2019",3.165
"Aug. 20, 2019",3.159
"Aug. 19, 2019",3.205
"Aug. 16, 2019",3.189
"Aug. 15, 2019",3.135
"Aug. 14, 2019",3.170
"Aug. 13, 2019",3.246
"Aug. 12, 2019",3.188
"Aug. 9, 2019",3.220
"Aug. 8, 2019",3.227
"Aug. 7, 2019",3.157
"Aug. 6, 2019",3.179
"Aug. 5, 2019",3.130
"Aug. 2, 2019",3.246
"Aug. 1, 2019",3.276
"July 31, 2019",3.332
"July 30, 2019",3.360
"July 29, 2019",3.372
"July 26, 2019",3.354
"July 25, 2019",3.358
"July 24, 2019",3.361
"July 23, 2019",3.379
"July 22, 2019",3.354
"July 19, 2019",3.342
"July 18, 2019",3.360
"July 17, 2019",3.258
"July 16, 2019",3.377
"July 15, 2019",3.382
"July 12, 2019",3.423
"July 11, 2019",3.372
"July 10, 2019",3.371
"July 9, 2019",3.391
"July 8, 2019",3.394
"July 5, 2019",3.412
"July 3, 2019",3.447
"July 2, 2019",3.413
"July 1, 2019",3.416
"June 30, 2019",
"June 28, 2019",3.412
"June 27, 2019",3.397
"June 26, 2019",3.392
"June 25, 2019",3.399
"June 24, 2019",3.412
"June 21, 2019",3.407
"June 20, 2019",3.445
"June 19, 2019",3.428
"June 18, 2019",3.435
"June 17, 2019",3.368
"June 14, 2019",3.377
"June 13, 2019",3.385
"June 12, 2019",3.379
"June 11, 2019",3.355
"June 10, 2019",3.347
"June 7, 2019",3.366
"June 6, 2019",3.327
"June 5, 2019",3.311
"June 4, 2019",3.286
"June 3, 2019",3.253
"May 31, 2019",3.211
"May 30, 2019",3.233
"May 29, 2019",3.212
"May 28, 2019",3.230
"May 24, 2019",3.257
"May 23, 2019",3.253
"May 22, 2019",3.309
"May 21, 2019",3.314
"May 20, 2019",3.295
"May 17, 2019",3.321
"May 16, 2019",3.338
"May 15, 2019",3.310
"May 14, 2019",3.286
"May 13, 2019",3.260
"May 10, 2019",3.354
"May 9, 2019",3.330
"May 8, 2019",3.329
"May 7, 2019",3.319
"May 6, 2019",3.373
"May 3, 2019",3.392
"May 2, 2019",3.349
"May 1, 2019",3.341
"April 30, 2019",3.393
"April 29, 2019",3.372
"April 26, 2019",3.366
"April 25, 2019",3.330
"April 24, 2019",3.348
"April 23, 2019",3.358
"April 22, 2019",3.288
"April 18, 2019",3.304
"April 17, 2019",3.183
"April 16, 2019",3.183
"April 15, 2019",3.166
"April 12, 2019",3.175
"April 11, 2019",3.144
"April 10, 2019",3.126
"April 9, 2019",3.144
"April 8, 2019",3.167
"April 5, 2019",3.160
"April 4, 2019",3.148
"April 3, 2019",3.133
"April 2, 2019",3.147
"April 1, 2019",3.156
"March 31, 2019",
"March 29, 2019",3.108
"March 28, 2019",3.101
"March 27, 2019",3.073
"March 26, 2019",3.080
"March 25, 2019",3.05
"March 22, 2019",3.048
"March 21, 2019",3.099
"March 20, 2019",3.057
"March 19, 2019",3.076
"March 18, 2019",3.070
"March 15, 2019",3.039
"March 14, 2019",3.037
"March 13, 2019",3.033
"March 12, 2019",3.002
"March 11, 2019",2.996
"March 8, 2019",2.965
"March 7, 2019",2.982
"March 6, 2019",3.007
"March 5, 2019",3.015
"March 4, 2019",3.022
"March 1, 2019",3.046
"Feb. 28, 2019",3.017
"Feb. 27, 2019",3.027
"Feb. 26, 2019",3.014
"Feb. 25, 2019",3.016
"Feb. 22, 2019",3.000
"Feb. 21, 2019",2.988
"Feb. 20, 2019",3.026
"Feb. 19, 2019",3.001
"Feb. 15, 2019",3.002
"Feb. 14, 2019",2.947
"Feb. 13, 2019",2.966
"Feb. 12, 2019",2.944
"Feb. 11, 2019",2.907
"Feb. 8, 2019",2.910
"Feb. 7, 2019",2.901
"Feb. 6, 2019",2.915
"Feb. 5, 2019",2.911
"Feb. 4, 2019",2.896
"Feb. 1, 2019",2.833
"Jan. 31, 2019",2.812
"Jan. 30, 2019",2.805
"Jan. 29, 2019",2.775
"Jan. 28, 2019",2.750
"Jan. 25, 2019",2.775
"Jan. 24, 2019",2.766
"Jan. 23, 2019",2.758
"Jan. 22, 2019",2.740
"Jan. 18, 2019",2.779
"Jan. 17, 2019",2.741
"Jan. 16, 2019",2.704
"Jan. 15, 2019",2.699
"Jan. 14, 2019",2.696
"Jan. 11, 2019",2.691
"Jan. 10, 2019",2.699
"Jan. 9, 2019",2.659
"Jan. 8, 2019",2.647
"Jan. 7, 2019",2.652
"Jan. 4, 2019",2.638
"Jan. 3, 2019",2.548
"Jan. 2, 2019",2.583
"Dec. 31, 2018",2.589
