date,three_year_return
"Aug. 12, 2019",44.52%
"Aug. 9, 2019",45.80%
"Aug. 8, 2019",46.37%
"Aug. 7, 2019",42.79%
"Aug. 6, 2019",43.78%
"Aug. 5, 2019",41.59%
"Aug. 2, 2019",48.00%
"Aug. 1, 2019",48.80%
"July 31, 2019",50.77%
"July 30, 2019",52.04%
"July 29, 2019",52.58%
"July 26, 2019",52.27%
"July 25, 2019",53.02%
"July 24, 2019",53.03%
"July 23, 2019",53.82%
"July 22, 2019",52.70%
"July 19, 2019",47.41%
"July 18, 2019",48.74%
"July 17, 2019",43.83%
"July 16, 2019",49.08%
"July 15, 2019",49.28%
"July 12, 2019",51.36%
"July 11, 2019",49.71%
"July 10, 2019",49.30%
"July 9, 2019",50.21%
"July 8, 2019",50.33%
"July 5, 2019",55.86%
"July 3, 2019",55.74%
"July 2, 2019",54.18%
"July 1, 2019",54.35%
"June 28, 2019",55.67%
"June 27, 2019",58.62%
"June 26, 2019",56.26%
"June 25, 2019",56.57%
"June 24, 2019",57.18%
"June 21, 2019",51.13%
"June 20, 2019",53.16%
"June 19, 2019",53.89%
"June 18, 2019",54.19%
"June 17, 2019",51.22%
"June 14, 2019",52.15%
"June 13, 2019",52.99%
"June 12, 2019",50.70%
"June 11, 2019",49.61%
"June 10, 2019",49.29%
"June 7, 2019",51.88%
"June 6, 2019",49.87%
"June 5, 2019",50.09%
"June 4, 2019",48.98%
"June 3, 2019",47.49%
"May 31, 2019",46.80%
"May 30, 2019",47.17%
"May 29, 2019",46.21%
"May 28, 2019",47.00%
"May 24, 2019",48.22%
"May 23, 2019",50.06%
"May 22, 2019",52.08%
"May 21, 2019",52.34%
"May 20, 2019",51.46%
"May 17, 2019",52.11%
"May 16, 2019",51.25%
"May 15, 2019",52.17%
"May 14, 2019",51.08%
"May 13, 2019",49.87%
"May 10, 2019",51.86%
"May 9, 2019",53.13%
"May 8, 2019",52.27%
"May 7, 2019",51.82%
"May 6, 2019",54.28%
"May 3, 2019",54.13%
"May 2, 2019",52.00%
"May 1, 2019",52.14%
"April 30, 2019",54.53%
"April 29, 2019",53.57%
"April 26, 2019",52.59%
"April 25, 2019",53.04%
"April 24, 2019",52.58%
"April 23, 2019",53.04%
"April 22, 2019",49.86%
"April 18, 2019",48.91%
"April 17, 2019",44.52%
"April 16, 2019",44.49%
"April 15, 2019",43.73%
"April 12, 2019",46.18%
"April 11, 2019",46.18%
"April 10, 2019",45.10%
"April 9, 2019",45.90%
"April 8, 2019",47.00%
"April 5, 2019",47.12%
"April 4, 2019",45.54%
"April 3, 2019",43.97%
"April 2, 2019",44.64%
"April 1, 2019",45.03%
"March 29, 2019",44.43%
"March 28, 2019",44.48%
"March 27, 2019",43.53%
"March 26, 2019",43.87%
"March 25, 2019",42.45%
"March 22, 2019",40.27%
"March 21, 2019",43.01%
"March 20, 2019",41.79%
"March 19, 2019",42.65%
"March 18, 2019",42.37%
"March 15, 2019",45.37%
"March 14, 2019",45.51%
"March 13, 2019",44.62%
"March 12, 2019",43.18%
"March 11, 2019",42.89%
"March 8, 2019",43.30%
"March 7, 2019",44.29%
"March 6, 2019",44.57%
"March 5, 2019",44.96%
"March 4, 2019",45.29%
"March 1, 2019",49.59%
"Feb. 28, 2019",52.08%
"Feb. 27, 2019",52.60%
"Feb. 26, 2019",51.93%
"Feb. 25, 2019",50.38%
"Feb. 22, 2019",48.15%
"Feb. 21, 2019",44.69%
"Feb. 20, 2019",46.55%
"Feb. 19, 2019",45.32%
"Feb. 15, 2019",50.68%
"Feb. 14, 2019",47.93%
"Feb. 13, 2019",48.87%
"Feb. 12, 2019",47.77%
"Feb. 11, 2019",48.71%
"Feb. 8, 2019",48.86%
"Feb. 7, 2019",47.53%
"Feb. 6, 2019",48.27%
"Feb. 5, 2019",48.06%
"Feb. 4, 2019",46.70%
"Feb. 1, 2019",43.05%
"Jan. 31, 2019",41.54%
"Jan. 30, 2019",41.20%
"Jan. 29, 2019",39.68%
"Jan. 28, 2019",45.83%
"Jan. 25, 2019",49.38%
"Jan. 24, 2019",46.78%
"Jan. 23, 2019",46.32%
"Jan. 22, 2019",45.37%
"Jan. 18, 2019",48.33%
"Jan. 17, 2019",46.27%
"Jan. 16, 2019",44.32%
"Jan. 15, 2019",44.06%
"Jan. 14, 2019",41.74%
"Jan. 11, 2019",41.94%
"Jan. 10, 2019",42.33%
"Jan. 9, 2019",40.23%
"Jan. 8, 2019",39.58%
"Jan. 7, 2019",38.74%
"Jan. 4, 2019",33.48%
"Jan. 3, 2019",27.72%
"Jan. 2, 2019",29.45%
"Dec. 31, 2018",29.73%
"Dec. 28, 2018",27.46%
"Dec. 27, 2018",27.86%
"Dec. 26, 2018",25.92%
"Dec. 24, 2018",21.31%
"Dec. 21, 2018",28.30%
"Dec. 20, 2018",30.50%
"Dec. 19, 2018",33.09%
"Dec. 18, 2018",35.01%
"Dec. 17, 2018",33.58%
"Dec. 14, 2018",40.19%
"Dec. 13, 2018",43.72%
"Dec. 12, 2018",43.18%
"Dec. 11, 2018",41.64%
"Dec. 10, 2018",37.87%
"Dec. 7, 2018",35.41%
"Dec. 6, 2018",37.70%
"Dec. 4, 2018",38.79%
"Dec. 3, 2018",47.96%
"Nov. 30, 2018",43.57%
"Nov. 29, 2018",42.43%
"Nov. 28, 2018",41.03%
"Nov. 27, 2018",39.65%
"Nov. 26, 2018",40.55%
"Nov. 23, 2018",39.30%
"Nov. 21, 2018",38.74%
"Nov. 20, 2018",38.69%
"Nov. 19, 2018",42.78%
"Nov. 16, 2018",46.73%
"Nov. 15, 2018",48.68%
"Nov. 14, 2018",48.43%
"Nov. 13, 2018",48.59%
"Nov. 12, 2018",47.74%
"Nov. 9, 2018",48.84%
"Nov. 8, 2018",47.22%
"Nov. 7, 2018",46.88%
"Nov. 6, 2018",45.17%
"Nov. 5, 2018",44.48%
"Nov. 2, 2018",42.02%
"Nov. 1, 2018",42.24%
"Oct. 31, 2018",42.60%
"Oct. 30, 2018",40.77%
"Oct. 29, 2018",39.36%
"Oct. 26, 2018",44.51%
"Oct. 25, 2018",45.44%
"Oct. 24, 2018",43.32%
"Oct. 23, 2018",48.51%
"Oct. 22, 2018",51.30%
"Oct. 19, 2018",60.61%
"Oct. 18, 2018",62.66%
"Oct. 17, 2018",65.66%
"Oct. 16, 2018",67.24%
"Oct. 15, 2018",61.28%
"Oct. 12, 2018",56.51%
"Oct. 11, 2018",54.44%
"Oct. 10, 2018",57.46%
"Oct. 9, 2018",61.80%
"Oct. 8, 2018",65.89%
"Oct. 5, 2018",69.61%
"Oct. 4, 2018",73.51%
"Oct. 3, 2018",74.22%
"Oct. 2, 2018",74.90%
"Oct. 1, 2018",78.72%
"Sept. 28, 2018",82.71%
"Sept. 27, 2018",77.82%
"Sept. 26, 2018",78.25%
"Sept. 25, 2018",78.04%
"Sept. 24, 2018",77.74%
"Sept. 21, 2018",72.18%
"Sept. 20, 2018",70.84%
"Sept. 19, 2018",70.08%
"Sept. 18, 2018",70.43%
"Sept. 17, 2018",65.81%
"Sept. 14, 2018",67.36%
"Sept. 13, 2018",67.29%
"Sept. 12, 2018",65.45%
"Sept. 11, 2018",64.61%
"Sept. 10, 2018",65.04%
"Sept. 7, 2018",69.52%
"Sept. 6, 2018",70.77%
"Sept. 5, 2018",68.46%
"Sept. 4, 2018",66.22%
"Aug. 31, 2018",61.14%
"Aug. 30, 2018",60.33%
"Aug. 29, 2018",61.18%
"Aug. 28, 2018",60.98%
"Aug. 27, 2018",60.43%
"Aug. 24, 2018",66.25%
"Aug. 23, 2018",60.61%
"Aug. 22, 2018",58.80%
"Aug. 21, 2018",59.66%
"Aug. 20, 2018",52.33%
"Aug. 17, 2018",46.83%
"Aug. 16, 2018",46.09%
"Aug. 15, 2018",45.22%
"Aug. 14, 2018",46.12%
"Aug. 13, 2018",45.20%
"Aug. 10, 2018",43.49%
"Aug. 9, 2018",46.82%
"Aug. 8, 2018",48.00%
"Aug. 7, 2018",49.11%
"Aug. 6, 2018",47.32%
"Aug. 3, 2018",48.92%
"Aug. 2, 2018",49.25%
"Aug. 1, 2018",50.20%
"July 31, 2018",52.84%
"July 30, 2018",49.76%
"July 27, 2018",57.66%
"July 26, 2018",55.71%
"July 25, 2018",54.64%
"July 24, 2018",51.84%
"July 23, 2018",48.17%
"July 20, 2018",44.78%
"July 19, 2018",40.59%
"July 18, 2018",42.13%
"July 17, 2018",41.50%
"July 16, 2018",42.16%
"July 13, 2018",42.95%
"July 12, 2018",45.23%
"July 11, 2018",41.92%
"July 10, 2018",45.38%
"July 9, 2018",46.53%
"July 6, 2018",43.14%
"July 5, 2018",42.18%
"July 3, 2018",42.20%
"July 2, 2018",42.07%
"June 29, 2018",42.24%
"June 28, 2018",39.02%
"June 27, 2018",39.03%
"June 26, 2018",39.88%
"June 25, 2018",40.15%
"June 22, 2018",37.44%
"June 21, 2018",37.45%
"June 20, 2018",39.90%
"June 19, 2018",40.61%
"June 18, 2018",42.90%
"June 15, 2018",46.06%
"June 14, 2018",46.14%
"June 13, 2018",46.75%
"June 12, 2018",47.17%
"June 11, 2018",45.60%
"June 8, 2018",47.90%
"June 7, 2018",47.44%
"June 6, 2018",46.38%
"June 5, 2018",45.29%
"June 4, 2018",45.58%
"June 1, 2018",45.06%
"May 31, 2018",42.76%
"May 30, 2018",45.20%
"May 29, 2018",43.04%
"May 25, 2018",43.05%
"May 24, 2018",43.45%
"May 23, 2018",43.68%
"May 22, 2018",43.25%
"May 21, 2018",42.30%
"May 18, 2018",39.73%
"May 17, 2018",38.47%
"May 16, 2018",38.88%
"May 15, 2018",38.69%
"May 14, 2018",39.18%
"May 11, 2018",44.32%
"May 10, 2018",45.06%
"May 9, 2018",43.48%
"May 8, 2018",42.04%
"May 7, 2018",43.53%
"May 4, 2018",41.07%
"May 3, 2018",40.66%
"May 2, 2018",40.29%
"May 1, 2018",41.79%
"April 30, 2018",44.18%
"April 27, 2018",44.11%
"April 26, 2018",44.03%
"April 25, 2018",44.29%
"April 24, 2018",44.45%
"April 23, 2018",45.10%
"April 20, 2018",47.62%
"April 19, 2018",46.48%
"April 18, 2018",47.71%
"April 17, 2018",47.05%
"April 16, 2018",42.02%
"April 13, 2018",42.28%
"April 12, 2018",40.69%
"April 11, 2018",38.59%
"April 10, 2018",39.88%
"April 9, 2018",37.60%
"April 6, 2018",37.38%
"April 5, 2018",42.24%
"April 4, 2018",40.73%
"April 3, 2018",40.16%
"April 2, 2018",38.38%
"March 29, 2018",41.15%
"March 28, 2018",39.93%
"March 27, 2018",40.99%
"March 26, 2018",44.64%
"March 23, 2018",38.16%
"March 22, 2018",40.15%
"March 21, 2018",44.42%
"March 20, 2018",43.58%
"March 19, 2018",46.63%
"March 16, 2018",48.52%
"March 15, 2018",50.17%
"March 14, 2018",49.53%
"March 13, 2018",50.60%
"March 12, 2018",49.42%
"March 9, 2018",50.37%
"March 8, 2018",49.30%
"March 7, 2018",48.49%
"March 6, 2018",47.42%
"March 5, 2018",44.82%
"March 2, 2018",42.46%
"March 1, 2018",44.04%
"Feb. 28, 2018",47.86%
"Feb. 27, 2018",50.61%
"Feb. 26, 2018",51.86%
"Feb. 23, 2018",49.46%
"Feb. 22, 2018",46.34%
"Feb. 21, 2018",47.05%
"Feb. 20, 2018",47.32%
"Feb. 16, 2018",48.41%
"Feb. 15, 2018",47.82%
"Feb. 14, 2018",44.89%
"Feb. 13, 2018",43.08%
"Feb. 12, 2018",45.24%
"Feb. 9, 2018",46.41%
"Feb. 8, 2018",44.33%
"Feb. 7, 2018",49.44%
"Feb. 6, 2018",49.64%
"Feb. 5, 2018",47.57%
"Feb. 2, 2018",57.90%
"Feb. 1, 2018",64.24%
"Jan. 31, 2018",64.26%
"Jan. 30, 2018",63.54%
"Jan. 29, 2018",62.11%
"Jan. 26, 2018",62.85%
"Jan. 25, 2018",58.79%
"Jan. 24, 2018",56.96%
"Jan. 23, 2018",56.58%
"Jan. 22, 2018",60.42%
"Jan. 19, 2018",62.49%
"Jan. 18, 2018",61.55%
"Jan. 17, 2018",62.20%
"Jan. 16, 2018",61.67%
"Jan. 12, 2018",62.49%
"Jan. 11, 2018",60.54%
"Jan. 10, 2018",59.69%
"Jan. 9, 2018",58.60%
"Jan. 8, 2018",54.69%
"Jan. 5, 2018",59.14%
"Jan. 4, 2018",55.02%
"Jan. 3, 2018",52.96%
"Jan. 2, 2018",54.23%
"Dec. 29, 2017",51.70%
"Dec. 28, 2017",52.52%
"Dec. 27, 2017",52.34%
"Dec. 26, 2017",52.16%
"Dec. 22, 2017",52.52%
"Dec. 21, 2017",52.82%
"Dec. 20, 2017",53.83%
"Dec. 19, 2017",53.21%
"Dec. 18, 2017",54.50%
"Dec. 15, 2017",61.91%
"Dec. 14, 2017",60.72%
"Dec. 13, 2017",63.42%
"Dec. 12, 2017",61.26%
"Dec. 11, 2017",57.40%
"Dec. 8, 2017",56.49%
"Dec. 7, 2017",54.63%
"Dec. 6, 2017",54.35%
"Dec. 5, 2017",54.41%
"Dec. 4, 2017",55.80%
"Dec. 1, 2017",59.42%
"Nov. 30, 2017",58.32%
"Nov. 29, 2017",55.56%
"Nov. 28, 2017",55.07%
"Nov. 27, 2017",52.69%
"Nov. 24, 2017",53.16%
"Nov. 22, 2017",52.54%
"Nov. 21, 2017",52.91%
"Nov. 20, 2017",53.81%
"Nov. 17, 2017",52.62%
"Nov. 16, 2017",52.62%
"Nov. 15, 2017",52.09%
"Nov. 14, 2017",53.07%
"Nov. 13, 2017",52.02%
"Nov. 10, 2017",50.69%
"Nov. 9, 2017",51.15%
"Nov. 8, 2017",52.63%
"Nov. 7, 2017",52.74%
"Nov. 6, 2017",51.41%
"Nov. 3, 2017",52.41%
"Nov. 2, 2017",52.14%
"Nov. 1, 2017",51.64%
"Oct. 31, 2017",50.83%
"Oct. 30, 2017",52.17%
"Oct. 27, 2017",56.92%
"Oct. 26, 2017",54.88%
"Oct. 25, 2017",55.04%
"Oct. 24, 2017",55.18%
"Oct. 23, 2017",56.82%
"Oct. 20, 2017",62.42%
"Oct. 19, 2017",60.38%
"Oct. 18, 2017",60.18%
"Oct. 17, 2017",60.17%
"Oct. 16, 2017",67.34%
"Oct. 13, 2017",68.32%
"Oct. 12, 2017",63.83%
"Oct. 11, 2017",63.29%
"Oct. 10, 2017",63.97%
"Oct. 9, 2017",60.88%
"Oct. 6, 2017",57.08%
"Oct. 5, 2017",56.89%
"Oct. 4, 2017",56.32%
"Oct. 3, 2017",56.45%
"Oct. 2, 2017",57.45%
"Sept. 29, 2017",52.41%
"Sept. 28, 2017",51.53%
"Sept. 27, 2017",50.44%
"Sept. 26, 2017",51.17%
"Sept. 25, 2017",53.26%
"Sept. 22, 2017",50.54%
"Sept. 21, 2017",46.80%
"Sept. 20, 2017",44.54%
"Sept. 19, 2017",43.56%
"Sept. 18, 2017",43.64%
"Sept. 15, 2017",47.64%
"Sept. 14, 2017",46.02%
"Sept. 13, 2017",46.76%
"Sept. 12, 2017",47.59%
"Sept. 11, 2017",47.55%
"Sept. 8, 2017",45.27%
"Sept. 7, 2017",44.19%
"Sept. 6, 2017",43.63%
"Sept. 5, 2017",43.59%
"Sept. 1, 2017",45.35%
"Aug. 31, 2017",46.02%
"Aug. 30, 2017",45.78%
"Aug. 29, 2017",45.35%
"Aug. 28, 2017",44.44%
"Aug. 25, 2017",43.62%
"Aug. 24, 2017",43.70%
"Aug. 23, 2017",43.56%
"Aug. 22, 2017",44.08%
"Aug. 21, 2017",42.11%
"Aug. 18, 2017",42.47%
"Aug. 17, 2017",44.99%
"Aug. 16, 2017",47.37%
"Aug. 15, 2017",46.66%
"Aug. 14, 2017",47.32%
"Aug. 11, 2017",47.45%
"Aug. 10, 2017",48.87%
"Aug. 9, 2017",50.78%
"Aug. 8, 2017",50.43%
"Aug. 7, 2017",53.64%
"Aug. 4, 2017",54.16%
"Aug. 3, 2017",53.28%
"Aug. 2, 2017",52.35%
"Aug. 1, 2017",50.48%
"July 31, 2017",49.07%
"July 28, 2017",44.55%
"July 27, 2017",43.86%
"July 26, 2017",45.45%
"July 25, 2017",44.14%
"July 24, 2017",44.25%
"July 21, 2017",40.87%
"July 20, 2017",40.18%
"July 19, 2017",41.42%
"July 18, 2017",40.43%
"July 17, 2017",42.93%
"July 14, 2017",42.68%
"July 13, 2017",43.41%
"July 12, 2017",42.82%
"July 11, 2017",42.24%
"July 10, 2017",43.68%
"July 7, 2017",42.92%
"July 6, 2017",41.37%
"July 5, 2017",41.82%
"July 3, 2017",41.73%
"June 30, 2017",44.22%
"June 29, 2017",42.69%
"June 28, 2017",44.47%
"June 27, 2017",43.35%
"June 26, 2017",45.09%
"June 23, 2017",42.94%
"June 22, 2017",42.20%
"June 21, 2017",42.39%
"June 20, 2017",43.09%
"June 19, 2017",44.66%
"June 16, 2017",44.35%
"June 15, 2017",44.22%
"June 14, 2017",43.97%
"June 13, 2017",44.13%
"June 12, 2017",43.09%
"June 9, 2017",40.44%
"June 8, 2017",41.08%
"June 7, 2017",40.21%
"June 6, 2017",40.23%
"June 5, 2017",41.39%
"June 2, 2017",44.30%
"June 1, 2017",44.08%
"May 31, 2017",43.58%
"May 30, 2017",43.52%
"May 26, 2017",45.71%
"May 25, 2017",46.26%
"May 24, 2017",44.50%
"May 23, 2017",44.18%
"May 22, 2017",44.99%
"May 19, 2017",43.81%
"May 18, 2017",43.82%
"May 17, 2017",43.29%
"May 16, 2017",45.57%
"May 15, 2017",45.60%
"May 12, 2017",40.10%
"May 11, 2017",42.94%
"May 10, 2017",42.77%
"May 9, 2017",42.95%
"May 8, 2017",41.86%
"May 5, 2017",42.70%
"May 4, 2017",42.85%
"May 3, 2017",42.70%
"May 2, 2017",42.84%
"May 1, 2017",42.72%
"April 28, 2017",42.64%
"April 27, 2017",40.98%
"April 26, 2017",41.22%
"April 25, 2017",40.35%
"April 24, 2017",39.41%
"April 21, 2017",37.16%
"April 20, 2017",33.70%
"April 19, 2017",32.59%
"April 18, 2017",32.95%
"April 17, 2017",33.33%
"April 13, 2017",36.28%
"April 12, 2017",37.00%
"April 11, 2017",38.55%
"April 10, 2017",37.04%
"April 7, 2017",35.99%
"April 6, 2017",33.44%
"April 5, 2017",33.15%
"April 4, 2017",33.81%
"April 3, 2017",32.62%
"March 31, 2017",35.38%
"March 30, 2017",38.77%
"March 29, 2017",38.64%
"March 28, 2017",38.62%
"March 27, 2017",38.66%
"March 24, 2017",36.44%
"March 23, 2017",35.75%
"March 22, 2017",35.73%
"March 21, 2017",35.90%
"March 20, 2017",36.87%
"March 17, 2017",36.92%
"March 16, 2017",38.11%
"March 15, 2017",38.78%
"March 14, 2017",37.40%
"March 13, 2017",37.27%
"March 10, 2017",34.13%
"March 9, 2017",32.97%
"March 8, 2017",33.39%
"March 7, 2017",33.05%
"March 6, 2017",33.82%
"March 3, 2017",35.62%
"March 2, 2017",34.53%
"March 1, 2017",35.51%
"Feb. 28, 2017",32.58%
"Feb. 27, 2017",33.09%
"Feb. 24, 2017",34.11%
"Feb. 23, 2017",33.64%
"Feb. 22, 2017",33.88%
"Feb. 21, 2017",33.52%
"Feb. 17, 2017",32.41%
"Feb. 16, 2017",31.98%
"Feb. 15, 2017",32.11%
"Feb. 14, 2017",31.41%
"Feb. 13, 2017",31.52%
"Feb. 10, 2017",31.98%
"Feb. 9, 2017",30.26%
"Feb. 8, 2017",29.25%
"Feb. 7, 2017",29.24%
"Feb. 6, 2017",31.69%
"Feb. 3, 2017",35.06%
"Feb. 2, 2017",30.07%
"Feb. 1, 2017",30.08%
"Jan. 31, 2017",30.43%
"Jan. 30, 2017",30.63%
"Jan. 27, 2017",31.90%
"Jan. 26, 2017",34.10%
"Jan. 25, 2017",34.00%
"Jan. 24, 2017",34.09%
"Jan. 23, 2017",31.49%
"Jan. 20, 2017",31.73%
"Jan. 19, 2017",31.83%
"Jan. 18, 2017",32.00%
"Jan. 17, 2017",31.07%
"Jan. 13, 2017",33.61%
"Jan. 12, 2017",31.21%
"Jan. 11, 2017",31.63%
"Jan. 10, 2017",31.46%
"Jan. 9, 2017",30.67%
"Jan. 6, 2017",31.82%
"Jan. 5, 2017",29.72%
"Jan. 4, 2017",29.43%
"Jan. 3, 2017",29.08%
"Dec. 30, 2016",28.03%
"Dec. 29, 2016",28.00%
"Dec. 28, 2016",27.73%
"Dec. 27, 2016",29.14%
"Dec. 23, 2016",31.14%
"Dec. 22, 2016",31.31%
"Dec. 21, 2016",31.62%
"Dec. 20, 2016",32.19%
"Dec. 19, 2016",33.08%
"Dec. 16, 2016",33.96%
"Dec. 15, 2016",35.09%
"Dec. 14, 2016",35.29%
"Dec. 13, 2016",37.12%
"Dec. 12, 2016",36.84%
"Dec. 9, 2016",33.03%
"Dec. 8, 2016",31.69%
"Dec. 7, 2016",32.67%
"Dec. 6, 2016",28.75%
"Dec. 5, 2016",30.70%
"Dec. 2, 2016",28.31%
"Dec. 1, 2016",29.16%
"Nov. 30, 2016",29.46%
"Nov. 29, 2016",28.78%
"Nov. 28, 2016",28.84%
"Nov. 25, 2016",29.61%
"Nov. 23, 2016",28.92%
"Nov. 22, 2016",27.43%
"Nov. 21, 2016",28.32%
"Nov. 18, 2016",27.12%
"Nov. 17, 2016",28.35%
"Nov. 16, 2016",27.41%
"Nov. 15, 2016",28.37%
"Nov. 14, 2016",28.21%
"Nov. 11, 2016",30.28%
"Nov. 10, 2016",30.19%
"Nov. 9, 2016",29.23%
"Nov. 8, 2016",27.23%
"Nov. 7, 2016",30.92%
"Nov. 4, 2016",26.13%
"Nov. 3, 2016",25.38%
"Nov. 2, 2016",25.51%
"Nov. 1, 2016",26.30%
"Oct. 31, 2016",27.18%
"Oct. 28, 2016",26.48%
"Oct. 27, 2016",25.09%
"Oct. 26, 2016",25.77%
"Oct. 25, 2016",25.36%
"Oct. 24, 2016",25.90%
"Oct. 21, 2016",29.45%
"Oct. 20, 2016",28.58%
"Oct. 19, 2016",28.74%
"Oct. 18, 2016",28.26%
"Oct. 17, 2016",25.27%
"Oct. 14, 2016",27.50%
"Oct. 13, 2016",25.93%
"Oct. 12, 2016",24.96%
"Oct. 11, 2016",23.04%
"Oct. 10, 2016",26.23%
"Oct. 7, 2016",29.72%
"Oct. 6, 2016",41.38%
"Oct. 5, 2016",40.95%
"Oct. 4, 2016",40.48%
"Oct. 3, 2016",43.29%
"Sept. 30, 2016",40.40%
"Sept. 29, 2016",39.02%
"Sept. 28, 2016",40.18%
"Sept. 27, 2016",39.04%
"Sept. 26, 2016",37.94%
"Sept. 23, 2016",37.86%
"Sept. 22, 2016",36.68%
"Sept. 21, 2016",35.62%
"Sept. 20, 2016",34.38%
"Sept. 19, 2016",31.97%
