date,zmijewski_score
"Dec. 31, 2019",-0.9353
"Sept. 30, 2019",-0.8616
"June 30, 2019",-0.9633
"March 31, 2019",-0.999
"Dec. 31, 2018",-0.9653
"Sept. 30, 2018",-0.5305
"June 30, 2018",-0.4557
"March 31, 2018",-0.4377
"Dec. 31, 2017",-0.3669
"Sept. 30, 2017",-1.194
"June 30, 2017",-1.167
"March 31, 2017",-1.195
"Dec. 31, 2016",-1.121
"Sept. 30, 2016",-1.153
"June 30, 2016",-1.216
"March 31, 2016",-1.185
"Dec. 31, 2015",-1.235
"Sept. 30, 2015",-1.275
"June 30, 2015",-1.362
"March 31, 2015",-1.291
"Dec. 31, 2014",-1.29
"Sept. 30, 2014",-1.413
"June 30, 2014",-1.352
"March 31, 2014",-1.298
"Dec. 31, 2013",-1.259
"Sept. 30, 2013",-0.9241
"June 30, 2013",-0.8655
"March 31, 2013",-0.8276
"Dec. 31, 2012",-0.7492
"Sept. 30, 2012",-0.7448
"June 30, 2012",-0.6175
"March 31, 2012",-0.5664
"Dec. 31, 2011",-0.4454
"Sept. 30, 2011",-0.6653
"June 30, 2011",-0.6902
"March 31, 2011",-0.6457
"Dec. 31, 2010",-0.5189
"Sept. 30, 2010",-0.4275
"June 30, 2010",-0.3091
"March 31, 2010",-0.2957
"Dec. 31, 2009",-0.2651
"Sept. 30, 2009",-0.4495
"June 30, 2009",-0.3225
"March 31, 2009",-0.2138
"Dec. 31, 2008",-0.1696
"Sept. 30, 2008",-0.47
"June 30, 2008",-0.5907
"March 31, 2008",-0.5688
"Dec. 31, 2007",-0.545
"Sept. 30, 2007",-0.4083
"June 30, 2007",-0.3679
"March 31, 2007",-0.6265
"Dec. 31, 2006",-0.73
"Sept. 30, 2006",-0.8995
"June 30, 2006",-0.8413
"March 31, 2006",-0.8136
"Dec. 31, 2005",-0.8125
"Sept. 30, 2005",-0.8463
"June 30, 2005",-0.8388
"March 31, 2005",-0.7154
"Dec. 31, 2004",-0.8963
"Sept. 30, 2004",-0.9925
"June 30, 2004",-0.9605
"March 31, 2004",-0.9237
"Dec. 31, 2003",-0.9394
"Sept. 30, 2003",-0.5371
"June 30, 2003",-0.5072
"March 31, 2003",-0.4644
"Dec. 31, 2002",-0.45
"Sept. 30, 2002",-1.299
"June 30, 2002",-1.076
"March 31, 2002",-0.9197
"Dec. 31, 2001",-0.7823
"Sept. 30, 2001",-0.7327
"June 30, 2001",-0.9323
"March 31, 2001",-1.063
"Dec. 31, 2000",-1.142
"Sept. 30, 2000",-0.9764
"June 30, 2000",-1.176
"March 31, 2000",-1.088
"Dec. 31, 1999",-1.111
"Sept. 30, 1999",-1.395
"June 30, 1999",-1.306
"March 31, 1999",-1.187
"Dec. 31, 1998",-1.222
"Sept. 30, 1998",-1.272
"June 30, 1998",-1.202
"March 31, 1998",-1.217
"Dec. 31, 1997",-1.037
"Sept. 30, 1997",-0.9652
"June 30, 1997",-0.946
"March 31, 1997",-0.8927
"Dec. 31, 1996",-0.8618
"Sept. 30, 1996",-0.771
"June 30, 1996",-0.6812
"March 31, 1996",-0.6467
"Dec. 31, 1995",-0.6196
"Sept. 30, 1995",-0.5991
"June 30, 1995",-0.5544
"March 31, 1995",-0.524
"Dec. 31, 1994",-0.4606
"Sept. 30, 1994",-0.3088
"June 30, 1994",-0.2265
"March 31, 1994",-0.1572
"Dec. 31, 1993",-0.0788
"Sept. 30, 1993",0.2619
"June 30, 1993",0.3658
"March 31, 1993",0.4128
"Dec. 31, 1992",0.4662
"Sept. 30, 1992",-0.7853
"June 30, 1992",-0.3737
"March 31, 1992",-0.2744
"Dec. 31, 1991",-0.166
"Sept. 30, 1991",-0.0914
"June 30, 1991",-0.6625
"March 31, 1991",-0.6754
"Dec. 31, 1990",-0.6896
"Sept. 30, 1990",-0.6625
"June 30, 1990",-0.6821
"March 31, 1990",-0.7458
"Dec. 31, 1989",-0.8013
