date,price_target_upside
"Jan. 8, 2018",7.44%
"Jan. 5, 2018",6.25%
"Jan. 4, 2018",7.00%
"Jan. 3, 2018",8.44%
"Jan. 2, 2018",7.74%
"Dec. 29, 2017",7.99%
"Dec. 28, 2017",7.45%
"Dec. 27, 2017",7.57%
"Dec. 26, 2017",7.70%
"Dec. 22, 2017",7.89%
"Dec. 21, 2017",7.73%
"Dec. 20, 2017",7.03%
"Dec. 19, 2017",7.46%
"Dec. 18, 2017",7.13%
"Dec. 15, 2017",7.36%
"Dec. 14, 2017",8.08%
"Dec. 13, 2017",4.92%
"Dec. 12, 2017",5.78%
"Dec. 11, 2017",5.45%
"Dec. 8, 2017",3.86%
"Dec. 7, 2017",3.81%
"Dec. 6, 2017",3.42%
"Dec. 5, 2017",3.38%
"Dec. 4, 2017",2.90%
"Dec. 1, 2017",2.48%
"Nov. 30, 2017",1.46%
"Nov. 29, 2017",3.26%
"Nov. 28, 2017",3.50%
"Nov. 27, 2017",4.43%
"Nov. 24, 2017",4.97%
"Nov. 22, 2017",5.12%
"Nov. 21, 2017",4.87%
"Nov. 20, 2017",5.86%
"Nov. 17, 2017",6.91%
"Nov. 16, 2017",6.39%
"Nov. 15, 2017",6.76%
"Nov. 14, 2017",6.07%
"Nov. 13, 2017",6.51%
"Nov. 10, 2017",7.22%
"Nov. 9, 2017",7.44%
"Nov. 8, 2017",6.41%
"Nov. 7, 2017",6.33%
"Nov. 6, 2017",7.33%
"Nov. 3, 2017",7.62%
"Nov. 2, 2017",7.29%
"Nov. 1, 2017",7.65%
"Oct. 31, 2017",8.22%
"Oct. 30, 2017",7.86%
"Oct. 27, 2017",6.71%
"Oct. 26, 2017",6.98%
"Oct. 25, 2017",6.87%
"Oct. 24, 2017",6.77%
"Oct. 23, 2017",6.92%
"Oct. 20, 2017",6.68%
"Oct. 19, 2017",7.81%
"Oct. 18, 2017",7.94%
"Oct. 17, 2017",7.95%
"Oct. 16, 2017",7.71%
"Oct. 13, 2017",7.60%
"Oct. 12, 2017",7.74%
"Oct. 11, 2017",7.11%
"Oct. 10, 2017",6.16%
"Oct. 9, 2017",4.30%
"Oct. 6, 2017",3.27%
"Oct. 5, 2017",3.67%
"Oct. 4, 2017",4.04%
"Oct. 3, 2017",3.96%
"Oct. 2, 2017",3.96%
"Sept. 29, 2017",4.64%
"Sept. 28, 2017",5.50%
"Sept. 27, 2017",6.27%
"Sept. 26, 2017",5.76%
"Sept. 25, 2017",5.33%
"Sept. 22, 2017",4.63%
"Sept. 21, 2017",5.13%
"Sept. 20, 2017",6.78%
"Sept. 19, 2017",6.90%
"Sept. 18, 2017",6.96%
"Sept. 15, 2017",5.97%
"Sept. 14, 2017",7.32%
"Sept. 13, 2017",6.78%
"Sept. 12, 2017",6.18%
"Sept. 11, 2017",5.93%
"Sept. 8, 2017",6.99%
"Sept. 7, 2017",7.38%
"Sept. 6, 2017",7.79%
"Sept. 5, 2017",7.83%
"Sept. 1, 2017",6.95%
"Aug. 31, 2017",6.45%
"Aug. 30, 2017",6.63%
"Aug. 29, 2017",6.95%
"Aug. 28, 2017",7.54%
"Aug. 25, 2017",7.58%
"Aug. 24, 2017",7.80%
"Aug. 23, 2017",7.90%
"Aug. 22, 2017",7.52%
"Aug. 21, 2017",8.57%
"Aug. 18, 2017",9.07%
"Aug. 17, 2017",8.35%
"Aug. 16, 2017",6.60%
"Aug. 15, 2017",6.95%
"Aug. 14, 2017",6.29%
"Aug. 11, 2017",7.60%
"Aug. 10, 2017",7.05%
"Aug. 9, 2017",5.69%
"Aug. 8, 2017",5.94%
"Aug. 7, 2017",5.32%
"Aug. 4, 2017",4.51%
"Aug. 3, 2017",4.86%
"Aug. 2, 2017",5.50%
"Aug. 1, 2017",6.82%
"July 31, 2017",7.51%
"July 28, 2017",6.99%
"July 27, 2017",6.84%
"July 26, 2017",5.68%
"July 25, 2017",5.93%
"July 24, 2017",5.25%
"July 21, 2017",5.40%
"July 20, 2017",5.78%
"July 19, 2017",4.85%
"July 18, 2017",5.26%
"July 17, 2017",5.21%
"July 14, 2017",4.35%
"July 13, 2017",4.74%
"July 12, 2017",5.17%
"July 11, 2017",5.60%
"July 10, 2017",4.90%
"July 7, 2017",4.97%
"July 6, 2017",5.44%
"July 5, 2017",5.13%
"July 3, 2017",5.20%
"June 30, 2017",5.54%
"June 29, 2017",6.31%
"June 28, 2017",5.00%
"June 27, 2017",5.82%
"June 26, 2017",4.77%
"June 23, 2017",4.98%
"June 22, 2017",4.92%
"June 21, 2017",4.62%
"June 20, 2017",3.77%
"June 19, 2017",3.06%
"June 16, 2017",3.99%
"June 15, 2017",4.11%
"June 14, 2017",3.48%
"June 13, 2017",3.37%
"June 12, 2017",4.24%
"June 9, 2017",3.83%
"June 8, 2017",3.74%
"June 7, 2017",4.39%
"June 6, 2017",4.37%
"June 5, 2017",3.78%
"June 2, 2017",3.37%
"June 1, 2017",3.81%
"May 31, 2017",4.17%
"May 30, 2017",4.22%
"May 26, 2017",3.97%
"May 25, 2017",3.58%
"May 24, 2017",4.84%
"May 23, 2017",5.07%
"May 22, 2017",5.08%
"May 19, 2017",5.43%
"May 18, 2017",6.23%
"May 17, 2017",6.62%
"May 16, 2017",4.95%
"May 15, 2017",4.97%
"May 12, 2017",5.36%
"May 11, 2017",5.03%
"May 10, 2017",5.16%
"May 9, 2017",5.03%
"May 8, 2017",5.27%
"May 5, 2017",5.04%
"May 4, 2017",5.21%
"May 3, 2017",5.31%
"May 2, 2017",5.22%
"May 1, 2017",5.45%
"April 28, 2017",5.26%
"April 27, 2017",6.28%
"April 26, 2017",6.10%
"April 25, 2017",6.76%
"April 24, 2017",6.35%
"April 21, 2017",7.94%
"April 20, 2017",10.22%
"April 19, 2017",11.14%
"April 18, 2017",10.42%
"April 17, 2017",9.95%
"April 13, 2017",10.78%
"April 12, 2017",10.20%
"April 11, 2017",8.97%
"April 10, 2017",9.04%
"April 7, 2017",9.20%
"April 6, 2017",9.59%
"April 5, 2017",9.82%
"April 4, 2017",9.82%
"April 3, 2017",9.69%
"March 31, 2017",8.44%
"March 30, 2017",7.97%
"March 29, 2017",8.07%
"March 28, 2017",8.09%
"March 27, 2017",8.76%
"March 24, 2017",8.53%
"March 23, 2017",7.88%
"March 22, 2017",7.90%
"March 21, 2017",7.76%
"March 20, 2017",7.04%
"March 17, 2017",6.20%
"March 16, 2017",6.87%
"March 15, 2017",6.36%
"March 14, 2017",7.43%
"March 13, 2017",6.56%
"March 10, 2017",6.30%
"March 9, 2017",7.02%
"March 8, 2017",6.68%
"March 7, 2017",6.70%
"March 6, 2017",6.86%
"March 3, 2017",6.46%
"March 2, 2017",6.35%
"March 1, 2017",3.92%
"Feb. 28, 2017",6.22%
"Feb. 27, 2017",5.89%
"Feb. 24, 2017",5.77%
"Feb. 23, 2017",5.95%
"Feb. 22, 2017",5.76%
"Feb. 21, 2017",6.04%
"Feb. 17, 2017",5.87%
"Feb. 16, 2017",6.21%
"Feb. 15, 2017",6.11%
"Feb. 14, 2017",6.49%
"Feb. 13, 2017",6.49%
"Feb. 10, 2017",8.04%
"Feb. 9, 2017",9.10%
"Feb. 8, 2017",9.95%
"Feb. 7, 2017",9.96%
"Feb. 6, 2017",10.31%
"Feb. 3, 2017",10.45%
"Feb. 2, 2017",11.57%
"Feb. 1, 2017",11.56%
"Jan. 31, 2017",11.26%
"Jan. 30, 2017",10.33%
"Jan. 27, 2017",10.12%
"Jan. 26, 2017",10.23%
"Jan. 25, 2017",10.31%
"Jan. 24, 2017",10.24%
"Jan. 23, 2017",10.75%
"Jan. 20, 2017",10.37%
"Jan. 19, 2017",10.28%
"Jan. 18, 2017",10.14%
"Jan. 17, 2017",10.92%
"Jan. 13, 2017",10.14%
"Jan. 12, 2017",10.47%
"Jan. 11, 2017",10.11%
"Jan. 10, 2017",10.26%
"Jan. 9, 2017",10.58%
"Jan. 6, 2017",9.67%
"Jan. 5, 2017",10.78%
"Jan. 4, 2017",10.20%
"Jan. 3, 2017",10.34%
"Dec. 30, 2016",10.66%
"Dec. 29, 2016",10.52%
"Dec. 28, 2016",10.75%
"Dec. 27, 2016",9.54%
"Dec. 23, 2016",9.58%
"Dec. 22, 2016",9.65%
"Dec. 21, 2016",9.38%
"Dec. 20, 2016",8.91%
"Dec. 19, 2016",9.22%
"Dec. 16, 2016",8.85%
"Dec. 15, 2016",8.22%
"Dec. 14, 2016",8.18%
"Dec. 13, 2016",6.73%
"Dec. 12, 2016",6.88%
"Dec. 9, 2016",7.88%
"Dec. 8, 2016",8.43%
"Dec. 7, 2016",7.63%
"Dec. 6, 2016",10.90%
"Dec. 5, 2016",11.09%
"Dec. 2, 2016",11.51%
"Dec. 1, 2016",10.19%
"Nov. 30, 2016",9.93%
"Nov. 29, 2016",10.51%
"Nov. 28, 2016",10.02%
"Nov. 25, 2016",9.71%
"Nov. 23, 2016",10.04%
"Nov. 22, 2016",11.32%
"Nov. 21, 2016",11.63%
"Nov. 18, 2016",11.50%
"Nov. 17, 2016",10.50%
"Nov. 16, 2016",11.32%
"Nov. 15, 2016",10.20%
"Nov. 14, 2016",10.28%
"Nov. 11, 2016",10.07%
"Nov. 10, 2016",10.13%
"Nov. 9, 2016",10.95%
"Nov. 8, 2016",12.69%
"Nov. 7, 2016",12.05%
"Nov. 4, 2016",15.16%
"Nov. 3, 2016",15.05%
"Nov. 2, 2016",14.94%
"Nov. 1, 2016",14.21%
"Oct. 31, 2016",13.66%
"Oct. 28, 2016",13.50%
"Oct. 27, 2016",14.54%
"Oct. 26, 2016",13.92%
"Oct. 25, 2016",14.29%
"Oct. 24, 2016",14.09%
"Oct. 21, 2016",14.24%
"Oct. 20, 2016",15.11%
"Oct. 19, 2016",14.97%
"Oct. 18, 2016",15.69%
"Oct. 17, 2016",15.51%
"Oct. 14, 2016",14.49%
"Oct. 13, 2016",15.27%
"Oct. 12, 2016",16.17%
"Oct. 11, 2016",18.15%
"Oct. 10, 2016",17.54%
"Oct. 7, 2016",19.30%
"Oct. 6, 2016",11.55%
"Oct. 5, 2016",11.89%
"Oct. 4, 2016",11.94%
"Oct. 3, 2016",10.87%
"Sept. 30, 2016",10.99%
"Sept. 29, 2016",11.37%
"Sept. 28, 2016",10.45%
"Sept. 27, 2016",11.35%
"Sept. 26, 2016",11.61%
"Sept. 23, 2016",11.57%
"Sept. 22, 2016",10.22%
"Sept. 21, 2016",11.08%
"Sept. 20, 2016",12.10%
"Sept. 19, 2016",12.42%
