date,historical_monthly_var_5_all
"Sept. 30, 2003",12.39%
"Aug. 31, 2003",12.40%
"July 31, 2003",12.53%
"June 30, 2003",12.58%
"May 31, 2003",12.61%
"April 30, 2003",12.65%
"March 31, 2003",12.68%
"Feb. 28, 2003",12.72%
"Jan. 31, 2003",12.74%
"Dec. 31, 2002",12.77%
"Nov. 30, 2002",12.77%
"Oct. 31, 2002",12.77%
"Sept. 30, 2002",12.52%
"Aug. 31, 2002",11.87%
"July 31, 2002",11.81%
"June 30, 2002",11.52%
"May 31, 2002",11.54%
"April 30, 2002",11.59%
"March 31, 2002",11.61%
"Feb. 28, 2002",11.69%
"Jan. 31, 2002",11.76%
"Dec. 31, 2001",11.78%
"Nov. 30, 2001",11.81%
"Oct. 31, 2001",11.84%
"Sept. 30, 2001",11.46%
"Aug. 31, 2001",11.26%
"July 31, 2001",11.31%
"June 30, 2001",10.97%
"May 31, 2001",10.58%
"April 30, 2001",10.62%
"March 31, 2001",10.50%
"Feb. 28, 2001",10.10%
"Jan. 31, 2001",10.13%
"Dec. 31, 2000",10.03%
"Nov. 30, 2000",10.06%
"Oct. 31, 2000",10.08%
"Sept. 30, 2000",10.08%
"Aug. 31, 2000",10.07%
"July 31, 2000",10.08%
"June 30, 2000",9.76%
"May 31, 2000",9.55%
"April 30, 2000",9.60%
"March 31, 2000",9.65%
"Feb. 29, 2000",9.66%
"Jan. 31, 2000",9.35%
"Dec. 31, 1999",9.12%
"Nov. 30, 1999",9.12%
"Oct. 31, 1999",9.12%
"Sept. 30, 1999",9.04%
"Aug. 31, 1999",9.03%
"July 31, 1999",9.04%
"June 30, 1999",9.05%
"May 31, 1999",9.07%
"April 30, 1999",9.11%
"March 31, 1999",9.14%
"Feb. 28, 1999",9.17%
"Jan. 31, 1999",9.08%
"Dec. 31, 1998",9.04%
"Nov. 30, 1998",8.89%
"Oct. 31, 1998",8.91%
"Sept. 30, 1998",8.90%
"Aug. 31, 1998",8.47%
"July 31, 1998",8.39%
"June 30, 1998",8.44%
"May 31, 1998",8.17%
"April 30, 1998",8.19%
"March 31, 1998",8.23%
"Feb. 28, 1998",8.27%
"Jan. 31, 1998",8.29%
"Dec. 31, 1997",8.30%
"Nov. 30, 1997",8.31%
"Oct. 31, 1997",8.30%
"Sept. 30, 1997",8.31%
"Aug. 31, 1997",8.32%
"July 31, 1997",8.29%
"June 30, 1997",8.29%
"May 31, 1997",8.30%
"April 30, 1997",8.31%
"March 31, 1997",8.35%
"Feb. 28, 1997",8.39%
"Jan. 31, 1997",8.41%
"Dec. 31, 1996",8.46%
"Nov. 30, 1996",8.49%
"Oct. 31, 1996",8.50%
"Sept. 30, 1996",8.53%
"Aug. 31, 1996",8.57%
"July 31, 1996",8.61%
"June 30, 1996",8.58%
"May 31, 1996",8.61%
"April 30, 1996",8.55%
"March 31, 1996",8.55%
"Feb. 29, 1996",8.59%
"Jan. 31, 1996",8.63%
"Dec. 31, 1995",8.66%
"Nov. 30, 1995",8.68%
"Oct. 31, 1995",8.71%
"Sept. 30, 1995",8.71%
"Aug. 31, 1995",8.72%
"July 31, 1995",8.78%
"June 30, 1995",8.81%
"May 31, 1995",8.84%
"April 30, 1995",8.85%
"March 31, 1995",8.92%
"Feb. 28, 1995",8.97%
"Jan. 31, 1995",8.98%
"Dec. 31, 1994",9.04%
"Nov. 30, 1994",9.06%
"Oct. 31, 1994",8.99%
"Sept. 30, 1994",8.85%
"Aug. 31, 1994",8.85%
"July 31, 1994",8.90%
"June 30, 1994",8.96%
"May 31, 1994",8.98%
"April 30, 1994",9.02%
"March 31, 1994",8.85%
"Feb. 28, 1994",8.85%
"Jan. 31, 1994",8.94%
"Dec. 31, 1993",8.97%
"Nov. 30, 1993",8.99%
"Oct. 31, 1993",9.05%
"Sept. 30, 1993",9.07%
"Aug. 31, 1993",9.15%
"July 31, 1993",9.31%
"June 30, 1993",9.36%
"May 31, 1993",9.40%
"April 30, 1993",9.45%
"March 31, 1993",9.52%
"Feb. 28, 1993",9.57%
"Jan. 31, 1993",9.63%
"Dec. 31, 1992",9.67%
"Nov. 30, 1992",9.70%
"Oct. 31, 1992",9.78%
"Sept. 30, 1992",9.86%
"Aug. 31, 1992",9.93%
"July 31, 1992",10.06%
"June 30, 1992",9.69%
"May 31, 1992",9.74%
"April 30, 1992",9.83%
"March 31, 1992",9.86%
"Feb. 29, 1992",10.03%
"Jan. 31, 1992",10.08%
"Dec. 31, 1991",10.08%
"Nov. 30, 1991",10.08%
"Oct. 31, 1991",10.12%
"Sept. 30, 1991",10.29%
"Aug. 31, 1991",10.39%
"July 31, 1991",10.49%
"June 30, 1991",10.56%
"May 31, 1991",10.59%
"April 30, 1991",10.64%
"March 31, 1991",10.72%
"Feb. 28, 1991",10.93%
"Jan. 31, 1991",10.97%
"Dec. 31, 1990",10.99%
"Nov. 30, 1990",11.13%
"Oct. 31, 1990",10.95%
"Sept. 30, 1990",9.68%
"Aug. 31, 1990",9.60%
"July 31, 1990",9.01%
"June 30, 1990",9.25%
"May 31, 1990",9.37%
"April 30, 1990",9.51%
"March 31, 1990",9.57%
"Feb. 28, 1990",9.63%
"Jan. 31, 1990",9.67%
"Dec. 31, 1989",9.89%
"Nov. 30, 1989",10.18%
"Oct. 31, 1989",10.56%
"Sept. 30, 1989",10.57%
"Aug. 31, 1989",10.62%
"July 31, 1989",10.69%
"June 30, 1989",10.86%
"May 31, 1989",11.23%
"April 30, 1989",11.35%
"March 31, 1989",11.46%
"Feb. 28, 1989",11.51%
"Jan. 31, 1989",11.53%
"Dec. 31, 1988",11.59%
"Nov. 30, 1988",11.60%
"Oct. 31, 1988",11.67%
"Sept. 30, 1988",11.83%
"Aug. 31, 1988",12.12%
"July 31, 1988",12.37%
"June 30, 1988",12.63%
"May 31, 1988",13.06%
"April 30, 1988",13.59%
"March 31, 1988",14.68%
"Feb. 29, 1988",15.07%
"Jan. 31, 1988",15.61%
"Dec. 31, 1987",15.68%
"Nov. 30, 1987",12.87%
"Oct. 31, 1987",9.24%
"Sept. 30, 1987",7.88%
"Aug. 31, 1987",7.89%
"July 31, 1987",8.05%
"June 30, 1987",8.16%
"May 31, 1987",8.07%
"April 30, 1987",6.96%
"March 31, 1987",6.63%
"Feb. 28, 1987",6.95%
"Jan. 31, 1987",7.02%
"Dec. 31, 1986",7.36%
"Nov. 30, 1986",7.41%
"Oct. 31, 1986",7.54%
"Sept. 30, 1986",7.87%
"Aug. 31, 1986",8.05%
"July 31, 1986",7.87%
"June 30, 1986",3.48%
"May 31, 1986",3.46%
"April 30, 1986",2.41%
"March 31, 1986",2.36%
"Feb. 28, 1986",2.70%
"Jan. 31, 1986",2.97%
"Dec. 31, 1985",1.35%
"Nov. 30, 1985",1.51%
"Oct. 31, 1985",1.96%
