date,ca_score
"Dec. 31, 2019",-0.4725
"Sept. 30, 2019",-0.5037
"June 30, 2019",-0.5067
"March 31, 2019",-0.522
"Dec. 31, 2018",-0.5486
"Sept. 30, 2018",-0.494
"June 30, 2018",-0.4231
"March 31, 2018",-0.3626
"Dec. 31, 2017",-0.2974
"Sept. 30, 2017",-0.2241
"June 30, 2017",-0.2252
"March 31, 2017",-0.2151
"Dec. 31, 2016",-0.2048
"Sept. 30, 2016",-0.1384
"June 30, 2016",-0.0709
"March 31, 2016",-0.0402
"Dec. 31, 2015",-0.003
"Sept. 30, 2015",0.0157
"June 30, 2015",0.027
"March 31, 2015",0.0149
"Dec. 31, 2014",0.0016
"Sept. 30, 2014",-0.0255
"June 30, 2014",-0.1056
"March 31, 2014",-0.1824
"Dec. 31, 2013",-0.2593
"Sept. 30, 2013",-0.4298
"June 30, 2013",-0.4674
"March 31, 2013",-0.5062
"Dec. 31, 2012",-0.5585
"Sept. 30, 2012",-0.6708
"June 30, 2012",-0.7179
"March 31, 2012",-0.7282
"Dec. 31, 2011",-0.7527
"Sept. 30, 2011",-0.624
"June 30, 2011",-0.6699
"March 31, 2011",-0.7581
"Dec. 31, 2010",-0.8355
"Sept. 30, 2010",-0.8952
"June 30, 2010",-0.918
"March 31, 2010",-0.9591
"Dec. 31, 2009",-1.022
"Sept. 30, 2009",-0.9016
"June 30, 2009",-0.8445
"March 31, 2009",-0.7444
"Dec. 31, 2008",-0.6347
"Sept. 30, 2008",-0.5653
"June 30, 2008",-0.5771
"March 31, 2008",-0.5726
"Dec. 31, 2007",-0.5531
"Sept. 30, 2007",-0.5214
"June 30, 2007",-0.4669
"March 31, 2007",-0.4105
"Dec. 31, 2006",-0.4036
"Sept. 30, 2006",-0.4054
"June 30, 2006",-0.4369
"March 31, 2006",-0.4923
"Dec. 31, 2005",-0.4938
"Sept. 30, 2005",-0.528
"June 30, 2005",-0.5292
"March 31, 2005",-0.5549
"Dec. 31, 2004",-0.5121
"Sept. 30, 2004",-0.4893
"June 30, 2004",-0.5148
"March 31, 2004",-0.5305
"Dec. 31, 2003",-0.565
"Sept. 30, 2003",-0.5412
"June 30, 2003",-0.46
"March 31, 2003",-0.378
"Dec. 31, 2002",-0.3103
"Sept. 30, 2002",-0.2656
"June 30, 2002",-0.4873
"March 31, 2002",-0.5712
"Dec. 31, 2001",-0.616
"Sept. 30, 2001",-0.5701
"June 30, 2001",-0.3767
"March 31, 2001",-0.2642
"Dec. 31, 2000",-0.1592
"Sept. 30, 2000",-0.2074
"June 30, 2000",-0.0688
"March 31, 2000",-0.0742
"Dec. 31, 1999",-0.1017
"Sept. 30, 1999",0.5499
"June 30, 1999",0.4308
"March 31, 1999",0.3628
"Dec. 31, 1998",0.2545
"Sept. 30, 1998",0.2625
"June 30, 1998",0.2354
"March 31, 1998",0.2069
"Dec. 31, 1997",0.1628
"Sept. 30, 1997",-0.2723
"June 30, 1997",-0.3362
"March 31, 1997",-0.3892
"Dec. 31, 1996",-0.4061
"Sept. 30, 1996",-0.4615
"June 30, 1996",-0.4891
"March 31, 1996",-0.4997
"Dec. 31, 1995",-0.5361
"Sept. 30, 1995",-0.5332
"June 30, 1995",-0.5813
"March 31, 1995",-0.6394
"Dec. 31, 1994",-0.7069
"Sept. 30, 1994",-0.7629
"June 30, 1994",-0.823
"March 31, 1994",-0.8674
"Dec. 31, 1993",-0.905
"Sept. 30, 1993",-0.986
"June 30, 1993",-0.9188
"March 31, 1993",-0.8576
"Dec. 31, 1992",-0.8041
"Sept. 30, 1992",-0.5682
"June 30, 1992",-0.9642
"March 31, 1992",-0.9981
"Dec. 31, 1991",-1.028
"Sept. 30, 1991",-1.014
"June 30, 1991",-0.6102
"March 31, 1991",-0.5623
"Dec. 31, 1990",-0.4818
"Sept. 30, 1990",-0.4109
"June 30, 1990",-0.3672
"March 31, 1990",0.9513
"Dec. 31, 1989",2.180
