date,historical_monthly_var_1_all
"Feb. 29, 2020",25.73%
"Jan. 31, 2020",25.73%
"Dec. 31, 2019",25.73%
"Nov. 30, 2019",25.74%
"Oct. 31, 2019",25.74%
"Sept. 30, 2019",25.74%
"Aug. 31, 2019",25.74%
"July 31, 2019",25.74%
"June 30, 2019",25.75%
"May 31, 2019",25.76%
"April 30, 2019",25.78%
"March 31, 2019",25.80%
"Feb. 28, 2019",25.82%
"Jan. 31, 2019",25.84%
"Dec. 31, 2018",25.87%
"Nov. 30, 2018",25.90%
"Oct. 31, 2018",25.94%
"Sept. 30, 2018",25.97%
"Aug. 31, 2018",26.00%
"July 31, 2018",26.05%
"June 30, 2018",26.09%
"May 31, 2018",26.14%
"April 30, 2018",26.18%
"March 31, 2018",26.21%
"Feb. 28, 2018",26.23%
"Jan. 31, 2018",26.25%
"Dec. 31, 2017",26.27%
"Nov. 30, 2017",26.29%
"Oct. 31, 2017",26.30%
"Sept. 30, 2017",26.31%
"Aug. 31, 2017",26.32%
"July 31, 2017",26.33%
"June 30, 2017",26.33%
"May 31, 2017",26.34%
"April 30, 2017",26.35%
"March 31, 2017",26.35%
"Feb. 28, 2017",26.36%
"Jan. 31, 2017",26.38%
"Dec. 31, 2016",26.41%
"Nov. 30, 2016",26.44%
"Oct. 31, 2016",26.47%
"Sept. 30, 2016",26.50%
"Aug. 31, 2016",26.55%
"July 31, 2016",26.60%
"June 30, 2016",26.65%
"May 31, 2016",26.70%
"April 30, 2016",26.72%
"March 31, 2016",26.73%
"Feb. 29, 2016",26.74%
"Jan. 31, 2016",26.75%
"Dec. 31, 2015",26.76%
"Nov. 30, 2015",26.79%
"Oct. 31, 2015",26.81%
"Sept. 30, 2015",26.84%
"Aug. 31, 2015",26.86%
"July 31, 2015",26.89%
"June 30, 2015",26.94%
"May 31, 2015",26.99%
"April 30, 2015",27.03%
"March 31, 2015",27.07%
"Feb. 28, 2015",27.13%
"Jan. 31, 2015",27.18%
"Dec. 31, 2014",27.24%
"Nov. 30, 2014",27.30%
"Oct. 31, 2014",27.35%
"Sept. 30, 2014",27.36%
"Aug. 31, 2014",27.38%
"July 31, 2014",27.39%
"June 30, 2014",27.41%
"May 31, 2014",27.41%
"April 30, 2014",27.42%
"March 31, 2014",27.42%
"Feb. 28, 2014",27.43%
"Jan. 31, 2014",27.43%
"Dec. 31, 2013",27.44%
"Nov. 30, 2013",27.45%
"Oct. 31, 2013",27.46%
"Sept. 30, 2013",27.47%
"Aug. 31, 2013",27.47%
"July 31, 2013",27.48%
"June 30, 2013",27.48%
"May 31, 2013",27.48%
"April 30, 2013",27.48%
"March 31, 2013",27.50%
"Feb. 28, 2013",27.52%
"Jan. 31, 2013",27.54%
"Dec. 31, 2012",27.56%
"Nov. 30, 2012",27.57%
"Oct. 31, 2012",27.59%
"Sept. 30, 2012",27.60%
"Aug. 31, 2012",27.61%
"July 31, 2012",27.62%
"June 30, 2012",27.63%
"May 31, 2012",27.64%
"April 30, 2012",27.65%
"March 31, 2012",27.66%
"Feb. 29, 2012",27.67%
"Jan. 31, 2012",27.67%
"Dec. 31, 2011",27.67%
"Nov. 30, 2011",27.68%
"Oct. 31, 2011",27.68%
"Sept. 30, 2011",27.68%
"Aug. 31, 2011",27.69%
"July 31, 2011",27.69%
"June 30, 2011",27.69%
"May 31, 2011",27.70%
"April 30, 2011",27.73%
"March 31, 2011",27.77%
"Feb. 28, 2011",27.82%
"Jan. 31, 2011",27.85%
"Dec. 31, 2010",27.89%
"Nov. 30, 2010",27.91%
"Oct. 31, 2010",27.93%
"Sept. 30, 2010",27.96%
"Aug. 31, 2010",27.98%
"July 31, 2010",27.99%
"June 30, 2010",28.00%
"May 31, 2010",28.02%
"April 30, 2010",28.03%
"March 31, 2010",28.04%
"Feb. 28, 2010",28.05%
"Jan. 31, 2010",28.05%
"Dec. 31, 2009",28.06%
"Nov. 30, 2009",28.06%
"Oct. 31, 2009",28.07%
"Sept. 30, 2009",28.08%
"Aug. 31, 2009",28.09%
"July 31, 2009",28.09%
"June 30, 2009",28.10%
"May 31, 2009",28.13%
"April 30, 2009",28.15%
"March 31, 2009",28.18%
"Feb. 28, 2009",28.06%
"Jan. 31, 2009",28.07%
"Dec. 31, 2008",28.08%
"Nov. 30, 2008",28.08%
"Oct. 31, 2008",28.09%
"Sept. 30, 2008",26.36%
"Aug. 31, 2008",26.38%
"July 31, 2008",26.41%
"June 30, 2008",26.44%
"May 31, 2008",26.47%
"April 30, 2008",26.50%
"March 31, 2008",26.58%
"Feb. 29, 2008",26.66%
"Jan. 31, 2008",26.74%
"Dec. 31, 2007",26.83%
"Nov. 30, 2007",26.89%
"Oct. 31, 2007",26.94%
"Sept. 30, 2007",26.99%
"Aug. 31, 2007",27.03%
"July 31, 2007",27.07%
"June 30, 2007",27.13%
"May 31, 2007",27.19%
"April 30, 2007",27.25%
"March 31, 2007",27.30%
"Feb. 28, 2007",27.35%
"Jan. 31, 2007",27.37%
"Dec. 31, 2006",27.39%
"Nov. 30, 2006",27.41%
"Oct. 31, 2006",27.43%
"Sept. 30, 2006",27.44%
"Aug. 31, 2006",27.45%
"July 31, 2006",27.46%
"June 30, 2006",27.46%
"May 31, 2006",27.47%
"April 30, 2006",27.49%
"March 31, 2006",27.51%
"Feb. 28, 2006",27.54%
"Jan. 31, 2006",27.56%
"Dec. 31, 2005",27.58%
"Nov. 30, 2005",27.59%
"Oct. 31, 2005",27.60%
"Sept. 30, 2005",27.61%
"Aug. 31, 2005",27.62%
"July 31, 2005",27.63%
"June 30, 2005",27.64%
"May 31, 2005",27.65%
"April 30, 2005",27.66%
"March 31, 2005",27.67%
"Feb. 28, 2005",27.67%
"Jan. 31, 2005",27.67%
"Dec. 31, 2004",27.68%
"Nov. 30, 2004",27.68%
"Oct. 31, 2004",27.68%
"Sept. 30, 2004",27.69%
"Aug. 31, 2004",27.69%
"July 31, 2004",27.70%
"June 30, 2004",27.70%
"May 31, 2004",27.74%
"April 30, 2004",27.78%
"March 31, 2004",27.82%
"Feb. 29, 2004",27.87%
"Jan. 31, 2004",27.90%
"Dec. 31, 2003",27.92%
"Nov. 30, 2003",27.94%
"Oct. 31, 2003",27.96%
"Sept. 30, 2003",27.98%
"Aug. 31, 2003",28.00%
"July 31, 2003",28.02%
"June 30, 2003",28.03%
"May 31, 2003",28.05%
"April 30, 2003",28.07%
"March 31, 2003",28.08%
"Feb. 28, 2003",28.08%
"Jan. 31, 2003",28.09%
"Dec. 31, 2002",28.10%
"Nov. 30, 2002",28.12%
"Oct. 31, 2002",28.15%
"Sept. 30, 2002",27.69%
"Aug. 31, 2002",27.61%
"July 31, 2002",27.62%
"June 30, 2002",27.63%
"May 31, 2002",27.64%
"April 30, 2002",27.65%
"March 31, 2002",27.66%
"Feb. 28, 2002",27.67%
"Jan. 31, 2002",27.68%
"Dec. 31, 2001",27.69%
"Nov. 30, 2001",27.69%
"Oct. 31, 2001",27.70%
"Sept. 30, 2001",27.58%
"Aug. 31, 2001",26.23%
"July 31, 2001",26.26%
"June 30, 2001",25.72%
"May 31, 2001",23.97%
"April 30, 2001",23.97%
"March 31, 2001",23.97%
"Feb. 28, 2001",23.97%
"Jan. 31, 2001",23.97%
"Dec. 31, 2000",23.97%
"Nov. 30, 2000",23.97%
"Oct. 31, 2000",23.97%
"Sept. 30, 2000",23.97%
"Aug. 31, 2000",23.97%
"July 31, 2000",24.02%
"June 30, 2000",21.43%
"May 31, 2000",19.12%
"April 30, 2000",19.13%
"March 31, 2000",19.15%
"Feb. 29, 2000",19.20%
"Jan. 31, 2000",17.38%
"Dec. 31, 1999",17.31%
"Nov. 30, 1999",17.36%
"Oct. 31, 1999",17.37%
"Sept. 30, 1999",17.38%
"Aug. 31, 1999",17.38%
"July 31, 1999",17.39%
"June 30, 1999",17.40%
"May 31, 1999",17.45%
"April 30, 1999",17.49%
"March 31, 1999",17.53%
"Feb. 28, 1999",17.57%
"Jan. 31, 1999",17.61%
"Dec. 31, 1998",17.64%
"Nov. 30, 1998",17.68%
"Oct. 31, 1998",17.71%
"Sept. 30, 1998",17.75%
"Aug. 31, 1998",15.55%
"July 31, 1998",15.39%
"June 30, 1998",15.45%
"May 31, 1998",15.48%
"April 30, 1998",15.54%
"March 31, 1998",15.56%
"Feb. 28, 1998",15.57%
"Jan. 31, 1998",15.59%
"Dec. 31, 1997",15.60%
"Nov. 30, 1997",15.61%
"Oct. 31, 1997",15.62%
"Sept. 30, 1997",15.64%
"Aug. 31, 1997",15.65%
"July 31, 1997",15.66%
"June 30, 1997",15.68%
"May 31, 1997",15.71%
"April 30, 1997",15.73%
"March 31, 1997",15.75%
"Feb. 28, 1997",15.89%
"Jan. 31, 1997",16.09%
"Dec. 31, 1996",16.32%
"Nov. 30, 1996",16.54%
"Oct. 31, 1996",16.75%
"Sept. 30, 1996",16.81%
"Aug. 31, 1996",16.84%
"July 31, 1996",16.88%
"June 30, 1996",16.93%
"May 31, 1996",16.96%
"April 30, 1996",16.98%
"March 31, 1996",17.00%
"Feb. 29, 1996",17.02%
"Jan. 31, 1996",17.04%
"Dec. 31, 1995",17.06%
"Nov. 30, 1995",17.08%
"Oct. 31, 1995",17.10%
"Sept. 30, 1995",17.12%
"Aug. 31, 1995",17.14%
"July 31, 1995",17.14%
"June 30, 1995",17.14%
"May 31, 1995",17.15%
"April 30, 1995",17.15%
"March 31, 1995",17.18%
"Feb. 28, 1995",17.23%
"Jan. 31, 1995",17.27%
"Dec. 31, 1994",17.32%
"Nov. 30, 1994",17.37%
"Oct. 31, 1994",17.52%
"Sept. 30, 1994",17.67%
"Aug. 31, 1994",17.83%
"July 31, 1994",17.99%
"June 30, 1994",18.12%
"May 31, 1994",18.23%
"April 30, 1994",18.34%
"March 31, 1994",18.45%
"Feb. 28, 1994",18.56%
"Jan. 31, 1994",18.66%
"Dec. 31, 1993",18.77%
"Nov. 30, 1993",18.89%
"Oct. 31, 1993",19.00%
"Sept. 30, 1993",19.10%
"Aug. 31, 1993",19.15%
"July 31, 1993",19.21%
"June 30, 1993",19.26%
"May 31, 1993",19.32%
"April 30, 1993",19.40%
"March 31, 1993",19.50%
"Feb. 28, 1993",19.61%
"Jan. 31, 1993",19.70%
"Dec. 31, 1992",19.80%
"Nov. 30, 1992",19.85%
"Oct. 31, 1992",19.88%
"Sept. 30, 1992",19.92%
"Aug. 31, 1992",19.96%
"July 31, 1992",19.98%
"June 30, 1992",20.00%
"May 31, 1992",20.01%
"April 30, 1992",20.02%
"March 31, 1992",20.04%
"Feb. 29, 1992",20.17%
"Jan. 31, 1992",20.32%
"Dec. 31, 1991",20.50%
"Nov. 30, 1991",20.66%
"Oct. 31, 1991",20.79%
"Sept. 30, 1991",20.80%
"Aug. 31, 1991",20.80%
"July 31, 1991",20.81%
"June 30, 1991",20.82%
"May 31, 1991",20.90%
"April 30, 1991",21.03%
"March 31, 1991",21.15%
"Feb. 28, 1991",21.27%
"Jan. 31, 1991",21.38%
"Dec. 31, 1990",21.41%
"Nov. 30, 1990",21.43%
"Oct. 31, 1990",21.46%
"Sept. 30, 1990",21.48%
"Aug. 31, 1990",21.62%
"July 31, 1990",21.97%
"June 30, 1990",22.31%
"May 31, 1990",22.63%
"April 30, 1990",22.99%
"March 31, 1990",23.20%
"Feb. 28, 1990",23.41%
"Jan. 31, 1990",23.59%
"Dec. 31, 1989",23.81%
"Nov. 30, 1989",23.98%
"Oct. 31, 1989",24.05%
"Sept. 30, 1989",24.13%
"Aug. 31, 1989",24.20%
"July 31, 1989",24.28%
"June 30, 1989",24.42%
"May 31, 1989",24.60%
"April 30, 1989",24.79%
"March 31, 1989",24.96%
"Feb. 28, 1989",25.15%
"Jan. 31, 1989",25.27%
"Dec. 31, 1988",25.40%
"Nov. 30, 1988",25.54%
"Oct. 31, 1988",25.67%
"Sept. 30, 1988",25.78%
"Aug. 31, 1988",25.88%
"July 31, 1988",25.99%
"June 30, 1988",26.08%
"May 31, 1988",26.18%
"April 30, 1988",26.22%
"March 31, 1988",26.25%
"Feb. 29, 1988",26.28%
"Jan. 31, 1988",26.31%
"Dec. 31, 1987",26.38%
"Nov. 30, 1987",26.68%
"Oct. 31, 1987",20.80%
"Sept. 30, 1987",11.62%
"Aug. 31, 1987",11.63%
"July 31, 1987",11.64%
"June 30, 1987",11.68%
"May 31, 1987",11.70%
"April 30, 1987",11.62%
"March 31, 1987",11.63%
"Feb. 28, 1987",11.79%
"Jan. 31, 1987",11.93%
"Dec. 31, 1986",12.08%
"Nov. 30, 1986",12.24%
"Oct. 31, 1986",12.35%
"Sept. 30, 1986",12.45%
"Aug. 31, 1986",12.53%
"July 31, 1986",12.62%
"June 30, 1986",5.41%
"May 31, 1986",6.74%
"April 30, 1986",3.48%
"March 31, 1986",3.48%
"Feb. 28, 1986",3.48%
"Jan. 31, 1986",3.48%
"Dec. 31, 1985",2.50%
"Nov. 30, 1985",2.64%
"Oct. 31, 1985",2.78%
