date,historical_daily_var_1_all
"Oct. 31, 1989",5.39%
"Sept. 30, 1989",4.87%
"Aug. 31, 1989",5.07%
"July 31, 1989",5.28%
"June 30, 1989",5.37%
"May 31, 1989",5.40%
"April 30, 1989",5.42%
"March 31, 1989",5.44%
"Feb. 28, 1989",5.47%
"Jan. 31, 1989",5.50%
"Dec. 31, 1988",5.54%
"Nov. 30, 1988",5.58%
"Oct. 31, 1988",5.62%
"Sept. 30, 1988",5.65%
"Aug. 31, 1988",5.66%
"July 31, 1988",5.68%
"June 30, 1988",5.70%
"May 31, 1988",5.72%
"April 30, 1988",5.74%
"March 31, 1988",5.76%
"Feb. 29, 1988",5.79%
"Jan. 31, 1988",5.81%
"Dec. 31, 1987",5.73%
"Nov. 30, 1987",5.75%
"Oct. 31, 1987",5.68%
"Sept. 30, 1987",3.85%
"Aug. 31, 1987",3.77%
"July 31, 1987",3.79%
"June 30, 1987",3.81%
"May 31, 1987",3.84%
"April 30, 1987",3.86%
"March 31, 1987",3.90%
"Feb. 28, 1987",4.29%
"Jan. 31, 1987",4.64%
"Dec. 31, 1986",5.02%
"Nov. 30, 1986",5.38%
"Oct. 31, 1986",5.65%
"Sept. 30, 1986",5.70%
"Aug. 31, 1986",4.72%
"July 31, 1986",5.22%
"June 30, 1986",5.76%
"May 31, 1986",6.57%
"April 30, 1986",4.41%
"March 31, 1986",4.93%
"Feb. 28, 1986",5.43%
"Jan. 31, 1986",5.90%
"Dec. 31, 1985",6.61%
"Nov. 30, 1985",7.27%
"Oct. 31, 1985",2.97%
"Sept. 30, 1985",4.04%
