Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
02/17/2010,02/19/2010,03/10/2010,02/12/2010,Normal,0.3025
11/18/2009,11/20/2009,12/10/2009,11/02/2009,Normal,0.3025
08/18/2009,08/20/2009,09/10/2009,08/03/2009,Normal,0.3025
05/18/2009,05/20/2009,06/10/2009,04/30/2009,Normal,0.3025
02/18/2009,02/20/2009,03/10/2009,02/13/2009,Normal,0.3025
11/18/2008,11/20/2008,12/10/2008,11/03/2008,Normal,0.275
08/18/2008,08/20/2008,09/10/2008,07/28/2008,Normal,0.275
05/16/2008,05/20/2008,06/10/2008,04/28/2008,Normal,0.275
02/25/2008,02/27/2008,03/10/2008,02/14/2008,Normal,0.275
11/16/2007,11/20/2007,12/10/2007,10/26/2007,Normal,0.25
08/16/2007,08/20/2007,09/10/2007,07/27/2007,Normal,0.25
05/16/2007,05/18/2007,06/08/2007,04/23/2007,Normal,0.25
02/23/2007,02/27/2007,03/09/2007,02/14/2007,Normal,0.25
11/16/2006,11/20/2006,12/08/2006,10/27/2006,Normal,0.2269
08/16/2006,08/18/2006,09/08/2006,07/28/2006,Normal,0.2269
05/17/2006,05/19/2006,06/09/2006,04/24/2006,Normal,0.2269
02/23/2006,02/27/2006,03/10/2006,02/16/2006,Normal,0.2269
11/16/2005,11/18/2005,12/09/2005,10/28/2005,Normal,0.2063
08/17/2005,08/19/2005,09/09/2005,07/29/2005,Normal,0.2063
05/18/2005,05/20/2005,06/10/2005,04/25/2005,Normal,0.2063
02/16/2005,02/18/2005,03/10/2005,12/13/2004,Normal,0.2063
11/17/2004,11/19/2004,12/10/2004,10/29/2004,Normal,0.1875
08/18/2004,08/20/2004,09/10/2004,07/30/2004,Normal,0.1875
05/18/2004,05/20/2004,06/10/2004,04/26/2004,Normal,0.1875
02/18/2004,02/20/2004,03/10/2004,01/09/2004,Normal,0.1875
11/18/2003,11/20/2003,12/10/2003,10/31/2003,Normal,0.1875
08/18/2003,08/20/2003,09/10/2003,07/25/2003,Normal,0.1875
05/16/2003,05/20/2003,06/10/2003,04/28/2003,Normal,0.1875
02/18/2003,02/20/2003,03/10/2003,02/06/2003,Normal,0.1875
11/18/2002,11/20/2002,12/10/2002,10/25/2002,Normal,0.1875
08/16/2002,08/20/2002,09/10/2002,07/29/2002,Normal,0.1875
05/16/2002,05/20/2002,06/10/2002,04/26/2002,Normal,0.1875
02/15/2002,02/20/2002,03/08/2002,01/04/2002,Normal,0.1875
11/16/2001,11/20/2001,12/10/2001,10/26/2001,Normal,0.1875
08/16/2001,08/20/2001,09/10/2001,07/20/2001,Normal,0.1875
07/05/2001,07/09/2001,07/25/2001,04/27/2001,Normal,0.1875
02/15/2001,02/20/2001,03/09/2001,01/26/2001,Normal,0.1875
11/16/2000,11/20/2000,12/08/2000,10/20/2000,Normal,0.1875
08/16/2000,08/18/2000,09/08/2000,07/21/2000,Normal,0.1875
05/17/2000,05/19/2000,06/09/2000,05/01/2000,Normal,0.1875
02/16/2000,02/18/2000,03/10/2000,01/27/2000,Normal,0.1875
11/17/1999,11/19/1999,12/10/1999,10/22/1999,Normal,0.17
08/18/1999,08/20/1999,09/10/1999,07/23/1999,Normal,0.17
05/18/1999,05/20/1999,06/10/1999,04/26/1999,Normal,0.17
02/17/1999,02/19/1999,03/10/1999,02/04/1999,Normal,0.17
11/18/1998,11/20/1998,12/10/1998,10/09/1998,Normal,0.15
08/18/1998,08/20/1998,09/10/1998,07/09/1998,Normal,0.15
05/18/1998,05/20/1998,06/10/1998,04/27/1998,Normal,0.15
02/18/1998,02/20/1998,03/10/1998,01/28/1998,Normal,0.15
11/18/1997,11/20/1997,12/10/1997,10/31/1997,Normal,0.13
08/19/1997,08/21/1997,09/10/1997,07/23/1997,Normal,0.13
05/16/1997,05/20/1997,06/10/1997,04/04/1997,Normal,0.13
02/19/1997,02/21/1997,03/10/1997,02/06/1997,Normal,0.13
11/15/1996,11/19/1996,12/10/1996,10/24/1996,Normal,0.1125
08/15/1996,08/19/1996,09/10/1996,07/19/1996,Normal,0.1125
05/16/1996,05/20/1996,06/10/1996,04/22/1996,Normal,0.1125
02/15/1996,02/20/1996,03/08/1996,02/06/1995,Normal,0.1125
11/15/1995,11/17/1995,12/08/1995,10/27/1995,Normal,0.0975
08/16/1995,08/18/1995,09/08/1995,07/21/1995,Normal,0.0975
05/15/1995,05/19/1995,06/09/1995,04/24/1995,Normal,0.0975
02/14/1995,02/21/1995,03/10/1995,02/07/1995,Normal,0.0975
11/14/1994,11/18/1994,12/09/1994,10/28/1994,Normal,0.0838
08/15/1994,08/19/1994,09/09/1994,07/29/1994,Normal,0.0838
05/16/1994,05/20/1994,06/10/1994,04/25/1994,Normal,0.0838
02/14/1994,02/10/1994,--,01/05/1994,Normal,0.0725
02/14/1994,02/18/1994,03/10/1994,02/08/1994,Special,0.0125
11/15/1993,11/19/1993,12/10/1993,10/29/1993,Normal,0.0725
08/16/1993,08/20/1993,09/10/1993,07/30/1993,Normal,0.0725
05/17/1993,05/21/1993,06/10/1993,04/26/1993,Normal,0.0725
02/12/1993,02/19/1993,03/10/1993,02/03/1993,Normal,0.0725
11/16/1992,11/20/1992,12/10/1992,10/30/1992,Normal,0.0625
08/17/1992,08/21/1992,09/10/1992,07/31/1992,Normal,0.0625
05/14/1992,05/20/1992,06/10/1992,04/27/1992,Normal,0.0625
02/14/1992,02/21/1992,03/10/1992,01/31/1992,Normal,0.0625
11/08/1991,11/15/1991,12/10/1991,11/01/1991,Normal,0.0625
08/12/1991,08/16/1991,09/10/1991,07/30/1991,Normal,0.1125
05/13/1991,05/17/1991,06/10/1991,04/29/1991,Normal,0.1125
02/11/1991,02/15/1991,03/08/1991,02/01/1991,Normal,0.1125
11/09/1990,11/16/1990,12/10/1990,10/30/1990,Normal,0.1125
08/13/1990,08/17/1990,09/10/1990,07/31/1990,Normal,0.1125
05/14/1990,05/18/1990,06/08/1990,04/30/1990,Normal,0.1125
02/15/1990,02/22/1990,03/09/1990,02/12/1990,Normal,0.1125
11/13/1989,11/17/1989,12/08/1989,10/31/1989,Normal,0.1125
08/14/1989,08/18/1989,09/08/1989,07/21/1989,Normal,0.1125
05/15/1989,05/19/1989,06/09/1989,04/24/1989,Normal,0.1125
02/13/1989,02/17/1989,03/10/1989,02/06/1989,Normal,0.1125
11/14/1988,11/18/1988,12/09/1988,10/21/1988,Normal,0.1125
08/15/1988,08/19/1988,09/09/1988,07/22/1988,Normal,0.1125
05/16/1988,05/20/1988,06/10/1988,04/25/1988,Normal,0.1125
02/12/1988,02/19/1988,03/10/1988,02/08/1988,Normal,0.1125
11/18/1987,11/24/1987,12/10/1987,10/30/1987,Normal,0.1125
08/17/1987,08/21/1987,09/10/1987,07/22/1987,Normal,0.1125
05/18/1987,05/22/1987,06/10/1987,04/27/1987,Normal,0.1125
02/12/1987,02/19/1987,03/10/1987,02/06/1987,Normal,0.1125
11/14/1986,11/20/1986,12/10/1986,10/31/1986,Normal,0.1125
08/08/1986,08/14/1986,09/10/1986,08/01/1986,Normal,0.1125
05/05/1986,05/09/1986,06/10/1986,04/29/1986,Normal,0.1125
02/13/1986,02/20/1986,03/10/1986,02/10/1986,Normal,0.1125
