date,ohlson_score
"Dec. 31, 2019",-6.862
"Sept. 30, 2019",1.978
"June 30, 2019",1.964
"March 31, 2019",1.904
"Dec. 31, 2018",3.443
"Sept. 30, 2018",2.200
"June 30, 2018",2.212
"March 31, 2018",2.290
"Dec. 31, 2017",2.500
"Sept. 30, 2017",2.631
"June 30, 2017",2.488
"March 31, 2017",2.181
"Dec. 31, 2016",-0.5535
"Sept. 30, 2016",2.239
"June 30, 2016",2.090
"March 31, 2016",2.310
"Dec. 31, 2015",2.206
"Sept. 30, 2015",2.414
"June 30, 2015",2.176
"March 31, 2015",2.040
"Dec. 31, 2014",3.191
"Sept. 30, 2014",1.258
"June 30, 2014",2.11
"March 31, 2014",1.554
"Dec. 31, 2013",1.215
"Sept. 30, 2013",1.856
"June 30, 2013",1.848
"March 31, 2013",0.4061
"Dec. 31, 2012",1.011
"Sept. 30, 2012",1.975
"June 30, 2012",1.047
"March 31, 2012",0.9923
"Dec. 31, 2011",1.390
"Sept. 30, 2011",1.101
"June 30, 2011",0.9174
"March 31, 2011",1.064
"Dec. 31, 2010",0.9614
"Sept. 30, 2010",0.9378
"June 30, 2010",1.035
"March 31, 2010",1.551
"Dec. 31, 2009",1.097
"Sept. 30, 2009",1.338
"June 30, 2009",1.416
"March 31, 2009",1.373
"Dec. 31, 2008",3.123
"Sept. 30, 2008",1.154
"June 30, 2008",1.362
"March 31, 2008",-0.8937
"Dec. 31, 2007",0.2615
"Sept. 30, 2007",0.1084
"June 30, 2007",-0.1024
"March 31, 2007",0.1524
"Dec. 31, 2006",-0.1264
"Sept. 30, 2006",-0.099
"June 30, 2006",-0.3831
"March 31, 2006",-0.2381
"Dec. 31, 2005",-0.3843
"Sept. 30, 2005",-0.1774
"June 30, 2005",-0.6198
"March 31, 2005",-0.5455
"Dec. 31, 2004",-0.5289
"Sept. 30, 2004",-0.5518
"June 30, 2004",-0.5366
"March 31, 2004",-0.4003
"Dec. 31, 2003",-0.4752
"Sept. 30, 2003",-0.309
"June 30, 2003",-0.3685
"March 31, 2003",0.5747
"Dec. 31, 2002",-0.4339
"Sept. 30, 2002",0.3902
"June 30, 2002",0.1307
"March 31, 2002",0.4612
"Dec. 31, 2001",0.2191
"Sept. 30, 2001",0.6432
"June 30, 2001",0.24
"March 31, 2001",0.3468
"Dec. 31, 2000",0.0932
