date,eps_est_0q
"March 13, 2020",1.395
"March 12, 2020",1.401
"March 10, 2020",1.401
"March 9, 2020",1.408
"Feb. 29, 2020",1.412
"Feb. 27, 2020",1.413
"Feb. 3, 2020",1.418
"Jan. 31, 2020",1.415
"Jan. 30, 2020",1.486
"Jan. 24, 2020",1.572
"Jan. 21, 2020",1.57
"Jan. 16, 2020",1.573
"Jan. 15, 2020",1.576
"Jan. 14, 2020",1.575
"Jan. 7, 2020",1.578
"Jan. 6, 2020",1.579
"Jan. 3, 2020",1.587
"Jan. 1, 2020",1.592
"Dec. 31, 2019",2.108
"Dec. 17, 2019",2.110
"Dec. 10, 2019",2.110
"Oct. 28, 2019",2.11
"Oct. 23, 2019",2.111
"Oct. 22, 2019",2.107
"Oct. 18, 2019",2.107
"Oct. 11, 2019",2.107
"Oct. 7, 2019",2.109
"Oct. 4, 2019",2.105
"Sept. 30, 2019",2.058
"Sept. 20, 2019",2.061
"Sept. 13, 2019",2.061
"Aug. 21, 2019",2.060
"July 25, 2019",2.063
"July 24, 2019",2.048
"July 22, 2019",2.047
"July 18, 2019",2.047
"July 16, 2019",2.047
"July 10, 2019",2.048
"July 8, 2019",2.051
"June 30, 2019",1.930
"June 17, 2019",1.934
"June 12, 2019",1.935
"April 29, 2019",1.936
"April 26, 2019",1.931
"April 25, 2019",1.945
"April 17, 2019",2.02
"April 16, 2019",2.020
"April 15, 2019",2.021
"April 8, 2019",2.022
"April 4, 2019",2.023
"April 1, 2019",2.024
"March 31, 2019",1.429
"March 26, 2019",1.45
"March 18, 2019",1.452
"March 15, 2019",1.46
"March 14, 2019",1.462
"March 13, 2019",1.465
"March 7, 2019",1.468
"March 6, 2019",1.470
"March 5, 2019",1.472
"Feb. 5, 2019",1.476
"Feb. 3, 2019",1.473
"Feb. 1, 2019",1.474
"Jan. 31, 2019",1.542
"Jan. 29, 2019",1.584
"Jan. 28, 2019",1.592
"Jan. 25, 2019",1.602
"Jan. 16, 2019",1.605
"Jan. 15, 2019",1.612
"Jan. 9, 2019",1.613
"Jan. 8, 2019",1.613
"Jan. 7, 2019",1.614
"Jan. 4, 2019",1.612
"Dec. 31, 2018",1.906
"Dec. 18, 2018",1.917
"Dec. 17, 2018",1.917
"Dec. 14, 2018",1.923
"Dec. 11, 2018",1.927
"Nov. 12, 2018",1.930
"Nov. 8, 2018",1.932
"Nov. 6, 2018",1.932
"Oct. 26, 2018",1.930
"Oct. 25, 2018",1.928
"Oct. 24, 2018",1.945
"Oct. 12, 2018",1.948
"Oct. 9, 2018",1.949
"Oct. 5, 2018",1.948
"Oct. 1, 2018",1.948
"Sept. 30, 2018",1.818
"Sept. 27, 2018",1.818
"Sept. 14, 2018",1.818
"Aug. 15, 2018",1.818
"Aug. 14, 2018",1.818
"July 27, 2018",1.818
"July 26, 2018",1.817
"July 25, 2018",1.815
"July 23, 2018",1.813
"July 22, 2018",1.813
"July 16, 2018",1.811
"July 13, 2018",1.811
"July 11, 2018",1.810
"July 9, 2018",1.812
"June 30, 2018",1.928
"June 27, 2018",1.925
"June 22, 2018",1.924
"June 14, 2018",1.925
"May 30, 2018",1.922
"May 22, 2018",1.924
"May 1, 2018",1.916
"April 30, 2018",1.912
"April 27, 2018",1.912
"April 26, 2018",1.860
"April 24, 2018",1.855
"April 17, 2018",1.853
"April 13, 2018",1.855
"April 10, 2018",1.852
"April 5, 2018",1.853
"April 2, 2018",1.856
"April 1, 2018",1.858
"March 31, 2018",1.544
"March 19, 2018",1.549
"March 16, 2018",1.548
"March 6, 2018",1.547
"Feb. 2, 2018",1.547
"Feb. 1, 2018",1.587
"Jan. 31, 2018",1.576
"Jan. 18, 2018",1.578
"Jan. 17, 2018",1.563
"Jan. 16, 2018",1.561
"Jan. 11, 2018",1.548
"Jan. 9, 2018",1.517
"Jan. 8, 2018",1.496
"Jan. 5, 2018",1.447
"Jan. 4, 2018",1.422
