date,eps_ttm
"Dec. 31, 2019",5.11
"Sept. 30, 2019",5.75
"June 30, 2019",5.47
"March 31, 2019",5.24
"Dec. 31, 2018",5.51
"Sept. 30, 2018",6.26
"June 30, 2018",5.97
"March 31, 2018",5.84
"Dec. 31, 2017",5.62
"Sept. 30, 2017",4.08
"June 30, 2017",4.08
"March 31, 2017",3.93
"Dec. 31, 2016",3.87
"Sept. 30, 2016",5.62
"June 30, 2016",5.57
"March 31, 2016",5.49
"Dec. 31, 2015",5.34
"Sept. 30, 2015",4.35
"June 30, 2015",4.28
"March 31, 2015",3.42
"Dec. 31, 2014",3.28
"Sept. 30, 2014",4.04
"June 30, 2014",3.88
"March 31, 2014",4.52
"Dec. 31, 2013",4.62
"Sept. 30, 2013",1.54
"June 30, 2013",0.86
"March 31, 2013",0.88
"Dec. 31, 2012",0.80
"Sept. 30, 2012",3.38
"June 30, 2012",3.99
"March 31, 2012",3.93
"Dec. 31, 2011",3.84
"Sept. 30, 2011",4.06
"June 30, 2011",3.96
"March 31, 2011",3.71
"Dec. 31, 2010",3.33
"Sept. 30, 2010",3.11
"June 30, 2010",2.67
"March 31, 2010",2.27
"Dec. 31, 2009",2.14
"Sept. 30, 2009",1.66
"June 30, 2009",2.07
"March 31, 2009",2.48
"Dec. 31, 2008",2.95
"Sept. 30, 2008",0.19
"June 30, 2008",0.25
"March 31, 2008",0.44
"Dec. 31, 2007",0.35
"Sept. 30, 2007",3.88
"June 30, 2007",3.82
"March 31, 2007",3.75
"Dec. 31, 2006",3.86
"Sept. 30, 2006",3.77
"June 30, 2006",3.67
"March 31, 2006",3.58
"Dec. 31, 2005",3.47
"Sept. 30, 2005",3.28
"June 30, 2005",3.20
"March 31, 2005",3.04
"Dec. 31, 2004",2.93
"Sept. 30, 2004",2.92
"June 30, 2004",2.79
"March 31, 2004",2.68
"Dec. 31, 2003",2.55
"Sept. 30, 2003",3.13
"June 30, 2003",2.99
"March 31, 2003",2.92
"Dec. 31, 2002",2.81
"Sept. 30, 2002",2.06
"June 30, 2002",2.05
"March 31, 2002",2.06
"Dec. 31, 2001",2.11
"Sept. 30, 2001",2.16
"June 30, 2001",2.26
"March 31, 2001",2.31
"Dec. 31, 2000",2.50
"Sept. 30, 2000",2.44
"June 30, 2000",2.37
"March 31, 2000",2.29
"Dec. 31, 1999",2.08
