date,historical_daily_var_1_all
"Feb. 29, 2020",4.08%
"Jan. 31, 2020",4.08%
"Dec. 31, 2019",4.01%
"Nov. 30, 2019",4.01%
"Oct. 31, 2019",4.02%
"Sept. 30, 2019",4.02%
"Aug. 31, 2019",4.04%
"July 31, 2019",4.05%
"June 30, 2019",4.07%
"May 31, 2019",4.08%
"April 30, 2019",4.08%
"March 31, 2019",4.04%
"Feb. 28, 2019",4.06%
"Jan. 31, 2019",4.07%
"Dec. 31, 2018",4.08%
"Nov. 30, 2018",4.03%
"Oct. 31, 2018",4.05%
"Sept. 30, 2018",4.01%
"Aug. 31, 2018",4.02%
"July 31, 2018",4.03%
"June 30, 2018",4.04%
"May 31, 2018",4.05%
"April 30, 2018",4.07%
"March 31, 2018",4.08%
"Feb. 28, 2018",4.08%
"Jan. 31, 2018",4.05%
"Dec. 31, 2017",4.06%
"Nov. 30, 2017",4.07%
"Oct. 31, 2017",4.08%
"Sept. 30, 2017",4.08%
"Aug. 31, 2017",4.08%
"July 31, 2017",4.08%
"June 30, 2017",4.08%
"May 31, 2017",4.09%
"April 30, 2017",4.09%
"March 31, 2017",4.09%
"Feb. 28, 2017",4.10%
"Jan. 31, 2017",4.10%
"Dec. 31, 2016",4.09%
"Nov. 30, 2016",4.09%
"Oct. 31, 2016",4.09%
"Sept. 30, 2016",4.10%
"Aug. 31, 2016",4.10%
"July 31, 2016",4.12%
"June 30, 2016",4.13%
"May 31, 2016",4.14%
"April 30, 2016",4.15%
"March 31, 2016",4.15%
"Feb. 29, 2016",4.16%
"Jan. 31, 2016",4.17%
"Dec. 31, 2015",4.18%
"Nov. 30, 2015",4.19%
"Oct. 31, 2015",4.20%
"Sept. 30, 2015",4.20%
"Aug. 31, 2015",4.21%
"July 31, 2015",4.21%
"June 30, 2015",4.22%
"May 31, 2015",4.24%
"April 30, 2015",4.25%
"March 31, 2015",4.26%
"Feb. 28, 2015",4.26%
"Jan. 31, 2015",4.26%
"Dec. 31, 2014",4.24%
"Nov. 30, 2014",4.25%
"Oct. 31, 2014",4.26%
"Sept. 30, 2014",4.26%
"Aug. 31, 2014",4.26%
"July 31, 2014",4.26%
"June 30, 2014",4.26%
"May 31, 2014",4.26%
"April 30, 2014",4.27%
"March 31, 2014",4.28%
"Feb. 28, 2014",4.28%
"Jan. 31, 2014",4.29%
"Dec. 31, 2013",4.29%
"Nov. 30, 2013",4.29%
"Oct. 31, 2013",4.30%
"Sept. 30, 2013",4.30%
"Aug. 31, 2013",4.30%
"July 31, 2013",4.32%
"June 30, 2013",4.30%
"May 31, 2013",4.30%
"April 30, 2013",4.30%
"March 31, 2013",4.31%
"Feb. 28, 2013",4.33%
"Jan. 31, 2013",4.34%
"Dec. 31, 2012",4.36%
"Nov. 30, 2012",4.38%
"Oct. 31, 2012",4.39%
"Sept. 30, 2012",4.39%
"Aug. 31, 2012",4.39%
"July 31, 2012",4.39%
"June 30, 2012",4.39%
"May 31, 2012",4.39%
"April 30, 2012",4.39%
