date,three_year_return
"Nov. 27, 2019",3.11%
"Nov. 26, 2019",4.25%
"Nov. 25, 2019",3.48%
"Nov. 22, 2019",4.09%
"Nov. 21, 2019",4.20%
"Nov. 20, 2019",4.31%
"Nov. 19, 2019",5.65%
"Nov. 18, 2019",7.61%
"Nov. 15, 2019",9.32%
"Nov. 14, 2019",9.89%
"Nov. 13, 2019",7.70%
"Nov. 12, 2019",7.69%
"Nov. 11, 2019",7.80%
"Nov. 8, 2019",10.95%
"Nov. 7, 2019",12.47%
"Nov. 6, 2019",14.04%
"Nov. 5, 2019",13.51%
"Nov. 4, 2019",15.04%
"Nov. 1, 2019",11.86%
"Oct. 31, 2019",6.88%
"Oct. 30, 2019",8.52%
"Oct. 29, 2019",8.55%
"Oct. 28, 2019",7.94%
"Oct. 25, 2019",7.31%
"Oct. 24, 2019",5.13%
"Oct. 23, 2019",7.46%
"Oct. 22, 2019",8.34%
"Oct. 21, 2019",10.60%
"Oct. 18, 2019",8.53%
"Oct. 17, 2019",9.59%
"Oct. 16, 2019",8.37%
"Oct. 15, 2019",7.43%
"Oct. 14, 2019",6.87%
"Oct. 11, 2019",6.73%
"Oct. 10, 2019",5.71%
"Oct. 9, 2019",4.65%
"Oct. 8, 2019",3.62%
"Oct. 7, 2019",6.22%
"Oct. 4, 2019",8.27%
"Oct. 3, 2019",6.16%
"Oct. 2, 2019",5.38%
"Oct. 1, 2019",5.90%
"Sept. 30, 2019",9.56%
"Sept. 27, 2019",8.13%
"Sept. 26, 2019",8.83%
"Sept. 25, 2019",9.01%
"Sept. 24, 2019",8.04%
"Sept. 23, 2019",9.01%
"Sept. 20, 2019",11.40%
"Sept. 19, 2019",11.20%
"Sept. 18, 2019",13.27%
"Sept. 17, 2019",14.53%
"Sept. 16, 2019",14.70%
"Sept. 13, 2019",14.80%
"Sept. 12, 2019",12.91%
"Sept. 11, 2019",14.14%
"Sept. 10, 2019",13.72%
"Sept. 9, 2019",13.04%
"Sept. 6, 2019",9.66%
"Sept. 5, 2019",10.59%
"Sept. 4, 2019",9.02%
"Sept. 3, 2019",7.06%
"Aug. 30, 2019",8.48%
"Aug. 29, 2019",8.48%
"Aug. 28, 2019",6.77%
"Aug. 27, 2019",4.75%
"Aug. 26, 2019",4.97%
"Aug. 23, 2019",1.68%
"Aug. 22, 2019",4.91%
"Aug. 21, 2019",4.85%
"Aug. 20, 2019",4.04%
"Aug. 19, 2019",5.63%
"Aug. 16, 2019",5.00%
"Aug. 15, 2019",3.69%
"Aug. 14, 2019",3.76%
"Aug. 13, 2019",5.39%
"Aug. 12, 2019",4.53%
"Aug. 9, 2019",5.56%
"Aug. 8, 2019",7.88%
"Aug. 7, 2019",6.09%
"Aug. 6, 2019",5.71%
"Aug. 5, 2019",5.57%
"Aug. 2, 2019",9.06%
"Aug. 1, 2019",8.30%
"July 31, 2019",10.52%
"July 30, 2019",10.83%
"July 29, 2019",9.85%
"July 26, 2019",9.25%
"July 25, 2019",7.40%
"July 24, 2019",3.65%
"July 23, 2019",-4.61%
"July 22, 2019",-5.75%
"July 19, 2019",-6.63%
"July 18, 2019",-7.30%
"July 17, 2019",-7.93%
"July 16, 2019",-4.88%
"July 15, 2019",-4.72%
"July 12, 2019",-3.97%
"July 11, 2019",-6.07%
"July 10, 2019",-7.21%
"July 9, 2019",-7.11%
"July 8, 2019",-6.94%
"July 5, 2019",-5.56%
"July 3, 2019",-4.76%
"July 2, 2019",-5.87%
"July 1, 2019",-4.97%
"June 28, 2019",-1.36%
"June 27, 2019",-1.99%
"June 26, 2019",-4.25%
"June 25, 2019",-6.97%
"June 24, 2019",-4.49%
"June 21, 2019",-4.22%
"June 20, 2019",-2.54%
"June 19, 2019",-3.29%
"June 18, 2019",-2.73%
"June 17, 2019",-3.45%
"June 14, 2019",-2.03%
"June 13, 2019",-1.56%
"June 12, 2019",-3.94%
"June 11, 2019",-4.32%
"June 10, 2019",-4.24%
"June 7, 2019",-5.43%
"June 6, 2019",-4.96%
"June 5, 2019",-4.76%
"June 4, 2019",-5.29%
"June 3, 2019",-8.72%
"May 31, 2019",-9.87%
"May 30, 2019",-7.02%
"May 29, 2019",-7.97%
"May 28, 2019",-8.65%
"May 24, 2019",-6.01%
"May 23, 2019",-4.87%
"May 22, 2019",-3.95%
"May 21, 2019",-2.07%
"May 20, 2019",-2.95%
"May 17, 2019",-1.67%
"May 16, 2019",-0.33%
"May 15, 2019",0.87%
"May 14, 2019",-0.89%
"May 13, 2019",-1.30%
"May 10, 2019",-2.91%
"May 9, 2019",-1.89%
"May 8, 2019",-0.25%
"May 7, 2019",-0.02%
"May 6, 2019",2.46%
"May 3, 2019",2.17%
"May 2, 2019",0.72%
"May 1, 2019",-0.43%
"April 30, 2019",1.09%
"April 29, 2019",-0.22%
"April 26, 2019",-2.15%
"April 25, 2019",0.06%
"April 24, 2019",8.44%
"April 23, 2019",7.66%
"April 22, 2019",7.68%
"April 18, 2019",7.51%
"April 17, 2019",8.48%
"April 16, 2019",7.96%
"April 15, 2019",7.67%
"April 12, 2019",8.77%
"April 11, 2019",9.27%
"April 10, 2019",8.41%
"April 9, 2019",8.24%
"April 8, 2019",9.26%
"April 5, 2019",10.02%
"April 4, 2019",8.67%
"April 3, 2019",8.96%
"April 2, 2019",8.32%
"April 1, 2019",9.03%
"March 29, 2019",5.32%
"March 28, 2019",4.99%
"March 27, 2019",3.37%
"March 26, 2019",2.83%
"March 25, 2019",1.39%
"March 22, 2019",2.37%
"March 21, 2019",4.42%
"March 20, 2019",2.79%
"March 19, 2019",5.11%
"March 18, 2019",5.43%
"March 15, 2019",7.99%
"March 14, 2019",9.47%
"March 13, 2019",9.96%
"March 12, 2019",8.12%
"March 11, 2019",7.94%
"March 8, 2019",6.02%
"March 7, 2019",5.49%
"March 6, 2019",8.42%
"March 5, 2019",9.53%
"March 4, 2019",10.04%
"March 1, 2019",14.00%
"Feb. 28, 2019",13.10%
"Feb. 27, 2019",14.05%
"Feb. 26, 2019",13.96%
"Feb. 25, 2019",13.45%
"Feb. 22, 2019",12.59%
"Feb. 21, 2019",14.78%
"Feb. 20, 2019",14.07%
"Feb. 19, 2019",13.76%
"Feb. 15, 2019",14.01%
"Feb. 14, 2019",14.96%
"Feb. 13, 2019",15.18%
"Feb. 12, 2019",13.79%
"Feb. 11, 2019",14.55%
"Feb. 8, 2019",11.10%
"Feb. 7, 2019",13.18%
"Feb. 6, 2019",14.10%
"Feb. 5, 2019",12.89%
"Feb. 4, 2019",10.73%
"Feb. 1, 2019",12.77%
"Jan. 31, 2019",13.09%
"Jan. 30, 2019",8.57%
"Jan. 29, 2019",8.69%
"Jan. 28, 2019",10.25%
"Jan. 25, 2019",12.76%
"Jan. 24, 2019",10.90%
"Jan. 23, 2019",12.26%
"Jan. 22, 2019",14.22%
"Jan. 18, 2019",12.84%
"Jan. 17, 2019",10.60%
"Jan. 16, 2019",7.72%
"Jan. 15, 2019",8.35%
"Jan. 14, 2019",8.77%
"Jan. 11, 2019",6.82%
"Jan. 10, 2019",8.23%
"Jan. 9, 2019",7.15%
"Jan. 8, 2019",6.60%
"Jan. 7, 2019",5.19%
"Jan. 4, 2019",3.06%
"Jan. 3, 2019",-1.85%
"Jan. 2, 2019",1.02%
"Dec. 31, 2018",1.35%
"Dec. 28, 2018",-0.48%
"Dec. 27, 2018",0.45%
"Dec. 26, 2018",-0.75%
"Dec. 24, 2018",-7.65%
"Dec. 21, 2018",-3.50%
"Dec. 20, 2018",-4.14%
"Dec. 19, 2018",-3.76%
"Dec. 18, 2018",-0.73%
"Dec. 17, 2018",-3.13%
"Dec. 14, 2018",0.81%
"Dec. 13, 2018",3.41%
"Dec. 12, 2018",3.85%
"Dec. 11, 2018",6.28%
"Dec. 10, 2018",3.93%
"Dec. 7, 2018",2.80%
"Dec. 6, 2018",4.63%
"Dec. 4, 2018",3.40%
"Dec. 3, 2018",12.69%
"Nov. 30, 2018",11.92%
"Nov. 29, 2018",8.72%
"Nov. 28, 2018",8.99%
"Nov. 27, 2018",7.04%
"Nov. 26, 2018",6.91%
"Nov. 23, 2018",4.92%
"Nov. 21, 2018",4.49%
"Nov. 20, 2018",4.24%
"Nov. 19, 2018",6.91%
"Nov. 16, 2018",6.74%
"Nov. 15, 2018",8.52%
"Nov. 14, 2018",7.58%
"Nov. 13, 2018",7.49%
"Nov. 12, 2018",4.99%
"Nov. 9, 2018",5.29%
"Nov. 8, 2018",6.20%
"Nov. 7, 2018",5.85%
"Nov. 6, 2018",3.49%
"Nov. 5, 2018",2.48%
"Nov. 2, 2018",1.36%
"Nov. 1, 2018",4.37%
"Oct. 31, 2018",3.42%
"Oct. 30, 2018",3.93%
"Oct. 29, 2018",1.60%
"Oct. 26, 2018",-0.82%
"Oct. 25, 2018",0.96%
"Oct. 24, 2018",1.06%
"Oct. 23, 2018",6.97%
"Oct. 22, 2018",8.65%
"Oct. 19, 2018",11.73%
"Oct. 18, 2018",10.37%
"Oct. 17, 2018",13.53%
"Oct. 16, 2018",13.02%
"Oct. 15, 2018",11.53%
"Oct. 12, 2018",10.76%
"Oct. 11, 2018",9.72%
"Oct. 10, 2018",12.51%
"Oct. 9, 2018",13.73%
"Oct. 8, 2018",14.90%
"Oct. 5, 2018",15.47%
"Oct. 4, 2018",18.04%
"Oct. 3, 2018",18.51%
"Oct. 2, 2018",17.72%
"Oct. 1, 2018",19.15%
"Sept. 28, 2018",20.03%
"Sept. 27, 2018",18.20%
"Sept. 26, 2018",18.17%
"Sept. 25, 2018",17.72%
"Sept. 24, 2018",20.34%
"Sept. 21, 2018",18.91%
"Sept. 20, 2018",21.16%
"Sept. 19, 2018",20.27%
"Sept. 18, 2018",20.26%
"Sept. 17, 2018",18.36%
"Sept. 14, 2018",24.10%
"Sept. 13, 2018",23.17%
"Sept. 12, 2018",26.88%
"Sept. 11, 2018",26.64%
"Sept. 10, 2018",28.42%
"Sept. 7, 2018",29.06%
"Sept. 6, 2018",29.80%
"Sept. 5, 2018",30.81%
"Sept. 4, 2018",30.47%
"Aug. 31, 2018",25.84%
"Aug. 30, 2018",24.54%
"Aug. 29, 2018",25.17%
"Aug. 28, 2018",24.44%
"Aug. 27, 2018",24.91%
"Aug. 24, 2018",28.51%
"Aug. 23, 2018",22.77%
"Aug. 22, 2018",22.93%
"Aug. 21, 2018",24.08%
"Aug. 20, 2018",21.28%
"Aug. 17, 2018",18.37%
"Aug. 16, 2018",17.89%
"Aug. 15, 2018",16.86%
"Aug. 14, 2018",15.82%
"Aug. 13, 2018",16.03%
"Aug. 10, 2018",15.31%
"Aug. 9, 2018",18.34%
"Aug. 8, 2018",18.05%
"Aug. 7, 2018",17.50%
"Aug. 6, 2018",16.70%
"Aug. 3, 2018",15.96%
"Aug. 2, 2018",15.87%
"Aug. 1, 2018",16.61%
"July 31, 2018",17.13%
"July 30, 2018",17.07%
"July 27, 2018",24.75%
"July 26, 2018",25.46%
"July 25, 2018",26.86%
"July 24, 2018",18.67%
"July 23, 2018",17.27%
"July 20, 2018",14.84%
"July 19, 2018",15.61%
"July 18, 2018",14.92%
"July 17, 2018",13.80%
"July 16, 2018",13.51%
"July 13, 2018",11.47%
"July 12, 2018",11.93%
"July 11, 2018",10.70%
"July 10, 2018",11.91%
"July 9, 2018",13.41%
"July 6, 2018",9.69%
"July 5, 2018",9.35%
"July 3, 2018",8.81%
"July 2, 2018",8.93%
"June 29, 2018",9.17%
"June 28, 2018",6.57%
"June 27, 2018",9.09%
"June 26, 2018",10.29%
"June 25, 2018",11.38%
"June 22, 2018",12.14%
"June 21, 2018",12.48%
"June 20, 2018",12.70%
"June 19, 2018",13.86%
"June 18, 2018",15.16%
"June 15, 2018",16.82%
"June 14, 2018",17.12%
"June 13, 2018",17.26%
"June 12, 2018",18.27%
"June 11, 2018",15.69%
"June 8, 2018",17.46%
"June 7, 2018",15.60%
"June 6, 2018",16.43%
"June 5, 2018",16.22%
"June 4, 2018",16.85%
"June 1, 2018",17.86%
"May 31, 2018",17.03%
"May 30, 2018",17.61%
"May 29, 2018",14.72%
"May 25, 2018",13.86%
"May 24, 2018",14.00%
"May 23, 2018",13.65%
"May 22, 2018",13.73%
"May 21, 2018",14.73%
"May 18, 2018",13.22%
"May 17, 2018",14.16%
"May 16, 2018",13.89%
"May 15, 2018",13.20%
"May 14, 2018",15.57%
"May 11, 2018",14.84%
"May 10, 2018",13.58%
"May 9, 2018",11.00%
"May 8, 2018",10.87%
"May 7, 2018",12.53%
"May 4, 2018",9.74%
"May 3, 2018",8.32%
"May 2, 2018",9.64%
"May 1, 2018",10.92%
"April 30, 2018",12.90%
"April 27, 2018",17.00%
"April 26, 2018",15.47%
"April 25, 2018",10.76%
"April 24, 2018",10.32%
"April 23, 2018",11.09%
"April 20, 2018",11.38%
"April 19, 2018",14.99%
"April 18, 2018",16.27%
"April 17, 2018",14.82%
"April 16, 2018",13.64%
"April 13, 2018",11.54%
"April 12, 2018",10.54%
"April 11, 2018",9.61%
"April 10, 2018",9.54%
"April 9, 2018",8.17%
"April 6, 2018",8.77%
"April 5, 2018",11.10%
"April 4, 2018",10.30%
"April 3, 2018",9.40%
"April 2, 2018",7.64%
"March 29, 2018",8.35%
"March 28, 2018",6.30%
"March 27, 2018",5.78%
"March 26, 2018",7.31%
"March 23, 2018",1.78%
"March 22, 2018",4.19%
"March 21, 2018",7.38%
"March 20, 2018",7.76%
"March 19, 2018",8.56%
"March 16, 2018",10.62%
"March 15, 2018",11.36%
"March 14, 2018",10.38%
"March 13, 2018",10.96%
"March 12, 2018",9.27%
"March 9, 2018",9.78%
"March 8, 2018",8.13%
"March 7, 2018",8.54%
"March 6, 2018",9.12%
"March 5, 2018",5.05%
"March 2, 2018",3.37%
"March 1, 2018",4.62%
"Feb. 28, 2018",2.63%
"Feb. 27, 2018",3.89%
"Feb. 26, 2018",6.10%
"Feb. 23, 2018",3.77%
"Feb. 22, 2018",3.06%
"Feb. 21, 2018",2.69%
"Feb. 20, 2018",2.70%
"Feb. 16, 2018",4.53%
"Feb. 15, 2018",6.41%
"Feb. 14, 2018",4.73%
"Feb. 13, 2018",5.67%
"Feb. 12, 2018",4.83%
"Feb. 9, 2018",5.90%
"Feb. 8, 2018",8.55%
"Feb. 7, 2018",11.17%
"Feb. 6, 2018",11.96%
"Feb. 5, 2018",11.67%
"Feb. 2, 2018",16.32%
"Feb. 1, 2018",20.91%
"Jan. 31, 2018",28.81%
"Jan. 30, 2018",29.61%
"Jan. 29, 2018",30.09%
"Jan. 26, 2018",29.67%
"Jan. 25, 2018",27.55%
"Jan. 24, 2018",27.94%
"Jan. 23, 2018",28.31%
"Jan. 22, 2018",16.29%
"Jan. 19, 2018",20.65%
"Jan. 18, 2018",21.12%
"Jan. 17, 2018",21.50%
"Jan. 16, 2018",20.47%
"Jan. 12, 2018",22.30%
"Jan. 11, 2018",21.77%
"Jan. 10, 2018",18.42%
"Jan. 9, 2018",17.80%
"Jan. 8, 2018",16.99%
"Jan. 5, 2018",17.98%
"Jan. 4, 2018",15.27%
"Jan. 3, 2018",14.52%
"Jan. 2, 2018",12.04%
"Dec. 29, 2017",5.96%
"Dec. 28, 2017",6.36%
"Dec. 27, 2017",6.39%
"Dec. 26, 2017",5.66%
"Dec. 22, 2017",5.93%
"Dec. 21, 2017",6.87%
"Dec. 20, 2017",6.64%
"Dec. 19, 2017",7.25%
"Dec. 18, 2017",7.10%
"Dec. 15, 2017",6.55%
"Dec. 14, 2017",6.22%
"Dec. 13, 2017",7.64%
"Dec. 12, 2017",7.42%
"Dec. 11, 2017",6.71%
"Dec. 8, 2017",8.48%
"Dec. 7, 2017",7.88%
"Dec. 6, 2017",6.59%
"Dec. 5, 2017",8.46%
"Dec. 4, 2017",12.03%
"Dec. 1, 2017",9.58%
"Nov. 30, 2017",10.49%
"Nov. 29, 2017",8.30%
"Nov. 28, 2017",4.79%
"Nov. 27, 2017",7.07%
"Nov. 24, 2017",5.48%
"Nov. 22, 2017",5.98%
"Nov. 21, 2017",6.12%
"Nov. 20, 2017",6.08%
"Nov. 17, 2017",6.08%
"Nov. 16, 2017",6.43%
"Nov. 15, 2017",5.67%
"Nov. 14, 2017",6.78%
"Nov. 13, 2017",6.51%
"Nov. 10, 2017",3.83%
"Nov. 9, 2017",3.90%
"Nov. 8, 2017",4.43%
"Nov. 7, 2017",5.19%
"Nov. 6, 2017",5.20%
"Nov. 3, 2017",9.30%
"Nov. 2, 2017",11.40%
"Nov. 1, 2017",11.96%
"Oct. 31, 2017",12.03%
"Oct. 30, 2017",14.33%
"Oct. 27, 2017",18.09%
"Oct. 26, 2017",18.63%
"Oct. 25, 2017",17.85%
"Oct. 24, 2017",19.00%
"Oct. 23, 2017",19.11%
"Oct. 20, 2017",22.10%
"Oct. 19, 2017",22.78%
"Oct. 18, 2017",21.48%
"Oct. 17, 2017",21.00%
"Oct. 16, 2017",23.75%
"Oct. 13, 2017",25.02%
"Oct. 12, 2017",24.84%
"Oct. 11, 2017",24.16%
"Oct. 10, 2017",23.32%
"Oct. 9, 2017",21.36%
"Oct. 6, 2017",19.42%
"Oct. 5, 2017",19.65%
"Oct. 4, 2017",20.46%
"Oct. 3, 2017",21.18%
"Oct. 2, 2017",24.35%
"Sept. 29, 2017",23.37%
"Sept. 28, 2017",22.70%
"Sept. 27, 2017",21.69%
"Sept. 26, 2017",21.99%
"Sept. 25, 2017",22.47%
"Sept. 22, 2017",19.90%
"Sept. 21, 2017",17.92%
"Sept. 20, 2017",18.49%
"Sept. 19, 2017",17.63%
"Sept. 18, 2017",18.03%
"Sept. 15, 2017",20.77%
"Sept. 14, 2017",19.71%
"Sept. 13, 2017",19.39%
"Sept. 12, 2017",19.48%
"Sept. 11, 2017",18.64%
"Sept. 8, 2017",16.90%
"Sept. 7, 2017",15.99%
"Sept. 6, 2017",15.12%
"Sept. 5, 2017",15.23%
"Sept. 1, 2017",17.53%
"Aug. 31, 2017",17.50%
"Aug. 30, 2017",18.12%
"Aug. 29, 2017",18.04%
"Aug. 28, 2017",16.78%
"Aug. 25, 2017",15.83%
"Aug. 24, 2017",15.94%
"Aug. 23, 2017",16.14%
"Aug. 22, 2017",17.21%
"Aug. 21, 2017",15.67%
"Aug. 18, 2017",16.10%
"Aug. 17, 2017",16.59%
"Aug. 16, 2017",18.49%
"Aug. 15, 2017",17.89%
"Aug. 14, 2017",18.34%
"Aug. 11, 2017",16.00%
"Aug. 10, 2017",15.61%
"Aug. 9, 2017",17.17%
"Aug. 8, 2017",16.62%
"Aug. 7, 2017",17.69%
"Aug. 4, 2017",15.30%
"Aug. 3, 2017",14.93%
"Aug. 2, 2017",14.67%
"Aug. 1, 2017",13.54%
"July 31, 2017",13.60%
"July 28, 2017",6.82%
"July 27, 2017",4.07%
"July 26, 2017",8.42%
"July 25, 2017",9.32%
"July 24, 2017",7.74%
"July 21, 2017",8.28%
"July 20, 2017",8.44%
"July 19, 2017",8.83%
"July 18, 2017",7.72%
"July 17, 2017",9.14%
"July 14, 2017",8.66%
"July 13, 2017",8.42%
"July 12, 2017",7.84%
"July 11, 2017",7.35%
"July 10, 2017",7.95%
"July 7, 2017",6.90%
"July 6, 2017",5.16%
"July 5, 2017",6.39%
"July 3, 2017",6.48%
"June 30, 2017",7.72%
"June 29, 2017",6.88%
"June 28, 2017",7.18%
"June 27, 2017",6.78%
"June 26, 2017",8.15%
"June 23, 2017",7.62%
"June 22, 2017",6.41%
"June 21, 2017",6.53%
"June 20, 2017",6.94%
"June 19, 2017",8.30%
"June 16, 2017",9.30%
"June 15, 2017",9.14%
"June 14, 2017",8.27%
"June 13, 2017",8.73%
"June 12, 2017",7.98%
"June 9, 2017",3.42%
"June 8, 2017",3.05%
"June 7, 2017",2.98%
"June 6, 2017",3.71%
"June 5, 2017",4.18%
"June 2, 2017",3.45%
"June 1, 2017",3.64%
"May 31, 2017",2.01%
"May 30, 2017",2.82%
"May 26, 2017",3.06%
"May 25, 2017",3.12%
"May 24, 2017",1.94%
"May 23, 2017",1.43%
"May 22, 2017",2.09%
"May 19, 2017",2.00%
"May 18, 2017",1.84%
"May 17, 2017",1.52%
"May 16, 2017",3.13%
"May 15, 2017",4.81%
"May 12, 2017",2.58%
"May 11, 2017",4.40%
"May 10, 2017",5.35%
"May 9, 2017",6.77%
"May 8, 2017",8.62%
"May 5, 2017",9.68%
"May 4, 2017",8.61%
"May 3, 2017",8.92%
"May 2, 2017",8.48%
"May 1, 2017",8.59%
"April 28, 2017",9.36%
"April 27, 2017",11.74%
"April 26, 2017",10.49%
"April 25, 2017",10.23%
"April 24, 2017",8.44%
"April 21, 2017",6.95%
"April 20, 2017",7.68%
"April 19, 2017",6.59%
"April 18, 2017",6.22%
"April 17, 2017",7.01%
"April 13, 2017",7.76%
"April 12, 2017",8.27%
"April 11, 2017",9.85%
"April 10, 2017",10.13%
"April 7, 2017",7.84%
"April 6, 2017",8.74%
"April 5, 2017",8.81%
"April 4, 2017",8.70%
"April 3, 2017",8.00%
"March 31, 2017",10.19%
"March 30, 2017",9.57%
"March 29, 2017",8.93%
"March 28, 2017",9.09%
"March 27, 2017",7.96%
"March 24, 2017",7.92%
"March 23, 2017",9.08%
"March 22, 2017",9.97%
"March 21, 2017",9.96%
"March 20, 2017",10.54%
"March 17, 2017",11.51%
"March 16, 2017",11.98%
"March 15, 2017",11.91%
"March 14, 2017",10.97%
"March 13, 2017",10.70%
"March 10, 2017",8.09%
"March 9, 2017",7.82%
"March 8, 2017",7.65%
"March 7, 2017",7.55%
"March 6, 2017",8.42%
"March 3, 2017",10.60%
"March 2, 2017",10.63%
"March 1, 2017",11.59%
"Feb. 28, 2017",10.43%
"Feb. 27, 2017",11.70%
"Feb. 24, 2017",10.66%
"Feb. 23, 2017",9.34%
"Feb. 22, 2017",9.89%
"Feb. 21, 2017",12.08%
"Feb. 17, 2017",9.93%
"Feb. 16, 2017",10.26%
"Feb. 15, 2017",12.11%
"Feb. 14, 2017",12.08%
"Feb. 13, 2017",12.37%
"Feb. 10, 2017",13.31%
"Feb. 9, 2017",11.63%
"Feb. 8, 2017",11.31%
"Feb. 7, 2017",10.82%
"Feb. 6, 2017",11.95%
"Feb. 3, 2017",14.24%
"Feb. 2, 2017",10.36%
"Feb. 1, 2017",10.63%
"Jan. 31, 2017",14.60%
"Jan. 30, 2017",22.19%
"Jan. 27, 2017",24.08%
"Jan. 26, 2017",21.38%
"Jan. 25, 2017",21.45%
"Jan. 24, 2017",20.47%
"Jan. 23, 2017",16.87%
"Jan. 20, 2017",15.06%
"Jan. 19, 2017",14.37%
"Jan. 18, 2017",15.06%
"Jan. 17, 2017",14.17%
"Jan. 13, 2017",13.98%
"Jan. 12, 2017",11.11%
"Jan. 11, 2017",11.37%
"Jan. 10, 2017",11.12%
"Jan. 9, 2017",12.39%
"Jan. 6, 2017",13.42%
"Jan. 5, 2017",11.72%
"Jan. 4, 2017",11.66%
"Jan. 3, 2017",11.63%
"Dec. 30, 2016",9.26%
"Dec. 29, 2016",9.80%
"Dec. 28, 2016",10.01%
"Dec. 27, 2016",10.90%
"Dec. 23, 2016",11.55%
"Dec. 22, 2016",12.55%
"Dec. 21, 2016",12.36%
"Dec. 20, 2016",13.73%
"Dec. 19, 2016",13.37%
"Dec. 16, 2016",13.39%
"Dec. 15, 2016",15.68%
"Dec. 14, 2016",15.66%
"Dec. 13, 2016",18.52%
"Dec. 12, 2016",19.00%
"Dec. 9, 2016",16.87%
"Dec. 8, 2016",16.16%
"Dec. 7, 2016",15.81%
"Dec. 6, 2016",13.78%
"Dec. 5, 2016",14.69%
"Dec. 2, 2016",13.70%
"Dec. 1, 2016",13.72%
"Nov. 30, 2016",13.23%
"Nov. 29, 2016",13.58%
"Nov. 28, 2016",12.82%
"Nov. 25, 2016",14.86%
"Nov. 23, 2016",13.43%
"Nov. 22, 2016",12.40%
"Nov. 21, 2016",13.42%
"Nov. 18, 2016",12.65%
"Nov. 17, 2016",12.43%
"Nov. 16, 2016",11.76%
"Nov. 15, 2016",12.13%
"Nov. 14, 2016",11.83%
"Nov. 11, 2016",15.06%
"Nov. 10, 2016",13.74%
"Nov. 9, 2016",13.13%
"Nov. 8, 2016",12.46%
"Nov. 7, 2016",11.37%
"Nov. 4, 2016",7.07%
"Nov. 3, 2016",9.43%
"Nov. 2, 2016",8.84%
"Nov. 1, 2016",8.78%
"Oct. 31, 2016",9.69%
"Oct. 28, 2016",10.16%
"Oct. 27, 2016",13.04%
"Oct. 26, 2016",13.60%
"Oct. 25, 2016",12.79%
"Oct. 24, 2016",14.77%
"Oct. 21, 2016",14.27%
"Oct. 20, 2016",15.48%
"Oct. 19, 2016",16.18%
"Oct. 18, 2016",16.27%
"Oct. 17, 2016",17.53%
"Oct. 14, 2016",19.99%
"Oct. 13, 2016",19.31%
"Oct. 12, 2016",19.80%
"Oct. 11, 2016",19.75%
"Oct. 10, 2016",20.79%
"Oct. 7, 2016",20.85%
"Oct. 6, 2016",19.91%
"Oct. 5, 2016",19.96%
"Oct. 4, 2016",19.25%
"Oct. 3, 2016",21.18%
"Sept. 30, 2016",19.69%
"Sept. 29, 2016",18.59%
"Sept. 28, 2016",19.73%
