date,zmijewski_score
"Dec. 31, 2019",0.6485
"Sept. 30, 2019",0.3107
"June 30, 2019",0.4365
"March 31, 2019",0.5361
"Dec. 31, 2018",0.5367
"Sept. 30, 2018",0.4182
"June 30, 2018",0.5112
"March 31, 2018",0.6247
"Dec. 31, 2017",0.6814
"Sept. 30, 2017",0.7304
"June 30, 2017",0.7523
"March 31, 2017",0.8633
"Dec. 31, 2016",0.8905
"Sept. 30, 2016",0.3537
"June 30, 2016",0.3697
"March 31, 2016",0.404
"Dec. 31, 2015",0.3952
"Sept. 30, 2015",0.58
"June 30, 2015",0.5587
"March 31, 2015",0.6741
"Dec. 31, 2014",0.6213
"Sept. 30, 2014",-0.0094
"June 30, 2014",-0.01
"March 31, 2014",-0.1261
"Dec. 31, 2013",-0.1938
"Sept. 30, 2013",0.6232
"June 30, 2013",0.6901
"March 31, 2013",0.6418
"Dec. 31, 2012",0.5608
"Sept. 30, 2012",-0.1639
"June 30, 2012",-0.3216
"March 31, 2012",-0.3298
"Dec. 31, 2011",-0.3081
"Sept. 30, 2011",-0.4511
"June 30, 2011",-0.5239
"March 31, 2011",-0.5051
"Dec. 31, 2010",-0.4682
"Sept. 30, 2010",-0.5554
"June 30, 2010",-0.3778
"March 31, 2010",-0.298
"Dec. 31, 2009",-0.3211
"Sept. 30, 2009",-0.1143
"June 30, 2009",-0.1047
"March 31, 2009",-0.1062
"Dec. 31, 2008",-0.2273
"Sept. 30, 2008",-0.3175
"June 30, 2008",-0.324
"March 31, 2008",-0.4662
"Dec. 31, 2007",-0.474
"Sept. 30, 2007",-1.764
"June 30, 2007",-1.777
"March 31, 2007",-1.789
"Dec. 31, 2006",-1.844
"Sept. 30, 2006",-1.878
"June 30, 2006",-1.948
"March 31, 2006",-1.902
"Dec. 31, 2005",-1.910
"Sept. 30, 2005",-1.844
"June 30, 2005",-1.976
"March 31, 2005",-1.951
"Dec. 31, 2004",-1.958
"Sept. 30, 2004",-1.994
"June 30, 2004",-2.031
"March 31, 2004",-2.006
"Dec. 31, 2003",-1.959
"Sept. 30, 2003",-1.993
"June 30, 2003",-2.006
"March 31, 2003",-1.947
"Dec. 31, 2002",-1.899
"Sept. 30, 2002",-1.468
"June 30, 2002",-1.458
"March 31, 2002",-1.453
"Dec. 31, 2001",-1.477
"Sept. 30, 2001",-1.383
"June 30, 2001",-1.557
"March 31, 2001",-1.639
"Dec. 31, 2000",-1.815
"Sept. 30, 2000",-1.708
"June 30, 2000",-1.716
