date,enterprise_value
"Nov. 25, 2019",122.58B
"Nov. 22, 2019",121.73B
"Nov. 21, 2019",121.91B
"Nov. 20, 2019",121.47B
"Nov. 19, 2019",122.78B
"Nov. 18, 2019",124.69B
"Nov. 15, 2019",125.52B
"Nov. 14, 2019",125.82B
"Nov. 13, 2019",124.91B
"Nov. 12, 2019",124.90B
"Nov. 11, 2019",125.01B
"Nov. 8, 2019",126.01B
"Nov. 7, 2019",125.31B
"Nov. 6, 2019",123.99B
"Nov. 5, 2019",123.51B
"Nov. 4, 2019",124.91B
"Nov. 1, 2019",121.90B
"Oct. 31, 2019",118.17B
"Oct. 30, 2019",119.64B
"Oct. 29, 2019",119.67B
"Oct. 28, 2019",119.10B
"Oct. 25, 2019",118.65B
"Oct. 24, 2019",117.18B
"Oct. 23, 2019",118.16B
"Oct. 22, 2019",118.97B
"Oct. 21, 2019",121.05B
"Oct. 18, 2019",120.04B
"Oct. 17, 2019",120.94B
"Oct. 16, 2019",120.17B
"Oct. 15, 2019",119.32B
"Oct. 14, 2019",118.80B
"Oct. 11, 2019",118.92B
"Oct. 10, 2019",118.29B
"Oct. 9, 2019",117.07B
"Oct. 8, 2019",116.11B
"Oct. 7, 2019",118.54B
"Oct. 4, 2019",120.19B
"Oct. 3, 2019",118.82B
"Oct. 2, 2019",118.25B
"Oct. 1, 2019",118.74B
"Sept. 30, 2019",122.18B
"Sept. 27, 2019",120.74B
"Sept. 26, 2019",120.31B
"Sept. 25, 2019",120.83B
"Sept. 24, 2019",119.92B
"Sept. 23, 2019",120.83B
"Sept. 20, 2019",122.25B
"Sept. 19, 2019",120.89B
"Sept. 18, 2019",122.54B
"Sept. 17, 2019",123.70B
"Sept. 16, 2019",123.85B
"Sept. 13, 2019",123.94B
"Sept. 12, 2019",123.84B
"Sept. 11, 2019",124.09B
"Sept. 10, 2019",123.71B
"Sept. 9, 2019",123.07B
"Sept. 6, 2019",121.71B
"Sept. 5, 2019",122.68B
"Sept. 4, 2019",121.19B
"Sept. 3, 2019",119.35B
"Aug. 30, 2019",120.49B
"Aug. 29, 2019",120.24B
"Aug. 28, 2019",118.49B
"Aug. 27, 2019",116.60B
"Aug. 26, 2019",116.80B
"Aug. 23, 2019",114.16B
"Aug. 22, 2019",117.54B
"Aug. 21, 2019",118.15B
"Aug. 20, 2019",117.39B
"Aug. 19, 2019",118.89B
"Aug. 16, 2019",117.61B
"Aug. 15, 2019",116.41B
"Aug. 14, 2019",116.53B
"Aug. 13, 2019",118.06B
"Aug. 12, 2019",117.26B
"Aug. 9, 2019",118.00B
"Aug. 8, 2019",119.54B
"Aug. 7, 2019",117.70B
"Aug. 6, 2019",117.35B
"Aug. 5, 2019",117.22B
"Aug. 2, 2019",119.24B
"Aug. 1, 2019",119.05B
"July 31, 2019",121.19B
"July 30, 2019",121.48B
"July 29, 2019",120.57B
"July 26, 2019",122.14B
"July 25, 2019",120.14B
"July 24, 2019",116.83B
"July 23, 2019",109.00B
"July 22, 2019",107.91B
"July 19, 2019",107.31B
"July 18, 2019",106.87B
"July 17, 2019",106.39B
"July 16, 2019",109.29B
"July 15, 2019",109.43B
"July 12, 2019",109.53B
"July 11, 2019",107.32B
"July 10, 2019",105.85B
"July 9, 2019",105.95B
"July 8, 2019",106.11B
"July 5, 2019",106.54B
"July 3, 2019",107.21B
"July 2, 2019",106.18B
"July 1, 2019",107.01B
"June 30, 2019",107.27B
"June 28, 2019",106.96B
"June 27, 2019",105.61B
"June 26, 2019",104.12B
"June 25, 2019",101.68B
"June 24, 2019",103.91B
"June 21, 2019",106.02B
"June 20, 2019",107.08B
"June 19, 2019",105.49B
"June 18, 2019",106.00B
"June 17, 2019",105.35B
"June 14, 2019",105.54B
"June 13, 2019",105.89B
"June 12, 2019",104.49B
"June 11, 2019",104.16B
"June 10, 2019",104.23B
"June 7, 2019",102.63B
"June 6, 2019",102.43B
"June 5, 2019",102.61B
"June 4, 2019",102.13B
"June 3, 2019",99.10B
"May 31, 2019",98.05B
"May 30, 2019",100.49B
"May 29, 2019",99.65B
"May 28, 2019",99.04B
"May 24, 2019",100.58B
"May 23, 2019",100.85B
"May 22, 2019",102.00B
"May 21, 2019",103.64B
"May 20, 2019",102.87B
"May 17, 2019",103.63B
"May 16, 2019",105.28B
"May 15, 2019",105.47B
"May 14, 2019",103.94B
"May 13, 2019",103.59B
"May 10, 2019",104.69B
"May 9, 2019",104.79B
"May 8, 2019",105.74B
"May 7, 2019",105.95B
"May 6, 2019",108.13B
"May 3, 2019",109.87B
"May 2, 2019",108.89B
"May 1, 2019",108.13B
"April 30, 2019",109.50B
"April 29, 2019",108.31B
"April 26, 2019",107.55B
"April 25, 2019",108.56B
"April 24, 2019",116.57B
"April 23, 2019",115.85B
"April 22, 2019",115.87B
"April 18, 2019",116.33B
"April 17, 2019",116.62B
"April 16, 2019",116.06B
"April 15, 2019",115.80B
"April 12, 2019",116.51B
"April 11, 2019",115.67B
"April 10, 2019",115.32B
"April 9, 2019",115.18B
"April 8, 2019",116.09B
"April 5, 2019",116.40B
"April 4, 2019",116.09B
"April 3, 2019",116.41B
"April 2, 2019",115.84B
"April 1, 2019",116.48B
"March 31, 2019",114.17B
"March 29, 2019",113.83B
"March 28, 2019",112.59B
"March 27, 2019",111.46B
"March 26, 2019",110.97B
"March 25, 2019",109.67B
"March 22, 2019",110.06B
"March 21, 2019",112.16B
"March 20, 2019",110.55B
"March 19, 2019",112.64B
"March 18, 2019",112.93B
"March 15, 2019",111.92B
"March 14, 2019",113.09B
"March 13, 2019",113.08B
"March 12, 2019",111.48B
"March 11, 2019",111.33B
"March 8, 2019",109.52B
"March 7, 2019",109.68B
"March 6, 2019",111.39B
"March 5, 2019",112.35B
"March 4, 2019",112.79B
"March 1, 2019",114.21B
"Feb. 28, 2019",112.55B
"Feb. 27, 2019",113.35B
"Feb. 26, 2019",113.27B
"Feb. 25, 2019",113.12B
"Feb. 22, 2019",112.65B
"Feb. 21, 2019",113.86B
"Feb. 20, 2019",113.26B
"Feb. 19, 2019",113.00B
"Feb. 15, 2019",113.09B
"Feb. 14, 2019",113.89B
"Feb. 13, 2019",114.07B
"Feb. 12, 2019",112.91B
"Feb. 11, 2019",111.42B
"Feb. 8, 2019",110.71B
"Feb. 7, 2019",110.57B
"Feb. 6, 2019",111.33B
"Feb. 5, 2019",110.09B
"Feb. 4, 2019",109.16B
"Feb. 1, 2019",108.74B
"Jan. 31, 2019",108.15B
"Jan. 30, 2019",104.54B
"Jan. 29, 2019",104.63B
"Jan. 28, 2019",103.80B
"Jan. 25, 2019",104.23B
"Jan. 24, 2019",103.26B
"Jan. 23, 2019",104.31B
"Jan. 22, 2019",105.82B
"Jan. 18, 2019",104.89B
"Jan. 17, 2019",103.16B
"Jan. 16, 2019",100.93B
"Jan. 15, 2019",101.42B
"Jan. 14, 2019",102.78B
"Jan. 11, 2019",101.72B
"Jan. 10, 2019",102.58B
"Jan. 9, 2019",101.73B
"Jan. 8, 2019",101.30B
"Jan. 7, 2019",101.29B
"Jan. 4, 2019",101.58B
"Jan. 3, 2019",98.76B
"Jan. 2, 2019",101.12B
"Dec. 31, 2018",101.40B
"Dec. 28, 2018",101.43B
"Dec. 27, 2018",102.50B
"Dec. 26, 2018",101.50B
"Dec. 24, 2018",95.72B
"Dec. 21, 2018",98.83B
"Dec. 20, 2018",99.20B
"Dec. 19, 2018",99.53B
"Dec. 18, 2018",102.07B
"Dec. 17, 2018",101.72B
"Dec. 14, 2018",103.26B
"Dec. 13, 2018",105.08B
"Dec. 12, 2018",105.45B
"Dec. 11, 2018",107.49B
"Dec. 10, 2018",108.19B
"Dec. 7, 2018",108.98B
"Dec. 6, 2018",111.32B
"Dec. 4, 2018",110.23B
"Dec. 3, 2018",117.53B
"Nov. 30, 2018",117.55B
"Nov. 29, 2018",115.80B
"Nov. 28, 2018",116.05B
"Nov. 27, 2018",114.30B
"Nov. 26, 2018",113.55B
"Nov. 23, 2018",111.88B
"Nov. 21, 2018",111.95B
"Nov. 20, 2018",111.72B
"Nov. 19, 2018",114.11B
"Nov. 16, 2018",113.08B
"Nov. 15, 2018",113.39B
"Nov. 14, 2018",112.57B
"Nov. 13, 2018",112.49B
"Nov. 12, 2018",111.04B
"Nov. 9, 2018",112.58B
"Nov. 8, 2018",114.29B
"Nov. 7, 2018",113.97B
"Nov. 6, 2018",111.84B
"Nov. 5, 2018",110.27B
"Nov. 2, 2018",109.56B
"Nov. 1, 2018",110.87B
"Oct. 31, 2018",110.03B
"Oct. 30, 2018",110.49B
"Oct. 29, 2018",108.82B
"Oct. 26, 2018",108.97B
"Oct. 25, 2018",111.13B
"Oct. 24, 2018",111.22B
"Oct. 23, 2018",116.62B
"Oct. 22, 2018",117.82B
"Oct. 19, 2018",118.55B
"Oct. 18, 2018",117.04B
"Oct. 17, 2018",119.86B
"Oct. 16, 2018",119.40B
"Oct. 15, 2018",117.93B
"Oct. 12, 2018",117.82B
"Oct. 11, 2018",116.21B
"Oct. 10, 2018",118.69B
"Oct. 9, 2018",119.78B
"Oct. 8, 2018",120.52B
"Oct. 5, 2018",119.20B
"Oct. 4, 2018",119.26B
"Oct. 3, 2018",119.66B
"Oct. 2, 2018",118.98B
"Oct. 1, 2018",119.39B
"Sept. 30, 2018",118.78B
"Sept. 28, 2018",118.25B
"Sept. 27, 2018",118.23B
"Sept. 26, 2018",118.21B
"Sept. 25, 2018",117.83B
"Sept. 24, 2018",118.75B
"Sept. 21, 2018",119.75B
"Sept. 20, 2018",120.29B
"Sept. 19, 2018",119.54B
"Sept. 18, 2018",119.53B
"Sept. 17, 2018",120.26B
"Sept. 14, 2018",121.38B
"Sept. 13, 2018",120.79B
"Sept. 12, 2018",123.89B
"Sept. 11, 2018",123.69B
"Sept. 10, 2018",124.78B
"Sept. 7, 2018",123.62B
"Sept. 6, 2018",124.23B
"Sept. 5, 2018",125.06B
"Sept. 4, 2018",124.78B
"Aug. 31, 2018",123.52B
"Aug. 30, 2018",123.50B
"Aug. 29, 2018",124.03B
"Aug. 28, 2018",123.41B
"Aug. 27, 2018",124.36B
"Aug. 24, 2018",123.40B
"Aug. 23, 2018",122.52B
"Aug. 22, 2018",122.66B
"Aug. 21, 2018",123.64B
"Aug. 20, 2018",123.24B
"Aug. 17, 2018",122.59B
"Aug. 16, 2018",122.00B
"Aug. 15, 2018",121.09B
"Aug. 14, 2018",120.17B
"Aug. 13, 2018",119.46B
"Aug. 10, 2018",120.42B
"Aug. 9, 2018",121.79B
"Aug. 8, 2018",121.55B
"Aug. 7, 2018",121.05B
"Aug. 6, 2018",120.65B
"Aug. 3, 2018",120.32B
"Aug. 2, 2018",119.84B
"Aug. 1, 2018",120.50B
"July 31, 2018",120.95B
"July 30, 2018",119.94B
"July 27, 2018",119.89B
"July 26, 2018",120.07B
"July 25, 2018",121.22B
"July 24, 2018",114.50B
"July 23, 2018",114.74B
"July 20, 2018",114.19B
"July 19, 2018",114.85B
"July 18, 2018",114.26B
"July 17, 2018",113.33B
"July 16, 2018",112.96B
"July 13, 2018",111.52B
"July 12, 2018",111.14B
"July 11, 2018",110.11B
"July 10, 2018",111.12B
"July 9, 2018",111.19B
"July 6, 2018",108.99B
"July 5, 2018",109.21B
"July 3, 2018",108.76B
"July 2, 2018",108.86B
"June 30, 2018",109.16B
"June 29, 2018",110.45B
"June 28, 2018",110.15B
"June 27, 2018",112.30B
"June 26, 2018",113.33B
"June 25, 2018",113.87B
"June 22, 2018",116.89B
"June 21, 2018",116.65B
"June 20, 2018",116.84B
"June 19, 2018",117.85B
"June 18, 2018",119.53B
"June 15, 2018",119.53B
"June 14, 2018",119.90B
"June 13, 2018",120.02B
"June 12, 2018",120.89B
"June 11, 2018",119.60B
"June 8, 2018",119.39B
"June 7, 2018",119.03B
"June 6, 2018",119.75B
"June 5, 2018",119.57B
"June 4, 2018",119.71B
"June 1, 2018",119.95B
"May 31, 2018",118.97B
"May 30, 2018",119.46B
"May 29, 2018",117.00B
"May 25, 2018",118.43B
"May 24, 2018",118.55B
"May 23, 2018",118.25B
"May 22, 2018",118.32B
"May 21, 2018",119.80B
"May 18, 2018",118.34B
"May 17, 2018",119.38B
"May 16, 2018",119.15B
"May 15, 2018",118.53B
"May 14, 2018",119.16B
"May 11, 2018",118.40B
"May 10, 2018",117.14B
"May 9, 2018",114.91B
"May 8, 2018",114.79B
"May 7, 2018",115.53B
"May 4, 2018",114.83B
"May 3, 2018",113.54B
"May 2, 2018",114.69B
"May 1, 2018",115.81B
"April 30, 2018",116.72B
"April 27, 2018",117.14B
"April 26, 2018",116.53B
"April 25, 2018",112.55B
"April 24, 2018",112.17B
"April 23, 2018",112.90B
"April 20, 2018",112.42B
"April 19, 2018",113.39B
"April 18, 2018",114.45B
"April 17, 2018",113.26B
"April 16, 2018",113.02B
"April 13, 2018",111.30B
"April 12, 2018",111.08B
"April 11, 2018",110.30B
"April 10, 2018",110.24B
"April 9, 2018",109.02B
"April 6, 2018",109.65B
"April 5, 2018",111.24B
"April 4, 2018",110.58B
"April 3, 2018",109.83B
"April 2, 2018",108.36B
"March 31, 2018",109.07B
"March 29, 2018",110.41B
"March 28, 2018",108.70B
"March 27, 2018",108.26B
"March 26, 2018",109.58B
"March 23, 2018",107.82B
"March 22, 2018",110.23B
"March 21, 2018",112.98B
"March 20, 2018",113.31B
"March 19, 2018",113.68B
"March 16, 2018",115.79B
"March 15, 2018",114.76B
"March 14, 2018",113.94B
"March 13, 2018",114.43B
"March 12, 2018",114.07B
"March 9, 2018",115.36B
"March 8, 2018",114.00B
"March 7, 2018",114.35B
"March 6, 2018",114.86B
"March 5, 2018",111.42B
"March 2, 2018",111.04B
"March 1, 2018",111.95B
"Feb. 28, 2018",110.21B
"Feb. 27, 2018",111.32B
"Feb. 26, 2018",113.37B
"Feb. 23, 2018",111.25B
"Feb. 22, 2018",110.79B
"Feb. 21, 2018",110.46B
"Feb. 20, 2018",110.47B
"Feb. 16, 2018",111.93B
"Feb. 15, 2018",113.57B
"Feb. 14, 2018",112.10B
"Feb. 13, 2018",112.93B
"Feb. 12, 2018",111.85B
"Feb. 9, 2018",111.92B
"Feb. 8, 2018",114.41B
"Feb. 7, 2018",116.38B
"Feb. 6, 2018",117.07B
"Feb. 5, 2018",117.57B
"Feb. 2, 2018",120.30B
"Feb. 1, 2018",122.91B
"Jan. 31, 2018",129.62B
"Jan. 30, 2018",130.30B
"Jan. 29, 2018",132.47B
"Jan. 26, 2018",134.26B
"Jan. 25, 2018",133.03B
"Jan. 24, 2018",133.37B
"Jan. 23, 2018",133.70B
"Jan. 22, 2018",134.38B
"Jan. 19, 2018",134.57B
"Jan. 18, 2018",135.00B
"Jan. 17, 2018",135.36B
"Jan. 16, 2018",134.39B
"Jan. 12, 2018",135.43B
"Jan. 11, 2018",134.89B
"Jan. 10, 2018",131.74B
"Jan. 9, 2018",131.16B
"Jan. 8, 2018",131.21B
"Jan. 5, 2018",129.88B
"Jan. 4, 2018",129.54B
"Jan. 3, 2018",128.84B
"Jan. 2, 2018",126.48B
"Dec. 31, 2017",122.60B
"Dec. 29, 2017",117.15B
"Dec. 28, 2017",117.07B
"Dec. 27, 2017",117.09B
"Dec. 26, 2017",116.39B
"Dec. 22, 2017",116.71B
"Dec. 21, 2017",116.66B
"Dec. 20, 2017",116.45B
"Dec. 19, 2017",117.03B
"Dec. 18, 2017",116.86B
"Dec. 15, 2017",116.16B
"Dec. 14, 2017",115.16B
"Dec. 13, 2017",116.51B
"Dec. 12, 2017",116.30B
"Dec. 11, 2017",116.21B
"Dec. 8, 2017",117.51B
"Dec. 7, 2017",117.65B
"Dec. 6, 2017",116.41B
"Dec. 5, 2017",118.21B
"Dec. 4, 2017",121.09B
"Dec. 1, 2017",118.15B
"Nov. 30, 2017",119.14B
"Nov. 29, 2017",117.06B
"Nov. 28, 2017",113.74B
"Nov. 27, 2017",113.18B
"Nov. 24, 2017",111.98B
"Nov. 22, 2017",112.52B
"Nov. 21, 2017",112.65B
"Nov. 20, 2017",112.03B
"Nov. 17, 2017",111.80B
"Nov. 16, 2017",112.46B
"Nov. 15, 2017",111.76B
"Nov. 14, 2017",112.78B
"Nov. 13, 2017",113.41B
"Nov. 10, 2017",112.05B
"Nov. 9, 2017",111.47B
"Nov. 8, 2017",111.97B
"Nov. 7, 2017",112.67B
"Nov. 6, 2017",112.65B
"Nov. 3, 2017",113.97B
"Nov. 2, 2017",115.19B
"Nov. 1, 2017",115.70B
"Oct. 31, 2017",115.76B
"Oct. 30, 2017",116.24B
"Oct. 27, 2017",118.53B
"Oct. 26, 2017",117.31B
"Oct. 25, 2017",116.64B
"Oct. 24, 2017",117.63B
"Oct. 23, 2017",117.64B
"Oct. 20, 2017",117.71B
"Oct. 19, 2017",117.42B
"Oct. 18, 2017",116.32B
"Oct. 17, 2017",115.92B
"Oct. 16, 2017",116.49B
"Oct. 13, 2017",116.51B
"Oct. 12, 2017",117.55B
"Oct. 11, 2017",116.99B
"Oct. 10, 2017",116.30B
"Oct. 9, 2017",115.46B
"Oct. 6, 2017",115.94B
"Oct. 5, 2017",116.37B
"Oct. 4, 2017",117.06B
"Oct. 3, 2017",117.67B
"Oct. 2, 2017",118.60B
"Sept. 30, 2017",118.00B
"Sept. 29, 2017",117.49B
"Sept. 28, 2017",117.08B
"Sept. 27, 2017",116.22B
"Sept. 26, 2017",116.48B
"Sept. 25, 2017",115.87B
"Sept. 22, 2017",115.40B
"Sept. 21, 2017",115.04B
"Sept. 20, 2017",115.54B
"Sept. 19, 2017",114.79B
"Sept. 18, 2017",115.33B
"Sept. 15, 2017",115.60B
"Sept. 14, 2017",115.15B
"Sept. 13, 2017",114.87B
"Sept. 12, 2017",114.95B
"Sept. 11, 2017",114.13B
"Sept. 8, 2017",113.13B
"Sept. 7, 2017",112.80B
"Sept. 6, 2017",112.06B
"Sept. 5, 2017",112.15B
"Sept. 1, 2017",112.56B
"Aug. 31, 2017",112.53B
"Aug. 30, 2017",113.06B
"Aug. 29, 2017",112.99B
"Aug. 28, 2017",112.04B
"Aug. 25, 2017",111.70B
"Aug. 24, 2017",111.66B
"Aug. 23, 2017",111.83B
"Aug. 22, 2017",112.74B
"Aug. 21, 2017",112.07B
"Aug. 18, 2017",111.65B
"Aug. 17, 2017",111.29B
"Aug. 16, 2017",112.88B
"Aug. 15, 2017",112.38B
"Aug. 14, 2017",111.95B
"Aug. 11, 2017",110.00B
"Aug. 10, 2017",109.55B
"Aug. 9, 2017",110.84B
"Aug. 8, 2017",110.39B
"Aug. 7, 2017",110.37B
"Aug. 4, 2017",110.53B
"Aug. 3, 2017",110.07B
"Aug. 2, 2017",109.85B
"Aug. 1, 2017",108.90B
"July 31, 2017",109.01B
"July 28, 2017",108.46B
"July 27, 2017",106.84B
"July 26, 2017",110.74B
"July 25, 2017",111.54B
"July 24, 2017",110.62B
"July 21, 2017",110.97B
"July 20, 2017",110.88B
"July 19, 2017",111.24B
"July 18, 2017",110.23B
"July 17, 2017",110.41B
"July 14, 2017",110.73B
"July 13, 2017",109.65B
"July 12, 2017",109.14B
"July 11, 2017",108.71B
"July 10, 2017",108.83B
"July 7, 2017",108.96B
"July 6, 2017",107.99B
"July 5, 2017",109.10B
"July 3, 2017",109.18B
"June 30, 2017",109.16B
"June 29, 2017",108.81B
"June 28, 2017",109.07B
"June 27, 2017",108.71B
"June 26, 2017",109.88B
"June 23, 2017",109.24B
"June 22, 2017",108.19B
"June 21, 2017",108.30B
"June 20, 2017",108.66B
"June 19, 2017",109.76B
"June 16, 2017",109.51B
"June 15, 2017",109.23B
"June 14, 2017",108.47B
"June 13, 2017",108.87B
"June 12, 2017",108.08B
"June 9, 2017",106.42B
"June 8, 2017",106.18B
"June 7, 2017",106.12B
"June 6, 2017",106.77B
"June 5, 2017",107.22B
"June 2, 2017",106.98B
"June 1, 2017",106.97B
"May 31, 2017",105.50B
"May 30, 2017",106.23B
"May 26, 2017",105.42B
"May 25, 2017",105.48B
"May 24, 2017",104.42B
"May 23, 2017",103.97B
"May 22, 2017",103.60B
"May 19, 2017",103.29B
"May 18, 2017",103.09B
"May 17, 2017",102.81B
"May 16, 2017",104.23B
"May 15, 2017",104.91B
"May 12, 2017",103.91B
"May 11, 2017",103.92B
"May 10, 2017",104.75B
"May 9, 2017",105.97B
"May 8, 2017",106.85B
"May 5, 2017",106.77B
"May 4, 2017",106.44B
"May 3, 2017",106.70B
"May 2, 2017",106.33B
"May 1, 2017",106.00B
"April 28, 2017",106.82B
"April 27, 2017",108.01B
"April 26, 2017",106.96B
"April 25, 2017",106.74B
"April 24, 2017",106.40B
"April 21, 2017",105.36B
"April 20, 2017",105.15B
"April 19, 2017",104.22B
"April 18, 2017",103.91B
"April 17, 2017",104.57B
"April 13, 2017",103.59B
"April 12, 2017",104.02B
"April 11, 2017",105.34B
"April 10, 2017",105.92B
"April 7, 2017",104.68B
"April 6, 2017",106.14B
"April 5, 2017",106.20B
"April 4, 2017",106.10B
"April 3, 2017",105.90B
"March 31, 2017",106.68B
"March 30, 2017",104.25B
"March 29, 2017",103.70B
"March 28, 2017",103.84B
"March 27, 2017",102.62B
"March 24, 2017",102.85B
"March 23, 2017",103.37B
"March 22, 2017",104.13B
"March 21, 2017",104.12B
"March 20, 2017",104.65B
"March 17, 2017",105.55B
"March 16, 2017",105.24B
"March 15, 2017",105.19B
"March 14, 2017",104.40B
"March 13, 2017",104.97B
"March 10, 2017",104.31B
"March 9, 2017",103.59B
"March 8, 2017",103.44B
"March 7, 2017",103.36B
"March 6, 2017",103.76B
"March 3, 2017",103.69B
"March 2, 2017",103.71B
"March 1, 2017",104.51B
"Feb. 28, 2017",103.55B
"Feb. 27, 2017",104.39B
"Feb. 24, 2017",103.91B
"Feb. 23, 2017",102.96B
"Feb. 22, 2017",103.42B
"Feb. 21, 2017",105.25B
"Feb. 17, 2017",104.54B
"Feb. 16, 2017",104.82B
"Feb. 15, 2017",106.38B
"Feb. 14, 2017",106.36B
"Feb. 13, 2017",105.93B
"Feb. 10, 2017",104.92B
"Feb. 9, 2017",104.16B
"Feb. 8, 2017",103.89B
"Feb. 7, 2017",103.31B
"Feb. 6, 2017",103.63B
"Feb. 3, 2017",104.40B
"Feb. 2, 2017",102.80B
"Feb. 1, 2017",103.01B
"Jan. 31, 2017",106.30B
"Jan. 30, 2017",113.16B
"Jan. 27, 2017",114.08B
"Jan. 26, 2017",113.07B
"Jan. 25, 2017",113.12B
"Jan. 24, 2017",112.31B
"Jan. 23, 2017",110.92B
"Jan. 20, 2017",111.36B
"Jan. 19, 2017",110.76B
"Jan. 18, 2017",111.36B
"Jan. 17, 2017",110.59B
"Jan. 13, 2017",110.73B
"Jan. 12, 2017",110.45B
"Jan. 11, 2017",110.68B
"Jan. 10, 2017",110.46B
"Jan. 9, 2017",111.19B
"Jan. 6, 2017",111.74B
"Jan. 5, 2017",111.54B
"Jan. 4, 2017",111.49B
"Jan. 3, 2017",111.46B
"Dec. 31, 2016",111.08B
"Dec. 30, 2016",110.03B
"Dec. 29, 2016",110.33B
"Dec. 28, 2016",110.52B
"Dec. 27, 2016",111.33B
"Dec. 23, 2016",111.19B
"Dec. 22, 2016",111.48B
"Dec. 21, 2016",111.31B
"Dec. 20, 2016",112.55B
"Dec. 19, 2016",112.08B
"Dec. 16, 2016",111.05B
"Dec. 15, 2016",112.34B
"Dec. 14, 2016",112.32B
"Dec. 13, 2016",114.85B
"Dec. 12, 2016",114.82B
"Dec. 9, 2016",114.36B
"Dec. 8, 2016",113.82B
"Dec. 7, 2016",113.51B
"Dec. 6, 2016",111.69B
"Dec. 5, 2016",111.71B
"Dec. 2, 2016",111.53B
"Dec. 1, 2016",111.60B
"Nov. 30, 2016",111.15B
"Nov. 29, 2016",111.46B
"Nov. 28, 2016",110.95B
"Nov. 25, 2016",111.45B
"Nov. 23, 2016",110.94B
"Nov. 22, 2016",110.02B
"Nov. 21, 2016",110.09B
"Nov. 18, 2016",109.55B
"Nov. 17, 2016",109.03B
"Nov. 16, 2016",108.44B
"Nov. 15, 2016",108.76B
"Nov. 14, 2016",108.52B
"Nov. 11, 2016",109.68B
"Nov. 10, 2016",108.87B
"Nov. 9, 2016",108.34B
"Nov. 8, 2016",107.76B
"Nov. 7, 2016",105.81B
"Nov. 4, 2016",103.31B
"Nov. 3, 2016",103.79B
"Nov. 2, 2016",103.28B
"Nov. 1, 2016",103.23B
"Oct. 31, 2016",104.03B
"Oct. 28, 2016",103.98B
"Oct. 27, 2016",104.31B
"Oct. 26, 2016",104.77B
"Oct. 25, 2016",104.10B
"Oct. 24, 2016",104.63B
"Oct. 21, 2016",103.54B
"Oct. 20, 2016",103.75B
"Oct. 19, 2016",104.32B
"Oct. 18, 2016",104.39B
"Oct. 17, 2016",104.30B
"Oct. 14, 2016",104.64B
"Oct. 13, 2016",104.54B
"Oct. 12, 2016",104.92B
"Oct. 11, 2016",104.89B
"Oct. 10, 2016",105.19B
"Oct. 7, 2016",104.97B
"Oct. 6, 2016",105.25B
"Oct. 5, 2016",105.29B
"Oct. 4, 2016",104.73B
"Oct. 3, 2016",105.31B
"Sept. 30, 2016",105.46B
"Sept. 29, 2016",103.73B
