date,forward_pe_ratio_1y
"March 19, 2020",11.37
"March 18, 2020",11.72
"March 17, 2020",11.43
"March 16, 2020",10.28
"March 13, 2020",11.13
"March 12, 2020",10.18
"March 11, 2020",10.39
"March 10, 2020",10.96
"March 9, 2020",10.30
"March 6, 2020",11.02
"March 5, 2020",10.90
"March 4, 2020",11.23
"March 3, 2020",10.70
"March 2, 2020",10.87
"Feb. 28, 2020",10.61
"Feb. 27, 2020",10.58
"Feb. 26, 2020",10.99
"Feb. 25, 2020",11.01
"Feb. 24, 2020",11.54
"Feb. 21, 2020",12.07
"Feb. 20, 2020",12.48
"Feb. 19, 2020",12.51
"Feb. 18, 2020",12.47
"Feb. 14, 2020",12.42
"Feb. 13, 2020",12.33
"Feb. 12, 2020",12.37
"Feb. 11, 2020",12.29
"Feb. 10, 2020",12.08
"Feb. 7, 2020",12.09
"Feb. 6, 2020",12.48
"Feb. 5, 2020",12.43
"Feb. 4, 2020",12.12
"Feb. 3, 2020",11.96
"Jan. 31, 2020",12.13
"Jan. 30, 2020",12.66
"Jan. 29, 2020",13.57
"Jan. 28, 2020",13.52
"Jan. 27, 2020",13.47
"Jan. 24, 2020",13.67
"Jan. 23, 2020",13.70
"Jan. 22, 2020",13.74
"Jan. 21, 2020",13.76
"Jan. 17, 2020",13.90
"Jan. 16, 2020",13.90
"Jan. 15, 2020",13.82
"Jan. 14, 2020",13.74
"Jan. 13, 2020",13.68
"Jan. 10, 2020",13.58
"Jan. 9, 2020",13.70
"Jan. 8, 2020",13.67
"Jan. 7, 2020",13.60
"Jan. 6, 2020",13.62
"Jan. 3, 2020",13.68
"Jan. 2, 2020",13.69
"Dec. 31, 2019",13.72
"Dec. 30, 2019",14.86
"Dec. 27, 2019",15.18
"Dec. 26, 2019",15.19
"Dec. 24, 2019",15.10
"Dec. 23, 2019",15.18
"Dec. 20, 2019",14.98
"Dec. 19, 2019",15.13
"Dec. 18, 2019",15.05
"Dec. 17, 2019",15.35
"Dec. 16, 2019",15.20
"Dec. 13, 2019",15.14
"Dec. 12, 2019",14.93
"Dec. 11, 2019",14.91
"Dec. 10, 2019",15.13
"Dec. 9, 2019",15.08
"Dec. 6, 2019",15.00
"Dec. 5, 2019",14.68
"Dec. 4, 2019",14.87
"Dec. 3, 2019",14.92
"Dec. 2, 2019",15.09
"Nov. 29, 2019",15.28
"Nov. 27, 2019",15.30
"Nov. 26, 2019",15.47
"Nov. 25, 2019",15.35
"Nov. 22, 2019",15.23
"Nov. 21, 2019",15.26
"Nov. 20, 2019",15.19
"Nov. 19, 2019",15.39
"Nov. 18, 2019",15.67
"Nov. 15, 2019",15.79
"Nov. 14, 2019",15.84
"Nov. 13, 2019",15.70
"Nov. 12, 2019",15.70
"Nov. 11, 2019",15.72
"Nov. 8, 2019",15.87
"Nov. 7, 2019",15.76
"Nov. 6, 2019",15.57
"Nov. 5, 2019",15.49
"Nov. 4, 2019",15.70
"Nov. 1, 2019",15.25
"Oct. 31, 2019",14.70
"Oct. 30, 2019",14.92
"Oct. 29, 2019",14.92
"Oct. 28, 2019",14.84
"Oct. 25, 2019",14.77
"Oct. 24, 2019",14.55
"Oct. 23, 2019",14.70
"Oct. 22, 2019",14.82
"Oct. 21, 2019",15.13
"Oct. 18, 2019",14.98
"Oct. 17, 2019",15.11
"Oct. 16, 2019",15.00
"Oct. 15, 2019",14.87
"Oct. 14, 2019",14.79
"Oct. 11, 2019",14.81
"Oct. 10, 2019",14.71
"Oct. 9, 2019",14.53
"Oct. 8, 2019",14.39
"Oct. 7, 2019",14.75
"Oct. 4, 2019",15.00
"Oct. 3, 2019",14.79
"Oct. 2, 2019",14.71
"Oct. 1, 2019",14.78
"Sept. 30, 2019",15.29
"Sept. 27, 2019",15.18
"Sept. 26, 2019",15.12
"Sept. 25, 2019",15.20
"Sept. 24, 2019",15.06
"Sept. 23, 2019",15.20
"Sept. 20, 2019",15.41
"Sept. 19, 2019",15.20
"Sept. 18, 2019",15.45
"Sept. 17, 2019",15.62
"Sept. 16, 2019",15.64
"Sept. 13, 2019",15.66
"Sept. 12, 2019",15.64
"Sept. 11, 2019",15.68
"Sept. 10, 2019",15.62
"Sept. 9, 2019",15.53
"Sept. 6, 2019",15.33
"Sept. 5, 2019",15.47
"Sept. 4, 2019",15.25
"Sept. 3, 2019",14.98
"Aug. 30, 2019",15.15
"Aug. 29, 2019",15.11
"Aug. 28, 2019",14.85
"Aug. 27, 2019",14.57
"Aug. 26, 2019",14.60
"Aug. 23, 2019",14.20
"Aug. 22, 2019",14.71
"Aug. 21, 2019",14.80
"Aug. 20, 2019",14.68
"Aug. 19, 2019",14.91
"Aug. 16, 2019",14.72
"Aug. 15, 2019",14.54
"Aug. 14, 2019",14.56
"Aug. 13, 2019",14.78
"Aug. 12, 2019",14.66
"Aug. 9, 2019",14.77
"Aug. 8, 2019",15.00
"Aug. 7, 2019",14.73
"Aug. 6, 2019",14.68
"Aug. 5, 2019",14.66
"Aug. 2, 2019",14.96
"Aug. 1, 2019",14.93
"July 31, 2019",15.25
"July 30, 2019",15.29
"July 29, 2019",15.16
"July 26, 2019",15.39
"July 25, 2019",15.09
"July 24, 2019",14.60
"July 23, 2019",13.44
"July 22, 2019",13.28
"July 19, 2019",13.19
"July 18, 2019",13.12
"July 17, 2019",13.05
"July 16, 2019",13.48
"July 15, 2019",13.50
"July 12, 2019",13.52
"July 11, 2019",13.19
"July 10, 2019",12.97
"July 9, 2019",12.98
"July 8, 2019",13.01
"July 5, 2019",13.07
"July 3, 2019",13.17
"July 2, 2019",13.02
"July 1, 2019",13.14
"June 30, 2019",
"June 28, 2019",13.18
"June 27, 2019",12.98
"June 26, 2019",12.76
"June 25, 2019",12.40
"June 24, 2019",12.73
"June 21, 2019",13.04
"June 20, 2019",13.20
"June 19, 2019",12.96
"June 18, 2019",13.04
"June 17, 2019",12.94
"June 14, 2019",12.97
"June 13, 2019",13.02
"June 12, 2019",12.81
"June 11, 2019",12.76
"June 10, 2019",12.78
"June 7, 2019",12.54
"June 6, 2019",12.51
"June 5, 2019",12.54
"June 4, 2019",12.46
"June 3, 2019",12.01
"May 31, 2019",11.86
"May 30, 2019",12.22
"May 29, 2019",12.10
"May 28, 2019",12.01
"May 24, 2019",12.23
"May 23, 2019",12.27
"May 22, 2019",12.44
"May 21, 2019",12.69
"May 20, 2019",12.57
"May 17, 2019",12.69
"May 16, 2019",12.93
"May 15, 2019",12.96
"May 14, 2019",12.73
"May 13, 2019",12.68
"May 10, 2019",12.84
"May 9, 2019",12.86
"May 8, 2019",13.00
"May 7, 2019",13.03
"May 6, 2019",13.35
"May 3, 2019",13.61
"May 2, 2019",13.47
"May 1, 2019",13.35
"April 30, 2019",13.56
"April 29, 2019",13.38
"April 26, 2019",13.27
"April 25, 2019",13.42
"April 24, 2019",14.61
"April 23, 2019",14.50
"April 22, 2019",14.50
"April 18, 2019",14.57
"April 17, 2019",14.61
"April 16, 2019",14.54
"April 15, 2019",14.50
"April 12, 2019",14.61
"April 11, 2019",14.49
"April 10, 2019",14.43
"April 9, 2019",14.41
"April 8, 2019",14.55
"April 5, 2019",14.59
"April 4, 2019",14.55
"April 3, 2019",14.60
"April 2, 2019",14.51
"April 1, 2019",14.61
"March 31, 2019",
"March 29, 2019",14.26
"March 28, 2019",14.08
"March 27, 2019",13.91
"March 26, 2019",13.84
"March 25, 2019",13.64
"March 22, 2019",13.70
"March 21, 2019",14.01
"March 20, 2019",13.77
"March 19, 2019",14.08
"March 18, 2019",14.13
"March 15, 2019",13.98
"March 14, 2019",14.15
"March 13, 2019",14.15
"March 12, 2019",13.91
"March 11, 2019",13.89
"March 8, 2019",13.62
"March 7, 2019",13.64
"March 6, 2019",13.89
"March 5, 2019",14.04
"March 4, 2019",14.10
"March 1, 2019",14.31
"Feb. 28, 2019",14.07
"Feb. 27, 2019",14.18
"Feb. 26, 2019",14.17
"Feb. 25, 2019",14.15
"Feb. 22, 2019",14.09
"Feb. 21, 2019",14.26
"Feb. 20, 2019",14.18
"Feb. 19, 2019",14.14
"Feb. 15, 2019",14.15
"Feb. 14, 2019",14.27
"Feb. 13, 2019",14.30
"Feb. 12, 2019",14.12
"Feb. 11, 2019",13.90
"Feb. 8, 2019",13.80
"Feb. 7, 2019",13.78
"Feb. 6, 2019",13.89
"Feb. 5, 2019",13.74
"Feb. 4, 2019",13.60
"Feb. 1, 2019",13.54
"Jan. 31, 2019",13.45
"Jan. 30, 2019",12.92
"Jan. 29, 2019",12.93
"Jan. 28, 2019",12.81
"Jan. 25, 2019",12.87
"Jan. 24, 2019",12.73
"Jan. 23, 2019",12.88
"Jan. 22, 2019",13.11
"Jan. 18, 2019",12.97
"Jan. 17, 2019",12.71
"Jan. 16, 2019",12.38
"Jan. 15, 2019",12.45
"Jan. 14, 2019",12.65
"Jan. 11, 2019",12.50
"Jan. 10, 2019",12.62
"Jan. 9, 2019",12.50
"Jan. 8, 2019",12.43
"Jan. 7, 2019",12.43
"Jan. 4, 2019",12.48
"Jan. 3, 2019",12.06
"Jan. 2, 2019",12.41
"Dec. 31, 2018",12.45
