date,forward_ps_ratio
"March 19, 2020",0.1017
"March 18, 2020",0.1151
"March 17, 2020",0.1539
"March 16, 2020",0.1573
"March 13, 2020",0.1414
"March 12, 2020",0.1308
"March 11, 2020",0.1581
"March 10, 2020",0.1653
"March 9, 2020",0.1382
"March 6, 2020",0.1472
"March 5, 2020",0.1479
"March 4, 2020",0.1708
"March 3, 2020",0.1645
"March 2, 2020",0.1739
"Feb. 28, 2020",0.1756
"Feb. 27, 2020",0.1899
"Feb. 26, 2020",0.2057
"Feb. 25, 2020",0.2131
"Feb. 24, 2020",0.2346
"Feb. 21, 2020",0.2564
"Feb. 20, 2020",0.2628
"Feb. 19, 2020",0.2611
"Feb. 18, 2020",0.2639
"Feb. 14, 2020",0.2692
"Feb. 13, 2020",0.2788
"Feb. 12, 2020",0.2823
"Feb. 11, 2020",0.2764
"Feb. 10, 2020",0.2667
"Feb. 7, 2020",0.2629
"Feb. 6, 2020",0.2622
"Feb. 5, 2020",0.2696
"Feb. 4, 2020",0.2634
"Feb. 3, 2020",0.2516
"Jan. 31, 2020",0.2487
"Jan. 30, 2020",0.2568
"Jan. 29, 2020",0.2483
"Jan. 28, 2020",0.2492
"Jan. 27, 2020",0.2419
"Jan. 24, 2020",0.2561
"Jan. 23, 2020",0.2668
"Jan. 22, 2020",0.2531
"Jan. 21, 2020",0.252
"Jan. 17, 2020",0.2631
"Jan. 16, 2020",0.2615
"Jan. 15, 2020",0.2555
"Jan. 14, 2020",0.255
"Jan. 13, 2020",0.2538
"Jan. 10, 2020",0.2531
"Jan. 9, 2020",0.2589
"Jan. 8, 2020",0.2579
"Jan. 7, 2020",0.2522
"Jan. 6, 2020",0.2531
"Jan. 3, 2020",0.2562
"Jan. 2, 2020",0.2695
"Dec. 31, 2019",0.2657
"Dec. 30, 2019",0.2707
"Dec. 27, 2019",0.272
"Dec. 26, 2019",0.2838
"Dec. 24, 2019",0.2791
"Dec. 23, 2019",0.2802
"Dec. 20, 2019",0.2777
"Dec. 19, 2019",0.2731
"Dec. 18, 2019",0.2678
"Dec. 17, 2019",0.2705
"Dec. 16, 2019",0.267
"Dec. 13, 2019",0.2628
"Dec. 12, 2019",0.2651
"Dec. 11, 2019",0.2569
"Dec. 10, 2019",0.2582
"Dec. 9, 2019",0.2629
"Dec. 6, 2019",0.2652
"Dec. 5, 2019",0.2605
"Dec. 4, 2019",0.2619
"Dec. 3, 2019",0.261
"Dec. 2, 2019",0.2686
"Nov. 29, 2019",0.2749
"Nov. 27, 2019",0.2769
"Nov. 26, 2019",0.2778
"Nov. 25, 2019",0.2773
"Nov. 22, 2019",0.2743
"Nov. 21, 2019",0.2671
"Nov. 20, 2019",0.27
"Nov. 19, 2019",0.2801
"Nov. 18, 2019",0.2735
"Nov. 15, 2019",0.276
"Nov. 14, 2019",0.2752
"Nov. 13, 2019",0.2741
"Nov. 12, 2019",0.2823
"Nov. 11, 2019",0.2926
"Nov. 8, 2019",0.2942
"Nov. 7, 2019",0.2954
"Nov. 6, 2019",0.2961
"Nov. 5, 2019",0.2982
"Nov. 4, 2019",0.296
"Nov. 1, 2019",0.2923
"Oct. 31, 2019",0.2875
"Oct. 30, 2019",0.2897
"Oct. 29, 2019",0.2957
"Oct. 28, 2019",0.2999
"Oct. 25, 2019",0.2952
"Oct. 24, 2019",0.2813
"Oct. 23, 2019",0.2706
"Oct. 22, 2019",0.2703
"Oct. 21, 2019",0.2737
"Oct. 18, 2019",0.2699
"Oct. 17, 2019",0.2671
"Oct. 16, 2019",0.2683
"Oct. 15, 2019",0.2704
"Oct. 14, 2019",0.2641
"Oct. 11, 2019",0.2616
"Oct. 10, 2019",0.2599
"Oct. 9, 2019",0.2588
"Oct. 8, 2019",0.2511
"Oct. 7, 2019",0.247
"Oct. 4, 2019",0.247
"Oct. 3, 2019",0.2416
"Oct. 2, 2019",0.2426
"Oct. 1, 2019",0.2563
"Sept. 30, 2019",0.2579
"Sept. 27, 2019",0.2626
"Sept. 26, 2019",0.2643
"Sept. 25, 2019",0.2668
"Sept. 24, 2019",0.2624
"Sept. 23, 2019",0.2673
"Sept. 20, 2019",0.2721
"Sept. 19, 2019",0.2751
"Sept. 18, 2019",0.278
"Sept. 17, 2019",0.2784
"Sept. 16, 2019",0.27
"Sept. 13, 2019",0.2912
"Sept. 12, 2019",0.2911
"Sept. 11, 2019",0.2893
"Sept. 10, 2019",0.2831
"Sept. 9, 2019",0.2765
"Sept. 6, 2019",0.2702
"Sept. 5, 2019",0.2692
"Sept. 4, 2019",0.2625
"Sept. 3, 2019",0.2577
"Aug. 30, 2019",0.2558
"Aug. 29, 2019",0.2559
"Aug. 28, 2019",0.2462
"Aug. 27, 2019",0.2377
"Aug. 26, 2019",0.2449
"Aug. 23, 2019",0.2471
"Aug. 22, 2019",0.2579
"Aug. 21, 2019",0.2568
"Aug. 20, 2019",0.2511
"Aug. 19, 2019",0.2537
"Aug. 16, 2019",0.2507
"Aug. 15, 2019",0.247
"Aug. 14, 2019",0.2537
"Aug. 13, 2019",0.2674
"Aug. 12, 2019",0.2687
"Aug. 9, 2019",0.2798
"Aug. 8, 2019",0.2827
"Aug. 7, 2019",0.2783
"Aug. 6, 2019",0.2757
"Aug. 5, 2019",0.2774
"Aug. 2, 2019",0.2863
"Aug. 1, 2019",0.2901
"July 31, 2019",0.2966
"July 30, 2019",0.2986
"July 29, 2019",0.2988
"July 26, 2019",0.3037
"July 25, 2019",0.3079
"July 24, 2019",0.3363
"July 23, 2019",0.3279
"July 22, 2019",0.3198
"July 19, 2019",0.3216
"July 18, 2019",0.328
"July 17, 2019",0.3233
"July 16, 2019",0.3327
"July 15, 2019",0.3267
"July 12, 2019",0.3284
"July 11, 2019",0.3211
"July 10, 2019",0.3202
"July 9, 2019",0.3146
"July 8, 2019",0.3188
"July 5, 2019",0.3156
"July 3, 2019",0.3181
"July 2, 2019",0.3129
"July 1, 2019",0.3196
"June 30, 2019",
"June 28, 2019",0.3167
"June 27, 2019",0.3122
"June 26, 2019",0.3055
"June 25, 2019",0.3036
"June 24, 2019",0.309
"June 21, 2019",0.3066
"June 20, 2019",0.3122
"June 19, 2019",0.3225
"June 18, 2019",0.3158
"June 17, 2019",0.3162
"June 14, 2019",0.3174
"June 13, 2019",0.3214
"June 12, 2019",0.302
"June 11, 2019",0.297
"June 10, 2019",0.2987
"June 7, 2019",0.3003
"June 6, 2019",0.2951
"June 5, 2019",0.2949
"June 4, 2019",0.2828
"June 3, 2019",0.2642
"May 31, 2019",0.2645
"May 30, 2019",0.2736
"May 29, 2019",0.2759
"May 28, 2019",0.279
"May 24, 2019",0.2833
"May 23, 2019",0.2865
"May 22, 2019",0.2906
"May 21, 2019",0.304
"May 20, 2019",0.3007
"May 17, 2019",0.3083
"May 16, 2019",0.3139
"May 15, 2019",0.3123
"May 14, 2019",0.3141
"May 13, 2019",0.3121
"May 10, 2019",0.3301
"May 9, 2019",0.3297
"May 8, 2019",0.3278
"May 7, 2019",0.3293
"May 6, 2019",0.3375
"May 3, 2019",0.3379
"May 2, 2019",0.3297
