date,eps_est_0y
"March 19, 2020",0.8577
"March 18, 2020",1.165
"March 17, 2020",2.478
"March 16, 2020",2.478
"March 13, 2020",3.636
"March 12, 2020",4.195
"March 11, 2020",4.270
"March 10, 2020",4.378
"March 9, 2020",4.342
"March 6, 2020",4.583
"March 5, 2020",4.796
"March 3, 2020",5.090
"March 2, 2020",5.098
"Feb. 25, 2020",5.151
"Feb. 24, 2020",5.146
"Feb. 21, 2020",5.102
"Feb. 7, 2020",5.064
"Feb. 4, 2020",5.066
"Jan. 31, 2020",5.038
"Jan. 29, 2020",5.068
"Jan. 27, 2020",5.124
"Jan. 25, 2020",5.158
"Jan. 24, 2020",5.152
"Jan. 23, 2020",5.196
"Jan. 22, 2020",5.120
"Jan. 21, 2020",5.119
"Jan. 17, 2020",5.135
"Jan. 16, 2020",5.143
"Jan. 15, 2020",5.146
"Jan. 14, 2020",5.166
"Jan. 13, 2020",5.177
"Jan. 12, 2020",5.254
"Jan. 11, 2020",5.254
"Jan. 10, 2020",5.272
"Jan. 8, 2020",5.286
"Jan. 6, 2020",5.297
"Jan. 3, 2020",5.311
"Jan. 2, 2020",5.309
"Dec. 31, 2019",4.915
"Dec. 20, 2019",5.016
"Dec. 19, 2019",5.016
"Nov. 22, 2019",5.007
"Nov. 13, 2019",5.006
"Nov. 11, 2019",5.005
"Nov. 6, 2019",5.006
"Nov. 1, 2019",5.007
"Oct. 31, 2019",5.007
"Oct. 28, 2019",5.01
"Oct. 25, 2019",5.015
"Oct. 24, 2019",5.070
"Oct. 22, 2019",4.996
"Oct. 21, 2019",4.998
"Oct. 15, 2019",5.004
"Oct. 14, 2019",4.998
"Oct. 10, 2019",4.989
"Oct. 9, 2019",4.990
"Oct. 8, 2019",4.952
"Oct. 7, 2019",4.924
"Oct. 3, 2019",4.927
"Oct. 2, 2019",4.927
"Oct. 1, 2019",4.919
"Sept. 29, 2019",4.922
"Sept. 24, 2019",4.929
"Sept. 23, 2019",4.910
"Sept. 13, 2019",4.915
"Sept. 6, 2019",4.926
"Aug. 28, 2019",4.960
"Aug. 19, 2019",4.960
"Aug. 16, 2019",4.968
"Aug. 14, 2019",4.968
"Aug. 2, 2019",4.991
"July 30, 2019",4.998
"July 29, 2019",4.987
"July 26, 2019",4.981
"July 25, 2019",5.040
"July 24, 2019",5.199
"July 17, 2019",5.204
"July 15, 2019",5.203
"July 12, 2019",5.193
"July 11, 2019",5.209
"July 10, 2019",5.136
"July 9, 2019",5.027
"July 8, 2019",5.031
"June 27, 2019",5.022
"June 24, 2019",5.032
"June 19, 2019",5.027
"June 17, 2019",5.027
"May 19, 2019",5.020
"May 13, 2019",5.047
"May 7, 2019",5.046
"May 6, 2019",5.032
"April 30, 2019",5.042
"April 29, 2019",5.075
"April 28, 2019",5.284
"April 27, 2019",5.282
"April 26, 2019",5.329
"April 22, 2019",5.653
"April 16, 2019",5.660
"April 12, 2019",5.674
"April 11, 2019",5.681
"April 10, 2019",5.696
"April 9, 2019",5.718
"April 8, 2019",5.864
"April 5, 2019",5.899
"April 4, 2019",5.891
"April 1, 2019",5.927
"March 29, 2019",5.970
"March 28, 2019",5.995
"March 18, 2019",6.009
"March 8, 2019",6.040
"March 7, 2019",6.078
"March 1, 2019",6.106
"Feb. 22, 2019",6.111
"Feb. 13, 2019",6.129
"Feb. 8, 2019",6.156
"Jan. 28, 2019",6.158
"Jan. 25, 2019",6.095
"Jan. 24, 2019",5.963
"Jan. 23, 2019",5.852
"Jan. 22, 2019",5.819
"Jan. 15, 2019",5.826
"Jan. 14, 2019",5.804
"Jan. 12, 2019",5.780
"Jan. 11, 2019",5.800
"Jan. 10, 2019",5.886
"Jan. 9, 2019",5.906
"Jan. 8, 2019",5.854
"Jan. 4, 2019",5.794
"Dec. 31, 2018",4.505
"Dec. 21, 2018",4.612
"Dec. 19, 2018",4.604
"Dec. 10, 2018",4.593
"Dec. 7, 2018",4.580
"Dec. 6, 2018",4.561
"Dec. 4, 2018",4.553
"Nov. 30, 2018",4.540
"Nov. 28, 2018",4.538
"Nov. 27, 2018",4.527
"Nov. 19, 2018",4.529
"Nov. 15, 2018",4.530
"Nov. 14, 2018",4.525
"Nov. 12, 2018",4.502
"Oct. 30, 2018",4.496
"Oct. 28, 2018",4.465
"Oct. 26, 2018",4.448
"Oct. 25, 2018",4.346
"Oct. 19, 2018",4.274
"Oct. 18, 2018",4.294
"Oct. 16, 2018",4.301
"Oct. 15, 2018",4.366
"Oct. 14, 2018",4.387
"Oct. 11, 2018",4.399
"Oct. 10, 2018",4.426
"Oct. 9, 2018",4.562
"Oct. 8, 2018",4.616
"Oct. 5, 2018",4.636
"Oct. 4, 2018",4.647
"Oct. 1, 2018",4.653
"Sept. 27, 2018",4.660
"Sept. 26, 2018",4.659
"Sept. 24, 2018",4.668
"Sept. 6, 2018",4.666
"Sept. 4, 2018",4.671
"Aug. 10, 2018",4.665
"Aug. 1, 2018",4.682
"July 31, 2018",4.682
"July 30, 2018",4.702
"July 27, 2018",4.706
"July 26, 2018",4.703
"July 25, 2018",4.754
"July 24, 2018",4.751
"July 23, 2018",4.751
"July 16, 2018",4.764
"July 13, 2018",4.77
"July 12, 2018",4.773
"July 11, 2018",4.945
"July 6, 2018",5.154
"July 3, 2018",5.146
"June 20, 2018",5.146
"June 15, 2018",5.218
"June 13, 2018",5.230
"June 8, 2018",5.277
"June 4, 2018",5.276
"June 1, 2018",5.291
"May 30, 2018",5.288
"May 21, 2018",5.311
"May 16, 2018",5.304
"May 14, 2018",5.312
"May 11, 2018",5.326
"May 8, 2018",5.375
"May 3, 2018",5.383
"May 2, 2018",5.422
"April 30, 2018",5.430
"April 27, 2018",5.488
"April 26, 2018",5.681
"April 24, 2018",5.756
"April 20, 2018",5.774
"April 19, 2018",5.774
"April 17, 2018",5.795
"April 16, 2018",5.816
"April 11, 2018",5.820
"April 10, 2018",5.896
"April 5, 2018",5.932
"April 3, 2018",5.942
"March 29, 2018",5.950
"March 23, 2018",5.927
"March 19, 2018",5.922
"March 15, 2018",5.916
"March 13, 2018",5.909
"March 12, 2018",5.895
"March 9, 2018",5.895
"Feb. 23, 2018",5.885
"Feb. 16, 2018",5.843
"Feb. 15, 2018",5.843
"Feb. 14, 2018",5.788
"Feb. 10, 2018",5.810
"Feb. 5, 2018",5.795
"Jan. 31, 2018",5.767
"Jan. 30, 2018",5.741
"Jan. 27, 2018",5.645
"Jan. 26, 2018",5.629
"Jan. 25, 2018",5.447
"Jan. 23, 2018",5.322
"Jan. 22, 2018",5.335
"Jan. 18, 2018",5.346
"Jan. 16, 2018",5.338
"Jan. 12, 2018",5.318
"Jan. 11, 2018",5.315
"Jan. 10, 2018",5.217
"Jan. 9, 2018",5.132
"Jan. 8, 2018",5.114
"Jan. 3, 2018",5.089
"Jan. 2, 2018",5.033
