date,market_beta_60_month
"Feb. 29, 2020",1.853
"Jan. 31, 2020",1.631
"Dec. 31, 2019",1.634
"Nov. 30, 2019",1.621
"Oct. 31, 2019",1.690
"Sept. 30, 2019",1.704
"Aug. 31, 2019",1.719
"July 31, 2019",1.664
"June 30, 2019",1.687
"May 31, 2019",1.611
"April 30, 2019",1.538
"March 31, 2019",1.528
"Feb. 28, 2019",1.549
"Jan. 31, 2019",1.588
"Dec. 31, 2018",1.315
"Nov. 30, 2018",1.155
"Oct. 31, 2018",1.381
"Sept. 30, 2018",1.816
"Aug. 31, 2018",1.853
"July 31, 2018",1.644
"June 30, 2018",1.931
"May 31, 2018",2.014
"April 30, 2018",2.060
"March 31, 2018",2.020
"Feb. 28, 2018",2.300
"Jan. 31, 2018",2.367
"Dec. 31, 2017",2.896
"Nov. 30, 2017",2.854
"Oct. 31, 2017",2.850
"Sept. 30, 2017",2.874
"Aug. 31, 2017",2.771
"July 31, 2017",2.685
"June 30, 2017",2.701
"May 31, 2017",2.692
"April 30, 2017",2.832
"March 31, 2017",2.788
"Feb. 28, 2017",2.680
"Jan. 31, 2017",2.472
"Dec. 31, 2016",2.976
"Nov. 30, 2016",2.996
"Oct. 31, 2016",3.260
"Sept. 30, 2016",2.479
"Aug. 31, 2016",2.554
"July 31, 2016",2.610
"June 30, 2016",2.667
"May 31, 2016",2.703
"April 30, 2016",2.712
"March 31, 2016",2.632
"Feb. 29, 2016",2.843
"Jan. 31, 2016",2.772
"Dec. 31, 2015",2.733
"Nov. 30, 2015",2.484
"Oct. 31, 2015",2.458
"Sept. 30, 2015",2.582
"Aug. 31, 2015",2.301
"July 31, 2015",2.439
"June 30, 2015",2.309
"May 31, 2015",2.322
"April 30, 2015",2.130
"March 31, 2015",2.112
"Feb. 28, 2015",2.032
"Jan. 31, 2015",2.182
"Dec. 31, 2014",2.192
"Nov. 30, 2014",2.215
"Oct. 31, 2014",2.167
"Sept. 30, 2014",2.285
"Aug. 31, 2014",2.339
"July 31, 2014",2.353
"June 30, 2014",2.380
"May 31, 2014",2.406
"April 30, 2014",2.288
"March 31, 2014",2.456
"Feb. 28, 2014",2.11
"Jan. 31, 2014",2.275
"Dec. 31, 2013",2.663
"Nov. 30, 2013",2.663
"Oct. 31, 2013",2.585
"Sept. 30, 2013",1.952
"Aug. 31, 2013",1.892
"July 31, 2013",1.951
"June 30, 2013",1.806
"May 31, 2013",1.874
"April 30, 2013",1.854
"March 31, 2013",1.821
"Feb. 28, 2013",1.737
"Jan. 31, 2013",1.701
"Dec. 31, 2012",1.526
"Nov. 30, 2012",1.522
"Oct. 31, 2012",1.524
"Sept. 30, 2012",1.540
"Aug. 31, 2012",1.547
"July 31, 2012",1.556
"June 30, 2012",1.560
"May 31, 2012",1.533
"April 30, 2012",1.516
"March 31, 2012",1.483
"Feb. 29, 2012",1.486
"Jan. 31, 2012",1.559
"Dec. 31, 2011",1.352
"Nov. 30, 2011",1.344
"Oct. 31, 2011",1.339
"Sept. 30, 2011",1.535
"Aug. 31, 2011",1.521
"July 31, 2011",1.490
"June 30, 2011",1.462
"May 31, 2011",1.447
"April 30, 2011",1.446
"March 31, 2011",1.460
"Feb. 28, 2011",1.463
"Jan. 31, 2011",1.480
"Dec. 31, 2010",1.495
"Nov. 30, 2010",1.571
"Oct. 31, 2010",1.615
"Sept. 30, 2010",1.542
"Aug. 31, 2010",1.610
"July 31, 2010",1.594
"June 30, 2010",1.656
"May 31, 2010",1.640
"April 30, 2010",1.779
"March 31, 2010",1.801
"Feb. 28, 2010",1.821
"Jan. 31, 2010",1.751
"Dec. 31, 2009",1.772
"Nov. 30, 2009",1.775
"Oct. 31, 2009",1.801
"Sept. 30, 2009",1.753
"Aug. 31, 2009",1.629
"July 31, 2009",1.644
"June 30, 2009",1.588
"May 31, 2009",1.593
"April 30, 2009",1.671
"March 31, 2009",1.379
"Feb. 28, 2009",1.716
"Jan. 31, 2009",1.538
"Dec. 31, 2008",1.268
"Nov. 30, 2008",1.199
"Oct. 31, 2008",1.135
"Sept. 30, 2008",1.944
"Aug. 31, 2008",2.182
"July 31, 2008",2.201
"June 30, 2008",2.417
"May 31, 2008",2.335
"April 30, 2008",2.702
"March 31, 2008",4.459
"Feb. 29, 2008",4.364
"Jan. 31, 2008",4.504
"Dec. 31, 2007",5.455
"Nov. 30, 2007",5.023
"Oct. 31, 2007",5.568
"Sept. 30, 2007",4.994
"Aug. 31, 2007",5.195
"July 31, 2007",5.209
"June 30, 2007",5.172
"May 31, 2007",4.981
"April 30, 2007",5.011
"March 31, 2007",5.095
"Feb. 28, 2007",5.028
"Jan. 31, 2007",4.986
"Dec. 31, 2006",4.920
"Nov. 30, 2006",4.934
"Oct. 31, 2006",4.745
"Sept. 30, 2006",4.701
"Aug. 31, 2006",4.731
"July 31, 2006",4.627
"June 30, 2006",4.632
"May 31, 2006",4.625
"April 30, 2006",4.666
"March 31, 2006",4.459
"Feb. 28, 2006",4.243
"Jan. 31, 2006",4.056
"Dec. 31, 2005",4.029
"Nov. 30, 2005",4.036
"Oct. 31, 2005",3.789
"Sept. 30, 2005",3.825
"Aug. 31, 2005",3.758
"July 31, 2005",3.615
"June 30, 2005",3.578
"May 31, 2005",3.541
"April 30, 2005",3.532
"March 31, 2005",3.499
"Feb. 28, 2005",3.497
"Jan. 31, 2005",3.509
"Dec. 31, 2004",3.497
"Nov. 30, 2004",3.422
"Oct. 31, 2004",3.398
"Sept. 30, 2004",3.370
"Aug. 31, 2004",3.387
"July 31, 2004",3.389
"June 30, 2004",3.330
"May 31, 2004",3.274
"April 30, 2004",3.280
"March 31, 2004",3.284
"Feb. 29, 2004",3.244
"Jan. 31, 2004",3.251
"Dec. 31, 2003",3.181
"Nov. 30, 2003",3.126
"Oct. 31, 2003",3.042
"Sept. 30, 2003",3.024
"Aug. 31, 2003",2.956
"July 31, 2003",2.795
"June 30, 2003",2.823
"May 31, 2003",2.766
"April 30, 2003",2.678
"March 31, 2003",2.223
"Feb. 28, 2003",2.242
"Jan. 31, 2003",2.172
"Dec. 31, 2002",2.095
"Nov. 30, 2002",2.093
"Oct. 31, 2002",1.906
"Sept. 30, 2002",1.889
"Aug. 31, 2002",1.629
"July 31, 2002",1.618
"June 30, 2002",1.532
"May 31, 2002",1.456
"April 30, 2002",1.448
"March 31, 2002",1.420
"Feb. 28, 2002",1.394
"Jan. 31, 2002",1.407
"Dec. 31, 2001",1.370
"Nov. 30, 2001",1.370
"Oct. 31, 2001",1.332
"Sept. 30, 2001",1.339
"Aug. 31, 2001",1.134
"July 31, 2001",1.127
"June 30, 2001",1.165
"May 31, 2001",1.156
"April 30, 2001",1.159
"March 31, 2001",1.161
"Feb. 28, 2001",1.233
"Jan. 31, 2001",1.197
"Dec. 31, 2000",1.202
"Nov. 30, 2000",1.214
"Oct. 31, 2000",1.336
"Sept. 30, 2000",1.351
"Aug. 31, 2000",1.393
"July 31, 2000",1.433
"June 30, 2000",1.516
"May 31, 2000",1.524
"April 30, 2000",1.474
"March 31, 2000",1.527
"Feb. 29, 2000",1.399
"Jan. 31, 2000",1.418
"Dec. 31, 1999",1.336
"Nov. 30, 1999",1.320
"Oct. 31, 1999",1.332
"Sept. 30, 1999",1.292
"Aug. 31, 1999",1.327
"July 31, 1999",1.309
"June 30, 1999",1.302
"May 31, 1999",1.250
"April 30, 1999",1.24
"March 31, 1999",1.204
"Feb. 28, 1999",1.224
"Jan. 31, 1999",1.256
"Dec. 31, 1998",1.275
"Nov. 30, 1998",1.343
"Oct. 31, 1998",1.395
"Sept. 30, 1998",1.319
"Aug. 31, 1998",1.354
"July 31, 1998",1.263
"June 30, 1998",1.187
"May 31, 1998",1.198
"April 30, 1998",1.225
"March 31, 1998",1.184
"Feb. 28, 1998",1.145
"Jan. 31, 1998",1.222
"Dec. 31, 1997",1.230
"Nov. 30, 1997",1.226
"Oct. 31, 1997",1.229
"Sept. 30, 1997",1.298
"Aug. 31, 1997",1.269
"July 31, 1997",1.390
"June 30, 1997",1.285
"May 31, 1997",1.327
"April 30, 1997",1.340
"March 31, 1997",1.219
"Feb. 28, 1997",1.374
"Jan. 31, 1997",1.370
"Dec. 31, 1996",1.548
"Nov. 30, 1996",1.629
"Oct. 31, 1996",1.652
"Sept. 30, 1996",1.646
"Aug. 31, 1996",1.752
"July 31, 1996",1.716
"June 30, 1996",1.604
"May 31, 1996",1.591
"April 30, 1996",1.601
"March 31, 1996",1.590
"Feb. 29, 1996",1.575
"Jan. 31, 1996",1.583
"Dec. 31, 1995",1.636
"Nov. 30, 1995",1.639
"Oct. 31, 1995",1.507
"Sept. 30, 1995",1.444
"Aug. 31, 1995",1.434
"July 31, 1995",1.513
"June 30, 1995",1.550
"May 31, 1995",1.528
"April 30, 1995",1.408
"March 31, 1995",1.420
"Feb. 28, 1995",1.422
"Jan. 31, 1995",1.410
"Dec. 31, 1994",1.378
"Nov. 30, 1994",1.353
"Oct. 31, 1994",1.321
"Sept. 30, 1994",1.364
