date,asset_utilization
"Dec. 31, 2019",0.7515
"Sept. 30, 2019",0.7638
"June 30, 2019",0.7804
"March 31, 2019",0.7989
"Dec. 31, 2018",0.8191
"Sept. 30, 2018",0.8383
"June 30, 2018",0.8248
"March 31, 2018",0.8169
"Dec. 31, 2017",0.8121
"Sept. 30, 2017",0.8008
"June 30, 2017",0.7979
"March 31, 2017",0.7917
"Dec. 31, 2016",0.7973
"Sept. 30, 2016",0.803
"June 30, 2016",0.8159
"March 31, 2016",0.84
"Dec. 31, 2015",0.8722
"Sept. 30, 2015",0.8997
"June 30, 2015",0.9248
"March 31, 2015",0.9538
"Dec. 31, 2014",0.9772
"Sept. 30, 2014",0.9876
"June 30, 2014",0.9669
"March 31, 2014",0.9407
"Dec. 31, 2013",0.9375
"Sept. 30, 2013",1.018
"June 30, 2013",1.019
"March 31, 2013",1.034
"Dec. 31, 2012",1.031
"Sept. 30, 2012",1.022
"June 30, 2012",1.004
"March 31, 2012",0.9717
"Dec. 31, 2011",0.9474
"Sept. 30, 2011",0.9218
"June 30, 2011",0.8928
"March 31, 2011",0.8775
"Dec. 31, 2010",0.8708
"Sept. 30, 2010",0.8458
"June 30, 2010",0.8257
"March 31, 2010",0.8034
"Dec. 31, 2009",0.7965
"Sept. 30, 2009",0.8031
"June 30, 2009",0.8333
"March 31, 2009",0.8527
"Dec. 31, 2008",0.8587
"Sept. 30, 2008",0.8396
"June 30, 2008",0.8035
"March 31, 2008",0.7881
"Dec. 31, 2007",0.7769
"Sept. 30, 2007",0.7592
"June 30, 2007",0.7501
"March 31, 2007",0.7557
"Dec. 31, 2006",0.7549
"Sept. 30, 2006",0.7458
"June 30, 2006",0.7368
"March 31, 2006",0.7222
"Dec. 31, 2005",0.7075
"Sept. 30, 2005",0.6872
"June 30, 2005",0.6599
"March 31, 2005",0.6416
"Dec. 31, 2004",0.6328
"Sept. 30, 2004",0.6228
"June 30, 2004",0.6177
"March 31, 2004",0.6044
"Dec. 31, 2003",0.5898
"Sept. 30, 2003",0.5786
"June 30, 2003",0.5638
"March 31, 2003",0.5562
"Dec. 31, 2002",0.5446
"Sept. 30, 2002",0.5236
"June 30, 2002",0.5419
"March 31, 2002",0.5995
"Dec. 31, 2001",0.6475
"Sept. 30, 2001",0.7176
"June 30, 2001",0.7684
"March 31, 2001",0.7742
"Dec. 31, 2000",0.7802
"Sept. 30, 2000",0.7768
"June 30, 2000",0.769
"March 31, 2000",0.7703
"Dec. 31, 1999",0.7647
"Sept. 30, 1999",0.7101
"June 30, 1999",0.7413
"March 31, 1999",0.7739
"Dec. 31, 1998",0.8128
"Sept. 30, 1998",0.8324
"June 30, 1998",0.8281
"March 31, 1998",0.8308
"Dec. 31, 1997",0.8271
"Sept. 30, 1997",0.8634
"June 30, 1997",0.8706
"March 31, 1997",0.8731
"Dec. 31, 1996",0.8739
"Sept. 30, 1996",0.89
"June 30, 1996",0.8859
"March 31, 1996",0.8735
"Dec. 31, 1995",0.8564
"Sept. 30, 1995",0.8404
"June 30, 1995",0.8314
"March 31, 1995",0.8225
"Dec. 31, 1994",0.8171
"Sept. 30, 1994",0.7936
"June 30, 1994",0.7951
"March 31, 1994",0.7821
"Dec. 31, 1993",0.772
"Sept. 30, 1993",0.7787
"June 30, 1993",0.771
"March 31, 1993",0.779
"Dec. 31, 1992",0.8138
"Sept. 30, 1992",0.8314
"June 30, 1992",0.8496
"March 31, 1992",0.8594
"Dec. 31, 1991",0.8562
"Sept. 30, 1991",0.8624
"June 30, 1991",0.8697
"March 31, 1991",0.9012
"Dec. 31, 1990",0.9482
"Sept. 30, 1990",0.9542
"June 30, 1990",0.9738
"March 31, 1990",0.9779
"Dec. 31, 1989",1.002
"Sept. 30, 1989",0.9939
