date,ca_score
"Dec. 31, 2019",-2.230
"Sept. 30, 2019",-2.239
"June 30, 2019",-2.249
"March 31, 2019",-2.263
"Dec. 31, 2018",-2.253
"Sept. 30, 2018",-2.167
"June 30, 2018",-2.05
"March 31, 2018",-1.924
"Dec. 31, 2017",-1.813
"Sept. 30, 2017",-1.728
"June 30, 2017",-1.710
"March 31, 2017",-1.676
"Dec. 31, 2016",-1.571
"Sept. 30, 2016",-1.572
"June 30, 2016",-1.525
"March 31, 2016",-1.510
"Dec. 31, 2015",-1.543
"Sept. 30, 2015",-1.499
"June 30, 2015",-1.543
"March 31, 2015",-1.621
"Dec. 31, 2014",-1.755
"Sept. 30, 2014",-2.25
"June 30, 2014",-2.654
"March 31, 2014",-3.195
"Dec. 31, 2013",-3.736
"Sept. 30, 2013",-3.717
"June 30, 2013",-3.890
"March 31, 2013",-4.012
"Dec. 31, 2012",-4.224
"Sept. 30, 2012",-4.232
"June 30, 2012",-4.079
"March 31, 2012",-3.875
"Dec. 31, 2011",-3.483
"Sept. 30, 2011",-3.185
"June 30, 2011",-3.106
"March 31, 2011",-3.044
"Dec. 31, 2010",-3.050
"Sept. 30, 2010",-3.091
"June 30, 2010",-3.182
"March 31, 2010",-3.243
"Dec. 31, 2009",-3.193
"Sept. 30, 2009",-2.991
"June 30, 2009",-2.727
"March 31, 2009",-2.696
"Dec. 31, 2008",-2.484
"Sept. 30, 2008",-2.317
"June 30, 2008",-2.319
"March 31, 2008",-2.093
"Dec. 31, 2007",-2.125
"Sept. 30, 2007",-2.195
"June 30, 2007",-2.259
"March 31, 2007",-2.325
"Dec. 31, 2006",-2.407
"Sept. 30, 2006",-3.150
"June 30, 2006",-3.197
"March 31, 2006",-3.254
"Dec. 31, 2005",-3.785
"Sept. 30, 2005",-5.163
"June 30, 2005",-5.154
"March 31, 2005",-5.648
"Dec. 31, 2004",-5.099
"Sept. 30, 2004",-3.448
"June 30, 2004",-3.898
"March 31, 2004",-3.424
"Dec. 31, 2003",-3.532
"Sept. 30, 2003",-3.543
"June 30, 2003",-3.567
"March 31, 2003",-3.762
"Dec. 31, 2002",-3.825
"Sept. 30, 2002",-3.703
"June 30, 2002",-3.661
"March 31, 2002",-3.582
"Dec. 31, 2001",-3.433
"Sept. 30, 2001",-3.924
"June 30, 2001",-3.380
"March 31, 2001",-3.449
"Dec. 31, 2000",-3.416
"Sept. 30, 2000",-3.232
"June 30, 2000",-3.296
"March 31, 2000",-3.104
"Dec. 31, 1999",-3.136
"Sept. 30, 1999",-3.086
"June 30, 1999",-3.005
"March 31, 1999",-2.920
"Dec. 31, 1998",-2.792
"Sept. 30, 1998",-2.000
"June 30, 1998",-2.014
"March 31, 1998",-2.058
"Dec. 31, 1997",-2.119
"Sept. 30, 1997",-2.129
"June 30, 1997",-2.164
"March 31, 1997",-2.254
"Dec. 31, 1996",-2.342
"Sept. 30, 1996",-3.299
"June 30, 1996",-3.402
"March 31, 1996",-3.496
"Dec. 31, 1995",-3.550
"Sept. 30, 1995",-2.641
"June 30, 1995",-2.604
"March 31, 1995",-2.581
"Dec. 31, 1994",-2.555
"Sept. 30, 1994",-2.248
"June 30, 1994",-1.932
"March 31, 1994",-1.694
"Dec. 31, 1993",-1.484
"Sept. 30, 1993",-1.495
"June 30, 1993",-1.587
"March 31, 1993",-1.549
"Dec. 31, 1992",-1.431
"Sept. 30, 1992",-1.314
"June 30, 1992",-1.224
"March 31, 1992",-1.175
"Dec. 31, 1991",-1.256
"Sept. 30, 1991",-1.262
"June 30, 1991",-1.221
"March 31, 1991",-1.103
"Dec. 31, 1990",-0.927
"Sept. 30, 1990",-0.7432
"June 30, 1990",-0.6479
"March 31, 1990",-0.5905
"Dec. 31, 1989",0.4972
"Sept. 30, 1989",-1.998
