date,pe_10
"March 19, 2020",-5.664
"March 18, 2020",-6.413
"March 17, 2020",-8.576
"March 16, 2020",-8.763
"March 13, 2020",-7.877
"March 12, 2020",-7.404
"March 11, 2020",-8.950
"March 10, 2020",-9.358
"March 9, 2020",-8.119
"March 6, 2020",-8.791
"March 5, 2020",-8.829
"March 4, 2020",-10.20
"March 3, 2020",-9.826
"March 2, 2020",-10.38
"Feb. 28, 2020",-10.49
"Feb. 27, 2020",-11.34
"Feb. 26, 2020",-12.28
"Feb. 25, 2020",-12.73
"Feb. 24, 2020",-14.01
"Feb. 21, 2020",-15.31
"Feb. 20, 2020",-15.69
"Feb. 19, 2020",-15.59
"Feb. 18, 2020",-15.76
"Feb. 14, 2020",-16.07
"Feb. 13, 2020",-16.56
"Feb. 12, 2020",-16.77
"Feb. 11, 2020",-16.43
"Feb. 10, 2020",-15.85
"Feb. 7, 2020",-15.62
"Feb. 6, 2020",-15.58
"Feb. 5, 2020",-16.02
"Feb. 4, 2020",-15.65
"Feb. 3, 2020",-14.95
"Jan. 31, 2020",-14.77
"Jan. 30, 2020",-15.26
"Jan. 29, 2020",-14.75
"Jan. 28, 2020",-14.81
"Jan. 27, 2020",-14.37
"Jan. 24, 2020",-15.21
"Jan. 23, 2020",-15.85
"Jan. 22, 2020",-15.04
"Jan. 21, 2020",-14.97
"Jan. 17, 2020",-15.63
"Jan. 16, 2020",-15.54
"Jan. 15, 2020",-15.18
"Jan. 14, 2020",-15.15
"Jan. 13, 2020",-15.08
"Jan. 10, 2020",-15.04
"Jan. 9, 2020",-15.39
"Jan. 8, 2020",-15.32
"Jan. 7, 2020",-14.98
"Jan. 6, 2020",-15.04
"Jan. 3, 2020",-15.22
"Jan. 2, 2020",-16.01
"Dec. 31, 2019",-15.79
"Dec. 30, 2019",-12.60
"Dec. 27, 2019",-12.66
"Dec. 26, 2019",-13.21
"Dec. 24, 2019",-12.99
"Dec. 23, 2019",-13.05
"Dec. 20, 2019",-12.93
"Dec. 19, 2019",-12.71
"Dec. 18, 2019",-12.47
"Dec. 17, 2019",-12.59
"Dec. 16, 2019",-12.43
"Dec. 13, 2019",-12.24
"Dec. 12, 2019",-12.34
"Dec. 11, 2019",-11.96
"Dec. 10, 2019",-12.02
"Dec. 9, 2019",-12.24
"Dec. 6, 2019",-12.34
"Dec. 5, 2019",-12.13
"Dec. 4, 2019",-12.19
"Dec. 3, 2019",-12.15
"Dec. 2, 2019",-12.50
"Nov. 29, 2019",-12.80
"Nov. 27, 2019",-12.89
"Nov. 26, 2019",-12.93
"Nov. 25, 2019",-12.91
"Nov. 22, 2019",-12.77
"Nov. 21, 2019",-12.44
"Nov. 20, 2019",-12.57
"Nov. 19, 2019",-13.04
"Nov. 18, 2019",-12.73
"Nov. 15, 2019",-12.85
"Nov. 14, 2019",-12.81
"Nov. 13, 2019",-12.76
"Nov. 12, 2019",-13.14
"Nov. 11, 2019",-13.62
"Nov. 8, 2019",-13.70
"Nov. 7, 2019",-13.75
"Nov. 6, 2019",-13.79
"Nov. 5, 2019",-13.88
"Nov. 4, 2019",-13.78
"Nov. 1, 2019",-13.61
"Oct. 31, 2019",-13.38
"Oct. 30, 2019",-13.49
"Oct. 29, 2019",-13.77
"Oct. 28, 2019",-13.96
"Oct. 25, 2019",-13.74
"Oct. 24, 2019",-13.09
"Oct. 23, 2019",-12.60
"Oct. 22, 2019",-12.58
"Oct. 21, 2019",-12.74
"Oct. 18, 2019",-12.57
"Oct. 17, 2019",-12.44
"Oct. 16, 2019",-12.49
"Oct. 15, 2019",-12.59
"Oct. 14, 2019",-12.30
"Oct. 11, 2019",-12.18
"Oct. 10, 2019",-12.10
"Oct. 9, 2019",-12.05
"Oct. 8, 2019",-11.69
"Oct. 7, 2019",-11.50
"Oct. 4, 2019",-11.50
"Oct. 3, 2019",-11.25
"Oct. 2, 2019",-11.30
"Oct. 1, 2019",-11.93
"Sept. 30, 2019",-12.01
"Sept. 27, 2019",-10.08
"Sept. 26, 2019",-10.14
"Sept. 25, 2019",-10.24
"Sept. 24, 2019",-10.07
"Sept. 23, 2019",-10.26
"Sept. 20, 2019",-10.44
"Sept. 19, 2019",-10.56
"Sept. 18, 2019",-10.67
"Sept. 17, 2019",-10.69
"Sept. 16, 2019",-10.36
"Sept. 13, 2019",-11.17
"Sept. 12, 2019",-11.17
"Sept. 11, 2019",-11.10
"Sept. 10, 2019",-10.86
"Sept. 9, 2019",-10.61
"Sept. 6, 2019",-10.37
"Sept. 5, 2019",-10.33
"Sept. 4, 2019",-10.07
