date,enterprise_value
"Aug. 16, 2019",31.22B
"Aug. 15, 2019",31.05B
"Aug. 14, 2019",31.36B
"Aug. 13, 2019",31.99B
"Aug. 12, 2019",32.05B
"Aug. 9, 2019",32.55B
"Aug. 8, 2019",32.69B
"Aug. 7, 2019",32.49B
"Aug. 6, 2019",32.37B
"Aug. 5, 2019",32.44B
"Aug. 2, 2019",32.85B
"Aug. 1, 2019",33.02B
"July 31, 2019",33.32B
"July 30, 2019",33.41B
"July 29, 2019",33.43B
"July 26, 2019",33.65B
"July 25, 2019",33.84B
"July 24, 2019",35.14B
"July 23, 2019",34.76B
"July 22, 2019",34.39B
"July 19, 2019",34.47B
"July 18, 2019",34.76B
"July 17, 2019",34.55B
"July 16, 2019",34.97B
"July 15, 2019",34.70B
"July 12, 2019",34.78B
"July 11, 2019",34.45B
"July 10, 2019",34.40B
"July 9, 2019",34.15B
"July 8, 2019",34.34B
"July 5, 2019",34.19B
"July 3, 2019",34.31B
"July 2, 2019",34.07B
"July 1, 2019",34.38B
"June 30, 2019",34.26B
"June 28, 2019",34.04B
"June 27, 2019",33.84B
"June 26, 2019",33.53B
"June 25, 2019",33.44B
"June 24, 2019",33.69B
"June 21, 2019",33.58B
"June 20, 2019",33.84B
"June 19, 2019",34.31B
"June 18, 2019",34.00B
"June 17, 2019",34.02B
"June 14, 2019",34.07B
"June 13, 2019",34.26B
"June 12, 2019",33.37B
"June 11, 2019",33.14B
"June 10, 2019",33.22B
"June 7, 2019",33.29B
"June 6, 2019",33.05B
"June 5, 2019",33.04B
"June 4, 2019",32.49B
"June 3, 2019",31.64B
"May 31, 2019",31.65B
"May 30, 2019",32.07B
"May 29, 2019",32.17B
"May 28, 2019",32.32B
"May 24, 2019",32.51B
"May 23, 2019",32.66B
"May 22, 2019",32.85B
"May 21, 2019",33.46B
"May 20, 2019",33.31B
"May 17, 2019",33.66B
"May 16, 2019",33.91B
"May 15, 2019",33.84B
"May 14, 2019",33.92B
"May 13, 2019",33.83B
"May 10, 2019",34.66B
"May 9, 2019",34.64B
"May 8, 2019",34.55B
"May 7, 2019",34.62B
"May 6, 2019",34.99B
"May 3, 2019",35.01B
"May 2, 2019",34.64B
"May 1, 2019",34.62B
"April 30, 2019",34.74B
"April 29, 2019",34.56B
"April 26, 2019",34.24B
"April 25, 2019",34.40B
"April 24, 2019",34.66B
"April 23, 2019",34.65B
"April 22, 2019",34.43B
"April 18, 2019",34.81B
"April 17, 2019",34.82B
"April 16, 2019",34.66B
"April 15, 2019",34.54B
"April 12, 2019",34.95B
"April 11, 2019",35.00B
"April 10, 2019",34.65B
"April 9, 2019",34.33B
"April 8, 2019",34.59B
"April 5, 2019",34.67B
"April 4, 2019",34.61B
"April 3, 2019",34.51B
"April 2, 2019",34.19B
"April 1, 2019",33.91B
"March 31, 2019",33.64B
"March 29, 2019",33.98B
"March 28, 2019",33.59B
"March 27, 2019",33.61B
"March 26, 2019",33.28B
"March 25, 2019",33.28B
"March 22, 2019",33.44B
"March 21, 2019",33.84B
"March 20, 2019",33.62B
"March 19, 2019",33.90B
"March 18, 2019",33.80B
"March 15, 2019",33.83B
"March 14, 2019",34.14B
"March 13, 2019",34.01B
"March 12, 2019",33.60B
"March 11, 2019",34.11B
"March 8, 2019",34.04B
"March 7, 2019",34.18B
"March 6, 2019",34.42B
"March 5, 2019",34.64B
"March 4, 2019",34.86B
"March 1, 2019",35.27B
"Feb. 28, 2019",35.71B
"Feb. 27, 2019",35.74B
"Feb. 26, 2019",35.99B
"Feb. 25, 2019",35.83B
"Feb. 22, 2019",35.65B
"Feb. 21, 2019",35.42B
"Feb. 20, 2019",35.46B
"Feb. 19, 2019",36.66B
"Feb. 15, 2019",36.46B
"Feb. 14, 2019",36.97B
"Feb. 13, 2019",37.02B
"Feb. 12, 2019",36.80B
"Feb. 11, 2019",36.57B
"Feb. 8, 2019",36.29B
"Feb. 7, 2019",36.37B
"Feb. 6, 2019",36.65B
"Feb. 5, 2019",36.72B
"Feb. 4, 2019",36.65B
"Feb. 1, 2019",36.35B
"Jan. 31, 2019",36.19B
"Jan. 30, 2019",36.45B
"Jan. 29, 2019",36.43B
"Jan. 28, 2019",36.56B
"Jan. 25, 2019",35.83B
"Jan. 24, 2019",35.22B
"Jan. 23, 2019",34.29B
"Jan. 22, 2019",34.79B
"Jan. 18, 2019",35.36B
"Jan. 17, 2019",35.18B
"Jan. 16, 2019",34.84B
"Jan. 15, 2019",34.50B
"Jan. 14, 2019",34.32B
"Jan. 11, 2019",34.36B
"Jan. 10, 2019",34.47B
"Jan. 9, 2019",35.11B
"Jan. 8, 2019",34.65B
"Jan. 7, 2019",34.89B
"Jan. 4, 2019",34.47B
"Jan. 3, 2019",33.56B
"Jan. 2, 2019",34.67B
"Dec. 31, 2018",34.50B
"Dec. 28, 2018",34.43B
"Dec. 27, 2018",34.53B
"Dec. 26, 2018",34.64B
"Dec. 24, 2018",33.46B
"Dec. 21, 2018",33.95B
"Dec. 20, 2018",34.46B
"Dec. 19, 2018",34.70B
"Dec. 18, 2018",35.22B
"Dec. 17, 2018",34.53B
"Dec. 14, 2018",34.70B
"Dec. 13, 2018",34.72B
"Dec. 12, 2018",35.59B
"Dec. 11, 2018",35.47B
"Dec. 10, 2018",35.36B
"Dec. 7, 2018",35.23B
"Dec. 6, 2018",36.78B
"Dec. 4, 2018",36.67B
"Dec. 3, 2018",38.03B
"Nov. 30, 2018",38.27B
"Nov. 29, 2018",37.46B
"Nov. 28, 2018",37.70B
"Nov. 27, 2018",37.40B
"Nov. 26, 2018",37.32B
"Nov. 23, 2018",37.25B
"Nov. 21, 2018",36.49B
"Nov. 20, 2018",36.16B
"Nov. 19, 2018",36.27B
"Nov. 16, 2018",36.70B
"Nov. 15, 2018",37.19B
"Nov. 14, 2018",37.32B
"Nov. 13, 2018",37.17B
"Nov. 12, 2018",36.75B
"Nov. 9, 2018",36.45B
"Nov. 8, 2018",36.75B
"Nov. 7, 2018",36.80B
"Nov. 6, 2018",35.97B
"Nov. 5, 2018",36.22B
"Nov. 2, 2018",36.50B
"Nov. 1, 2018",36.52B
"Oct. 31, 2018",35.93B
"Oct. 30, 2018",35.73B
"Oct. 29, 2018",34.78B
"Oct. 26, 2018",34.72B
"Oct. 25, 2018",34.68B
"Oct. 24, 2018",33.74B
"Oct. 23, 2018",34.68B
"Oct. 22, 2018",34.58B
"Oct. 19, 2018",34.53B
"Oct. 18, 2018",34.53B
"Oct. 17, 2018",35.23B
"Oct. 16, 2018",35.10B
"Oct. 15, 2018",34.41B
"Oct. 12, 2018",34.00B
"Oct. 11, 2018",34.17B
"Oct. 10, 2018",34.33B
"Oct. 9, 2018",35.22B
"Oct. 8, 2018",36.30B
"Oct. 5, 2018",36.55B
"Oct. 4, 2018",37.23B
"Oct. 3, 2018",37.64B
"Oct. 2, 2018",37.50B
"Oct. 1, 2018",38.01B
"Sept. 30, 2018",38.80B
"Sept. 28, 2018",38.43B
"Sept. 27, 2018",38.51B
"Sept. 26, 2018",38.30B
"Sept. 25, 2018",38.20B
"Sept. 24, 2018",38.73B
"Sept. 21, 2018",39.48B
"Sept. 20, 2018",38.69B
"Sept. 19, 2018",38.56B
"Sept. 18, 2018",38.19B
"Sept. 17, 2018",37.97B
"Sept. 14, 2018",37.70B
"Sept. 13, 2018",37.58B
"Sept. 12, 2018",37.48B
"Sept. 11, 2018",37.91B
"Sept. 10, 2018",37.56B
"Sept. 7, 2018",37.10B
"Sept. 6, 2018",37.12B
"Sept. 5, 2018",37.67B
"Sept. 4, 2018",38.18B
"Aug. 31, 2018",38.04B
"Aug. 30, 2018",38.01B
"Aug. 29, 2018",38.05B
"Aug. 28, 2018",38.14B
"Aug. 27, 2018",37.60B
"Aug. 24, 2018",37.28B
"Aug. 23, 2018",37.28B
"Aug. 22, 2018",37.45B
"Aug. 21, 2018",37.97B
"Aug. 20, 2018",37.82B
"Aug. 17, 2018",36.80B
"Aug. 16, 2018",36.98B
"Aug. 15, 2018",36.64B
"Aug. 14, 2018",36.48B
"Aug. 13, 2018",36.34B
"Aug. 10, 2018",36.56B
"Aug. 9, 2018",36.86B
"Aug. 8, 2018",37.08B
"Aug. 7, 2018",37.02B
"Aug. 6, 2018",37.09B
"Aug. 3, 2018",37.09B
"Aug. 2, 2018",36.87B
"Aug. 1, 2018",36.97B
"July 31, 2018",37.61B
"July 30, 2018",37.35B
"July 27, 2018",37.68B
"July 26, 2018",37.83B
"July 25, 2018",36.99B
"July 24, 2018",36.65B
"July 23, 2018",36.92B
"July 20, 2018",36.85B
"July 19, 2018",36.96B
"July 18, 2018",37.07B
"July 17, 2018",36.62B
"July 16, 2018",36.57B
"July 13, 2018",36.50B
"July 12, 2018",36.13B
"July 11, 2018",35.96B
"July 10, 2018",37.42B
"July 9, 2018",37.50B
"July 6, 2018",36.94B
"July 5, 2018",36.90B
"July 3, 2018",36.79B
"July 2, 2018",37.07B
"June 30, 2018",36.88B
"June 29, 2018",37.22B
"June 28, 2018",37.36B
"June 27, 2018",37.36B
"June 26, 2018",37.75B
"June 25, 2018",38.02B
"June 22, 2018",38.81B
"June 21, 2018",38.87B
"June 20, 2018",39.12B
"June 19, 2018",38.88B
"June 18, 2018",39.32B
"June 15, 2018",39.47B
"June 14, 2018",39.62B
"June 13, 2018",39.54B
"June 12, 2018",39.77B
"June 11, 2018",40.12B
"June 8, 2018",39.63B
"June 7, 2018",39.97B
"June 6, 2018",40.14B
"June 5, 2018",40.13B
"June 4, 2018",40.45B
"June 1, 2018",40.05B
"May 31, 2018",39.83B
"May 30, 2018",39.72B
"May 29, 2018",39.85B
"May 25, 2018",40.47B
"May 24, 2018",39.84B
"May 23, 2018",39.48B
"May 22, 2018",39.52B
"May 21, 2018",40.18B
"May 18, 2018",39.76B
"May 17, 2018",39.87B
"May 16, 2018",40.07B
"May 15, 2018",39.67B
"May 14, 2018",39.33B
"May 11, 2018",39.39B
"May 10, 2018",39.13B
"May 9, 2018",38.88B
"May 8, 2018",39.58B
"May 7, 2018",39.32B
"May 4, 2018",39.51B
"May 3, 2018",39.16B
"May 2, 2018",39.22B
"May 1, 2018",39.75B
"April 30, 2018",39.55B
"April 27, 2018",39.77B
"April 26, 2018",39.28B
"April 25, 2018",40.63B
"April 24, 2018",40.84B
"April 23, 2018",41.30B
"April 20, 2018",41.35B
"April 19, 2018",41.37B
"April 18, 2018",41.79B
"April 17, 2018",40.85B
"April 16, 2018",41.15B
"April 13, 2018",40.89B
"April 12, 2018",41.21B
"April 11, 2018",40.67B
"April 10, 2018",41.63B
"April 9, 2018",42.73B
"April 6, 2018",42.95B
"April 5, 2018",43.82B
"April 4, 2018",43.77B
"April 3, 2018",43.50B
"April 2, 2018",42.71B
"March 31, 2018",43.73B
"March 29, 2018",44.58B
"March 28, 2018",44.06B
"March 27, 2018",44.08B
"March 26, 2018",44.54B
"March 23, 2018",44.13B
"March 22, 2018",44.75B
"March 21, 2018",45.59B
"March 20, 2018",46.17B
"March 19, 2018",45.84B
"March 16, 2018",46.21B
"March 15, 2018",46.10B
"March 14, 2018",46.15B
"March 13, 2018",46.60B
"March 12, 2018",46.73B
"March 9, 2018",46.53B
"March 8, 2018",45.92B
"March 7, 2018",45.60B
"March 6, 2018",45.35B
"March 5, 2018",45.17B
"March 2, 2018",45.16B
"March 1, 2018",45.30B
"Feb. 28, 2018",45.67B
"Feb. 27, 2018",45.67B
"Feb. 26, 2018",46.02B
"Feb. 23, 2018",45.26B
"Feb. 22, 2018",45.07B
"Feb. 21, 2018",44.97B
"Feb. 20, 2018",44.47B
"Feb. 16, 2018",44.40B
"Feb. 15, 2018",44.57B
"Feb. 14, 2018",44.28B
"Feb. 13, 2018",44.19B
"Feb. 12, 2018",43.82B
"Feb. 9, 2018",42.99B
"Feb. 8, 2018",43.11B
"Feb. 7, 2018",44.44B
"Feb. 6, 2018",44.34B
"Feb. 5, 2018",43.66B
"Feb. 2, 2018",44.77B
"Feb. 1, 2018",45.62B
"Jan. 31, 2018",45.83B
"Jan. 30, 2018",45.01B
"Jan. 29, 2018",45.05B
"Jan. 26, 2018",45.23B
"Jan. 25, 2018",45.22B
"Jan. 24, 2018",46.05B
"Jan. 23, 2018",47.72B
"Jan. 22, 2018",47.63B
"Jan. 19, 2018",47.61B
"Jan. 18, 2018",47.74B
"Jan. 17, 2018",47.65B
"Jan. 16, 2018",47.57B
"Jan. 12, 2018",47.80B
"Jan. 11, 2018",46.83B
"Jan. 10, 2018",45.57B
"Jan. 9, 2018",44.76B
"Jan. 8, 2018",44.79B
"Jan. 5, 2018",45.03B
"Jan. 4, 2018",45.04B
"Jan. 3, 2018",44.89B
"Jan. 2, 2018",45.20B
"Dec. 31, 2017",44.74B
"Dec. 29, 2017",43.81B
"Dec. 28, 2017",44.02B
"Dec. 27, 2017",43.99B
"Dec. 26, 2017",44.20B
"Dec. 22, 2017",44.08B
"Dec. 21, 2017",44.18B
"Dec. 20, 2017",43.76B
"Dec. 19, 2017",43.53B
"Dec. 18, 2017",43.55B
"Dec. 15, 2017",43.35B
"Dec. 14, 2017",42.94B
"Dec. 13, 2017",42.88B
"Dec. 12, 2017",43.07B
"Dec. 11, 2017",43.46B
"Dec. 8, 2017",43.33B
"Dec. 7, 2017",43.26B
"Dec. 6, 2017",42.65B
"Dec. 5, 2017",42.59B
"Dec. 4, 2017",42.81B
"Dec. 1, 2017",42.36B
"Nov. 30, 2017",43.08B
"Nov. 29, 2017",42.48B
"Nov. 28, 2017",42.47B
"Nov. 27, 2017",42.08B
"Nov. 24, 2017",42.15B
"Nov. 22, 2017",42.20B
"Nov. 21, 2017",42.19B
"Nov. 20, 2017",41.74B
"Nov. 17, 2017",41.59B
"Nov. 16, 2017",41.73B
"Nov. 15, 2017",41.50B
"Nov. 14, 2017",40.84B
"Nov. 13, 2017",40.80B
"Nov. 10, 2017",40.84B
"Nov. 9, 2017",40.82B
"Nov. 8, 2017",41.10B
"Nov. 7, 2017",41.15B
"Nov. 6, 2017",41.65B
"Nov. 3, 2017",41.62B
"Nov. 2, 2017",41.58B
"Nov. 1, 2017",41.81B
"Oct. 31, 2017",41.32B
"Oct. 30, 2017",41.53B
"Oct. 27, 2017",41.67B
"Oct. 26, 2017",42.18B
"Oct. 25, 2017",43.33B
"Oct. 24, 2017",43.77B
"Oct. 23, 2017",43.31B
"Oct. 20, 2017",43.76B
"Oct. 19, 2017",43.64B
"Oct. 18, 2017",43.89B
"Oct. 17, 2017",43.91B
"Oct. 16, 2017",44.01B
"Oct. 13, 2017",44.21B
"Oct. 12, 2017",44.19B
"Oct. 11, 2017",44.27B
"Oct. 10, 2017",44.37B
"Oct. 9, 2017",43.20B
"Oct. 6, 2017",43.54B
"Oct. 5, 2017",43.18B
"Oct. 4, 2017",43.27B
"Oct. 3, 2017",43.16B
"Oct. 2, 2017",41.83B
"Sept. 30, 2017",41.71B
"Sept. 29, 2017",41.10B
"Sept. 28, 2017",41.10B
"Sept. 27, 2017",40.79B
"Sept. 26, 2017",41.14B
"Sept. 25, 2017",41.20B
"Sept. 22, 2017",40.89B
"Sept. 21, 2017",40.52B
"Sept. 20, 2017",40.09B
"Sept. 19, 2017",39.59B
"Sept. 18, 2017",40.04B
"Sept. 15, 2017",40.38B
"Sept. 14, 2017",40.47B
"Sept. 13, 2017",40.86B
"Sept. 12, 2017",40.52B
"Sept. 11, 2017",40.31B
"Sept. 8, 2017",39.21B
"Sept. 7, 2017",39.32B
"Sept. 6, 2017",39.55B
"Sept. 5, 2017",39.36B
"Sept. 1, 2017",40.04B
"Aug. 31, 2017",39.76B
"Aug. 30, 2017",39.56B
"Aug. 29, 2017",39.67B
"Aug. 28, 2017",39.86B
"Aug. 25, 2017",40.01B
"Aug. 24, 2017",38.88B
"Aug. 23, 2017",39.39B
"Aug. 22, 2017",40.09B
"Aug. 21, 2017",40.23B
"Aug. 18, 2017",40.16B
"Aug. 17, 2017",40.39B
"Aug. 16, 2017",41.55B
"Aug. 15, 2017",41.60B
"Aug. 14, 2017",41.74B
"Aug. 11, 2017",41.52B
"Aug. 10, 2017",41.62B
"Aug. 9, 2017",42.03B
"Aug. 8, 2017",42.32B
"Aug. 7, 2017",42.61B
"Aug. 4, 2017",42.71B
"Aug. 3, 2017",42.59B
"Aug. 2, 2017",42.54B
"Aug. 1, 2017",42.84B
"July 31, 2017",42.54B
"July 28, 2017",42.56B
"July 27, 2017",42.32B
"July 26, 2017",42.82B
"July 25, 2017",42.62B
"July 24, 2017",42.95B
"July 21, 2017",43.25B
"July 20, 2017",43.50B
"July 19, 2017",43.63B
"July 18, 2017",43.89B
"July 17, 2017",44.24B
"July 14, 2017",44.41B
"July 13, 2017",44.21B
"July 12, 2017",44.21B
"July 11, 2017",43.14B
"July 10, 2017",43.65B
"July 7, 2017",43.83B
"July 6, 2017",43.36B
"July 5, 2017",42.97B
"July 3, 2017",42.55B
"June 30, 2017",42.51B
"June 29, 2017",42.31B
"June 28, 2017",42.13B
"June 27, 2017",41.76B
"June 26, 2017",41.90B
"June 23, 2017",41.82B
"June 22, 2017",41.99B
"June 21, 2017",41.72B
"June 20, 2017",41.53B
"June 19, 2017",42.33B
"June 16, 2017",41.90B
"June 15, 2017",42.06B
"June 14, 2017",42.20B
"June 13, 2017",42.23B
"June 12, 2017",42.24B
"June 9, 2017",42.63B
"June 8, 2017",43.20B
"June 7, 2017",42.92B
"June 6, 2017",42.37B
"June 5, 2017",42.37B
"June 2, 2017",42.26B
"June 1, 2017",42.03B
"May 31, 2017",41.71B
"May 30, 2017",41.49B
"May 26, 2017",41.88B
"May 25, 2017",41.52B
"May 24, 2017",40.91B
"May 23, 2017",40.85B
"May 22, 2017",40.63B
"May 19, 2017",40.14B
"May 18, 2017",39.86B
"May 17, 2017",39.99B
"May 16, 2017",40.99B
"May 15, 2017",40.86B
"May 12, 2017",40.44B
"May 11, 2017",40.79B
"May 10, 2017",41.17B
"May 9, 2017",41.06B
"May 8, 2017",40.00B
"May 5, 2017",39.79B
"May 4, 2017",39.50B
"May 3, 2017",39.50B
"May 2, 2017",39.48B
"May 1, 2017",38.60B
"April 28, 2017",38.86B
"April 27, 2017",39.53B
"April 26, 2017",40.72B
"April 25, 2017",40.83B
"April 24, 2017",40.74B
"April 21, 2017",40.11B
"April 20, 2017",40.19B
"April 19, 2017",39.78B
"April 18, 2017",39.49B
"April 17, 2017",39.70B
"April 13, 2017",39.36B
"April 12, 2017",39.66B
"April 11, 2017",39.65B
"April 10, 2017",38.85B
"April 7, 2017",38.59B
"April 6, 2017",38.55B
"April 5, 2017",38.35B
"April 4, 2017",38.14B
"April 3, 2017",38.91B
"March 31, 2017",38.84B
"March 30, 2017",39.43B
"March 29, 2017",39.14B
"March 28, 2017",39.46B
"March 27, 2017",39.03B
"March 24, 2017",39.02B
"March 23, 2017",38.86B
"March 22, 2017",38.33B
"March 21, 2017",38.36B
"March 20, 2017",39.01B
"March 17, 2017",39.02B
"March 16, 2017",39.23B
"March 15, 2017",39.20B
"March 14, 2017",38.76B
"March 13, 2017",39.35B
"March 10, 2017",40.12B
"March 9, 2017",39.83B
"March 8, 2017",40.62B
"March 7, 2017",40.59B
"March 6, 2017",40.83B
"March 3, 2017",41.59B
"March 2, 2017",41.03B
"March 1, 2017",41.73B
"Feb. 28, 2017",41.36B
"Feb. 27, 2017",41.34B
"Feb. 24, 2017",41.32B
"Feb. 23, 2017",41.23B
"Feb. 22, 2017",41.34B
"Feb. 21, 2017",41.58B
"Feb. 17, 2017",41.63B
"Feb. 16, 2017",41.81B
"Feb. 15, 2017",42.10B
"Feb. 14, 2017",41.61B
"Feb. 13, 2017",42.04B
"Feb. 10, 2017",41.55B
"Feb. 9, 2017",41.47B
"Feb. 8, 2017",40.84B
"Feb. 7, 2017",40.90B
"Feb. 6, 2017",40.97B
"Feb. 3, 2017",40.41B
"Feb. 2, 2017",40.31B
"Feb. 1, 2017",40.33B
"Jan. 31, 2017",40.43B
"Jan. 30, 2017",40.76B
"Jan. 27, 2017",41.80B
"Jan. 26, 2017",43.14B
"Jan. 25, 2017",42.29B
"Jan. 24, 2017",42.10B
"Jan. 23, 2017",41.80B
"Jan. 20, 2017",42.34B
"Jan. 19, 2017",41.96B
"Jan. 18, 2017",42.15B
"Jan. 17, 2017",41.70B
"Jan. 13, 2017",42.16B
"Jan. 12, 2017",42.39B
"Jan. 11, 2017",42.66B
"Jan. 10, 2017",42.58B
"Jan. 9, 2017",41.87B
"Jan. 6, 2017",41.43B
"Jan. 5, 2017",41.26B
"Jan. 4, 2017",41.68B
"Jan. 3, 2017",41.47B
"Dec. 31, 2016",41.67B
"Dec. 30, 2016",40.78B
"Dec. 29, 2016",41.07B
"Dec. 28, 2016",41.29B
"Dec. 27, 2016",41.77B
"Dec. 23, 2016",41.71B
"Dec. 22, 2016",41.82B
"Dec. 21, 2016",42.22B
"Dec. 20, 2016",42.09B
"Dec. 19, 2016",41.76B
"Dec. 16, 2016",41.27B
"Dec. 15, 2016",41.61B
"Dec. 14, 2016",41.42B
"Dec. 13, 2016",41.38B
"Dec. 12, 2016",41.25B
"Dec. 9, 2016",42.31B
"Dec. 8, 2016",41.48B
"Dec. 7, 2016",41.79B
"Dec. 6, 2016",40.64B
"Dec. 5, 2016",40.28B
"Dec. 2, 2016",40.47B
"Dec. 1, 2016",40.29B
"Nov. 30, 2016",40.65B
"Nov. 29, 2016",40.88B
"Nov. 28, 2016",40.68B
"Nov. 25, 2016",40.85B
"Nov. 23, 2016",40.60B
"Nov. 22, 2016",40.46B
"Nov. 21, 2016",40.46B
"Nov. 18, 2016",40.56B
"Nov. 17, 2016",40.33B
"Nov. 16, 2016",39.62B
"Nov. 15, 2016",39.78B
"Nov. 14, 2016",39.07B
"Nov. 11, 2016",38.83B
"Nov. 10, 2016",38.50B
"Nov. 9, 2016",38.56B
"Nov. 8, 2016",38.19B
"Nov. 7, 2016",38.09B
"Nov. 4, 2016",37.18B
"Nov. 3, 2016",36.99B
"Nov. 2, 2016",37.16B
"Nov. 1, 2016",37.21B
"Oct. 31, 2016",37.62B
"Oct. 28, 2016",37.34B
"Oct. 27, 2016",37.27B
"Oct. 26, 2016",36.96B
"Oct. 25, 2016",37.15B
"Oct. 24, 2016",37.22B
"Oct. 21, 2016",37.26B
"Oct. 20, 2016",37.62B
"Oct. 19, 2016",37.64B
"Oct. 18, 2016",36.98B
"Oct. 17, 2016",36.58B
"Oct. 14, 2016",36.61B
"Oct. 13, 2016",36.96B
"Oct. 12, 2016",35.99B
"Oct. 11, 2016",36.42B
"Oct. 10, 2016",36.78B
"Oct. 7, 2016",36.18B
"Oct. 6, 2016",36.40B
"Oct. 5, 2016",36.25B
"Oct. 4, 2016",36.12B
"Oct. 3, 2016",36.16B
"Sept. 30, 2016",35.59B
"Sept. 29, 2016",34.71B
