date,price_target_upside
"Sept. 27, 2018",23.74%
"Sept. 26, 2018",24.56%
"Sept. 25, 2018",25.26%
"Sept. 24, 2018",21.77%
"Sept. 21, 2018",17.24%
"Sept. 20, 2018",22.03%
"Sept. 19, 2018",22.88%
"Sept. 18, 2018",25.32%
"Sept. 17, 2018",26.78%
"Sept. 14, 2018",28.63%
"Sept. 13, 2018",29.48%
"Sept. 12, 2018",30.20%
"Sept. 11, 2018",27.22%
"Sept. 10, 2018",29.64%
"Sept. 7, 2018",33.02%
"Sept. 6, 2018",32.84%
"Sept. 5, 2018",28.86%
"Sept. 4, 2018",25.38%
"Aug. 31, 2018",25.70%
"Aug. 30, 2018",25.95%
"Aug. 29, 2018",25.64%
"Aug. 28, 2018",25.05%
"Aug. 27, 2018",28.75%
"Aug. 24, 2018",31.07%
"Aug. 23, 2018",31.34%
"Aug. 22, 2018",30.14%
"Aug. 21, 2018",26.46%
"Aug. 20, 2018",27.53%
"Aug. 17, 2018",34.96%
"Aug. 16, 2018",33.65%
"Aug. 15, 2018",36.22%
"Aug. 14, 2018",37.50%
"Aug. 13, 2018",38.62%
"Aug. 10, 2018",36.88%
"Aug. 9, 2018",34.65%
"Aug. 8, 2018",33.04%
"Aug. 7, 2018",33.45%
"Aug. 6, 2018",32.93%
"Aug. 3, 2018",32.90%
"Aug. 2, 2018",34.61%
"Aug. 1, 2018",33.87%
"July 31, 2018",29.13%
"July 30, 2018",32.08%
"July 27, 2018",28.79%
"July 26, 2018",29.94%
"July 25, 2018",35.39%
"July 24, 2018",36.03%
"July 23, 2018",33.92%
"July 20, 2018",34.49%
"July 19, 2018",33.61%
"July 18, 2018",32.77%
"July 17, 2018",36.29%
"July 16, 2018",36.36%
"July 13, 2018",39.77%
"July 12, 2018",42.81%
"July 11, 2018",46.90%
"July 10, 2018",42.16%
"July 9, 2018",41.47%
"July 6, 2018",46.00%
"July 5, 2018",46.97%
"July 3, 2018",47.90%
"July 2, 2018",48.01%
"June 29, 2018",49.57%
"June 28, 2018",48.40%
"June 27, 2018",48.40%
"June 26, 2018",45.25%
"June 25, 2018",43.09%
"June 22, 2018",37.31%
"June 21, 2018",36.85%
"June 20, 2018",35.09%
"June 19, 2018",38.79%
"June 18, 2018",35.75%
"June 15, 2018",34.70%
"June 14, 2018",34.25%
"June 13, 2018",34.75%
"June 12, 2018",34.76%
"June 11, 2018",32.47%
"June 8, 2018",35.70%
"June 7, 2018",33.44%
"June 6, 2018",32.38%
"June 5, 2018",32.41%
"June 4, 2018",30.41%
"June 1, 2018",32.83%
"May 31, 2018",33.34%
"May 30, 2018",34.08%
"May 29, 2018",33.57%
"May 25, 2018",29.64%
"May 24, 2018",33.66%
"May 23, 2018",36.03%
"May 22, 2018",35.78%
"May 21, 2018",31.49%
"May 18, 2018",33.82%
"May 17, 2018",33.06%
"May 16, 2018",31.76%
"May 15, 2018",34.41%
"May 14, 2018",36.72%
"May 11, 2018",36.52%
"May 10, 2018",38.97%
"May 9, 2018",40.77%
"May 8, 2018",35.99%
"May 7, 2018",38.40%
"May 4, 2018",37.04%
"May 3, 2018",40.48%
"May 2, 2018",40.18%
"May 1, 2018",36.56%
"April 30, 2018",37.92%
"April 27, 2018",37.88%
"April 26, 2018",46.33%
"April 25, 2018",39.23%
"April 24, 2018",37.89%
"April 23, 2018",34.96%
"April 20, 2018",34.67%
"April 19, 2018",33.94%
"April 18, 2018",31.47%
"April 17, 2018",37.24%
"April 16, 2018",35.55%
"April 13, 2018",37.46%
"April 12, 2018",35.39%
"April 11, 2018",38.88%
"April 10, 2018",33.96%
"April 9, 2018",27.62%
"April 6, 2018",26.42%
"April 5, 2018",21.94%
"April 4, 2018",22.07%
"April 3, 2018",23.42%
"April 2, 2018",27.61%
"March 29, 2018",22.06%
"March 28, 2018",24.41%
"March 27, 2018",24.29%
"March 26, 2018",21.99%
"March 23, 2018",24.02%
"March 22, 2018",20.84%
"March 21, 2018",16.86%
"March 20, 2018",14.26%
"March 19, 2018",15.73%
"March 16, 2018",14.10%
"March 15, 2018",14.57%
"March 14, 2018",14.35%
"March 13, 2018",12.41%
"March 12, 2018",11.88%
"March 9, 2018",12.74%
"March 8, 2018",15.37%
"March 7, 2018",16.82%
"March 6, 2018",18.00%
"March 5, 2018",18.84%
"March 2, 2018",18.86%
"March 1, 2018",18.19%
"Feb. 28, 2018",16.52%
"Feb. 27, 2018",16.50%
"Feb. 26, 2018",14.93%
"Feb. 23, 2018",18.39%
"Feb. 22, 2018",19.41%
"Feb. 21, 2018",19.86%
"Feb. 20, 2018",22.32%
"Feb. 16, 2018",22.65%
"Feb. 15, 2018",22.44%
"Feb. 14, 2018",23.88%
"Feb. 13, 2018",24.36%
"Feb. 12, 2018",26.30%
"Feb. 9, 2018",30.82%
"Feb. 8, 2018",30.39%
"Feb. 7, 2018",23.28%
"Feb. 6, 2018",23.81%
"Feb. 5, 2018",27.35%
"Feb. 2, 2018",21.63%
"Feb. 1, 2018",17.61%
"Jan. 31, 2018",16.66%
"Jan. 30, 2018",20.50%
"Jan. 29, 2018",19.89%
"Jan. 26, 2018",19.01%
"Jan. 25, 2018",18.55%
"Jan. 24, 2018",14.70%
"Jan. 23, 2018",7.81%
"Jan. 22, 2018",8.16%
"Jan. 19, 2018",7.96%
"Jan. 18, 2018",7.45%
"Jan. 17, 2018",7.69%
"Jan. 16, 2018",8.02%
"Jan. 12, 2018",6.67%
"Jan. 11, 2018",10.54%
"Jan. 10, 2018",14.11%
"Jan. 9, 2018",14.60%
"Jan. 8, 2018",11.66%
"Jan. 5, 2018",9.36%
"Jan. 4, 2018",9.32%
"Jan. 3, 2018",10.01%
"Jan. 2, 2018",8.66%
"Dec. 29, 2017",10.46%
"Dec. 28, 2017",9.56%
"Dec. 27, 2017",9.68%
"Dec. 26, 2017",8.75%
"Dec. 22, 2017",9.29%
"Dec. 21, 2017",8.87%
"Dec. 20, 2017",10.19%
"Dec. 19, 2017",11.22%
"Dec. 18, 2017",10.80%
"Dec. 15, 2017",11.74%
"Dec. 14, 2017",13.63%
"Dec. 13, 2017",13.69%
"Dec. 12, 2017",12.83%
"Dec. 11, 2017",11.01%
"Dec. 8, 2017",11.00%
"Dec. 7, 2017",10.99%
"Dec. 6, 2017",13.84%
"Dec. 5, 2017",14.16%
"Dec. 4, 2017",13.11%
"Dec. 1, 2017",15.25%
"Nov. 30, 2017",11.85%
"Nov. 29, 2017",14.67%
"Nov. 28, 2017",14.74%
"Nov. 27, 2017",16.63%
"Nov. 24, 2017",16.30%
"Nov. 22, 2017",16.06%
"Nov. 21, 2017",16.08%
"Nov. 20, 2017",18.42%
"Nov. 17, 2017",19.17%
"Nov. 16, 2017",18.22%
"Nov. 15, 2017",19.45%
"Nov. 14, 2017",23.05%
"Nov. 13, 2017",23.24%
"Nov. 10, 2017",23.25%
"Nov. 9, 2017",23.39%
"Nov. 8, 2017",21.79%
"Nov. 7, 2017",21.55%
"Nov. 6, 2017",18.87%
"Nov. 3, 2017",19.13%
"Nov. 2, 2017",19.69%
"Nov. 1, 2017",18.49%
"Oct. 31, 2017",19.72%
"Oct. 30, 2017",18.63%
"Oct. 27, 2017",18.10%
"Oct. 26, 2017",15.66%
"Oct. 25, 2017",9.86%
"Oct. 24, 2017",7.90%
"Oct. 23, 2017",9.95%
"Oct. 20, 2017",7.94%
"Oct. 19, 2017",8.82%
"Oct. 18, 2017",7.73%
"Oct. 17, 2017",7.65%
"Oct. 16, 2017",7.04%
"Oct. 13, 2017",6.06%
"Oct. 12, 2017",6.16%
"Oct. 11, 2017",5.80%
"Oct. 10, 2017",5.40%
"Oct. 9, 2017",10.46%
"Oct. 6, 2017",8.96%
"Oct. 5, 2017",9.72%
"Oct. 4, 2017",9.35%
"Oct. 3, 2017",9.62%
"Oct. 2, 2017",15.78%
"Sept. 29, 2017",16.04%
"Sept. 28, 2017",15.81%
"Sept. 27, 2017",17.40%
"Sept. 26, 2017",15.59%
"Sept. 25, 2017",16.24%
"Sept. 22, 2017",17.82%
"Sept. 21, 2017",18.58%
"Sept. 20, 2017",21.46%
"Sept. 19, 2017",24.19%
"Sept. 18, 2017",21.65%
"Sept. 15, 2017",19.95%
"Sept. 14, 2017",20.47%
"Sept. 13, 2017",18.90%
"Sept. 12, 2017",21.48%
"Sept. 11, 2017",23.14%
"Sept. 8, 2017",31.00%
"Sept. 7, 2017",30.29%
"Sept. 6, 2017",28.90%
"Sept. 5, 2017",30.05%
"Sept. 1, 2017",27.75%
"Aug. 31, 2017",29.51%
"Aug. 30, 2017",30.73%
"Aug. 29, 2017",30.03%
"Aug. 28, 2017",29.03%
"Aug. 25, 2017",28.18%
"Aug. 24, 2017",35.14%
"Aug. 23, 2017",31.91%
"Aug. 22, 2017",27.73%
"Aug. 21, 2017",26.89%
"Aug. 18, 2017",27.33%
"Aug. 17, 2017",26.13%
"Aug. 16, 2017",20.17%
"Aug. 15, 2017",19.90%
"Aug. 14, 2017",19.19%
"Aug. 11, 2017",20.32%
"Aug. 10, 2017",19.83%
"Aug. 9, 2017",17.29%
"Aug. 8, 2017",15.88%
"Aug. 7, 2017",14.44%
"Aug. 4, 2017",14.06%
"Aug. 3, 2017",14.62%
"Aug. 2, 2017",14.85%
"Aug. 1, 2017",13.48%
"July 31, 2017",13.82%
"July 28, 2017",13.59%
"July 27, 2017",14.47%
"July 26, 2017",12.20%
"July 25, 2017",13.44%
"July 24, 2017",11.96%
"July 21, 2017",10.60%
"July 20, 2017",8.45%
"July 19, 2017",7.90%
"July 18, 2017",6.80%
"July 17, 2017",5.37%
"July 14, 2017",4.58%
"July 13, 2017",5.38%
"July 12, 2017",4.42%
"July 11, 2017",6.23%
"July 10, 2017",4.11%
"July 7, 2017",3.38%
"July 6, 2017",5.33%
"July 5, 2017",6.84%
"July 3, 2017",8.68%
"June 30, 2017",8.83%
"June 29, 2017",10.37%
"June 28, 2017",10.96%
"June 27, 2017",12.67%
"June 26, 2017",11.55%
"June 23, 2017",11.89%
"June 22, 2017",11.11%
"June 21, 2017",12.35%
"June 20, 2017",13.29%
"June 19, 2017",9.37%
"June 16, 2017",11.32%
"June 15, 2017",10.21%
"June 14, 2017",9.59%
"June 13, 2017",9.45%
"June 12, 2017",9.39%
"June 9, 2017",6.92%
"June 8, 2017",4.51%
"June 7, 2017",5.68%
"June 6, 2017",7.68%
"June 5, 2017",7.68%
"June 2, 2017",8.16%
"June 1, 2017",9.20%
"May 31, 2017",10.64%
"May 30, 2017",11.68%
"May 26, 2017",9.89%
"May 25, 2017",11.54%
"May 24, 2017",14.52%
"May 23, 2017",14.79%
"May 22, 2017",15.91%
"May 19, 2017",18.45%
"May 18, 2017",19.96%
"May 17, 2017",19.24%
"May 16, 2017",14.11%
"May 15, 2017",14.21%
"May 12, 2017",16.33%
"May 11, 2017",14.55%
"May 10, 2017",12.71%
"May 9, 2017",12.97%
"May 8, 2017",18.07%
"May 5, 2017",19.21%
"May 4, 2017",20.84%
"May 3, 2017",20.82%
"May 2, 2017",20.95%
"May 1, 2017",25.36%
"April 28, 2017",23.47%
"April 27, 2017",22.48%
"April 26, 2017",16.78%
"April 25, 2017",16.26%
"April 24, 2017",16.68%
"April 21, 2017",19.88%
"April 20, 2017",19.69%
"April 19, 2017",21.90%
"April 18, 2017",23.54%
"April 17, 2017",22.37%
"April 13, 2017",24.86%
"April 12, 2017",23.12%
"April 11, 2017",23.07%
"April 10, 2017",27.60%
"April 7, 2017",29.45%
"April 6, 2017",29.73%
"April 5, 2017",31.02%
"April 4, 2017",32.34%
"April 3, 2017",27.50%
"March 31, 2017",27.96%
"March 30, 2017",28.11%
"March 29, 2017",29.89%
"March 28, 2017",27.93%
"March 27, 2017",30.57%
"March 24, 2017",30.60%
"March 23, 2017",31.61%
"March 22, 2017",30.42%
"March 21, 2017",31.43%
"March 20, 2017",27.25%
"March 17, 2017",27.64%
"March 16, 2017",27.14%
"March 15, 2017",27.26%
"March 14, 2017",29.97%
"March 13, 2017",26.42%
"March 10, 2017",22.15%
"March 9, 2017",23.76%
"March 8, 2017",19.60%
"March 7, 2017",19.73%
"March 6, 2017",18.49%
"March 3, 2017",14.67%
"March 2, 2017",17.43%
"March 1, 2017",14.01%
"Feb. 28, 2017",15.81%
"Feb. 27, 2017",15.64%
"Feb. 24, 2017",15.74%
"Feb. 23, 2017",16.19%
"Feb. 22, 2017",15.64%
"Feb. 21, 2017",14.43%
"Feb. 17, 2017",14.18%
"Feb. 16, 2017",14.04%
"Feb. 15, 2017",12.67%
"Feb. 14, 2017",15.15%
"Feb. 13, 2017",13.11%
"Feb. 10, 2017",15.45%
"Feb. 9, 2017",15.82%
"Feb. 8, 2017",19.01%
"Feb. 7, 2017",18.72%
"Feb. 6, 2017",18.38%
"Feb. 3, 2017",21.18%
"Feb. 2, 2017",21.71%
"Feb. 1, 2017",21.59%
"Jan. 31, 2017",20.34%
"Jan. 30, 2017",18.60%
"Jan. 27, 2017",14.08%
"Jan. 26, 2017",7.51%
"Jan. 25, 2017",11.28%
"Jan. 24, 2017",12.14%
"Jan. 23, 2017",13.58%
"Jan. 20, 2017",11.07%
"Jan. 19, 2017",12.28%
"Jan. 18, 2017",11.38%
"Jan. 17, 2017",13.50%
"Jan. 13, 2017",11.36%
"Jan. 12, 2017",10.32%
"Jan. 11, 2017",8.58%
"Jan. 10, 2017",5.58%
"Jan. 9, 2017",8.72%
"Jan. 6, 2017",10.77%
"Jan. 5, 2017",11.54%
"Jan. 4, 2017",8.67%
"Jan. 3, 2017",9.61%
"Dec. 30, 2016",7.22%
"Dec. 29, 2016",5.95%
"Dec. 28, 2016",5.02%
"Dec. 27, 2016",2.99%
"Dec. 23, 2016",3.26%
"Dec. 22, 2016",2.82%
"Dec. 21, 2016",1.20%
"Dec. 20, 2016",2.67%
"Dec. 19, 2016",4.02%
"Dec. 16, 2016",4.56%
"Dec. 15, 2016",2.69%
"Dec. 14, 2016",3.51%
"Dec. 13, 2016",-0.08%
"Dec. 12, 2016",0.44%
"Dec. 9, 2016",-4.24%
"Dec. 8, 2016",-3.99%
"Dec. 7, 2016",-5.17%
"Dec. 6, 2016",-0.64%
"Dec. 5, 2016",-1.72%
"Dec. 2, 2016",-2.53%
"Dec. 1, 2016",-1.79%
"Nov. 30, 2016",-3.24%
"Nov. 29, 2016",-4.17%
"Nov. 28, 2016",-4.80%
"Nov. 25, 2016",-6.31%
"Nov. 23, 2016",-5.34%
"Nov. 22, 2016",-4.80%
"Nov. 21, 2016",-4.80%
"Nov. 18, 2016",-5.17%
"Nov. 17, 2016",-6.02%
"Nov. 16, 2016",-3.10%
"Nov. 15, 2016",-3.77%
"Nov. 14, 2016",-0.76%
"Nov. 11, 2016",0.33%
"Nov. 10, 2016",1.32%
"Nov. 9, 2016",1.05%
"Nov. 8, 2016",2.77%
"Nov. 7, 2016",3.30%
"Nov. 4, 2016",7.84%
"Nov. 3, 2016",8.83%
"Nov. 2, 2016",7.93%
"Nov. 1, 2016",7.68%
"Oct. 31, 2016",5.56%
"Oct. 28, 2016",4.75%
"Oct. 27, 2016",5.15%
"Oct. 26, 2016",6.73%
"Oct. 25, 2016",5.73%
"Oct. 24, 2016",5.36%
"Oct. 21, 2016",5.17%
"Oct. 20, 2016",1.63%
"Oct. 19, 2016",0.30%
"Oct. 18, 2016",3.56%
"Oct. 17, 2016",5.62%
"Oct. 14, 2016",5.43%
"Oct. 13, 2016",3.85%
"Oct. 12, 2016",9.02%
"Oct. 11, 2016",7.05%
"Oct. 10, 2016",4.05%
"Oct. 7, 2016",9.18%
"Oct. 6, 2016",7.92%
"Oct. 5, 2016",8.77%
"Oct. 4, 2016",9.47%
"Oct. 3, 2016",9.26%
"Sept. 30, 2016",11.68%
"Sept. 29, 2016",14.14%
"Sept. 28, 2016",14.08%
"Sept. 27, 2016",13.57%
"Sept. 26, 2016",17.05%
"Sept. 23, 2016",15.01%
"Sept. 22, 2016",15.98%
"Sept. 21, 2016",17.93%
