date,forward_pe_ratio
"March 19, 2020",12.00
"March 18, 2020",13.58
"March 17, 2020",18.16
"March 16, 2020",18.56
"March 13, 2020",16.68
"March 12, 2020",5.875
"March 11, 2020",6.561
"March 10, 2020",6.860
"March 9, 2020",4.057
"March 6, 2020",3.740
"March 5, 2020",3.621
"March 4, 2020",4.183
"March 3, 2020",4.030
"March 2, 2020",4.258
"Feb. 28, 2020",4.301
"Feb. 27, 2020",4.651
"Feb. 26, 2020",5.037
"Feb. 25, 2020",5.220
"Feb. 24, 2020",5.746
"Feb. 21, 2020",6.280
"Feb. 20, 2020",6.436
"Feb. 19, 2020",6.396
"Feb. 18, 2020",6.463
"Feb. 14, 2020",6.592
"Feb. 13, 2020",6.793
"Feb. 12, 2020",6.879
"Feb. 11, 2020",6.736
"Feb. 10, 2020",6.500
"Feb. 7, 2020",6.407
"Feb. 6, 2020",6.389
"Feb. 5, 2020",6.570
"Feb. 4, 2020",6.418
"Feb. 3, 2020",6.132
"Jan. 31, 2020",6.059
"Jan. 30, 2020",6.258
"Jan. 29, 2020",6.050
"Jan. 28, 2020",6.073
"Jan. 27, 2020",5.894
"Jan. 24, 2020",6.240
"Jan. 23, 2020",6.502
"Jan. 22, 2020",6.168
"Jan. 21, 2020",6.141
"Jan. 17, 2020",6.412
"Jan. 16, 2020",6.373
"Jan. 15, 2020",6.226
"Jan. 14, 2020",6.215
"Jan. 13, 2020",6.183
"Jan. 10, 2020",6.168
"Jan. 9, 2020",6.310
"Jan. 8, 2020",6.285
"Jan. 7, 2020",6.145
"Jan. 6, 2020",6.168
"Jan. 3, 2020",6.242
"Jan. 2, 2020",6.567
"Dec. 31, 2019",6.475
"Dec. 30, 2019",5.758
"Dec. 27, 2019",5.786
"Dec. 26, 2019",6.037
"Dec. 24, 2019",5.937
"Dec. 23, 2019",5.962
"Dec. 20, 2019",5.909
"Dec. 19, 2019",5.809
"Dec. 18, 2019",5.697
"Dec. 17, 2019",5.754
"Dec. 16, 2019",5.681
"Dec. 13, 2019",5.591
"Dec. 12, 2019",5.64
"Dec. 11, 2019",5.465
"Dec. 10, 2019",5.494
"Dec. 9, 2019",5.593
"Dec. 6, 2019",5.641
"Dec. 5, 2019",5.542
"Dec. 4, 2019",5.571
"Dec. 3, 2019",5.552
"Dec. 2, 2019",5.713
"Nov. 29, 2019",5.848
"Nov. 27, 2019",5.890
"Nov. 26, 2019",5.911
"Nov. 25, 2019",5.898
"Nov. 22, 2019",5.835
"Nov. 21, 2019",5.683
"Nov. 20, 2019",5.744
"Nov. 19, 2019",5.959
"Nov. 18, 2019",5.819
"Nov. 15, 2019",5.872
"Nov. 14, 2019",5.854
"Nov. 13, 2019",5.831
"Nov. 12, 2019",6.006
"Nov. 11, 2019",6.224
"Nov. 8, 2019",6.258
"Nov. 7, 2019",6.285
"Nov. 6, 2019",6.299
"Nov. 5, 2019",6.344
"Nov. 4, 2019",6.297
"Nov. 1, 2019",6.218
"Oct. 31, 2019",6.116
"Oct. 30, 2019",6.163
"Oct. 29, 2019",6.291
"Oct. 28, 2019",6.381
"Oct. 25, 2019",6.279
"Oct. 24, 2019",5.984
"Oct. 23, 2019",5.756
"Oct. 22, 2019",5.750
"Oct. 21, 2019",5.823
"Oct. 18, 2019",5.742
"Oct. 17, 2019",5.683
"Oct. 16, 2019",5.707
"Oct. 15, 2019",5.752
"Oct. 14, 2019",5.619
"Oct. 11, 2019",5.566
"Oct. 10, 2019",5.530
"Oct. 9, 2019",5.507
"Oct. 8, 2019",5.343
"Oct. 7, 2019",5.255
"Oct. 4, 2019",5.255
"Oct. 3, 2019",5.140
"Oct. 2, 2019",5.162
"Oct. 1, 2019",5.453
"Sept. 30, 2019",5.487
"Sept. 27, 2019",5.496
"Sept. 26, 2019",5.532
"Sept. 25, 2019",5.583
"Sept. 24, 2019",5.492
"Sept. 23, 2019",5.595
"Sept. 20, 2019",5.695
"Sept. 19, 2019",5.758
"Sept. 18, 2019",5.819
"Sept. 17, 2019",5.827
"Sept. 16, 2019",5.650
"Sept. 13, 2019",6.094
"Sept. 12, 2019",6.092
"Sept. 11, 2019",6.055
"Sept. 10, 2019",5.925
"Sept. 9, 2019",5.786
"Sept. 6, 2019",5.654
"Sept. 5, 2019",5.634
"Sept. 4, 2019",5.494
"Sept. 3, 2019",5.394
"Aug. 30, 2019",5.353
"Aug. 29, 2019",5.355
"Aug. 28, 2019",5.154
"Aug. 27, 2019",4.975
"Aug. 26, 2019",5.125
"Aug. 23, 2019",5.172
"Aug. 22, 2019",5.398
"Aug. 21, 2019",5.376
"Aug. 20, 2019",5.255
"Aug. 19, 2019",5.310
"Aug. 16, 2019",5.247
"Aug. 15, 2019",5.17
"Aug. 14, 2019",5.310
"Aug. 13, 2019",5.597
"Aug. 12, 2019",5.624
"Aug. 9, 2019",5.856
"Aug. 8, 2019",5.917
"Aug. 7, 2019",5.825
"Aug. 6, 2019",5.770
"Aug. 5, 2019",5.805
"Aug. 2, 2019",5.992
"Aug. 1, 2019",6.071
"July 31, 2019",6.208
"July 30, 2019",6.248
"July 29, 2019",6.254
"July 26, 2019",6.356
"July 25, 2019",6.444
"July 24, 2019",7.038
"July 23, 2019",6.863
"July 22, 2019",6.694
"July 19, 2019",6.730
"July 18, 2019",6.865
"July 17, 2019",6.767
"July 16, 2019",6.962
"July 15, 2019",6.838
"July 12, 2019",6.873
"July 11, 2019",6.720
"July 10, 2019",6.702
"July 9, 2019",6.584
"July 8, 2019",6.672
"July 5, 2019",6.604
"July 3, 2019",6.657
"July 2, 2019",6.550
"July 1, 2019",6.690
"June 30, 2019",
"June 28, 2019",6.635
"June 27, 2019",6.541
"June 26, 2019",6.401
"June 25, 2019",6.360
"June 24, 2019",6.474
"June 21, 2019",6.423
"June 20, 2019",6.541
"June 19, 2019",6.757
"June 18, 2019",6.617
"June 17, 2019",6.625
"June 14, 2019",6.649
"June 13, 2019",6.733
"June 12, 2019",6.328
"June 11, 2019",6.222
"June 10, 2019",6.258
"June 7, 2019",6.291
"June 6, 2019",6.181
"June 5, 2019",6.177
"June 4, 2019",5.925
"June 3, 2019",5.534
"May 31, 2019",5.540
"May 30, 2019",5.732
"May 29, 2019",5.780
"May 28, 2019",5.846
"May 24, 2019",5.935
"May 23, 2019",6.002
"May 22, 2019",6.088
"May 21, 2019",6.368
"May 20, 2019",6.299
"May 17, 2019",6.458
"May 16, 2019",6.576
"May 15, 2019",6.543
"May 14, 2019",6.58
"May 13, 2019",6.539
"May 10, 2019",6.916
"May 9, 2019",6.908
"May 8, 2019",6.867
"May 7, 2019",6.899
"May 6, 2019",7.070
"May 3, 2019",7.078
