date,forward_pe_ratio_1y
"Oct. 30, 2019",6.838
"Oct. 29, 2019",6.980
"Oct. 28, 2019",7.080
"Oct. 25, 2019",6.967
"Oct. 24, 2019",6.640
"Oct. 23, 2019",6.387
"Oct. 22, 2019",6.380
"Oct. 21, 2019",6.461
"Oct. 18, 2019",6.371
"Oct. 17, 2019",6.305
"Oct. 16, 2019",6.332
"Oct. 15, 2019",6.382
"Oct. 14, 2019",6.234
"Oct. 11, 2019",6.176
"Oct. 10, 2019",6.136
"Oct. 9, 2019",6.110
"Oct. 8, 2019",5.928
"Oct. 7, 2019",5.831
"Oct. 4, 2019",5.831
"Oct. 3, 2019",5.704
"Oct. 2, 2019",5.727
"Oct. 1, 2019",6.050
"Sept. 30, 2019",6.089
"Sept. 27, 2019",6.098
"Sept. 26, 2019",6.138
"Sept. 25, 2019",6.195
"Sept. 24, 2019",6.094
"Sept. 23, 2019",6.208
"Sept. 20, 2019",6.319
"Sept. 19, 2019",6.389
"Sept. 18, 2019",6.457
"Sept. 17, 2019",6.466
"Sept. 16, 2019",6.269
"Sept. 13, 2019",6.761
"Sept. 12, 2019",6.759
"Sept. 11, 2019",6.718
"Sept. 10, 2019",6.574
"Sept. 9, 2019",6.420
"Sept. 6, 2019",6.274
"Sept. 5, 2019",6.251
"Sept. 4, 2019",6.095
"Sept. 3, 2019",5.985
"Aug. 30, 2019",5.940
"Aug. 29, 2019",5.942
"Aug. 28, 2019",5.718
"Aug. 27, 2019",5.520
"Aug. 26, 2019",5.687
"Aug. 23, 2019",5.739
"Aug. 22, 2019",5.989
"Aug. 21, 2019",5.964
"Aug. 20, 2019",5.831
"Aug. 19, 2019",5.892
"Aug. 16, 2019",5.822
"Aug. 15, 2019",5.736
"Aug. 14, 2019",5.892
"Aug. 13, 2019",6.210
"Aug. 12, 2019",6.240
"Aug. 9, 2019",6.497
"Aug. 8, 2019",6.565
"Aug. 7, 2019",6.463
"Aug. 6, 2019",6.402
"Aug. 5, 2019",6.441
"Aug. 2, 2019",6.648
"Aug. 1, 2019",6.736
"July 31, 2019",6.888
"July 30, 2019",6.933
"July 29, 2019",6.940
"July 26, 2019",7.053
"July 25, 2019",7.150
"July 24, 2019",7.809
"July 23, 2019",7.615
"July 22, 2019",7.427
"July 19, 2019",7.468
"July 18, 2019",7.617
"July 17, 2019",7.509
"July 16, 2019",7.725
"July 15, 2019",7.588
"July 12, 2019",7.626
"July 11, 2019",7.457
"July 10, 2019",7.436
"July 9, 2019",7.305
"July 8, 2019",7.402
"July 5, 2019",7.328
"July 3, 2019",7.387
"July 2, 2019",7.267
"July 1, 2019",7.423
"June 30, 2019",
"June 28, 2019",7.362
"June 27, 2019",7.258
"June 26, 2019",7.102
"June 25, 2019",7.057
"June 24, 2019",7.184
"June 21, 2019",7.127
"June 20, 2019",7.258
"June 19, 2019",7.497
"June 18, 2019",7.342
"June 17, 2019",7.351
"June 14, 2019",7.378
"June 13, 2019",7.470
"June 12, 2019",7.021
"June 11, 2019",6.904
"June 10, 2019",6.944
"June 7, 2019",6.980
"June 6, 2019",6.858
"June 5, 2019",6.854
"June 4, 2019",6.574
"June 3, 2019",6.141
"May 31, 2019",6.147
"May 30, 2019",6.360
"May 29, 2019",6.414
"May 28, 2019",6.486
"May 24, 2019",6.585
"May 23, 2019",6.660
"May 22, 2019",6.755
"May 21, 2019",7.066
"May 20, 2019",6.989
"May 17, 2019",7.166
"May 16, 2019",7.296
"May 15, 2019",7.260
"May 14, 2019",7.301
"May 13, 2019",7.256
"May 10, 2019",7.673
"May 9, 2019",7.664
"May 8, 2019",7.619
"May 7, 2019",7.655
"May 6, 2019",7.845
"May 3, 2019",7.854
"May 2, 2019",7.664
"May 1, 2019",7.655
"April 30, 2019",7.716
"April 29, 2019",7.624
"April 26, 2019",7.464
"April 25, 2019",7.542
"April 24, 2019",7.673
"April 23, 2019",7.669
"April 22, 2019",7.558
"April 18, 2019",7.759
"April 17, 2019",7.762
"April 16, 2019",7.682
"April 15, 2019",7.619
"April 12, 2019",7.832
"April 11, 2019",7.859
"April 10, 2019",7.680
"April 9, 2019",7.520
"April 8, 2019",7.649
"April 5, 2019",7.689
"April 4, 2019",7.660
"April 3, 2019",7.610
"April 2, 2019",7.448
"April 1, 2019",7.303
"March 31, 2019",
"March 29, 2019",7.17
"March 28, 2019",6.976
"March 27, 2019",6.985
"March 26, 2019",6.820
"March 25, 2019",6.820
"March 22, 2019",6.901
"March 21, 2019",7.10
"March 20, 2019",6.989
"March 19, 2019",7.132
"March 18, 2019",7.084
"March 15, 2019",7.096
"March 14, 2019",7.254
"March 13, 2019",7.188
"March 12, 2019",6.980
"March 11, 2019",7.236
"March 8, 2019",7.204
"March 7, 2019",7.274
"March 6, 2019",7.396
"March 5, 2019",7.502
"March 4, 2019",7.612
"March 1, 2019",7.820
"Feb. 28, 2019",8.044
"Feb. 27, 2019",8.057
"Feb. 26, 2019",8.184
"Feb. 25, 2019",8.105
"Feb. 22, 2019",8.012
"Feb. 21, 2019",7.897
"Feb. 20, 2019",7.915
"Feb. 19, 2019",8.008
"Feb. 15, 2019",7.913
"Feb. 14, 2019",8.152
"Feb. 13, 2019",8.175
"Feb. 12, 2019",8.071
"Feb. 11, 2019",8.260
"Feb. 8, 2019",8.127
"Feb. 7, 2019",8.166
"Feb. 6, 2019",8.299
"Feb. 5, 2019",8.337
"Feb. 4, 2019",8.303
"Feb. 1, 2019",8.152
"Jan. 31, 2019",8.075
"Jan. 30, 2019",8.204
"Jan. 29, 2019",8.193
"Jan. 28, 2019",8.256
"Jan. 25, 2019",7.897
"Jan. 24, 2019",7.599
"Jan. 23, 2019",7.145
"Jan. 22, 2019",7.391
"Jan. 18, 2019",7.669
"Jan. 17, 2019",7.581
"Jan. 16, 2019",7.414
"Jan. 15, 2019",7.247
"Jan. 14, 2019",7.159
"Jan. 11, 2019",7.179
"Jan. 10, 2019",7.233
"Jan. 9, 2019",7.545
"Jan. 8, 2019",7.319
"Jan. 7, 2019",7.439
"Jan. 4, 2019",7.233
"Jan. 3, 2019",6.786
"Jan. 2, 2019",7.332
"Dec. 31, 2018",7.249
