date,eps_ttm
"Dec. 31, 2019",3.81
"Sept. 30, 2019",3.56
"June 30, 2019",3.41
"March 31, 2019",3.12
"Dec. 31, 2018",3.05
"Sept. 30, 2018",2.89
"June 30, 2018",3.44
"March 31, 2018",3.99
"Dec. 31, 2017",4.32
"Sept. 30, 2017",4.34
"June 30, 2017",4.38
"March 31, 2017",4.31
"Dec. 31, 2016",4.78
"Sept. 30, 2016",9.31
"June 30, 2016",10.40
"March 31, 2016",11.13
"Dec. 31, 2015",11.29
"Sept. 30, 2015",7.02
"June 30, 2015",5.81
"March 31, 2015",4.57
"Dec. 31, 2014",3.92
"Sept. 30, 2014",-5.56
"June 30, 2014",-5.82
"March 31, 2014",-6.20
"Dec. 31, 2013",-8.22
"Sept. 30, 2013",2.287
"June 30, 2013",-0.6335
"March 31, 2013",-3.351
"Dec. 31, 2012",-15.23
"Sept. 30, 2012",-25.84
"June 30, 2012",-25.23
"March 31, 2012",-25.58
"Dec. 31, 2011",-15.83
"Sept. 30, 2011",-7.845
"June 30, 2011",-5.515
"March 31, 2011",-3.320
"Dec. 31, 2010",-3.882
"Sept. 30, 2010",-5.756
"June 30, 2010",-10.17
"March 31, 2010",-13.82
"Dec. 31, 2009",-13.36
"Sept. 30, 2009",-13.82
"June 30, 2009",-10.12
"March 31, 2009",-22.01
"Dec. 31, 2008",-22.06
"Sept. 30, 2008",-19.73
"June 30, 2008",-18.42
"March 31, 2008",0.0803
"Dec. 31, 2007",4.552
"Sept. 30, 2007",5.489
"June 30, 2007",4.016
"March 31, 2007",4.177
"Dec. 31, 2006",2.062
"Sept. 30, 2006",-7.738
"June 30, 2006",-10.39
"March 31, 2006",-12.64
"Dec. 31, 2005",-14.00
"Sept. 30, 2005",-10.82
"June 30, 2005",-11.89
"March 31, 2005",-12.61
"Dec. 31, 2004",-12.69
"Sept. 30, 2004",-8.101
"June 30, 2004",-4.523
"March 31, 2004",-5.862
"Dec. 31, 2003",-20.99
"Sept. 30, 2003",-28.20
"June 30, 2003",-44.10
"March 31, 2003",-51.38
"Dec. 31, 2002",-60.51
"Sept. 30, 2002",-65.27
"June 30, 2002",-56.57
"March 31, 2002",-56.84
"Dec. 31, 2001",-30.58
"Sept. 30, 2001",-16.04
"June 30, 2001",-3.748
"March 31, 2001",10.31
"Dec. 31, 2000",13.36
"Sept. 30, 2000",17.54
"June 30, 2000",17.14
"March 31, 2000",16.44
"Dec. 31, 1999",16.71
"Sept. 30, 1999",14.86
"June 30, 1999",16.81
"March 31, 1999",18.42
"Dec. 31, 1998",20.19
"Sept. 30, 1998",20.29
"June 30, 1998",18.39
"March 31, 1998",16.60
"Dec. 31, 1997",14.48
"Sept. 30, 1997",15.45
"June 30, 1997",14.78
"March 31, 1997",14.70
"Dec. 31, 1996",14.94
"Sept. 30, 1996",0.9045
"June 30, 1996",0.3423
"March 31, 1996",-1.157
"Dec. 31, 1995",-2.978
"Sept. 30, 1995",4.685
"June 30, 1995",4.204
"March 31, 1995",3.668
"Dec. 31, 1994",2.624
"Sept. 30, 1994",0.241
"June 30, 1994",-1.124
"March 31, 1994",-2.838
"Dec. 31, 1993",-3.025
"Sept. 30, 1993",-10.95
"June 30, 1993",-14.19
"March 31, 1993",-17.72
"Dec. 31, 1992",-16.79
"Sept. 30, 1992",-6.720
"June 30, 1992",-3.855
"March 31, 1992",-0.6158
"Dec. 31, 1991",-4.926
"Sept. 30, 1991",-7.015
"June 30, 1991",-6.881
"March 31, 1991",-4.364
"Dec. 31, 1990",-0.83
"Sept. 30, 1990",4.498
"June 30, 1990",5.917
"March 31, 1990",6.934
"Dec. 31, 1989",9.532
"Sept. 30, 1989",11.08
"June 30, 1989",11.57
"March 31, 1989",10.98
"Dec. 31, 1988",10.31
"Sept. 30, 1988",7.952
"June 30, 1988",6.533
"March 31, 1988",5.382
"Dec. 31, 1987",4.364
"Sept. 30, 1987",5.301
"June 30, 1987",5.837
"March 31, 1987",6.560
"Dec. 31, 1986",6.131
"Sept. 30, 1986",5.703
"June 30, 1986",5.221
"March 31, 1986",6.479
"Dec. 31, 1985",7.925
"Sept. 30, 1985",7.979
"June 30, 1985",7.925
"March 31, 1985",5.649
"Dec. 31, 1984",5.596
