date,ev_revenues
"March 19, 2020",0.3831
"March 18, 2020",0.3852
"March 17, 2020",0.4485
"March 16, 2020",0.4856
"March 13, 2020",0.505
"March 12, 2020",0.5156
"March 11, 2020",0.5864
"March 10, 2020",0.6208
"March 9, 2020",0.5806
"March 6, 2020",0.597
"March 5, 2020",0.5963
"March 4, 2020",0.6535
"March 3, 2020",0.6355
"March 2, 2020",0.6545
"Feb. 28, 2020",0.6617
"Feb. 27, 2020",0.6784
"Feb. 26, 2020",0.7073
"Feb. 25, 2020",0.7458
"Feb. 24, 2020",0.7843
"Feb. 21, 2020",0.843
"Feb. 20, 2020",0.8506
"Feb. 19, 2020",0.8499
"Feb. 18, 2020",0.867
"Feb. 14, 2020",0.866
"Feb. 13, 2020",0.8761
"Feb. 12, 2020",0.8611
"Feb. 11, 2020",0.8395
"Feb. 10, 2020",0.8224
"Feb. 7, 2020",0.8196
"Feb. 6, 2020",0.8245
"Feb. 5, 2020",0.8458
"Feb. 4, 2020",0.8363
"Feb. 3, 2020",0.8224
"Jan. 31, 2020",0.8158
"Jan. 30, 2020",0.8282
"Jan. 29, 2020",0.8191
"Jan. 28, 2020",0.8306
"Jan. 27, 2020",0.8226
"Jan. 24, 2020",0.8437
"Jan. 23, 2020",0.8585
"Jan. 22, 2020",0.8141
"Jan. 21, 2020",0.7881
"Jan. 17, 2020",0.7937
"Jan. 16, 2020",0.7864
"Jan. 15, 2020",0.7759
"Jan. 14, 2020",0.7696
"Jan. 13, 2020",0.7724
"Jan. 10, 2020",0.7763
"Jan. 9, 2020",0.7763
"Jan. 8, 2020",0.7689
"Jan. 7, 2020",0.7658
"Jan. 6, 2020",0.7682
"Jan. 3, 2020",0.7714
"Jan. 2, 2020",0.7825
"Dec. 31, 2019",0.7766
"Dec. 30, 2019",0.7365
"Dec. 27, 2019",0.7428
"Dec. 26, 2019",0.7502
"Dec. 24, 2019",0.7509
"Dec. 23, 2019",0.7537
"Dec. 20, 2019",0.7541
"Dec. 19, 2019",0.7428
"Dec. 18, 2019",0.7393
"Dec. 17, 2019",0.7457
"Dec. 16, 2019",0.7362
"Dec. 13, 2019",0.732
"Dec. 12, 2019",0.7439
"Dec. 11, 2019",0.7372
"Dec. 10, 2019",0.7432
"Dec. 9, 2019",0.7443
"Dec. 6, 2019",0.7474
"Dec. 5, 2019",0.7516
"Dec. 4, 2019",0.7579
"Dec. 3, 2019",0.7397
"Dec. 2, 2019",0.7537
"Nov. 29, 2019",0.7562
"Nov. 27, 2019",0.7558
"Nov. 26, 2019",0.7579
"Nov. 25, 2019",0.7536
"Nov. 22, 2019",0.7453
"Nov. 21, 2019",0.7497
"Nov. 20, 2019",0.7638
"Nov. 19, 2019",0.776
"Nov. 18, 2019",0.7799
"Nov. 15, 2019",0.7853
"Nov. 14, 2019",0.7835
"Nov. 13, 2019",0.7839
"Nov. 12, 2019",0.7738
"Nov. 11, 2019",0.7904
"Nov. 8, 2019",0.7835
"Nov. 7, 2019",0.7837
"Nov. 6, 2019",0.7868
"Nov. 5, 2019",0.7853
"Nov. 4, 2019",0.7789
"Nov. 1, 2019",0.7803
"Oct. 31, 2019",0.7738
"Oct. 30, 2019",0.7796
"Oct. 29, 2019",0.7799
"Oct. 28, 2019",0.7713
"Oct. 25, 2019",0.7544
"Oct. 24, 2019",0.7425
"Oct. 23, 2019",0.7587
"Oct. 22, 2019",0.7558
"Oct. 21, 2019",0.7098
"Oct. 18, 2019",0.6897
"Oct. 17, 2019",0.698
"Oct. 16, 2019",0.6902
"Oct. 15, 2019",0.696
"Oct. 14, 2019",0.6879
"Oct. 11, 2019",0.6857
"Oct. 10, 2019",0.6874
"Oct. 9, 2019",0.682
"Oct. 8, 2019",0.6748
"Oct. 7, 2019",0.6771
"Oct. 4, 2019",0.6681
"Oct. 3, 2019",0.6559
"Oct. 2, 2019",0.6595
"Oct. 1, 2019",0.6742
"Sept. 30, 2019",0.6821
"Sept. 27, 2019",0.6866
"Sept. 26, 2019",0.6917
"Sept. 25, 2019",0.6887
"Sept. 24, 2019",0.6803
"Sept. 23, 2019",0.6855
"Sept. 20, 2019",0.6909
"Sept. 19, 2019",0.6979
"Sept. 18, 2019",0.7037
"Sept. 17, 2019",0.699
"Sept. 16, 2019",0.6887
"Sept. 13, 2019",0.7081
"Sept. 12, 2019",0.6997
"Sept. 11, 2019",0.7055
"Sept. 10, 2019",0.6851
"Sept. 9, 2019",0.695
