date,forward_ps_ratio_1y
"March 19, 2020",0.2375
"March 18, 2020",0.2394
"March 17, 2020",0.2975
"March 16, 2020",0.3316
"March 13, 2020",0.3494
"March 12, 2020",0.3591
"March 11, 2020",0.4241
"March 10, 2020",0.4557
"March 9, 2020",0.4092
"March 6, 2020",0.4182
"March 5, 2020",0.4176
"March 4, 2020",0.4649
"March 3, 2020",0.4481
"March 2, 2020",0.4648
"Feb. 28, 2020",0.4706
"Feb. 27, 2020",0.4852
"Feb. 26, 2020",0.5105
"Feb. 25, 2020",0.5442
"Feb. 24, 2020",0.5779
"Feb. 21, 2020",0.6293
"Feb. 20, 2020",0.636
"Feb. 19, 2020",0.6354
"Feb. 18, 2020",0.6504
"Feb. 14, 2020",0.6494
"Feb. 13, 2020",0.6583
"Feb. 12, 2020",0.6452
"Feb. 11, 2020",0.6262
"Feb. 10, 2020",0.6113
"Feb. 7, 2020",0.6088
"Feb. 6, 2020",0.6131
"Feb. 5, 2020",0.6317
"Feb. 4, 2020",0.6235
"Feb. 3, 2020",0.6113
"Jan. 31, 2020",0.6055
"Jan. 30, 2020",0.6163
"Jan. 29, 2020",0.6084
"Jan. 28, 2020",0.6185
"Jan. 27, 2020",0.6115
"Jan. 24, 2020",0.6299
"Jan. 23, 2020",0.6429
"Jan. 22, 2020",0.604
"Jan. 21, 2020",0.5812
"Jan. 17, 2020",0.5861
"Jan. 16, 2020",0.5797
"Jan. 15, 2020",0.5706
"Jan. 14, 2020",0.5651
"Jan. 13, 2020",0.5675
"Jan. 10, 2020",0.5709
"Jan. 9, 2020",0.5709
"Jan. 8, 2020",0.5645
"Jan. 7, 2020",0.5617
"Jan. 6, 2020",0.5639
"Jan. 3, 2020",0.5666
"Jan. 2, 2020",0.5764
"Dec. 31, 2019",0.5712
"Dec. 30, 2019",0.6091
"Dec. 27, 2019",0.6149
"Dec. 26, 2019",0.6218
"Dec. 24, 2019",0.6224
"Dec. 23, 2019",0.625
"Dec. 20, 2019",0.6253
"Dec. 19, 2019",0.6149
"Dec. 18, 2019",0.6117
"Dec. 17, 2019",0.6175
"Dec. 16, 2019",0.6087
"Dec. 13, 2019",0.6048
"Dec. 12, 2019",0.6159
"Dec. 11, 2019",0.6097
"Dec. 10, 2019",0.6152
"Dec. 9, 2019",0.6162
"Dec. 6, 2019",0.6192
"Dec. 5, 2019",0.6231
"Dec. 4, 2019",0.6289
"Dec. 3, 2019",0.612
"Dec. 2, 2019",0.625
"Nov. 29, 2019",0.6273
"Nov. 27, 2019",0.627
"Nov. 26, 2019",0.6289
"Nov. 25, 2019",0.6248
"Nov. 22, 2019",0.6172
"Nov. 21, 2019",0.6213
"Nov. 20, 2019",0.6343
"Nov. 19, 2019",0.6457
"Nov. 18, 2019",0.6493
