date,eps_est_0q
"March 16, 2020",0.0912
"March 13, 2020",0.1328
"March 11, 2020",0.147
"March 9, 2020",0.1614
"March 6, 2020",0.1689
"March 5, 2020",0.1766
"March 2, 2020",0.1736
"Feb. 28, 2020",0.1797
"Feb. 25, 2020",0.1833
"Feb. 24, 2020",0.1811
"Feb. 21, 2020",0.1777
"Feb. 4, 2020",0.1771
"Jan. 29, 2020",0.1711
"Jan. 27, 2020",0.1659
"Jan. 24, 2020",0.1577
"Jan. 23, 2020",0.2026
"Jan. 22, 2020",0.2074
"Jan. 21, 2020",0.2075
"Jan. 15, 2020",0.2191
"Jan. 14, 2020",0.22
"Jan. 13, 2020",0.228
"Jan. 9, 2020",0.233
"Jan. 8, 2020",0.244
"Jan. 6, 2020",0.253
"Jan. 2, 2020",0.257
"Dec. 31, 2019",0.5463
"Dec. 19, 2019",0.5528
"Dec. 16, 2019",0.5553
"Dec. 12, 2019",0.5572
"Dec. 11, 2019",0.5626
"Nov. 22, 2019",0.5676
"Nov. 13, 2019",0.5689
"Nov. 11, 2019",0.5696
"Nov. 6, 2019",0.5715
"Oct. 28, 2019",0.5748
"Oct. 24, 2019",0.575
"Oct. 23, 2019",0.5715
"Oct. 22, 2019",0.5817
"Oct. 18, 2019",0.6201
"Oct. 14, 2019",0.6213
"Oct. 11, 2019",0.6231
"Oct. 10, 2019",0.6228
"Oct. 9, 2019",0.6278
"Oct. 7, 2019",0.6231
"Oct. 3, 2019",0.6231
"Oct. 2, 2019",0.6228
"Oct. 1, 2019",0.6254
"Sept. 30, 2019",0.5102
"Sept. 29, 2019",0.5313
"Sept. 24, 2019",0.5401
"Sept. 23, 2019",0.536
"Sept. 13, 2019",0.5448
"Sept. 12, 2019",0.5539
"Sept. 9, 2019",0.5575
"Sept. 8, 2019",0.5663
"Sept. 6, 2019",0.5745
"Sept. 5, 2019",0.6038
"Sept. 4, 2019",0.6127
"Aug. 19, 2019",0.6297
"Aug. 16, 2019",0.6292
"Aug. 14, 2019",0.6275
"Aug. 2, 2019",0.6297
"July 30, 2019",0.63
"July 25, 2019",0.6272
"July 24, 2019",0.6324
"July 23, 2019",0.6387
"July 17, 2019",0.6519
"July 16, 2019",0.6458
"July 11, 2019",0.6402
"July 10, 2019",0.6469
"July 8, 2019",0.6302
"June 30, 2019",0.5679
"June 27, 2019",0.5479
"June 24, 2019",0.5451
"June 20, 2019",0.5418
"June 17, 2019",0.5389
"June 12, 2019",0.5317
"June 11, 2019",0.5251
"May 28, 2019",0.5245
"May 20, 2019",0.5231
"May 6, 2019",0.5242
"April 30, 2019",0.5245
"April 29, 2019",0.5248
"April 26, 2019",0.5235
"April 24, 2019",0.5238
"April 23, 2019",0.512
"April 17, 2019",0.5165
"April 15, 2019",0.5166
"April 12, 2019",0.5202
"April 11, 2019",0.5284
"April 10, 2019",0.5328
"April 9, 2019",0.5321
"April 8, 2019",0.5496
"April 4, 2019",0.553
"April 1, 2019",0.5663
"March 31, 2019",0.1239
"March 29, 2019",0.1363
"March 28, 2019",0.1366
"March 11, 2019",0.1452
"March 10, 2019",0.1681
"March 8, 2019",0.1768
"March 7, 2019",0.1855
"March 6, 2019",0.1939
"March 5, 2019",0.2155
"March 1, 2019",0.2296
"Feb. 27, 2019",0.2325
"Feb. 22, 2019",0.2338
"Feb. 13, 2019",0.2348
"Jan. 28, 2019",0.2371
"Jan. 26, 2019",0.238
"Jan. 25, 2019",0.2403
"Jan. 24, 2019",0.2595
"Jan. 23, 2019",0.2634
"Jan. 14, 2019",0.2441
"Jan. 12, 2019",0.2234
"Jan. 11, 2019",0.2234
"Jan. 10, 2019",0.2096
"Jan. 9, 2019",0.2017
"Jan. 8, 2019",0.1935
"Dec. 31, 2018",0.4286
"Dec. 21, 2018",0.4159
"Dec. 19, 2018",0.4004
"Dec. 12, 2018",0.3925
"Dec. 7, 2018",0.3858
"Dec. 6, 2018",0.3803
"Dec. 4, 2018",0.3747
"Nov. 30, 2018",0.3714
"Nov. 28, 2018",0.3697
"Nov. 27, 2018",0.3648
"Nov. 21, 2018",0.3648
"Nov. 20, 2018",0.3648
"Nov. 19, 2018",0.3648
"Nov. 15, 2018",0.3668
"Nov. 14, 2018",0.3639
"Nov. 12, 2018",0.366
"Nov. 8, 2018",0.3657
"Oct. 30, 2018",0.3657
"Oct. 25, 2018",0.3658
"Oct. 24, 2018",0.3548
"Oct. 23, 2018",0.3587
"Oct. 16, 2018",0.3545
"Oct. 15, 2018",0.3625
"Oct. 12, 2018",0.3632
"Oct. 11, 2018",0.3639
"Oct. 10, 2018",0.3642
"Oct. 9, 2018",0.3691
"Oct. 8, 2018",0.3705
"Oct. 5, 2018",0.3746
"Oct. 4, 2018",0.3793
"Oct. 3, 2018",0.3846
"Oct. 2, 2018",0.3985
"Oct. 1, 2018",0.4058
"Sept. 30, 2018",0.4226
"Sept. 26, 2018",0.4367
"Sept. 24, 2018",0.4341
"Sept. 10, 2018",0.4327
"Sept. 6, 2018",0.4314
"Sept. 5, 2018",0.4261
"Sept. 4, 2018",0.4255
"Aug. 24, 2018",0.4228
"Aug. 10, 2018",0.4279
"Aug. 2, 2018",0.4292
"Aug. 1, 2018",0.4364
"July 31, 2018",0.4454
"July 26, 2018",0.4704
"July 25, 2018",0.471
"July 24, 2018",0.4786
"July 23, 2018",0.6007
"July 20, 2018",0.6009
"July 17, 2018",0.6027
"July 16, 2018",0.5989
"July 14, 2018",0.6009
"July 13, 2018",0.5968
"July 12, 2018",0.5965
"July 11, 2018",0.5972
"July 6, 2018",0.6045
"June 30, 2018",0.3579
"June 20, 2018",0.375
"June 15, 2018",0.3783
"June 13, 2018",0.3777
"June 9, 2018",0.3777
"June 5, 2018",0.3792
"June 4, 2018",0.3792
"May 30, 2018",0.3799
"May 18, 2018",0.3802
"May 17, 2018",0.3802
"May 16, 2018",0.3802
"May 14, 2018",0.3814
"May 11, 2018",0.3841
"May 8, 2018",0.3867
"May 2, 2018",0.3854
"April 30, 2018",0.3851
"April 27, 2018",0.384
"April 25, 2018",0.3854
"April 24, 2018",0.3923
"April 19, 2018",0.4807
"April 17, 2018",0.4819
"April 13, 2018",0.4974
"April 12, 2018",0.5144
"April 11, 2018",0.5199
"April 10, 2018",0.5305
"April 6, 2018",0.5298
"April 3, 2018",0.543
"April 2, 2018",0.5433
"March 31, 2018",0.2227
"March 29, 2018",0.1949
"March 28, 2018",0.1918
"March 23, 2018",0.1887
"March 19, 2018",0.1899
"March 14, 2018",0.1847
"March 13, 2018",0.1819
"March 9, 2018",0.1804
"Feb. 23, 2018",0.1763
"Feb. 16, 2018",0.1769
"Feb. 15, 2018",0.172
"Feb. 14, 2018",0.175
"Feb. 5, 2018",0.172
"Jan. 31, 2018",0.1736
"Jan. 30, 2018",0.175
"Jan. 26, 2018",0.1766
"Jan. 25, 2018",0.2363
"Jan. 23, 2018",0.2396
"Jan. 22, 2018",0.2367
"Jan. 20, 2018",0.2337
"Jan. 18, 2018",0.2361
"Jan. 17, 2018",0.2374
"Jan. 16, 2018",0.2358
"Jan. 12, 2018",0.232
"Jan. 11, 2018",0.2289
"Jan. 10, 2018",0.2332
"Jan. 9, 2018",0.2495
"Jan. 8, 2018",0.2521
"Jan. 5, 2018",0.2507
