date,three_year_return
"May 22, 2019",-3.04%
"May 21, 2019",-1.33%
"May 20, 2019",-2.98%
"May 17, 2019",-2.84%
"May 16, 2019",-2.62%
"May 15, 2019",-2.46%
"May 14, 2019",-1.70%
"May 13, 2019",-3.67%
"May 10, 2019",-5.33%
"May 9, 2019",-5.76%
"May 8, 2019",-2.95%
"May 7, 2019",-2.53%
"May 6, 2019",-1.53%
"May 3, 2019",-6.12%
"May 2, 2019",-6.10%
"May 1, 2019",-5.86%
"April 30, 2019",-6.27%
"April 29, 2019",-7.78%
"April 26, 2019",-10.87%
"April 25, 2019",-11.49%
"April 24, 2019",-11.01%
"April 23, 2019",-14.14%
"April 22, 2019",-17.66%
"April 18, 2019",-19.20%
"April 17, 2019",-18.48%
"April 16, 2019",-18.96%
"April 15, 2019",-18.72%
"April 12, 2019",-10.83%
"April 11, 2019",-10.50%
"April 10, 2019",-12.65%
"April 9, 2019",-15.64%
"April 8, 2019",-14.40%
"April 5, 2019",-17.17%
"April 4, 2019",-18.67%
"April 3, 2019",-21.38%
"April 2, 2019",-21.19%
"April 1, 2019",-22.13%
"March 29, 2019",-22.24%
"March 28, 2019",-22.17%
"March 27, 2019",-20.26%
"March 26, 2019",-22.04%
"March 25, 2019",-22.58%
"March 22, 2019",-20.86%
"March 21, 2019",-19.19%
"March 20, 2019",-19.69%
"March 19, 2019",-18.17%
"March 18, 2019",-18.12%
"March 15, 2019",-17.37%
"March 14, 2019",-16.91%
"March 13, 2019",-16.52%
"March 12, 2019",-18.15%
"March 11, 2019",-18.11%
"March 8, 2019",-19.24%
"March 7, 2019",-26.07%
"March 6, 2019",-25.30%
"March 5, 2019",-25.25%
"March 4, 2019",-24.66%
"March 1, 2019",-24.08%
"Feb. 28, 2019",-25.11%
"Feb. 27, 2019",-24.22%
"Feb. 26, 2019",-22.96%
"Feb. 25, 2019",-25.65%
"Feb. 22, 2019",-23.09%
"Feb. 21, 2019",-18.12%
"Feb. 20, 2019",-17.79%
"Feb. 19, 2019",-16.06%
"Feb. 15, 2019",-15.48%
"Feb. 14, 2019",-14.92%
"Feb. 13, 2019",-15.06%
"Feb. 12, 2019",-15.81%
"Feb. 11, 2019",-10.88%
"Feb. 8, 2019",-6.20%
"Feb. 7, 2019",-8.12%
"Feb. 6, 2019",-7.92%
"Feb. 5, 2019",-8.78%
"Feb. 4, 2019",-13.29%
"Feb. 1, 2019",-19.97%
"Jan. 31, 2019",-15.58%
"Jan. 30, 2019",-13.84%
"Jan. 29, 2019",-14.97%
"Jan. 28, 2019",-8.84%
"Jan. 25, 2019",-17.90%
"Jan. 24, 2019",-15.76%
"Jan. 23, 2019",-19.85%
"Jan. 22, 2019",-19.25%
"Jan. 18, 2019",-14.93%
"Jan. 17, 2019",-15.66%
"Jan. 16, 2019",-16.14%
"Jan. 15, 2019",-17.06%
"Jan. 14, 2019",-17.07%
"Jan. 11, 2019",-15.81%
"Jan. 10, 2019",-15.43%
"Jan. 9, 2019",-15.04%
"Jan. 8, 2019",-16.91%
"Jan. 7, 2019",-19.68%
"Jan. 4, 2019",-24.36%
"Jan. 3, 2019",-29.67%
"Jan. 2, 2019",-28.48%
"Dec. 31, 2018",-29.09%
"Dec. 28, 2018",-31.30%
"Dec. 27, 2018",-31.46%
"Dec. 26, 2018",-31.12%
"Dec. 24, 2018",-34.89%
"Dec. 21, 2018",-33.38%
"Dec. 20, 2018",-28.46%
"Dec. 19, 2018",-26.46%
"Dec. 18, 2018",-25.58%
"Dec. 17, 2018",-27.38%
"Dec. 14, 2018",-27.21%
"Dec. 13, 2018",-26.31%
"Dec. 12, 2018",-24.69%
"Dec. 11, 2018",-23.53%
"Dec. 10, 2018",-29.44%
"Dec. 7, 2018",-32.47%
"Dec. 6, 2018",-26.02%
"Dec. 4, 2018",-26.45%
"Dec. 3, 2018",-22.11%
"Nov. 30, 2018",-21.10%
"Nov. 29, 2018",-24.54%
"Nov. 28, 2018",-24.54%
"Nov. 27, 2018",-25.85%
"Nov. 26, 2018",-26.24%
"Nov. 23, 2018",-28.85%
"Nov. 21, 2018",-30.17%
"Nov. 20, 2018",-31.91%
"Nov. 19, 2018",-30.93%
"Nov. 16, 2018",-27.94%
"Nov. 15, 2018",-27.90%
"Nov. 14, 2018",-27.90%
"Nov. 13, 2018",-27.74%
"Nov. 12, 2018",-30.16%
"Nov. 9, 2018",-29.71%
"Nov. 8, 2018",-30.13%
"Nov. 7, 2018",-30.24%
"Nov. 6, 2018",-31.54%
"Nov. 5, 2018",-30.61%
"Nov. 2, 2018",-31.34%
"Nov. 1, 2018",-30.64%
"Oct. 31, 2018",-32.65%
"Oct. 30, 2018",-31.24%
"Oct. 29, 2018",-35.18%
"Oct. 26, 2018",-37.89%
"Oct. 25, 2018",-34.12%
"Oct. 24, 2018",-36.64%
"Oct. 23, 2018",-33.40%
"Oct. 22, 2018",-32.70%
"Oct. 19, 2018",-33.06%
"Oct. 18, 2018",-32.20%
"Oct. 17, 2018",-30.00%
"Oct. 16, 2018",-30.04%
"Oct. 15, 2018",-32.40%
"Oct. 12, 2018",-39.09%
"Oct. 11, 2018",-37.89%
"Oct. 10, 2018",-36.28%
"Oct. 9, 2018",-33.41%
"Oct. 8, 2018",-28.82%
"Oct. 5, 2018",-31.67%
"Oct. 4, 2018",-29.52%
"Oct. 3, 2018",-29.33%
"Oct. 2, 2018",-27.80%
"Oct. 1, 2018",-27.60%
"Sept. 28, 2018",-24.02%
"Sept. 27, 2018",-27.31%
"Sept. 26, 2018",-28.09%
"Sept. 25, 2018",-27.61%
"Sept. 24, 2018",-26.15%
"Sept. 21, 2018",-25.89%
"Sept. 20, 2018",-26.01%
"Sept. 19, 2018",-26.09%
"Sept. 18, 2018",-26.64%
"Sept. 17, 2018",-27.31%
"Sept. 14, 2018",-27.16%
"Sept. 13, 2018",-25.16%
"Sept. 12, 2018",-26.13%
"Sept. 11, 2018",-25.86%
"Sept. 10, 2018",-25.06%
"Sept. 7, 2018",-20.74%
"Sept. 6, 2018",-20.07%
"Sept. 5, 2018",-19.60%
"Sept. 4, 2018",-18.97%
"Aug. 31, 2018",-14.52%
"Aug. 30, 2018",-14.06%
"Aug. 29, 2018",-13.84%
"Aug. 28, 2018",-14.73%
"Aug. 27, 2018",-16.85%
"Aug. 24, 2018",-12.21%
"Aug. 23, 2018",-12.78%
"Aug. 22, 2018",-12.55%
"Aug. 21, 2018",-10.94%
"Aug. 20, 2018",-16.15%
"Aug. 17, 2018",-22.95%
"Aug. 16, 2018",-22.25%
"Aug. 15, 2018",-22.92%
"Aug. 14, 2018",-23.67%
"Aug. 13, 2018",-23.72%
"Aug. 10, 2018",-20.71%
"Aug. 9, 2018",-20.60%
"Aug. 8, 2018",-20.77%
"Aug. 7, 2018",-21.85%
"Aug. 6, 2018",-21.14%
"Aug. 3, 2018",-22.64%
"Aug. 2, 2018",-22.50%
"Aug. 1, 2018",-23.63%
"July 31, 2018",-21.67%
"July 30, 2018",-21.65%
"July 27, 2018",-19.24%
"July 26, 2018",-20.90%
"July 25, 2018",-24.24%
"July 24, 2018",-21.73%
"July 23, 2018",-14.69%
"July 20, 2018",-13.29%
"July 19, 2018",-13.56%
"July 18, 2018",-12.95%
"July 17, 2018",-14.91%
"July 16, 2018",-14.69%
"July 13, 2018",-12.32%
"July 12, 2018",-11.83%
"July 11, 2018",-11.19%
"July 10, 2018",-10.22%
"July 9, 2018",-6.03%
"July 6, 2018",-6.27%
"July 5, 2018",-6.54%
"July 3, 2018",-7.32%
"July 2, 2018",-7.42%
"June 29, 2018",-6.04%
"June 28, 2018",-9.28%
"June 27, 2018",-8.99%
"June 26, 2018",-9.81%
"June 25, 2018",-11.22%
"June 22, 2018",-10.51%
"June 21, 2018",-4.75%
"June 20, 2018",-5.98%
"June 19, 2018",-6.23%
"June 18, 2018",-3.91%
"June 15, 2018",-1.79%
"June 14, 2018",-2.48%
"June 13, 2018",-2.74%
"June 12, 2018",-3.00%
"June 11, 2018",-0.99%
"June 8, 2018",-0.89%
"June 7, 2018",-8.39%
"June 6, 2018",-8.39%
"June 5, 2018",-7.96%
"June 4, 2018",-6.23%
"June 1, 2018",-9.32%
"May 31, 2018",-6.30%
"May 30, 2018",-5.85%
"May 29, 2018",-4.76%
"May 25, 2018",-5.06%
"May 24, 2018",-6.87%
"May 23, 2018",-8.68%
"May 22, 2018",-7.61%
"May 21, 2018",-4.96%
"May 18, 2018",-12.78%
"May 17, 2018",-9.80%
"May 16, 2018",-9.10%
"May 15, 2018",-11.25%
"May 14, 2018",-12.15%
"May 11, 2018",-13.06%
"May 10, 2018",-13.56%
"May 9, 2018",-14.02%
"May 8, 2018",-11.53%
"May 7, 2018",-10.42%
"May 4, 2018",-10.29%
"May 3, 2018",-10.90%
"May 2, 2018",-10.30%
"May 1, 2018",-9.83%
"April 30, 2018",-6.53%
"April 27, 2018",-2.18%
"April 26, 2018",-3.62%
"April 25, 2018",-3.62%
"April 24, 2018",-1.81%
"April 23, 2018",0.81%
"April 20, 2018",1.48%
"April 19, 2018",1.24%
"April 18, 2018",2.83%
"April 17, 2018",2.01%
"April 16, 2018",1.07%
"April 13, 2018",-1.71%
"April 12, 2018",2.65%
"April 11, 2018",1.50%
"April 10, 2018",1.65%
"April 9, 2018",1.83%
"April 6, 2018",7.52%
"April 5, 2018",9.15%
"April 4, 2018",8.30%
"April 3, 2018",6.56%
"April 2, 2018",4.34%
"March 29, 2018",5.39%
"March 28, 2018",4.62%
"March 27, 2018",3.48%
"March 26, 2018",10.58%
"March 23, 2018",7.20%
"March 22, 2018",9.19%
"March 21, 2018",11.81%
"March 20, 2018",14.48%
"March 19, 2018",14.46%
"March 16, 2018",20.80%
"March 15, 2018",22.85%
"March 14, 2018",23.29%
"March 13, 2018",23.34%
"March 12, 2018",21.77%
"March 9, 2018",27.98%
"March 8, 2018",26.37%
"March 7, 2018",25.15%
"March 6, 2018",24.80%
"March 5, 2018",21.68%
"March 2, 2018",21.17%
"March 1, 2018",22.63%
"Feb. 28, 2018",22.45%
"Feb. 27, 2018",24.20%
"Feb. 26, 2018",25.24%
"Feb. 23, 2018",19.91%
"Feb. 22, 2018",19.21%
"Feb. 21, 2018",18.58%
"Feb. 20, 2018",14.47%
"Feb. 16, 2018",20.62%
"Feb. 15, 2018",20.62%
"Feb. 14, 2018",19.67%
"Feb. 13, 2018",18.60%
"Feb. 12, 2018",18.70%
"Feb. 9, 2018",21.43%
"Feb. 8, 2018",16.65%
"Feb. 7, 2018",19.91%
"Feb. 6, 2018",19.71%
"Feb. 5, 2018",17.42%
"Feb. 2, 2018",22.18%
"Feb. 1, 2018",24.72%
"Jan. 31, 2018",24.24%
"Jan. 30, 2018",22.99%
"Jan. 29, 2018",18.22%
"Jan. 26, 2018",25.00%
"Jan. 25, 2018",25.02%
"Jan. 24, 2018",33.23%
"Jan. 23, 2018",36.13%
"Jan. 22, 2018",37.08%
"Jan. 19, 2018",51.99%
"Jan. 18, 2018",51.38%
"Jan. 17, 2018",51.18%
"Jan. 16, 2018",50.17%
"Jan. 12, 2018",57.59%
"Jan. 11, 2018",55.35%
"Jan. 10, 2018",50.14%
"Jan. 9, 2018",49.30%
"Jan. 8, 2018",43.01%
"Jan. 5, 2018",40.47%
"Jan. 4, 2018",37.37%
"Jan. 3, 2018",36.73%
"Jan. 2, 2018",41.74%
"Dec. 29, 2017",42.29%
"Dec. 28, 2017",43.75%
"Dec. 27, 2017",43.49%
"Dec. 26, 2017",44.01%
"Dec. 22, 2017",45.71%
"Dec. 21, 2017",45.93%
"Dec. 20, 2017",42.88%
"Dec. 19, 2017",40.47%
"Dec. 18, 2017",41.96%
"Dec. 15, 2017",42.50%
"Dec. 14, 2017",43.01%
"Dec. 13, 2017",45.10%
"Dec. 12, 2017",45.78%
"Dec. 11, 2017",45.13%
"Dec. 8, 2017",42.36%
"Dec. 7, 2017",43.98%
"Dec. 6, 2017",42.33%
"Dec. 5, 2017",42.59%
"Dec. 4, 2017",45.59%
"Dec. 1, 2017",46.36%
"Nov. 30, 2017",46.75%
"Nov. 29, 2017",43.27%
"Nov. 28, 2017",37.53%
"Nov. 27, 2017",44.71%
"Nov. 24, 2017",47.62%
"Nov. 22, 2017",50.19%
"Nov. 21, 2017",50.79%
"Nov. 20, 2017",47.17%
"Nov. 17, 2017",61.54%
"Nov. 16, 2017",60.79%
"Nov. 15, 2017",59.92%
"Nov. 14, 2017",55.79%
"Nov. 13, 2017",50.52%
"Nov. 10, 2017",45.07%
"Nov. 9, 2017",49.92%
"Nov. 8, 2017",49.68%
"Nov. 7, 2017",50.64%
"Nov. 6, 2017",50.82%
"Nov. 3, 2017",63.46%
"Nov. 2, 2017",63.95%
"Nov. 1, 2017",64.21%
"Oct. 31, 2017",65.94%
"Oct. 30, 2017",69.41%
"Oct. 27, 2017",74.91%
"Oct. 26, 2017",78.74%
"Oct. 25, 2017",79.93%
"Oct. 24, 2017",88.14%
"Oct. 23, 2017",83.06%
"Oct. 20, 2017",81.21%
"Oct. 19, 2017",87.29%
"Oct. 18, 2017",84.81%
"Oct. 17, 2017",85.82%
"Oct. 16, 2017",80.39%
"Oct. 13, 2017",116.5%
"Oct. 12, 2017",102.2%
"Oct. 11, 2017",104.1%
"Oct. 10, 2017",101.1%
"Oct. 9, 2017",82.49%
"Oct. 6, 2017",81.01%
"Oct. 5, 2017",73.39%
"Oct. 4, 2017",73.75%
"Oct. 3, 2017",78.16%
"Oct. 2, 2017",74.87%
"Sept. 29, 2017",75.97%
"Sept. 28, 2017",74.95%
"Sept. 27, 2017",75.33%
"Sept. 26, 2017",76.75%
"Sept. 25, 2017",81.44%
"Sept. 22, 2017",70.83%
"Sept. 21, 2017",66.37%
"Sept. 20, 2017",69.45%
"Sept. 19, 2017",67.61%
"Sept. 18, 2017",69.11%
"Sept. 15, 2017",72.11%
"Sept. 14, 2017",58.90%
"Sept. 13, 2017",58.74%
"Sept. 12, 2017",62.26%
"Sept. 11, 2017",58.33%
"Sept. 8, 2017",49.96%
"Sept. 7, 2017",45.53%
"Sept. 6, 2017",50.32%
"Sept. 5, 2017",52.79%
"Sept. 1, 2017",62.06%
"Aug. 31, 2017",61.98%
"Aug. 30, 2017",61.24%
"Aug. 29, 2017",61.16%
"Aug. 28, 2017",57.86%
"Aug. 25, 2017",57.41%
"Aug. 24, 2017",53.49%
"Aug. 23, 2017",55.87%
"Aug. 22, 2017",61.11%
"Aug. 21, 2017",61.99%
"Aug. 18, 2017",65.15%
"Aug. 17, 2017",72.04%
"Aug. 16, 2017",83.12%
"Aug. 15, 2017",83.21%
"Aug. 14, 2017",83.64%
"Aug. 11, 2017",81.60%
"Aug. 10, 2017",87.26%
"Aug. 9, 2017",90.66%
"Aug. 8, 2017",90.31%
"Aug. 7, 2017",98.92%
"Aug. 4, 2017",106.5%
"Aug. 3, 2017",104.7%
"Aug. 2, 2017",104.7%
"Aug. 1, 2017",103.3%
"July 31, 2017",104.6%
"July 28, 2017",97.49%
"July 27, 2017",90.27%
"July 26, 2017",93.43%
"July 25, 2017",99.56%
"July 24, 2017",105.8%
"July 21, 2017",119.0%
"July 20, 2017",115.4%
"July 19, 2017",115.4%
"July 18, 2017",114.8%
"July 17, 2017",121.3%
"July 14, 2017",118.8%
"July 13, 2017",119.5%
"July 12, 2017",115.2%
"July 11, 2017",111.9%
"July 10, 2017",115.4%
"July 7, 2017",120.0%
"July 6, 2017",110.1%
"July 5, 2017",111.6%
"July 3, 2017",111.4%
"June 30, 2017",110.4%
"June 29, 2017",110.0%
"June 28, 2017",111.0%
"June 27, 2017",108.7%
"June 26, 2017",114.0%
"June 23, 2017",114.1%
"June 22, 2017",110.7%
"June 21, 2017",112.6%
"June 20, 2017",112.0%
"June 19, 2017",117.9%
"June 16, 2017",119.3%
"June 15, 2017",125.1%
"June 14, 2017",128.3%
"June 13, 2017",125.3%
"June 12, 2017",129.5%
"June 9, 2017",117.7%
"June 8, 2017",116.0%
"June 7, 2017",118.3%
"June 6, 2017",114.6%
"June 5, 2017",121.2%
"June 2, 2017",132.7%
"June 1, 2017",134.5%
"May 31, 2017",132.1%
"May 30, 2017",132.8%
"May 26, 2017",151.9%
"May 25, 2017",150.4%
"May 24, 2017",145.6%
"May 23, 2017",142.4%
"May 22, 2017",141.0%
"May 19, 2017",139.4%
"May 18, 2017",142.1%
"May 17, 2017",141.5%
"May 16, 2017",147.8%
"May 15, 2017",143.0%
"May 12, 2017",142.4%
"May 11, 2017",155.7%
"May 10, 2017",156.3%
"May 9, 2017",158.8%
"May 8, 2017",158.0%
"May 5, 2017",157.3%
"May 4, 2017",162.7%
"May 3, 2017",167.1%
"May 2, 2017",169.0%
"May 1, 2017",166.3%
"April 28, 2017",186.1%
"April 27, 2017",179.5%
"April 26, 2017",180.9%
"April 25, 2017",183.7%
"April 24, 2017",159.9%
"April 21, 2017",145.8%
"April 20, 2017",148.1%
"April 19, 2017",145.9%
"April 18, 2017",141.2%
"April 17, 2017",142.7%
"April 13, 2017",145.9%
"April 12, 2017",151.5%
"April 11, 2017",155.5%
"April 10, 2017",144.3%
"April 7, 2017",139.8%
"April 6, 2017",138.7%
"April 5, 2017",134.8%
"April 4, 2017",134.1%
"April 3, 2017",129.1%
"March 31, 2017",137.2%
"March 30, 2017",146.2%
"March 29, 2017",145.1%
"March 28, 2017",147.3%
"March 27, 2017",143.9%
"March 24, 2017",133.8%
"March 23, 2017",134.1%
"March 22, 2017",132.7%
"March 21, 2017",132.2%
"March 20, 2017",132.7%
"March 17, 2017",127.0%
"March 16, 2017",130.7%
"March 15, 2017",131.5%
"March 14, 2017",126.1%
"March 13, 2017",127.5%
"March 10, 2017",125.9%
"March 9, 2017",111.2%
"March 8, 2017",114.6%
"March 7, 2017",113.3%
"March 6, 2017",115.7%
"March 3, 2017",134.3%
"March 2, 2017",125.3%
"March 1, 2017",132.2%
"Feb. 28, 2017",126.0%
"Feb. 27, 2017",121.9%
"Feb. 24, 2017",118.2%
"Feb. 23, 2017",119.1%
"Feb. 22, 2017",122.6%
"Feb. 21, 2017",124.6%
"Feb. 17, 2017",135.5%
"Feb. 16, 2017",132.3%
"Feb. 15, 2017",133.1%
"Feb. 14, 2017",130.2%
"Feb. 13, 2017",133.1%
"Feb. 10, 2017",133.2%
"Feb. 9, 2017",129.8%
"Feb. 8, 2017",122.0%
"Feb. 7, 2017",117.0%
"Feb. 6, 2017",124.1%
"Feb. 3, 2017",127.3%
"Feb. 2, 2017",121.1%
"Feb. 1, 2017",121.2%
"Jan. 31, 2017",123.9%
"Jan. 30, 2017",115.4%
"Jan. 27, 2017",127.4%
"Jan. 26, 2017",138.1%
"Jan. 25, 2017",145.7%
"Jan. 24, 2017",141.8%
"Jan. 23, 2017",128.0%
"Jan. 20, 2017",139.5%
"Jan. 19, 2017",138.9%
"Jan. 18, 2017",140.4%
"Jan. 17, 2017",138.7%
"Jan. 13, 2017",142.9%
"Jan. 12, 2017",139.8%
"Jan. 11, 2017",150.3%
"Jan. 10, 2017",147.4%
"Jan. 9, 2017",149.7%
"Jan. 6, 2017",152.1%
"Jan. 5, 2017",146.1%
"Jan. 4, 2017",150.3%
"Jan. 3, 2017",147.4%
"Dec. 30, 2016",164.7%
"Dec. 29, 2016",162.6%
"Dec. 28, 2016",161.3%
"Dec. 27, 2016",164.3%
"Dec. 23, 2016",160.5%
"Dec. 22, 2016",158.9%
"Dec. 21, 2016",165.0%
"Dec. 20, 2016",165.9%
"Dec. 19, 2016",165.8%
"Dec. 16, 2016",152.2%
"Dec. 15, 2016",157.0%
"Dec. 14, 2016",153.1%
"Dec. 13, 2016",157.5%
"Dec. 12, 2016",146.5%
"Dec. 9, 2016",161.6%
"Dec. 8, 2016",163.3%
"Dec. 7, 2016",164.1%
"Dec. 6, 2016",155.6%
"Dec. 5, 2016",151.2%
"Dec. 2, 2016",139.2%
"Dec. 1, 2016",129.5%
"Nov. 30, 2016",126.0%
"Nov. 29, 2016",132.8%
"Nov. 28, 2016",128.9%
"Nov. 25, 2016",135.6%
"Nov. 23, 2016",130.8%
"Nov. 22, 2016",127.9%
"Nov. 21, 2016",132.5%
"Nov. 18, 2016",138.3%
"Nov. 17, 2016",136.2%
"Nov. 16, 2016",130.2%
"Nov. 15, 2016",132.8%
"Nov. 14, 2016",128.1%
"Nov. 11, 2016",150.3%
"Nov. 10, 2016",149.0%
"Nov. 9, 2016",139.6%
"Nov. 8, 2016",136.7%
"Nov. 7, 2016",137.7%
"Nov. 4, 2016",125.3%
"Nov. 3, 2016",132.9%
"Nov. 2, 2016",133.3%
"Nov. 1, 2016",137.7%
"Oct. 31, 2016",146.5%
"Oct. 28, 2016",129.4%
"Oct. 27, 2016",129.0%
"Oct. 26, 2016",131.5%
"Oct. 25, 2016",138.4%
"Oct. 24, 2016",146.7%
"Oct. 21, 2016",155.4%
"Oct. 20, 2016",155.5%
"Oct. 19, 2016",150.5%
