date,historical_monthly_var_1_all
"Feb. 29, 2020",28.53%
"Jan. 31, 2020",28.53%
"Dec. 31, 2019",28.53%
"Nov. 30, 2019",28.53%
"Oct. 31, 2019",28.54%
"Sept. 30, 2019",28.56%
"Aug. 31, 2019",28.57%
"July 31, 2019",28.59%
"June 30, 2019",28.62%
"May 31, 2019",28.66%
"April 30, 2019",28.72%
"March 31, 2019",28.77%
"Feb. 28, 2019",28.82%
"Jan. 31, 2019",28.87%
"Dec. 31, 2018",28.92%
"Nov. 30, 2018",28.98%
"Oct. 31, 2018",29.03%
"Sept. 30, 2018",29.08%
"Aug. 31, 2018",29.10%
"July 31, 2018",29.12%
"June 30, 2018",29.14%
"May 31, 2018",29.15%
"April 30, 2018",29.16%
"March 31, 2018",29.16%
"Feb. 28, 2018",29.16%
"Jan. 31, 2018",29.16%
"Dec. 31, 2017",29.17%
"Nov. 30, 2017",29.21%
"Oct. 31, 2017",29.25%
"Sept. 30, 2017",29.29%
"Aug. 31, 2017",29.33%
"July 31, 2017",29.38%
"June 30, 2017",29.43%
"May 31, 2017",29.48%
"April 30, 2017",29.54%
"March 31, 2017",29.59%
"Feb. 28, 2017",29.63%
"Jan. 31, 2017",29.66%
"Dec. 31, 2016",29.69%
"Nov. 30, 2016",29.72%
"Oct. 31, 2016",29.75%
"Sept. 30, 2016",29.76%
"Aug. 31, 2016",29.76%
"July 31, 2016",29.76%
"June 30, 2016",29.76%
"May 31, 2016",29.78%
"April 30, 2016",29.80%
"March 31, 2016",29.82%
"Feb. 29, 2016",29.84%
"Jan. 31, 2016",29.86%
"Dec. 31, 2015",29.92%
"Nov. 30, 2015",29.98%
"Oct. 31, 2015",30.04%
"Sept. 30, 2015",30.10%
"Aug. 31, 2015",30.15%
"July 31, 2015",30.18%
"June 30, 2015",30.22%
"May 31, 2015",30.25%
"April 30, 2015",30.28%
"March 31, 2015",30.35%
"Feb. 28, 2015",30.43%
"Jan. 31, 2015",30.50%
"Dec. 31, 2014",30.59%
"Nov. 30, 2014",30.66%
"Oct. 31, 2014",30.67%
"Sept. 30, 2014",30.68%
"Aug. 31, 2014",30.69%
"July 31, 2014",30.70%
"June 30, 2014",30.72%
"May 31, 2014",30.75%
"April 30, 2014",30.78%
"March 31, 2014",30.81%
"Feb. 28, 2014",30.83%
"Jan. 31, 2014",30.85%
"Dec. 31, 2013",30.86%
"Nov. 30, 2013",30.87%
"Oct. 31, 2013",30.88%
"Sept. 30, 2013",30.93%
"Aug. 31, 2013",31.02%
"July 31, 2013",31.11%
"June 30, 2013",31.21%
"May 31, 2013",31.30%
"April 30, 2013",31.38%
"March 31, 2013",31.44%
"Feb. 28, 2013",31.50%
"Jan. 31, 2013",31.56%
"Dec. 31, 2012",31.62%
"Nov. 30, 2012",31.65%
"Oct. 31, 2012",31.68%
"Sept. 30, 2012",31.70%
"Aug. 31, 2012",31.73%
"July 31, 2012",31.75%
"June 30, 2012",31.76%
"May 31, 2012",31.77%
"April 30, 2012",31.78%
"March 31, 2012",31.79%
"Feb. 29, 2012",31.84%
"Jan. 31, 2012",31.88%
"Dec. 31, 2011",31.93%
"Nov. 30, 2011",31.97%
"Oct. 31, 2011",32.05%
"Sept. 30, 2011",32.17%
"Aug. 31, 2011",32.30%
"July 31, 2011",31.71%
"June 30, 2011",31.73%
"May 31, 2011",31.75%
"April 30, 2011",31.76%
"March 31, 2011",31.77%
"Feb. 28, 2011",31.78%
"Jan. 31, 2011",31.82%
"Dec. 31, 2010",31.98%
"Nov. 30, 2010",32.16%
"Oct. 31, 2010",32.34%
"Sept. 30, 2010",32.50%
"Aug. 31, 2010",32.61%
"July 31, 2010",32.66%
"June 30, 2010",32.70%
"May 31, 2010",32.75%
"April 30, 2010",32.80%
"March 31, 2010",32.82%
"Feb. 28, 2010",32.83%
"Jan. 31, 2010",32.85%
"Dec. 31, 2009",32.87%
"Nov. 30, 2009",32.90%
"Oct. 31, 2009",32.98%
"Sept. 30, 2009",33.05%
"Aug. 31, 2009",33.13%
"July 31, 2009",33.20%
"June 30, 2009",33.37%
"May 31, 2009",33.57%
"April 30, 2009",33.77%
"March 31, 2009",33.97%
"Feb. 28, 2009",30.84%
"Jan. 31, 2009",28.91%
"Dec. 31, 2008",28.98%
"Nov. 30, 2008",29.06%
"Oct. 31, 2008",29.12%
"Sept. 30, 2008",27.71%
"Aug. 31, 2008",27.81%
"July 31, 2008",27.91%
"June 30, 2008",28.02%
"May 31, 2008",28.11%
"April 30, 2008",28.21%
"March 31, 2008",28.30%
"Feb. 29, 2008",27.23%
"Jan. 31, 2008",27.28%
"Dec. 31, 2007",26.08%
"Nov. 30, 2007",26.09%
"Oct. 31, 2007",25.82%
"Sept. 30, 2007",25.91%
"Aug. 31, 2007",25.99%
"July 31, 2007",26.02%
"June 30, 2007",26.04%
"May 31, 2007",26.05%
"April 30, 2007",26.06%
"March 31, 2007",26.08%
"Feb. 28, 2007",26.08%
"Jan. 31, 2007",26.09%
"Dec. 31, 2006",26.10%
"Nov. 30, 2006",26.11%
"Oct. 31, 2006",26.13%
"Sept. 30, 2006",26.16%
"Aug. 31, 2006",26.19%
"July 31, 2006",26.22%
"June 30, 2006",26.25%
"May 31, 2006",26.34%
"April 30, 2006",26.44%
"March 31, 2006",26.53%
"Feb. 28, 2006",26.63%
"Jan. 31, 2006",26.02%
"Dec. 31, 2005",26.03%
"Nov. 30, 2005",26.04%
"Oct. 31, 2005",26.06%
"Sept. 30, 2005",26.07%
"Aug. 31, 2005",26.10%
"July 31, 2005",26.14%
"June 30, 2005",26.18%
"May 31, 2005",26.22%
"April 30, 2005",26.27%
"March 31, 2005",26.36%
"Feb. 28, 2005",26.46%
"Jan. 31, 2005",26.55%
"Dec. 31, 2004",26.64%
"Nov. 30, 2004",26.70%
"Oct. 31, 2004",26.71%
"Sept. 30, 2004",26.73%
"Aug. 31, 2004",26.74%
"July 31, 2004",26.76%
"June 30, 2004",26.80%
"May 31, 2004",26.85%
"April 30, 2004",26.90%
"March 31, 2004",26.94%
"Feb. 29, 2004",26.98%
"Jan. 31, 2004",27.01%
"Dec. 31, 2003",27.04%
"Nov. 30, 2003",24.43%
"Oct. 31, 2003",22.95%
"Sept. 30, 2003",23.35%
"Aug. 31, 2003",23.58%
"July 31, 2003",23.80%
"June 30, 2003",24.04%
"May 31, 2003",24.29%
"April 30, 2003",24.74%
"March 31, 2003",25.19%
"Feb. 28, 2003",25.62%
"Jan. 31, 2003",26.03%
"Dec. 31, 2002",26.60%
"Nov. 30, 2002",27.24%
"Oct. 31, 2002",27.85%
"Sept. 30, 2002",19.45%
"Aug. 31, 2002",19.51%
"July 31, 2002",14.79%
