date,price_to_book_value
"March 19, 2020",0.4365
"March 18, 2020",0.4399
"March 17, 2020",0.5467
"March 16, 2020",0.6093
"March 13, 2020",0.6421
"March 12, 2020",0.6599
"March 11, 2020",0.7793
"March 10, 2020",0.8373
"March 9, 2020",0.7695
"March 6, 2020",0.7971
"March 5, 2020",0.796
"March 4, 2020",0.8924
"March 3, 2020",0.862
"March 2, 2020",0.8942
"Feb. 28, 2020",0.9062
"Feb. 27, 2020",0.9344
"Feb. 26, 2020",0.9832
"Feb. 25, 2020",1.048
"Feb. 24, 2020",1.113
"Feb. 21, 2020",1.212
"Feb. 20, 2020",1.225
"Feb. 19, 2020",1.224
"Feb. 18, 2020",1.252
"Feb. 14, 2020",1.251
"Feb. 13, 2020",1.268
"Feb. 12, 2020",1.242
"Feb. 11, 2020",1.206
"Feb. 10, 2020",1.177
"Feb. 7, 2020",1.173
"Feb. 6, 2020",1.181
"Feb. 5, 2020",1.217
"Feb. 4, 2020",1.201
"Feb. 3, 2020",1.177
"Jan. 31, 2020",1.166
"Jan. 30, 2020",1.187
"Jan. 29, 2020",1.172
"Jan. 28, 2020",1.191
"Jan. 27, 2020",1.178
"Jan. 24, 2020",1.213
"Jan. 23, 2020",1.238
"Jan. 22, 2020",1.163
"Jan. 21, 2020",1.119
"Jan. 17, 2020",1.129
"Jan. 16, 2020",1.116
"Jan. 15, 2020",1.099
"Jan. 14, 2020",1.088
"Jan. 13, 2020",1.093
"Jan. 10, 2020",1.099
"Jan. 9, 2020",1.099
"Jan. 8, 2020",1.087
"Jan. 7, 2020",1.082
"Jan. 6, 2020",1.086
"Jan. 3, 2020",1.091
"Jan. 2, 2020",1.11
"Dec. 31, 2019",1.10
"Dec. 30, 2019",1.107
"Dec. 27, 2019",1.117
"Dec. 26, 2019",1.130
"Dec. 24, 2019",1.131
"Dec. 23, 2019",1.136
"Dec. 20, 2019",1.136
"Dec. 19, 2019",1.117
"Dec. 18, 2019",1.111
"Dec. 17, 2019",1.122
"Dec. 16, 2019",1.106
"Dec. 13, 2019",1.099
"Dec. 12, 2019",1.119
"Dec. 11, 2019",1.108
"Dec. 10, 2019",1.118
"Dec. 9, 2019",1.120
"Dec. 6, 2019",1.125
"Dec. 5, 2019",1.132
"Dec. 4, 2019",1.143
"Dec. 3, 2019",1.112
"Dec. 2, 2019",1.136
"Nov. 29, 2019",1.140
"Nov. 27, 2019",1.139
"Nov. 26, 2019",1.143
"Nov. 25, 2019",1.135
"Nov. 22, 2019",1.122
"Nov. 21, 2019",1.129
"Nov. 20, 2019",1.153
"Nov. 19, 2019",1.173
"Nov. 18, 2019",1.180
"Nov. 15, 2019",1.189
"Nov. 14, 2019",1.186
"Nov. 13, 2019",1.186
"Nov. 12, 2019",1.170
"Nov. 11, 2019",1.197
"Nov. 8, 2019",1.186
"Nov. 7, 2019",1.186
"Nov. 6, 2019",1.191
"Nov. 5, 2019",1.189
"Nov. 4, 2019",1.178
"Nov. 1, 2019",1.180
"Oct. 31, 2019",1.170
"Oct. 30, 2019",1.179
"Oct. 29, 2019",1.180
"Oct. 28, 2019",1.165
"Oct. 25, 2019",1.137
"Oct. 24, 2019",1.117
"Oct. 23, 2019",1.144
"Oct. 22, 2019",1.139
"Oct. 21, 2019",1.062
"Oct. 18, 2019",1.028
"Oct. 17, 2019",1.042
"Oct. 16, 2019",1.029
"Oct. 15, 2019",1.038
"Oct. 14, 2019",1.025
"Oct. 11, 2019",1.021
"Oct. 10, 2019",1.024
"Oct. 9, 2019",1.015
"Oct. 8, 2019",1.003
"Oct. 7, 2019",1.007
"Oct. 4, 2019",0.9914
"Oct. 3, 2019",0.9708
"Oct. 2, 2019",0.9769
"Oct. 1, 2019",1.002
"Sept. 30, 2019",1.015
"Sept. 27, 2019",1.038
"Sept. 26, 2019",1.047
"Sept. 25, 2019",1.042
"Sept. 24, 2019",1.028
"Sept. 23, 2019",1.036
"Sept. 20, 2019",1.046
"Sept. 19, 2019",1.057
"Sept. 18, 2019",1.067
"Sept. 17, 2019",1.059
"Sept. 16, 2019",1.042
"Sept. 13, 2019",1.075
"Sept. 12, 2019",1.060
"Sept. 11, 2019",1.070
"Sept. 10, 2019",1.036
"Sept. 9, 2019",1.052
"Sept. 6, 2019",1.030
"Sept. 5, 2019",1.042
"Sept. 4, 2019",1.034
"Sept. 3, 2019",1.083
"Aug. 30, 2019",1.092
"Aug. 29, 2019",1.094
"Aug. 28, 2019",1.056
"Aug. 27, 2019",1.044
"Aug. 26, 2019",1.079
"Aug. 23, 2019",1.086
"Aug. 22, 2019",1.136
"Aug. 21, 2019",1.136
"Aug. 20, 2019",1.132
"Aug. 19, 2019",1.157
"Aug. 16, 2019",1.161
"Aug. 15, 2019",1.137
"Aug. 14, 2019",1.151
"Aug. 13, 2019",1.185
"Aug. 12, 2019",1.199
"Aug. 9, 2019",1.227
"Aug. 8, 2019",1.242
"Aug. 7, 2019",1.221
"Aug. 6, 2019",1.207
"Aug. 5, 2019",1.192
"Aug. 2, 2019",1.200
"Aug. 1, 2019",1.207
"July 31, 2019",1.213
"July 30, 2019",1.228
"July 29, 2019",1.226
"July 26, 2019",1.222
"July 25, 2019",1.231
"July 24, 2019",1.234
"July 23, 2019",1.216
"July 22, 2019",1.196
"July 19, 2019",1.193
"July 18, 2019",1.212
"July 17, 2019",1.204
"July 16, 2019",1.23
"July 15, 2019",1.181
"July 12, 2019",1.190
"July 11, 2019",1.179
"July 10, 2019",1.195
"July 9, 2019",1.198
"July 8, 2019",1.228
"July 5, 2019",1.210
"July 3, 2019",1.207
"July 2, 2019",1.185
"July 1, 2019",1.173
"June 30, 2019",
"June 28, 2019",1.208
"June 27, 2019",1.194
"June 26, 2019",1.182
"June 25, 2019",1.196
"June 24, 2019",1.205
"June 21, 2019",1.214
"June 20, 2019",1.233
"June 19, 2019",1.244
"June 18, 2019",1.258
"June 17, 2019",1.267
"June 14, 2019",1.264
"June 13, 2019",1.270
"June 12, 2019",1.257
"June 11, 2019",1.247
"June 10, 2019",1.192
"June 7, 2019",1.195
"June 6, 2019",1.171
"June 5, 2019",1.184
"June 4, 2019",1.163
"June 3, 2019",1.126
"May 31, 2019",1.126
"May 30, 2019",1.134
"May 29, 2019",1.118
"May 28, 2019",1.124
"May 24, 2019",1.141
"May 23, 2019",1.148
"May 22, 2019",1.147
"May 21, 2019",1.167
"May 20, 2019",1.148
"May 17, 2019",1.163
"May 16, 2019",1.165
"May 15, 2019",1.165
"May 14, 2019",1.174
"May 13, 2019",1.150
"May 10, 2019",1.196
"May 9, 2019",1.198
"May 8, 2019",1.205
"May 7, 2019",1.210
"May 6, 2019",1.222
"May 3, 2019",1.222
"May 2, 2019",1.217
"May 1, 2019",1.217
"April 30, 2019",1.212
"April 29, 2019",1.192
"April 26, 2019",1.184
"April 25, 2019",1.178
"April 24, 2019",1.188
"April 23, 2019",1.146
"April 22, 2019",1.099
"April 18, 2019",1.108
"April 17, 2019",1.109
"April 16, 2019",1.103
"April 15, 2019",1.106
"April 12, 2019",1.113
"April 11, 2019",1.120
"April 10, 2019",1.105
"April 9, 2019",1.067
"April 8, 2019",1.083
"April 5, 2019",1.087
"April 4, 2019",1.084
"April 3, 2019",1.096
"April 2, 2019",1.098
"April 1, 2019",1.085
"March 31, 2019",
"March 29, 2019",1.051
"March 28, 2019",1.039
"March 27, 2019",1.037
"March 26, 2019",1.014
"March 25, 2019",1.007
"March 22, 2019",1.023
"March 21, 2019",1.047
"March 20, 2019",1.046
"March 19, 2019",1.066
"March 18, 2019",1.066
"March 15, 2019",1.074
"March 14, 2019",1.072
"March 13, 2019",1.079
"March 12, 2019",1.058
"March 11, 2019",1.080
"March 8, 2019",1.052
"March 7, 2019",1.059
"March 6, 2019",1.074
"March 5, 2019",1.075
"March 4, 2019",1.084
"March 1, 2019",1.108
"Feb. 28, 2019",1.093
"Feb. 27, 2019",1.106
"Feb. 26, 2019",1.124
"Feb. 25, 2019",1.129
"Feb. 22, 2019",1.127
"Feb. 21, 2019",1.144
"Feb. 20, 2019",1.149
"Feb. 19, 2019",1.173
"Feb. 15, 2019",1.175
"Feb. 14, 2019",1.183
"Feb. 13, 2019",1.181
"Feb. 12, 2019",1.170
"Feb. 11, 2019",1.195
"Feb. 8, 2019",1.187
"Feb. 7, 2019",1.184
"Feb. 6, 2019",1.187
"Feb. 5, 2019",1.176
"Feb. 4, 2019",1.178
"Feb. 1, 2019",1.172
"Jan. 31, 2019",1.177
"Jan. 30, 2019",1.199
"Jan. 29, 2019",1.184
"Jan. 28, 2019",1.186
"Jan. 25, 2019",1.157
"Jan. 24, 2019",1.184
"Jan. 23, 2019",1.126
"Jan. 22, 2019",1.134
"Jan. 18, 2019",1.150
"Jan. 17, 2019",1.140
"Jan. 16, 2019",1.133
"Jan. 15, 2019",1.121
"Jan. 14, 2019",1.120
"Jan. 11, 2019",1.127
"Jan. 10, 2019",1.120
"Jan. 9, 2019",1.125
"Jan. 8, 2019",1.101
"Jan. 7, 2019",1.090
"Jan. 4, 2019",1.081
"Jan. 3, 2019",1.040
"Jan. 2, 2019",1.058
"Dec. 31, 2018",1.049
"Dec. 28, 2018",1.105
"Dec. 27, 2018",1.104
"Dec. 26, 2018",1.110
"Dec. 24, 2018",1.049
"Dec. 21, 2018",1.072
"Dec. 20, 2018",1.114
"Dec. 19, 2018",1.146
"Dec. 18, 2018",1.159
"Dec. 17, 2018",1.141
"Dec. 14, 2018",1.162
"Dec. 13, 2018",1.192
"Dec. 12, 2018",1.219
"Dec. 11, 2018",1.237
"Dec. 10, 2018",1.239
"Dec. 7, 2018",1.235
"Dec. 6, 2018",1.302
"Dec. 4, 2018",1.294
"Dec. 3, 2018",1.328
"Nov. 30, 2018",1.348
"Nov. 29, 2018",1.314
"Nov. 28, 2018",1.314
"Nov. 27, 2018",1.291
"Nov. 26, 2018",1.277
"Nov. 23, 2018",1.267
"Nov. 21, 2018",1.246
"Nov. 20, 2018",1.215
"Nov. 19, 2018",1.224
"Nov. 16, 2018",1.245
"Nov. 15, 2018",1.255
"Nov. 14, 2018",1.255
"Nov. 13, 2018",1.257
"Nov. 12, 2018",1.242
"Nov. 9, 2018",1.250
"Nov. 8, 2018",1.259
"Nov. 7, 2018",1.257
"Nov. 6, 2018",1.233
"Nov. 5, 2018",1.233
"Nov. 2, 2018",1.219
"Nov. 1, 2018",1.190
"Oct. 31, 2018",1.155
"Oct. 30, 2018",1.179
"Oct. 29, 2018",1.116
"Oct. 26, 2018",1.124
"Oct. 25, 2018",1.136
"Oct. 24, 2018",1.092
"Oct. 23, 2018",1.148
"Oct. 22, 2018",1.144
"Oct. 19, 2018",1.141
"Oct. 18, 2018",1.128
"Oct. 17, 2018",1.165
"Oct. 16, 2018",1.164
"Oct. 15, 2018",1.138
"Oct. 12, 2018",1.130
"Oct. 11, 2018",1.119
"Oct. 10, 2018",1.148
"Oct. 9, 2018",1.200
"Oct. 8, 2018",1.242
"Oct. 5, 2018",1.250
"Oct. 4, 2018",1.276
"Oct. 3, 2018",1.280
"Oct. 2, 2018",1.307
"Oct. 1, 2018",1.311
"Sept. 30, 2018",
"Sept. 28, 2018",1.327
"Sept. 27, 2018",1.328
"Sept. 26, 2018",1.314
"Sept. 25, 2018",1.323
"Sept. 24, 2018",1.336
"Sept. 21, 2018",1.363
"Sept. 20, 2018",1.365
"Sept. 19, 2018",1.363
"Sept. 18, 2018",1.353
"Sept. 17, 2018",1.346
"Sept. 14, 2018",1.315
"Sept. 13, 2018",1.317
"Sept. 12, 2018",1.300
"Sept. 11, 2018",1.305
"Sept. 10, 2018",1.304
"Sept. 7, 2018",1.289
"Sept. 6, 2018",1.300
"Sept. 5, 2018",1.307
"Sept. 4, 2018",1.317
"Aug. 31, 2018",1.308
"Aug. 30, 2018",1.313
"Aug. 29, 2018",1.317
"Aug. 28, 2018",1.303
"Aug. 27, 2018",1.276
"Aug. 24, 2018",1.277
"Aug. 23, 2018",1.296
"Aug. 22, 2018",1.299
"Aug. 21, 2018",1.323
"Aug. 20, 2018",1.320
"Aug. 17, 2018",1.289
"Aug. 16, 2018",1.279
"Aug. 15, 2018",1.268
"Aug. 14, 2018",1.256
"Aug. 13, 2018",1.245
"Aug. 10, 2018",1.265
"Aug. 9, 2018",1.268
"Aug. 8, 2018",1.265
"Aug. 7, 2018",1.248
"Aug. 6, 2018",1.258
"Aug. 3, 2018",1.251
"Aug. 2, 2018",1.221
"Aug. 1, 2018",1.225
"July 31, 2018",1.257
"July 30, 2018",1.250
"July 27, 2018",1.260
"July 26, 2018",1.255
"July 25, 2018",1.202
"July 24, 2018",1.242
"July 23, 2018",1.383
"July 20, 2018",1.385
"July 19, 2018",1.384
"July 18, 2018",1.394
"July 17, 2018",1.363
"July 16, 2018",1.354
"July 13, 2018",1.346
"July 12, 2018",1.337
"July 11, 2018",1.347
"July 10, 2018",1.361
"July 9, 2018",1.371
"July 6, 2018",1.358
"July 5, 2018",1.346
"July 3, 2018",1.335
"July 2, 2018",1.334
"June 30, 2018",
"June 29, 2018",1.279
"June 28, 2018",1.271
"June 27, 2018",1.275
"June 26, 2018",1.263
"June 25, 2018",1.266
"June 22, 2018",1.279
