date,ncavps
"Dec. 31, 2019",-18.91
"Sept. 30, 2019",-17.65
"June 30, 2019",-17.11
"March 31, 2019",-16.57
"Dec. 31, 2018",-15.97
"Sept. 30, 2018",-13.87
"June 30, 2018",-12.82
"March 31, 2018",-12.67
"Dec. 31, 2017",-11.97
"Sept. 30, 2017",-12.89
"June 30, 2017",-12.51
"March 31, 2017",-12.02
"Dec. 31, 2016",-11.59
"Sept. 30, 2016",-11.51
"June 30, 2016",-11.54
"March 31, 2016",-12.03
"Dec. 31, 2015",-12.61
"Sept. 30, 2015",-12.54
"June 30, 2015",-13.08
"March 31, 2015",-13.04
"Dec. 31, 2014",-13.26
"Sept. 30, 2014",-14.19
"June 30, 2014",-13.97
"March 31, 2014",-13.99
"Dec. 31, 2013",-14.07
"Sept. 30, 2013",-14.32
"June 30, 2013",-14.56
"March 31, 2013",-14.39
"Dec. 31, 2012",-14.53
"Sept. 30, 2012",-13.19
"June 30, 2012",-12.90
"March 31, 2012",-12.98
"Dec. 31, 2011",-13.08
"Sept. 30, 2011",-12.09
"June 30, 2011",-12.31
"March 31, 2011",-12.23
"Dec. 31, 2010",-12.15
"Sept. 30, 2010",-12.53
"June 30, 2010",-12.52
"March 31, 2010",-12.11
"Dec. 31, 2009",-11.93
"Sept. 30, 2009",-12.06
"June 30, 2009",-12.55
"March 31, 2009",-14.01
"Dec. 31, 2008",-13.95
"Sept. 30, 2008",-14.14
"June 30, 2008",-13.88
"March 31, 2008",-16.30
"Dec. 31, 2007",-18.98
"Sept. 30, 2007",-18.48
"June 30, 2007",-18.14
"March 31, 2007",-17.84
"Dec. 31, 2006",-16.69
"Sept. 30, 2006",-16.46
"June 30, 2006",-15.77
"March 31, 2006",-14.78
"Dec. 31, 2005",-13.59
"Sept. 30, 2005",-13.83
"June 30, 2005",-12.29
"March 31, 2005",-11.04
"Dec. 31, 2004",-9.779
"Sept. 30, 2004",-8.420
"June 30, 2004",-7.533
"March 31, 2004",-6.685
"Dec. 31, 2003",-5.676
"Sept. 30, 2003",-4.752
"June 30, 2003",-5.358
"March 31, 2003",-4.754
"Dec. 31, 2002",
"Sept. 30, 2002",-3.964
"June 30, 2002",-2.618
