date,forward_pe_ratio_1y
"March 19, 2020",3.080
"March 18, 2020",3.104
"March 17, 2020",3.858
"March 16, 2020",4.300
"March 13, 2020",4.531
"March 12, 2020",4.656
"March 11, 2020",5.499
"March 10, 2020",5.909
"March 9, 2020",5.168
"March 6, 2020",5.094
"March 5, 2020",5.087
"March 4, 2020",5.566
"March 3, 2020",5.334
"March 2, 2020",5.533
"Feb. 28, 2020",5.584
"Feb. 27, 2020",5.756
"Feb. 26, 2020",6.057
"Feb. 25, 2020",6.457
"Feb. 24, 2020",6.856
"Feb. 21, 2020",7.292
"Feb. 20, 2020",7.370
"Feb. 19, 2020",7.362
"Feb. 18, 2020",7.536
"Feb. 14, 2020",7.525
"Feb. 13, 2020",7.628
"Feb. 12, 2020",7.476
"Feb. 11, 2020",7.256
"Feb. 10, 2020",7.083
"Feb. 7, 2020",7.055
"Feb. 6, 2020",7.104
"Feb. 5, 2020",7.32
"Feb. 4, 2020",7.224
"Feb. 3, 2020",7.083
"Jan. 31, 2020",7.016
"Jan. 30, 2020",7.147
"Jan. 29, 2020",7.055
"Jan. 28, 2020",7.171
"Jan. 27, 2020",7.09
"Jan. 24, 2020",7.304
"Jan. 23, 2020",7.454
"Jan. 22, 2020",7.003
"Jan. 21, 2020",6.740
"Jan. 17, 2020",6.796
"Jan. 16, 2020",6.722
"Jan. 15, 2020",6.616
"Jan. 14, 2020",6.552
"Jan. 13, 2020",6.581
"Jan. 10, 2020",6.620
"Jan. 9, 2020",6.620
"Jan. 8, 2020",6.545
"Jan. 7, 2020",6.513
"Jan. 6, 2020",6.538
"Jan. 3, 2020",6.57
"Jan. 2, 2020",6.683
"Dec. 31, 2019",6.623
"Dec. 30, 2019",7.637
"Dec. 27, 2019",7.710
"Dec. 26, 2019",7.796
"Dec. 24, 2019",7.804
"Dec. 23, 2019",7.837
"Dec. 20, 2019",7.841
"Dec. 19, 2019",7.710
"Dec. 18, 2019",7.669
"Dec. 17, 2019",7.743
"Dec. 16, 2019",7.633
"Dec. 13, 2019",7.584
"Dec. 12, 2019",7.722
"Dec. 11, 2019",7.645
"Dec. 10, 2019",7.714
"Dec. 9, 2019",7.726
"Dec. 6, 2019",7.763
"Dec. 5, 2019",7.812
"Dec. 4, 2019",7.886
"Dec. 3, 2019",7.674
"Dec. 2, 2019",7.837
"Nov. 29, 2019",7.865
"Nov. 27, 2019",7.861
"Nov. 26, 2019",7.886
"Nov. 25, 2019",7.835
"Nov. 22, 2019",7.739
"Nov. 21, 2019",7.604
"Nov. 20, 2019",7.763
"Nov. 19, 2019",7.902
