date,eps_ttm
"Dec. 31, 2019",1.92
"Sept. 30, 2019",1.91
"June 30, 2019",1.44
"March 31, 2019",0.46
"Dec. 31, 2018",0.60
"Sept. 30, 2018",2.08
"June 30, 2018",2.47
"March 31, 2018",3.48
"Dec. 31, 2017",3.44
"Sept. 30, 2017",1.91
"June 30, 2017",1.94
"March 31, 2017",1.85
"Dec. 31, 2016",2.22
"Sept. 30, 2016",2.28
"June 30, 2016",2.28
"March 31, 2016",2.19
"Dec. 31, 2015",1.98
"Sept. 30, 2015",1.68
"June 30, 2015",1.34
"March 31, 2015",1.58
"Dec. 31, 2014",1.19
"Sept. 30, 2014",1.07
"June 30, 2014",1.04
"March 31, 2014",0.47
"Dec. 31, 2013",0.51
"Sept. 30, 2013",0.3735
"June 30, 2013",0.3035
"March 31, 2013",0.3535
"Dec. 31, 2012",0.3935
"Sept. 30, 2012",0.46
"June 30, 2012",0.43
"March 31, 2012",0.35
"Dec. 31, 2011",0.27
"Sept. 30, 2011",0.23
"June 30, 2011",0.30
"March 31, 2011",0.32
"Dec. 31, 2010",0.31
"Sept. 30, 2010",0.32
"June 30, 2010",0.19
"March 31, 2010",0.16
"Dec. 31, 2009",0.21
"Sept. 30, 2009",-0.08
"June 30, 2009",-0.16
"March 31, 2009",-0.27
"Dec. 31, 2008",-0.37
"Sept. 30, 2008",-0.14
"June 30, 2008",0.01
"March 31, 2008",0.16
"Dec. 31, 2007",0.09
"Sept. 30, 2007",0.2144
"June 30, 2007",0.0944
"March 31, 2007",0.0644
"Dec. 31, 2006",0.0044
"Sept. 30, 2006",-0.37
"June 30, 2006",-0.35
"March 31, 2006",-0.35
"Dec. 31, 2005",-0.13
"Sept. 30, 2005",0.1533
"June 30, 2005",0.18
"March 31, 2005",0.2267
"Dec. 31, 2004",0.28
"Sept. 30, 2004",0.3733
"June 30, 2004",0.50
"March 31, 2004",0.6133
"Dec. 31, 2003",0.6333
"Sept. 30, 2003",0.6207
"June 30, 2003",0.5275
"March 31, 2003",0.3854
"Dec. 31, 2002",0.3728
