date,revenue_per_employee_annual
"Dec. 31, 2019",381244.0
"Dec. 31, 2018",374749.2
"Dec. 31, 2017",365360.6
"Dec. 31, 2016",416300.5
"Dec. 31, 2015",485141.8
"Dec. 31, 2014",413903.5
"Dec. 31, 2013",372288.7
"Dec. 31, 2012",351228.5
"Dec. 31, 2011",334000.7
"Dec. 31, 2010",296624.8
"Dec. 31, 2009",269521.0
"Dec. 31, 2008",288536.9
"Dec. 31, 2007",255391.8
"Dec. 31, 2006",237822.1
"Dec. 31, 2005",204361.1
"Dec. 31, 2004",209039.1
"Dec. 31, 2003",247550.5
