date,max_drawdown_all
"Feb. 29, 2020",90.91%
"Jan. 31, 2020",90.91%
"Dec. 31, 2019",90.91%
"Nov. 30, 2019",90.91%
"Oct. 31, 2019",90.91%
"Sept. 30, 2019",90.91%
"Aug. 31, 2019",90.91%
"July 31, 2019",90.91%
"June 30, 2019",90.91%
"May 31, 2019",90.91%
"April 30, 2019",90.91%
"March 31, 2019",90.91%
"Feb. 28, 2019",90.91%
"Jan. 31, 2019",90.91%
"Dec. 31, 2018",90.91%
"Nov. 30, 2018",90.91%
"Oct. 31, 2018",90.91%
"Sept. 30, 2018",90.91%
"Aug. 31, 2018",90.91%
"July 31, 2018",90.91%
"June 30, 2018",90.91%
"May 31, 2018",90.91%
"April 30, 2018",90.91%
"March 31, 2018",90.91%
"Feb. 28, 2018",90.91%
"Jan. 31, 2018",90.91%
"Dec. 31, 2017",90.91%
"Nov. 30, 2017",90.91%
"Oct. 31, 2017",90.91%
"Sept. 30, 2017",90.91%
"Aug. 31, 2017",90.91%
"July 31, 2017",90.91%
"June 30, 2017",90.91%
"May 31, 2017",90.91%
"April 30, 2017",90.91%
"March 31, 2017",90.91%
"Feb. 28, 2017",90.91%
"Jan. 31, 2017",90.91%
"Dec. 31, 2016",90.91%
"Nov. 30, 2016",90.91%
"Oct. 31, 2016",90.91%
"Sept. 30, 2016",90.91%
"Aug. 31, 2016",90.91%
"July 31, 2016",90.91%
"June 30, 2016",90.91%
"May 31, 2016",90.91%
"April 30, 2016",90.91%
"March 31, 2016",90.91%
"Feb. 29, 2016",90.91%
"Jan. 31, 2016",90.91%
"Dec. 31, 2015",90.91%
"Nov. 30, 2015",90.91%
"Oct. 31, 2015",90.91%
"Sept. 30, 2015",90.91%
"Aug. 31, 2015",90.91%
"July 31, 2015",90.91%
"June 30, 2015",90.91%
"May 31, 2015",90.91%
"April 30, 2015",90.91%
"March 31, 2015",90.91%
"Feb. 28, 2015",90.91%
"Jan. 31, 2015",90.91%
"Dec. 31, 2014",90.91%
"Nov. 30, 2014",90.91%
"Oct. 31, 2014",90.91%
"Sept. 30, 2014",90.91%
"Aug. 31, 2014",90.91%
"July 31, 2014",90.91%
"June 30, 2014",90.91%
"May 31, 2014",90.91%
"April 30, 2014",90.91%
"March 31, 2014",90.91%
"Feb. 28, 2014",90.91%
"Jan. 31, 2014",90.91%
"Dec. 31, 2013",90.91%
"Nov. 30, 2013",90.91%
"Oct. 31, 2013",90.91%
"Sept. 30, 2013",90.91%
"Aug. 31, 2013",90.91%
"July 31, 2013",90.91%
"June 30, 2013",90.91%
"May 31, 2013",90.91%
"April 30, 2013",90.91%
"March 31, 2013",90.91%
"Feb. 28, 2013",90.91%
"Jan. 31, 2013",90.91%
"Dec. 31, 2012",90.91%
"Nov. 30, 2012",90.91%
"Oct. 31, 2012",90.91%
"Sept. 30, 2012",90.91%
"Aug. 31, 2012",90.91%
"July 31, 2012",90.91%
"June 30, 2012",90.91%
"May 31, 2012",90.91%
"April 30, 2012",90.91%
"March 31, 2012",90.91%
"Feb. 29, 2012",90.91%
"Jan. 31, 2012",90.91%
"Dec. 31, 2011",90.91%
"Nov. 30, 2011",90.91%
"Oct. 31, 2011",90.91%
"Sept. 30, 2011",90.91%
"Aug. 31, 2011",90.91%
"July 31, 2011",90.91%
"June 30, 2011",90.91%
"May 31, 2011",90.91%
"April 30, 2011",90.91%
"March 31, 2011",90.91%
"Feb. 28, 2011",90.91%
"Jan. 31, 2011",90.91%
"Dec. 31, 2010",90.91%
"Nov. 30, 2010",90.91%
"Oct. 31, 2010",90.91%
"Sept. 30, 2010",90.91%
"Aug. 31, 2010",90.91%
"July 31, 2010",90.91%
"June 30, 2010",90.91%
"May 31, 2010",90.91%
"April 30, 2010",90.91%
"March 31, 2010",90.91%
"Feb. 28, 2010",90.91%
"Jan. 31, 2010",90.91%
"Dec. 31, 2009",90.91%
"Nov. 30, 2009",90.91%
"Oct. 31, 2009",90.91%
"Sept. 30, 2009",90.91%
"Aug. 31, 2009",90.91%
"July 31, 2009",90.91%
"June 30, 2009",90.91%
"May 31, 2009",90.91%
"April 30, 2009",90.91%
"March 31, 2009",90.91%
"Feb. 28, 2009",89.94%
"Jan. 31, 2009",89.94%
