date,asset_utilization
"Dec. 31, 2019",0.7156
"Sept. 30, 2019",0.733
"June 30, 2019",0.7446
"March 31, 2019",0.7449
"Dec. 31, 2018",0.7529
"Sept. 30, 2018",0.7525
"June 30, 2018",0.7408
"March 31, 2018",0.7384
"Dec. 31, 2017",0.7332
"Sept. 30, 2017",0.719
"June 30, 2017",0.712
"March 31, 2017",0.7003
"Dec. 31, 2016",0.7146
"Sept. 30, 2016",0.7262
"June 30, 2016",0.7419
"March 31, 2016",0.7583
"Dec. 31, 2015",0.7693
"Sept. 30, 2015",0.7682
"June 30, 2015",0.7665
"March 31, 2015",0.7644
"Dec. 31, 2014",0.7608
"Sept. 30, 2014",0.758
"June 30, 2014",0.7539
"March 31, 2014",0.7412
"Dec. 31, 2013",0.746
"Sept. 30, 2013",0.7268
"June 30, 2013",0.7144
"March 31, 2013",0.7108
"Dec. 31, 2012",0.7006
"Sept. 30, 2012",0.6969
"June 30, 2012",0.6855
"March 31, 2012",0.6731
"Dec. 31, 2011",0.6561
"Sept. 30, 2011",0.6341
"June 30, 2011",0.6156
"March 31, 2011",0.5911
"Dec. 31, 2010",0.5749
"Sept. 30, 2010",0.5598
"June 30, 2010",0.5347
"March 31, 2010",0.5213
"Dec. 31, 2009",0.5171
"Sept. 30, 2009",0.5215
"June 30, 2009",0.5302
"March 31, 2009",0.5466
"Dec. 31, 2008",0.5606
"Sept. 30, 2008",0.559
"June 30, 2008",0.5494
"March 31, 2008",0.5523
"Dec. 31, 2007",0.5382
"Sept. 30, 2007",0.5421
"June 30, 2007",0.5397
"March 31, 2007",0.5443
"Dec. 31, 2006",0.5486
"Sept. 30, 2006",0.537
"June 30, 2006",0.5208
"March 31, 2006",0.501
"Dec. 31, 2005",0.5041
"Sept. 30, 2005",0.5082
"June 30, 2005",0.5004
"March 31, 2005",0.4979
"Dec. 31, 2004",0.5062
"Sept. 30, 2004",0.5101
"June 30, 2004",0.5387
"March 31, 2004",0.5619
"Dec. 31, 2003",0.5841
"Sept. 30, 2003",0.61
"June 30, 2003",0.6159
"March 31, 2003",0.6164
"Dec. 31, 2002",0.5739
