date,forward_pe_ratio
"March 19, 2020",4.29
"March 18, 2020",4.324
"March 17, 2020",5.374
"March 16, 2020",5.989
"March 13, 2020",6.311
"March 12, 2020",6.486
"March 11, 2020",7.660
"March 10, 2020",8.230
"March 9, 2020",6.214
"March 6, 2020",6.111
"March 5, 2020",5.869
"March 4, 2020",6.663
"March 3, 2020",6.221
"March 2, 2020",6.453
"Feb. 28, 2020",6.473
"Feb. 27, 2020",6.616
"Feb. 26, 2020",6.973
"Feb. 25, 2020",7.449
"Feb. 24, 2020",7.910
"Feb. 21, 2020",8.412
"Feb. 20, 2020",8.502
"Feb. 19, 2020",8.494
"Feb. 18, 2020",8.694
"Feb. 14, 2020",8.682
"Feb. 13, 2020",8.80
"Feb. 12, 2020",8.624
"Feb. 11, 2020",8.371
"Feb. 10, 2020",8.171
"Feb. 7, 2020",8.139
"Feb. 6, 2020",8.196
"Feb. 5, 2020",8.445
"Feb. 4, 2020",8.335
"Feb. 3, 2020",8.171
"Jan. 31, 2020",8.094
"Jan. 30, 2020",8.245
"Jan. 29, 2020",8.139
"Jan. 28, 2020",8.274
"Jan. 27, 2020",8.180
"Jan. 24, 2020",8.426
"Jan. 23, 2020",8.60
"Jan. 22, 2020",8.080
"Jan. 21, 2020",7.776
"Jan. 17, 2020",7.841
"Jan. 16, 2020",7.755
"Jan. 15, 2020",7.633
"Jan. 14, 2020",7.559
"Jan. 13, 2020",7.592
"Jan. 10, 2020",7.637
"Jan. 9, 2020",7.637
"Jan. 8, 2020",7.551
"Jan. 7, 2020",7.514
"Jan. 6, 2020",7.543
"Jan. 3, 2020",7.580
"Jan. 2, 2020",7.710
"Dec. 31, 2019",7.641
"Dec. 30, 2019",9.847
"Dec. 27, 2019",9.942
"Dec. 26, 2019",10.05
"Dec. 24, 2019",10.06
"Dec. 23, 2019",10.11
"Dec. 20, 2019",10.11
"Dec. 19, 2019",9.942
"Dec. 18, 2019",9.889
"Dec. 17, 2019",9.984
"Dec. 16, 2019",9.842
"Dec. 13, 2019",9.779
"Dec. 12, 2019",9.958
"Dec. 11, 2019",9.858
"Dec. 10, 2019",9.947
"Dec. 9, 2019",9.963
"Dec. 6, 2019",10.01
"Dec. 5, 2019",10.07
"Dec. 4, 2019",10.17
"Dec. 3, 2019",9.895
"Dec. 2, 2019",10.11
"Nov. 29, 2019",10.14
"Nov. 27, 2019",10.14
"Nov. 26, 2019",10.17
"Nov. 25, 2019",10.10
"Nov. 22, 2019",9.979
"Nov. 21, 2019",9.805
"Nov. 20, 2019",10.01
"Nov. 19, 2019",10.19
"Nov. 18, 2019",10.25
"Nov. 15, 2019",10.33
"Nov. 14, 2019",10.30
"Nov. 13, 2019",10.31
"Nov. 12, 2019",10.16
"Nov. 11, 2019",10.40
"Nov. 8, 2019",10.30
"Nov. 7, 2019",10.30
"Nov. 6, 2019",10.35
"Nov. 5, 2019",10.33
"Nov. 4, 2019",10.23
"Nov. 1, 2019",10.25
"Oct. 31, 2019",10.16
"Oct. 30, 2019",10.24
"Oct. 29, 2019",10.25
"Oct. 28, 2019",10.12
"Oct. 25, 2019",9.874
"Oct. 24, 2019",9.700
"Oct. 23, 2019",9.937
"Oct. 22, 2019",9.895
"Oct. 21, 2019",9.221
"Oct. 18, 2019",8.926
"Oct. 17, 2019",9.047
"Oct. 16, 2019",8.934
"Oct. 15, 2019",9.018
"Oct. 14, 2019",8.90
"Oct. 11, 2019",8.868
"Oct. 10, 2019",8.892
"Oct. 9, 2019",8.813
"Oct. 8, 2019",8.708
"Oct. 7, 2019",8.742
"Oct. 4, 2019",8.610
"Oct. 3, 2019",8.432
"Oct. 2, 2019",8.484
"Oct. 1, 2019",8.70
"Sept. 30, 2019",8.816
"Sept. 27, 2019",8.842
"Sept. 26, 2019",8.916
"Sept. 25, 2019",8.874
"Sept. 24, 2019",8.753
"Sept. 23, 2019",8.826
"Sept. 20, 2019",8.905
"Sept. 19, 2019",9.005
"Sept. 18, 2019",9.089
"Sept. 17, 2019",9.021
"Sept. 16, 2019",8.874
"Sept. 13, 2019",9.153
"Sept. 12, 2019",9.032
"Sept. 11, 2019",9.116
"Sept. 10, 2019",8.821
"Sept. 9, 2019",8.963
"Sept. 6, 2019",8.774
"Sept. 5, 2019",8.695
"Sept. 4, 2019",8.626
"Sept. 3, 2019",9.037
"Aug. 30, 2019",9.116
"Aug. 29, 2019",9.132
"Aug. 28, 2019",8.816
"Aug. 27, 2019",8.710
"Aug. 26, 2019",9.00
"Aug. 23, 2019",9.063
"Aug. 22, 2019",9.479
"Aug. 21, 2019",9.479
"Aug. 20, 2019",9.447
"Aug. 19, 2019",9.653
"Aug. 16, 2019",9.684
"Aug. 15, 2019",9.484
"Aug. 14, 2019",9.605
"Aug. 13, 2019",9.884
"Aug. 12, 2019",10.01
"Aug. 9, 2019",10.24
"Aug. 8, 2019",10.36
"Aug. 7, 2019",10.19
"Aug. 6, 2019",10.07
"Aug. 5, 2019",9.942
"Aug. 2, 2019",10.02
"Aug. 1, 2019",10.07
"July 31, 2019",10.12
"July 30, 2019",10.24
"July 29, 2019",10.23
"July 26, 2019",10.20
"July 25, 2019",10.27
"July 24, 2019",10.29
"July 23, 2019",10.15
"July 22, 2019",9.979
"July 19, 2019",9.953
"July 18, 2019",10.12
"July 17, 2019",10.04
"July 16, 2019",10.26
"July 15, 2019",9.858
"July 12, 2019",9.932
"July 11, 2019",9.837
"July 10, 2019",9.968
"July 9, 2019",9.995
"July 8, 2019",10.24
"July 5, 2019",10.10
"July 3, 2019",10.07
"July 2, 2019",9.889
"July 1, 2019",9.789
"June 30, 2019",
"June 28, 2019",9.732
"June 27, 2019",9.616
"June 26, 2019",9.526
"June 25, 2019",9.637
"June 24, 2019",9.710
"June 21, 2019",9.784
"June 20, 2019",9.937
"June 19, 2019",10.03
"June 18, 2019",10.14
"June 17, 2019",10.21
"June 14, 2019",10.18
"June 13, 2019",10.23
"June 12, 2019",10.13
