date,historical_monthly_var_5_all
"Feb. 29, 2020",15.24%
"Jan. 31, 2020",15.20%
"Dec. 31, 2019",15.20%
"Nov. 30, 2019",15.20%
"Oct. 31, 2019",15.20%
"Sept. 30, 2019",15.20%
"Aug. 31, 2019",15.22%
"July 31, 2019",15.24%
"June 30, 2019",15.25%
"May 31, 2019",15.25%
"April 30, 2019",15.26%
"March 31, 2019",15.27%
"Feb. 28, 2019",15.30%
"Jan. 31, 2019",15.31%
"Dec. 31, 2018",15.26%
"Nov. 30, 2018",15.18%
"Oct. 31, 2018",15.12%
"Sept. 30, 2018",15.08%
"Aug. 31, 2018",15.09%
"July 31, 2018",15.10%
"June 30, 2018",15.12%
"May 31, 2018",15.12%
"April 30, 2018",15.13%
"March 31, 2018",15.14%
"Feb. 28, 2018",15.14%
"Jan. 31, 2018",15.08%
"Dec. 31, 2017",15.10%
"Nov. 30, 2017",15.11%
"Oct. 31, 2017",15.12%
"Sept. 30, 2017",15.12%
"Aug. 31, 2017",15.14%
"July 31, 2017",15.14%
"June 30, 2017",15.14%
"May 31, 2017",15.13%
"April 30, 2017",15.14%
"March 31, 2017",15.15%
"Feb. 28, 2017",15.16%
"Jan. 31, 2017",15.15%
"Dec. 31, 2016",15.16%
"Nov. 30, 2016",15.17%
"Oct. 31, 2016",15.17%
"Sept. 30, 2016",15.19%
"Aug. 31, 2016",15.12%
"July 31, 2016",15.13%
"June 30, 2016",15.14%
"May 31, 2016",15.15%
"April 30, 2016",15.16%
"March 31, 2016",15.17%
"Feb. 29, 2016",15.17%
"Jan. 31, 2016",15.17%
"Dec. 31, 2015",14.99%
"Nov. 30, 2015",14.89%
"Oct. 31, 2015",14.90%
"Sept. 30, 2015",14.91%
"Aug. 31, 2015",14.90%
"July 31, 2015",14.91%
"June 30, 2015",14.89%
"May 31, 2015",14.90%
"April 30, 2015",14.91%
"March 31, 2015",14.93%
"Feb. 28, 2015",14.94%
"Jan. 31, 2015",14.94%
"Dec. 31, 2014",14.94%
"Nov. 30, 2014",14.89%
"Oct. 31, 2014",14.91%
"Sept. 30, 2014",14.77%
"Aug. 31, 2014",14.79%
"July 31, 2014",14.80%
"June 30, 2014",14.82%
"May 31, 2014",14.82%
"April 30, 2014",14.83%
"March 31, 2014",14.86%
"Feb. 28, 2014",14.89%
"Jan. 31, 2014",14.90%
"Dec. 31, 2013",14.92%
"Nov. 30, 2013",14.93%
"Oct. 31, 2013",14.94%
"Sept. 30, 2013",14.94%
"Aug. 31, 2013",14.95%
"July 31, 2013",14.96%
"June 30, 2013",14.97%
"May 31, 2013",14.97%
"April 30, 2013",14.97%
"March 31, 2013",14.97%
"Feb. 28, 2013",14.98%
"Jan. 31, 2013",14.99%
"Dec. 31, 2012",15.00%
"Nov. 30, 2012",15.01%
"Oct. 31, 2012",15.02%
"Sept. 30, 2012",15.05%
"Aug. 31, 2012",15.06%
"July 31, 2012",15.07%
"June 30, 2012",15.07%
"May 31, 2012",15.06%
"April 30, 2012",14.97%
"March 31, 2012",14.97%
"Feb. 29, 2012",14.98%
"Jan. 31, 2012",14.99%
"Dec. 31, 2011",15.00%
"Nov. 30, 2011",15.00%
"Oct. 31, 2011",15.01%
"Sept. 30, 2011",15.02%
"Aug. 31, 2011",15.05%
"July 31, 2011",14.91%
"June 30, 2011",14.92%
"May 31, 2011",14.94%
"April 30, 2011",14.94%
"March 31, 2011",14.95%
"Feb. 28, 2011",14.96%
"Jan. 31, 2011",14.97%
"Dec. 31, 2010",14.97%
"Nov. 30, 2010",14.97%
"Oct. 31, 2010",14.97%
"Sept. 30, 2010",14.98%
"Aug. 31, 2010",14.98%
"July 31, 2010",15.00%
"June 30, 2010",15.00%
"May 31, 2010",14.98%
"April 30, 2010",14.96%
"March 31, 2010",14.96%
"Feb. 28, 2010",14.97%
"Jan. 31, 2010",14.97%
"Dec. 31, 2009",14.97%
"Nov. 30, 2009",14.98%
"Oct. 31, 2009",14.98%
