date,market_beta_60_month
"Feb. 29, 2008",0.4109
"Jan. 31, 2008",0.472
"Dec. 31, 2007",0.4339
"Nov. 30, 2007",0.6181
"Oct. 31, 2007",0.6579
"Sept. 30, 2007",0.1269
"Aug. 31, 2007",0.2481
"July 31, 2007",0.2471
"June 30, 2007",0.4885
"May 31, 2007",0.4546
"April 30, 2007",0.4373
"March 31, 2007",0.4614
"Feb. 28, 2007",0.5087
"Jan. 31, 2007",0.4587
"Dec. 31, 2006",0.459
"Nov. 30, 2006",0.4655
"Oct. 31, 2006",0.3835
"Sept. 30, 2006",0.3694
"Aug. 31, 2006",0.5624
"July 31, 2006",0.5788
"June 30, 2006",0.5869
"May 31, 2006",0.6032
"April 30, 2006",0.6215
"March 31, 2006",0.6688
"Feb. 28, 2006",0.5896
"Jan. 31, 2006",0.5268
"Dec. 31, 2005",0.4566
"Nov. 30, 2005",0.4625
"Oct. 31, 2005",0.4753
"Sept. 30, 2005",0.4641
"Aug. 31, 2005",0.4648
"July 31, 2005",0.5142
"June 30, 2005",0.4953
"May 31, 2005",0.4724
"April 30, 2005",0.4748
"March 31, 2005",0.4737
"Feb. 28, 2005",0.6351
"Jan. 31, 2005",0.6217
"Dec. 31, 2004",0.6483
"Nov. 30, 2004",0.6447
"Oct. 31, 2004",0.6229
"Sept. 30, 2004",0.5826
"Aug. 31, 2004",0.5763
"July 31, 2004",0.5766
"June 30, 2004",0.5906
"May 31, 2004",0.5567
"April 30, 2004",0.5498
"March 31, 2004",0.5843
"Feb. 29, 2004",0.6115
"Jan. 31, 2004",0.6079
"Dec. 31, 2003",0.5805
"Nov. 30, 2003",0.4926
"Oct. 31, 2003",0.486
"Sept. 30, 2003",0.4418
"Aug. 31, 2003",0.5058
"July 31, 2003",0.4744
"June 30, 2003",0.4841
"May 31, 2003",0.4806
"April 30, 2003",0.4686
"March 31, 2003",0.4772
"Feb. 28, 2003",0.4665
"Jan. 31, 2003",0.4805
"Dec. 31, 2002",0.4594
"Nov. 30, 2002",0.4605
"Oct. 31, 2002",0.411
"Sept. 30, 2002",0.5596
"Aug. 31, 2002",0.5613
"July 31, 2002",0.5563
"June 30, 2002",0.4909
"May 31, 2002",0.5104
"April 30, 2002",0.5374
"March 31, 2002",0.4947
"Feb. 28, 2002",0.4678
"Jan. 31, 2002",0.4922
"Dec. 31, 2001",0.4865
"Nov. 30, 2001",0.4878
"Oct. 31, 2001",0.5194
"Sept. 30, 2001",0.5283
"Aug. 31, 2001",0.4451
"July 31, 2001",0.4612
"June 30, 2001",0.4842
"May 31, 2001",0.4766
"April 30, 2001",0.4743
"March 31, 2001",0.439
"Feb. 28, 2001",0.5001
"Jan. 31, 2001",0.571
"Dec. 31, 2000",0.5849
"Nov. 30, 2000",0.6042
"Oct. 31, 2000",0.6406
"Sept. 30, 2000",0.64
"Aug. 31, 2000",0.6514
"July 31, 2000",0.6154
"June 30, 2000",0.6082
"May 31, 2000",0.6107
"April 30, 2000",0.6306
"March 31, 2000",0.6358
"Feb. 29, 2000",0.4635
"Jan. 31, 2000",0.4621
"Dec. 31, 1999",0.4349
"Nov. 30, 1999",0.4508
"Oct. 31, 1999",0.4892
"Sept. 30, 1999",0.5319
"Aug. 31, 1999",0.5609
"July 31, 1999",0.5646
"June 30, 1999",0.5808
"May 31, 1999",0.5834
"April 30, 1999",0.6187
"March 31, 1999",0.5876
"Feb. 28, 1999",0.5632
"Jan. 31, 1999",0.5631
"Dec. 31, 1998",0.5879
"Nov. 30, 1998",0.6443
"Oct. 31, 1998",0.689
"Sept. 30, 1998",0.7559
"Aug. 31, 1998",0.6721
"July 31, 1998",0.8885
"June 30, 1998",0.8548
"May 31, 1998",0.8812
"April 30, 1998",0.8624
"March 31, 1998",0.832
"Feb. 28, 1998",0.8585
"Jan. 31, 1998",0.828
"Dec. 31, 1997",0.8212
"Nov. 30, 1997",0.8208
"Oct. 31, 1997",0.8676
"Sept. 30, 1997",0.90
"Aug. 31, 1997",0.883
"July 31, 1997",0.9109
"June 30, 1997",0.9537
"May 31, 1997",0.942
"April 30, 1997",0.8679
"March 31, 1997",1.07
"Feb. 28, 1997",1.204
"Jan. 31, 1997",1.191
"Dec. 31, 1996",1.238
"Nov. 30, 1996",0.9834
"Oct. 31, 1996",1.122
"Sept. 30, 1996",1.112
"Aug. 31, 1996",1.120
"July 31, 1996",1.123
"June 30, 1996",1.108
"May 31, 1996",1.077
"April 30, 1996",1.068
"March 31, 1996",1.039
"Feb. 29, 1996",1.026
"Jan. 31, 1996",1.059
"Dec. 31, 1995",1.011
"Nov. 30, 1995",0.9721
"Oct. 31, 1995",0.9342
"Sept. 30, 1995",0.9242
"Aug. 31, 1995",0.8908
"July 31, 1995",0.6446
"June 30, 1995",0.6343
"May 31, 1995",0.6535
"April 30, 1995",0.5938
"March 31, 1995",0.5973
"Feb. 28, 1995",0.5828
"Jan. 31, 1995",0.5609
"Dec. 31, 1994",0.5557
"Nov. 30, 1994",0.5781
"Oct. 31, 1994",0.5433
"Sept. 30, 1994",0.5229
