date,max_drawdown_all
"Nov. 30, 2011",74.07%
"Oct. 31, 2011",74.07%
"Sept. 30, 2011",74.07%
"Aug. 31, 2011",74.07%
"July 31, 2011",74.07%
"June 30, 2011",74.07%
"May 31, 2011",74.07%
"April 30, 2011",74.07%
"March 31, 2011",74.07%
"Feb. 28, 2011",74.07%
"Jan. 31, 2011",74.07%
"Dec. 31, 2010",74.07%
"Nov. 30, 2010",74.07%
"Oct. 31, 2010",74.07%
"Sept. 30, 2010",74.07%
"Aug. 31, 2010",74.07%
"July 31, 2010",74.07%
"June 30, 2010",74.07%
"May 31, 2010",74.07%
"April 30, 2010",74.07%
"March 31, 2010",74.07%
"Feb. 28, 2010",74.07%
"Jan. 31, 2010",74.07%
"Dec. 31, 2009",74.07%
"Nov. 30, 2009",74.07%
"Oct. 31, 2009",74.07%
"Sept. 30, 2009",74.07%
"Aug. 31, 2009",74.07%
"July 31, 2009",74.07%
"June 30, 2009",74.07%
"May 31, 2009",74.07%
"April 30, 2009",74.07%
"March 31, 2009",74.07%
"Feb. 28, 2009",74.07%
"Jan. 31, 2009",74.07%
"Dec. 31, 2008",74.07%
"Nov. 30, 2008",74.07%
"Oct. 31, 2008",74.07%
"Sept. 30, 2008",74.07%
"Aug. 31, 2008",74.07%
"July 31, 2008",74.07%
"June 30, 2008",74.07%
"May 31, 2008",74.07%
"April 30, 2008",74.07%
"March 31, 2008",74.07%
"Feb. 29, 2008",74.07%
"Jan. 31, 2008",74.07%
"Dec. 31, 2007",74.07%
"Nov. 30, 2007",74.07%
"Oct. 31, 2007",74.07%
"Sept. 30, 2007",74.07%
"Aug. 31, 2007",74.07%
"July 31, 2007",74.07%
"June 30, 2007",74.07%
"May 31, 2007",74.07%
"April 30, 2007",74.07%
"March 31, 2007",74.07%
"Feb. 28, 2007",74.07%
"Jan. 31, 2007",74.07%
"Dec. 31, 2006",74.07%
"Nov. 30, 2006",74.07%
"Oct. 31, 2006",74.07%
"Sept. 30, 2006",74.07%
"Aug. 31, 2006",74.07%
"July 31, 2006",74.07%
"June 30, 2006",74.07%
"May 31, 2006",74.07%
"April 30, 2006",74.07%
"March 31, 2006",74.07%
"Feb. 28, 2006",74.07%
"Jan. 31, 2006",74.07%
"Dec. 31, 2005",74.07%
"Nov. 30, 2005",74.07%
"Oct. 31, 2005",74.07%
"Sept. 30, 2005",74.07%
"Aug. 31, 2005",74.07%
"July 31, 2005",74.07%
"June 30, 2005",74.07%
"May 31, 2005",74.07%
"April 30, 2005",74.07%
"March 31, 2005",74.07%
"Feb. 28, 2005",74.07%
"Jan. 31, 2005",74.07%
"Dec. 31, 2004",74.07%
"Nov. 30, 2004",74.07%
"Oct. 31, 2004",74.07%
"Sept. 30, 2004",74.07%
"Aug. 31, 2004",74.07%
"July 31, 2004",74.07%
"June 30, 2004",74.07%
"May 31, 2004",74.07%
"April 30, 2004",74.07%
"March 31, 2004",74.07%
"Feb. 29, 2004",74.07%
"Jan. 31, 2004",74.07%
"Dec. 31, 2003",74.07%
"Nov. 30, 2003",74.07%
"Oct. 31, 2003",74.07%
"Sept. 30, 2003",74.07%
"Aug. 31, 2003",74.07%
"July 31, 2003",74.07%
"June 30, 2003",74.07%
"May 31, 2003",74.07%
"April 30, 2003",74.07%
"March 31, 2003",74.07%
"Feb. 28, 2003",74.07%
"Jan. 31, 2003",74.07%
"Dec. 31, 2002",74.07%
"Nov. 30, 2002",74.07%
"Oct. 31, 2002",74.07%
"Sept. 30, 2002",74.07%
"Aug. 31, 2002",74.07%
"July 31, 2002",74.07%
"June 30, 2002",74.07%
"May 31, 2002",74.07%
"April 30, 2002",74.07%
"March 31, 2002",74.07%
"Feb. 28, 2002",74.07%
"Jan. 31, 2002",74.07%
"Dec. 31, 2001",74.07%
"Nov. 30, 2001",74.07%
"Oct. 31, 2001",74.07%
"Sept. 30, 2001",74.07%
"Aug. 31, 2001",74.07%
"July 31, 2001",74.07%
"June 30, 2001",74.07%
"May 31, 2001",74.07%
"April 30, 2001",74.07%
"March 31, 2001",74.07%
"Feb. 28, 2001",74.07%
"Jan. 31, 2001",74.07%
"Dec. 31, 2000",74.07%
"Nov. 30, 2000",74.07%
"Oct. 31, 2000",74.07%
"Sept. 30, 2000",74.07%
"Aug. 31, 2000",74.07%
"July 31, 2000",74.07%
"June 30, 2000",74.07%
"May 31, 2000",74.07%
"April 30, 2000",74.07%
"March 31, 2000",74.07%
"Feb. 29, 2000",74.07%
"Jan. 31, 2000",74.07%
"Dec. 31, 1999",74.07%
"Nov. 30, 1999",74.07%
"Oct. 31, 1999",74.07%
"Sept. 30, 1999",74.07%
"Aug. 31, 1999",74.07%
"July 31, 1999",74.07%
"June 30, 1999",74.07%
"May 31, 1999",74.07%
"April 30, 1999",74.07%
"March 31, 1999",74.07%
"Feb. 28, 1999",74.07%
"Jan. 31, 1999",74.07%
"Dec. 31, 1998",74.07%
"Nov. 30, 1998",74.07%
"Oct. 31, 1998",74.07%
"Sept. 30, 1998",74.07%
"Aug. 31, 1998",74.07%
"July 31, 1998",74.07%
"June 30, 1998",74.07%
"May 31, 1998",74.07%
"April 30, 1998",74.07%
"March 31, 1998",74.07%
"Feb. 28, 1998",74.07%
"Jan. 31, 1998",74.07%
"Dec. 31, 1997",74.07%
"Nov. 30, 1997",74.07%
"Oct. 31, 1997",74.07%
"Sept. 30, 1997",74.07%
"Aug. 31, 1997",74.07%
"July 31, 1997",74.07%
"June 30, 1997",74.07%
"May 31, 1997",74.07%
"April 30, 1997",74.07%
"March 31, 1997",74.07%
"Feb. 28, 1997",74.07%
"Jan. 31, 1997",74.07%
"Dec. 31, 1996",74.07%
"Nov. 30, 1996",74.07%
"Oct. 31, 1996",74.07%
"Sept. 30, 1996",74.07%
"Aug. 31, 1996",74.07%
"July 31, 1996",74.07%
"June 30, 1996",74.07%
"May 31, 1996",74.07%
"April 30, 1996",74.07%
"March 31, 1996",74.07%
"Feb. 29, 1996",74.07%
"Jan. 31, 1996",74.07%
"Dec. 31, 1995",74.07%
"Nov. 30, 1995",74.07%
"Oct. 31, 1995",74.07%
"Sept. 30, 1995",74.07%
"Aug. 31, 1995",74.07%
"July 31, 1995",74.07%
"June 30, 1995",74.07%
"May 31, 1995",74.07%
"April 30, 1995",74.07%
"March 31, 1995",74.07%
"Feb. 28, 1995",74.07%
"Jan. 31, 1995",74.07%
"Dec. 31, 1994",74.07%
"Nov. 30, 1994",74.07%
"Oct. 31, 1994",74.07%
"Sept. 30, 1994",74.07%
"Aug. 31, 1994",74.07%
"July 31, 1994",74.07%
"June 30, 1994",74.07%
"May 31, 1994",74.07%
"April 30, 1994",74.07%
"March 31, 1994",74.07%
"Feb. 28, 1994",74.07%
"Jan. 31, 1994",74.07%
"Dec. 31, 1993",74.07%
"Nov. 30, 1993",74.07%
"Oct. 31, 1993",74.07%
"Sept. 30, 1993",74.07%
"Aug. 31, 1993",74.07%
"July 31, 1993",74.07%
"June 30, 1993",74.07%
"May 31, 1993",74.07%
"April 30, 1993",74.07%
"March 31, 1993",74.07%
"Feb. 28, 1993",74.07%
"Jan. 31, 1993",74.07%
"Dec. 31, 1992",74.07%
"Nov. 30, 1992",74.07%
"Oct. 31, 1992",74.07%
"Sept. 30, 1992",74.07%
"Aug. 31, 1992",74.07%
"July 31, 1992",74.07%
"June 30, 1992",74.07%
"May 31, 1992",74.07%
"April 30, 1992",74.07%
"March 31, 1992",74.07%
"Feb. 29, 1992",74.07%
"Jan. 31, 1992",74.07%
"Dec. 31, 1991",74.07%
"Nov. 30, 1991",74.07%
"Oct. 31, 1991",74.07%
"Sept. 30, 1991",74.07%
"Aug. 31, 1991",74.07%
"July 31, 1991",74.07%
"June 30, 1991",74.07%
"May 31, 1991",74.07%
"April 30, 1991",74.07%
"March 31, 1991",74.07%
"Feb. 28, 1991",74.07%
"Jan. 31, 1991",74.07%
"Dec. 31, 1990",74.07%
"Nov. 30, 1990",74.07%
"Oct. 31, 1990",74.07%
"Sept. 30, 1990",74.07%
"Aug. 31, 1990",74.07%
"July 31, 1990",74.07%
"June 30, 1990",74.07%
"May 31, 1990",74.07%
"April 30, 1990",74.07%
"March 31, 1990",74.07%
"Feb. 28, 1990",74.07%
"Jan. 31, 1990",74.07%
"Dec. 31, 1989",74.07%
"Nov. 30, 1989",74.07%
"Oct. 31, 1989",74.07%
"Sept. 30, 1989",74.07%
"Aug. 31, 1989",74.07%
"July 31, 1989",74.07%
"June 30, 1989",74.07%
"May 31, 1989",74.07%
"April 30, 1989",74.07%
"March 31, 1989",74.07%
"Feb. 28, 1989",74.07%
"Jan. 31, 1989",74.07%
"Dec. 31, 1988",74.07%
"Nov. 30, 1988",74.07%
"Oct. 31, 1988",74.07%
"Sept. 30, 1988",74.07%
"Aug. 31, 1988",74.07%
"July 31, 1988",74.07%
"June 30, 1988",74.07%
"May 31, 1988",74.07%
"April 30, 1988",74.07%
"March 31, 1988",74.07%
"Feb. 29, 1988",74.07%
"Jan. 31, 1988",74.07%
"Dec. 31, 1987",74.07%
"Nov. 30, 1987",74.07%
"Oct. 31, 1987",74.07%
"Sept. 30, 1987",74.07%
"Aug. 31, 1987",74.07%
"July 31, 1987",74.07%
"June 30, 1987",74.07%
"May 31, 1987",74.07%
"April 30, 1987",74.07%
"March 31, 1987",74.07%
"Feb. 28, 1987",74.07%
"Jan. 31, 1987",74.07%
"Dec. 31, 1986",74.07%
"Nov. 30, 1986",74.07%
"Oct. 31, 1986",74.07%
"Sept. 30, 1986",74.07%
"Aug. 31, 1986",74.07%
"July 31, 1986",74.07%
"June 30, 1986",74.07%
"May 31, 1986",74.07%
"April 30, 1986",74.07%
"March 31, 1986",74.07%
"Feb. 28, 1986",74.07%
"Jan. 31, 1986",74.07%
"Dec. 31, 1985",74.07%
"Nov. 30, 1985",74.07%
"Oct. 31, 1985",74.07%
"Sept. 30, 1985",74.07%
"Aug. 31, 1985",74.07%
"July 31, 1985",74.07%
"June 30, 1985",74.07%
"May 31, 1985",74.07%
"April 30, 1985",74.07%
"March 31, 1985",74.07%
"Feb. 28, 1985",74.07%
"Jan. 31, 1985",74.07%
"Dec. 31, 1984",74.07%
"Nov. 30, 1984",74.07%
"Oct. 31, 1984",74.07%
"Sept. 30, 1984",74.07%
"Aug. 31, 1984",74.07%
"July 31, 1984",74.07%
"June 30, 1984",74.07%
"May 31, 1984",74.07%
"April 30, 1984",74.07%
"March 31, 1984",74.07%
"Feb. 29, 1984",74.07%
"Jan. 31, 1984",74.07%
"Dec. 31, 1983",74.07%
"Nov. 30, 1983",74.07%
"Oct. 31, 1983",74.07%
"Sept. 30, 1983",74.07%
"Aug. 31, 1983",74.07%
"July 31, 1983",74.07%
"June 30, 1983",74.07%
"May 31, 1983",74.07%
"April 30, 1983",74.07%
"March 31, 1983",74.07%
"Feb. 28, 1983",74.07%
"Jan. 31, 1983",74.07%
"Dec. 31, 1982",74.07%
"Nov. 30, 1982",74.07%
"Oct. 31, 1982",74.07%
"Sept. 30, 1982",74.07%
"Aug. 31, 1982",74.07%
"July 31, 1982",74.07%
"June 30, 1982",74.07%
"May 31, 1982",74.07%
"April 30, 1982",74.07%
"March 31, 1982",74.07%
"Feb. 28, 1982",74.07%
"Jan. 31, 1982",74.07%
"Dec. 31, 1981",74.07%
"Nov. 30, 1981",74.07%
"Oct. 31, 1981",74.07%
"Sept. 30, 1981",74.07%
"Aug. 31, 1981",74.07%
"July 31, 1981",74.07%
"June 30, 1981",74.07%
"May 31, 1981",74.07%
"April 30, 1981",74.07%
"March 31, 1981",74.07%
"Feb. 28, 1981",74.07%
"Jan. 31, 1981",74.07%
"Dec. 31, 1980",74.07%
"Nov. 30, 1980",74.07%
"Oct. 31, 1980",74.07%
"Sept. 30, 1980",74.07%
"Aug. 31, 1980",74.07%
"July 31, 1980",74.07%
"June 30, 1980",74.07%
"May 31, 1980",74.07%
"April 30, 1980",74.07%
"March 31, 1980",74.07%
"Feb. 29, 1980",74.07%
"Jan. 31, 1980",74.07%
"Dec. 31, 1979",74.07%
"Nov. 30, 1979",74.07%
"Oct. 31, 1979",74.07%
"Sept. 30, 1979",74.07%
"Aug. 31, 1979",74.07%
"July 31, 1979",74.07%
"June 30, 1979",74.07%
"May 31, 1979",74.07%
"April 30, 1979",74.07%
"March 31, 1979",74.07%
"Feb. 28, 1979",74.07%
"Jan. 31, 1979",74.07%
"Dec. 31, 1978",74.07%
"Nov. 30, 1978",74.07%
"Oct. 31, 1978",74.07%
"Sept. 30, 1978",74.07%
"Aug. 31, 1978",74.07%
"July 31, 1978",74.07%
"June 30, 1978",74.07%
"May 31, 1978",74.07%
"April 30, 1978",74.07%
"March 31, 1978",74.07%
"Feb. 28, 1978",74.07%
"Jan. 31, 1978",74.07%
"Dec. 31, 1977",74.07%
"Nov. 30, 1977",74.07%
"Oct. 31, 1977",74.07%
"Sept. 30, 1977",74.07%
"Aug. 31, 1977",74.07%
"July 31, 1977",74.07%
"June 30, 1977",74.07%
"May 31, 1977",74.07%
"April 30, 1977",74.07%
"March 31, 1977",74.07%
"Feb. 28, 1977",74.07%
"Jan. 31, 1977",74.07%
"Dec. 31, 1976",74.07%
"Nov. 30, 1976",74.07%
"Oct. 31, 1976",74.07%
"Sept. 30, 1976",74.07%
"Aug. 31, 1976",74.07%
"July 31, 1976",74.07%
"June 30, 1976",74.07%
"May 31, 1976",74.07%
"April 30, 1976",74.07%
"March 31, 1976",74.07%
"Feb. 29, 1976",74.07%
"Jan. 31, 1976",74.07%
"Dec. 31, 1975",74.07%
"Nov. 30, 1975",74.07%
"Oct. 31, 1975",74.07%
"Sept. 30, 1975",74.07%
"Aug. 31, 1975",74.07%
"July 31, 1975",74.07%
"June 30, 1975",74.07%
"May 31, 1975",74.07%
"April 30, 1975",74.07%
"March 31, 1975",74.07%
"Feb. 28, 1975",74.07%
"Jan. 31, 1975",74.07%
"Dec. 31, 1974",74.07%
"Nov. 30, 1974",70.87%
"Oct. 31, 1974",69.61%
"Sept. 30, 1974",68.36%
"Aug. 31, 1974",68.36%
"July 31, 1974",68.08%
"June 30, 1974",66.83%
"May 31, 1974",58.34%
"April 30, 1974",50.54%
"March 31, 1974",45.80%
"Feb. 28, 1974",45.80%
"Jan. 31, 1974",45.80%
"Dec. 31, 1973",45.80%
"Nov. 30, 1973",43.85%
"Oct. 31, 1973",43.85%
"Sept. 30, 1973",43.85%
"Aug. 31, 1973",43.85%
"July 31, 1973",39.83%
"June 30, 1973",39.83%
"May 31, 1973",39.83%
"April 30, 1973",39.83%
"March 31, 1973",36.77%
"Feb. 28, 1973",25.07%
"Jan. 31, 1973",25.07%
"Dec. 31, 1972",25.07%
"Nov. 30, 1972",25.07%
"Oct. 31, 1972",25.07%
"Sept. 30, 1972",19.24%
"Aug. 31, 1972",19.24%
"July 31, 1972",19.24%
"June 30, 1972",10.23%
