date,pe_10
"March 19, 2020",-38.68
"March 18, 2020",-37.45
"March 17, 2020",-38.05
"March 16, 2020",-38.58
"March 13, 2020",-43.39
"March 12, 2020",-40.81
"March 11, 2020",-45.59
"March 10, 2020",-49.31
"March 9, 2020",-40.98
"March 6, 2020",-61.78
"March 5, 2020",-67.70
"March 4, 2020",-70.83
"March 3, 2020",-71.70
"March 2, 2020",-71.06
"Feb. 28, 2020",-69.81
"Feb. 27, 2020",-68.37
"Feb. 26, 2020",-69.44
"Feb. 25, 2020",-71.31
"Feb. 24, 2020",-74.83
"Feb. 21, 2020",-80.05
"Feb. 20, 2020",-80.42
"Feb. 19, 2020",-78.99
"Feb. 18, 2020",-75.97
"Feb. 14, 2020",-74.98
"Feb. 13, 2020",-74.54
"Feb. 12, 2020",-73.03
"Feb. 11, 2020",-69.78
"Feb. 10, 2020",-68.28
"Feb. 7, 2020",-68.90
"Feb. 6, 2020",-70.87
"Feb. 5, 2020",-73.70
"Feb. 4, 2020",-71.66
"Feb. 3, 2020",-70.12
"Jan. 31, 2020",-70.29
"Jan. 30, 2020",-72.77
"Jan. 29, 2020",-71.85
"Jan. 28, 2020",-77.19
"Jan. 27, 2020",-77.23
"Jan. 24, 2020",-80.04
"Jan. 23, 2020",-82.67
"Jan. 22, 2020",-83.50
"Jan. 21, 2020",-85.11
"Jan. 17, 2020",-86.86
"Jan. 16, 2020",-87.37
"Jan. 15, 2020",-87.08
"Jan. 14, 2020",-87.06
"Jan. 13, 2020",-86.11
"Jan. 10, 2020",-85.13
"Jan. 9, 2020",-85.85
"Jan. 8, 2020",-85.14
"Jan. 7, 2020",-88.15
"Jan. 6, 2020",-88.05
"Jan. 3, 2020",-86.78
"Jan. 2, 2020",-84.15
"Dec. 31, 2019",-83.02
"Dec. 30, 2019",-92.68
"Dec. 27, 2019",-93.11
"Dec. 26, 2019",-94.50
"Dec. 24, 2019",-94.20
"Dec. 23, 2019",-93.71
"Dec. 20, 2019",-90.84
"Dec. 19, 2019",-89.23
"Dec. 18, 2019",-91.15
"Dec. 17, 2019",-90.60
"Dec. 16, 2019",-90.51
"Dec. 13, 2019",-87.31
"Dec. 12, 2019",-88.80
"Dec. 11, 2019",-86.30
"Dec. 10, 2019",-86.49
"Dec. 9, 2019",-86.51
"Dec. 6, 2019",-87.23
"Dec. 5, 2019",-85.39
"Dec. 4, 2019",-85.77
"Dec. 3, 2019",-83.77
"Dec. 2, 2019",-85.73
"Nov. 29, 2019",-86.99
"Nov. 27, 2019",-88.43
"Nov. 26, 2019",-89.06
"Nov. 25, 2019",-90.72
"Nov. 22, 2019",-90.18
"Nov. 21, 2019",-93.74
"Nov. 20, 2019",-94.05
"Nov. 19, 2019",-92.75
"Nov. 18, 2019",-93.57
"Nov. 15, 2019",-95.30
"Nov. 14, 2019",-95.06
"Nov. 13, 2019",-96.63
"Nov. 12, 2019",-100.61
"Nov. 11, 2019",-101.99
"Nov. 8, 2019",-100.66
"Nov. 7, 2019",-99.09
"Nov. 6, 2019",-96.19
"Nov. 5, 2019",-97.65
"Nov. 4, 2019",-97.01
"Nov. 1, 2019",-96.54
"Oct. 31, 2019",-92.12
"Oct. 30, 2019",-90.73
"Oct. 29, 2019",-94.99
"Oct. 28, 2019",-93.27
"Oct. 25, 2019",-93.56
"Oct. 24, 2019",-93.69
"Oct. 23, 2019",-93.34
"Oct. 22, 2019",-94.64
"Oct. 21, 2019",-92.34
"Oct. 18, 2019",-91.00
"Oct. 17, 2019",-91.29
"Oct. 16, 2019",-91.39
"Oct. 15, 2019",-92.65
"Oct. 14, 2019",-94.13
"Oct. 11, 2019",-93.55
"Oct. 10, 2019",-92.34
"Oct. 9, 2019",-90.16
"Oct. 8, 2019",-87.03
"Oct. 7, 2019",-87.84
"Oct. 4, 2019",-87.41
"Oct. 3, 2019",-86.57
"Oct. 2, 2019",-83.11
"Oct. 1, 2019",-84.93
"Sept. 30, 2019",-84.73
"Sept. 27, 2019",-89.29
"Sept. 26, 2019",-91.60
"Sept. 25, 2019",-94.33
"Sept. 24, 2019",-95.52
"Sept. 23, 2019",-97.28
"Sept. 20, 2019",-97.52
"Sept. 19, 2019",-97.39
"Sept. 18, 2019",-99.36
"Sept. 17, 2019",-100.68
"Sept. 16, 2019",-104.38
"Sept. 13, 2019",-93.88
"Sept. 12, 2019",-94.27
"Sept. 11, 2019",-96.45
"Sept. 10, 2019",-93.87
"Sept. 9, 2019",-95.13
"Sept. 6, 2019",-95.10
"Sept. 5, 2019",-96.51
"Sept. 4, 2019",-96.59
"Sept. 3, 2019",-93.97
"Aug. 30, 2019",-93.48
"Aug. 29, 2019",-92.43
"Aug. 28, 2019",-91.22
"Aug. 27, 2019",-88.67
"Aug. 26, 2019",-88.98
"Aug. 23, 2019",-88.45
"Aug. 22, 2019",-94.97
"Aug. 21, 2019",-96.27
"Aug. 20, 2019",-92.96
"Aug. 19, 2019",-93.78
"Aug. 16, 2019",-88.83
"Aug. 15, 2019",-88.54
"Aug. 14, 2019",-88.15
"Aug. 13, 2019",-92.10
"Aug. 12, 2019",-90.24
"Aug. 9, 2019",-90.02
"Aug. 8, 2019",-89.62
"Aug. 7, 2019",-86.16
"Aug. 6, 2019",-85.39
"Aug. 5, 2019",-87.35
"Aug. 2, 2019",-92.00
"Aug. 1, 2019",-94.54
"July 31, 2019",-96.29
"July 30, 2019",-92.07
"July 29, 2019",-89.07
"July 26, 2019",-88.85
"July 25, 2019",-88.82
"July 24, 2019",-89.99
"July 23, 2019",-89.46
"July 22, 2019",-89.72
"July 19, 2019",-90.01
"July 18, 2019",-88.88
"July 17, 2019",-88.58
"July 16, 2019",-91.63
"July 15, 2019",-92.32
"July 12, 2019",-93.75
"July 11, 2019",-92.80
"July 10, 2019",-93.82
"July 9, 2019",-92.15
