date,zmijewski_score
"Dec. 31, 2019",-1.098
"Sept. 30, 2019",-1.283
"June 30, 2019",-1.403
"March 31, 2019",-1.380
"Dec. 31, 2018",-1.476
"Sept. 30, 2018",-0.9887
"June 30, 2018",-0.9873
"March 31, 2018",-1.036
"Dec. 31, 2017",-0.9976
"Sept. 30, 2017",-0.7551
"June 30, 2017",-0.845
"March 31, 2017",-0.8902
"Dec. 31, 2016",-0.9108
"Sept. 30, 2016",-1.700
"June 30, 2016",-1.774
"March 31, 2016",-1.773
"Dec. 31, 2015",-1.660
"Sept. 30, 2015",-1.982
"June 30, 2015",-2.028
"March 31, 2015",-2.236
"Dec. 31, 2014",-2.208
"Sept. 30, 2014",-2.488
"June 30, 2014",-2.414
"March 31, 2014",-2.423
"Dec. 31, 2013",-2.482
"Sept. 30, 2013",-2.257
"June 30, 2013",-2.328
"March 31, 2013",-1.968
"Dec. 31, 2012",-1.647
"Sept. 30, 2012",-1.603
"June 30, 2012",-1.590
"March 31, 2012",-1.486
"Dec. 31, 2011",-1.558
"Sept. 30, 2011",-1.766
"June 30, 2011",-1.914
"March 31, 2011",-1.804
"Dec. 31, 2010",-1.653
"Sept. 30, 2010",-1.699
"June 30, 2010",-1.698
"March 31, 2010",-1.520
"Dec. 31, 2009",-1.376
"Sept. 30, 2009",-1.299
"June 30, 2009",-1.198
"March 31, 2009",-1.317
"Dec. 31, 2008",-1.490
"Sept. 30, 2008",-1.485
"June 30, 2008",-1.146
"March 31, 2008",-1.322
"Dec. 31, 2007",-1.127
"Sept. 30, 2007",-1.243
"June 30, 2007",-1.195
"March 31, 2007",-1.138
"Dec. 31, 2006",-1.130
"Sept. 30, 2006",-1.131
"June 30, 2006",-1.029
"March 31, 2006",-1.002
"Dec. 31, 2005",-0.8333
"Sept. 30, 2005",-0.5874
"June 30, 2005",-0.6251
"March 31, 2005",-0.607
"Dec. 31, 2004",-0.8968
"Sept. 30, 2004",-0.8094
"June 30, 2004",-1.081
"March 31, 2004",-1.106
"Dec. 31, 2003",-1.034
"Sept. 30, 2003",-0.7464
"June 30, 2003",-0.5358
"March 31, 2003",-0.377
"Dec. 31, 2002",-0.4025
"Sept. 30, 2002",-0.6694
"June 30, 2002",-0.846
"March 31, 2002",-0.8244
"Dec. 31, 2001",-0.7987
"Sept. 30, 2001",-0.9291
"June 30, 2001",-1.659
"March 31, 2001",-1.579
"Dec. 31, 2000",-1.324
"Sept. 30, 2000",-1.312
"June 30, 2000",-1.228
"March 31, 2000",-1.285
"Dec. 31, 1999",-1.134
"Sept. 30, 1999",-0.6844
"June 30, 1999",-0.4147
"March 31, 1999",-0.3587
"Dec. 31, 1998",-0.2974
"Sept. 30, 1998",-0.635
"June 30, 1998",-0.8958
"March 31, 1998",-1.013
"Dec. 31, 1997",-0.958
"Sept. 30, 1997",-1.212
"June 30, 1997",-1.369
"March 31, 1997",-1.569
"Dec. 31, 1996",-1.516
"Sept. 30, 1996",-1.299
"June 30, 1996",-1.200
"March 31, 1996",-0.4359
"Dec. 31, 1995",-0.3813
"Sept. 30, 1995",-0.6342
"June 30, 1995",-0.7991
"March 31, 1995",-0.8398
"Dec. 31, 1994",-0.8018
"Sept. 30, 1994",-0.7191
"June 30, 1994",-0.6893
"March 31, 1994",-0.6394
"Dec. 31, 1993",-0.5036
"Sept. 30, 1993",-0.6332
"June 30, 1993",-0.7404
"March 31, 1993",-0.9369
"Dec. 31, 1992",-0.8612
"Sept. 30, 1992",-0.8658
"June 30, 1992",-0.9343
"March 31, 1992",-0.7248
"Dec. 31, 1991",-0.7088
"Sept. 30, 1991",-0.987
"June 30, 1991",-1.284
"March 31, 1991",-1.205
"Dec. 31, 1990",-0.8948
"Sept. 30, 1990",-0.9208
"June 30, 1990",-0.9367
