date,price_to_book_value
"March 19, 2020",1.088
"March 18, 2020",1.054
"March 17, 2020",1.070
"March 16, 2020",1.085
"March 13, 2020",1.221
"March 12, 2020",1.148
"March 11, 2020",1.282
"March 10, 2020",1.387
"March 9, 2020",1.153
"March 6, 2020",1.738
"March 5, 2020",1.904
"March 4, 2020",1.992
"March 3, 2020",2.017
"March 2, 2020",1.999
"Feb. 28, 2020",1.964
"Feb. 27, 2020",1.923
"Feb. 26, 2020",1.953
"Feb. 25, 2020",2.006
"Feb. 24, 2020",2.105
"Feb. 21, 2020",2.252
"Feb. 20, 2020",2.262
"Feb. 19, 2020",2.222
"Feb. 18, 2020",2.137
"Feb. 14, 2020",2.109
"Feb. 13, 2020",2.097
"Feb. 12, 2020",2.054
"Feb. 11, 2020",1.963
"Feb. 10, 2020",1.921
"Feb. 7, 2020",1.938
"Feb. 6, 2020",1.993
"Feb. 5, 2020",2.073
"Feb. 4, 2020",2.016
"Feb. 3, 2020",1.972
"Jan. 31, 2020",1.977
"Jan. 30, 2020",2.045
"Jan. 29, 2020",2.019
"Jan. 28, 2020",2.170
"Jan. 27, 2020",2.170
"Jan. 24, 2020",2.249
"Jan. 23, 2020",2.324
"Jan. 22, 2020",2.347
"Jan. 21, 2020",2.392
"Jan. 17, 2020",2.441
"Jan. 16, 2020",2.456
"Jan. 15, 2020",2.448
"Jan. 14, 2020",2.447
"Jan. 13, 2020",2.420
"Jan. 10, 2020",2.393
"Jan. 9, 2020",2.413
"Jan. 8, 2020",2.393
"Jan. 7, 2020",2.478
"Jan. 6, 2020",2.475
"Jan. 3, 2020",2.439
"Jan. 2, 2020",2.365
"Dec. 31, 2019",2.333
"Dec. 30, 2019",2.263
"Dec. 27, 2019",2.273
"Dec. 26, 2019",2.307
"Dec. 24, 2019",2.30
"Dec. 23, 2019",2.288
"Dec. 20, 2019",2.218
"Dec. 19, 2019",2.179
"Dec. 18, 2019",2.225
"Dec. 17, 2019",2.212
"Dec. 16, 2019",2.210
"Dec. 13, 2019",2.132
"Dec. 12, 2019",2.168
"Dec. 11, 2019",2.107
"Dec. 10, 2019",2.112
"Dec. 9, 2019",2.112
"Dec. 6, 2019",2.130
"Dec. 5, 2019",2.085
"Dec. 4, 2019",2.094
"Dec. 3, 2019",2.045
"Dec. 2, 2019",2.093
"Nov. 29, 2019",2.124
"Nov. 27, 2019",2.159
"Nov. 26, 2019",2.174
"Nov. 25, 2019",2.215
"Nov. 22, 2019",2.202
"Nov. 21, 2019",2.289
"Nov. 20, 2019",2.296
"Nov. 19, 2019",2.264
"Nov. 18, 2019",2.285
"Nov. 15, 2019",2.327
"Nov. 14, 2019",2.321
"Nov. 13, 2019",2.359
"Nov. 12, 2019",2.456
"Nov. 11, 2019",2.490
"Nov. 8, 2019",2.458
"Nov. 7, 2019",2.419
"Nov. 6, 2019",2.349
"Nov. 5, 2019",2.384
"Nov. 4, 2019",2.368
"Nov. 1, 2019",2.357
"Oct. 31, 2019",2.249
"Oct. 30, 2019",2.215
"Oct. 29, 2019",2.319
"Oct. 28, 2019",2.277
"Oct. 25, 2019",2.284
"Oct. 24, 2019",2.287
"Oct. 23, 2019",2.279
"Oct. 22, 2019",2.311
"Oct. 21, 2019",2.254
"Oct. 18, 2019",2.222
"Oct. 17, 2019",2.229
"Oct. 16, 2019",2.231
"Oct. 15, 2019",2.262
"Oct. 14, 2019",2.298
"Oct. 11, 2019",2.284
"Oct. 10, 2019",2.254
"Oct. 9, 2019",2.201
"Oct. 8, 2019",2.125
"Oct. 7, 2019",2.145
"Oct. 4, 2019",2.134
"Oct. 3, 2019",2.114
"Oct. 2, 2019",2.029
"Oct. 1, 2019",2.074
"Sept. 30, 2019",2.069
"Sept. 27, 2019",1.970
"Sept. 26, 2019",2.021
"Sept. 25, 2019",2.081
"Sept. 24, 2019",2.107
"Sept. 23, 2019",2.146
"Sept. 20, 2019",2.151
"Sept. 19, 2019",2.148
"Sept. 18, 2019",2.192
"Sept. 17, 2019",2.221
"Sept. 16, 2019",2.303
"Sept. 13, 2019",2.071
"Sept. 12, 2019",2.080
"Sept. 11, 2019",2.128
"Sept. 10, 2019",2.071
"Sept. 9, 2019",2.099
"Sept. 6, 2019",2.098
"Sept. 5, 2019",2.129
"Sept. 4, 2019",2.131
"Sept. 3, 2019",2.073
"Aug. 30, 2019",2.062
"Aug. 29, 2019",2.039
"Aug. 28, 2019",2.012
"Aug. 27, 2019",1.956
"Aug. 26, 2019",1.963
"Aug. 23, 2019",1.951
"Aug. 22, 2019",2.095
"Aug. 21, 2019",2.124
"Aug. 20, 2019",2.051
"Aug. 19, 2019",2.069
"Aug. 16, 2019",1.960
"Aug. 15, 2019",1.953
"Aug. 14, 2019",1.945
"Aug. 13, 2019",2.032
"Aug. 12, 2019",1.991
"Aug. 9, 2019",1.986
"Aug. 8, 2019",1.977
"Aug. 7, 2019",1.901
"Aug. 6, 2019",1.884
"Aug. 5, 2019",1.927
"Aug. 2, 2019",2.030
"Aug. 1, 2019",2.086
"July 31, 2019",2.124
"July 30, 2019",2.031
"July 29, 2019",1.965
"July 26, 2019",1.960
"July 25, 2019",1.959
"July 24, 2019",1.985
"July 23, 2019",1.974
"July 22, 2019",1.979
"July 19, 2019",1.986
"July 18, 2019",1.961
"July 17, 2019",1.954
"July 16, 2019",2.021
"July 15, 2019",2.037
"July 12, 2019",2.068
"July 11, 2019",2.047
"July 10, 2019",2.070
"July 9, 2019",2.033
"July 8, 2019",2.022
"July 5, 2019",2.064
"July 3, 2019",2.045
"July 2, 2019",2.052
"July 1, 2019",2.106
"June 30, 2019",
"June 28, 2019",2.065
"June 27, 2019",2.088
"June 26, 2019",2.124
"June 25, 2019",2.02
"June 24, 2019",2.000
"June 21, 2019",1.988
"June 20, 2019",1.992
"June 19, 2019",1.914
"June 18, 2019",1.907
"June 17, 2019",1.879
"June 14, 2019",1.860
"June 13, 2019",1.894
"June 12, 2019",1.842
"June 11, 2019",1.884
"June 10, 2019",1.860
"June 7, 2019",1.837
"June 6, 2019",1.803
"June 5, 2019",1.760
"June 4, 2019",1.814
"June 3, 2019",1.778
"May 31, 2019",1.814
"May 30, 2019",1.877
"May 29, 2019",1.901
"May 28, 2019",1.922
"May 24, 2019",1.932
"May 23, 2019",1.917
"May 22, 2019",2.082
"May 21, 2019",2.159
"May 20, 2019",2.120
"May 17, 2019",2.134
"May 16, 2019",2.155
"May 15, 2019",2.113
"May 14, 2019",2.085
"May 13, 2019",2.043
"May 10, 2019",2.065
"May 9, 2019",2.055
"May 8, 2019",2.061
"May 7, 2019",2.024
"May 6, 2019",2.040
"May 3, 2019",2.054
"May 2, 2019",2.012
"May 1, 2019",2.050
"April 30, 2019",2.083
"April 29, 2019",2.076
"April 26, 2019",2.074
"April 25, 2019",2.085
"April 24, 2019",2.139
"April 23, 2019",2.191
"April 22, 2019",2.205
"April 18, 2019",2.139
"April 17, 2019",2.141
"April 16, 2019",2.154
"April 15, 2019",2.129
"April 12, 2019",2.153
"April 11, 2019",2.061
"April 10, 2019",2.064
"April 9, 2019",2.037
"April 8, 2019",2.055
"April 5, 2019",2.052
"April 4, 2019",1.979
"April 3, 2019",1.940
"April 2, 2019",1.966
"April 1, 2019",1.982
"March 31, 2019",
"March 29, 2019",1.896
"March 28, 2019",1.919
"March 27, 2019",1.897
"March 26, 2019",1.923
"March 25, 2019",1.874
"March 22, 2019",1.849
"March 21, 2019",1.914
