date,forward_ps_ratio_1y
"March 19, 2020",1.514
"March 18, 2020",1.466
"March 17, 2020",1.489
"March 16, 2020",1.510
"March 13, 2020",1.698
"March 12, 2020",1.601
"March 11, 2020",1.769
"March 10, 2020",1.913
"March 9, 2020",1.590
"March 6, 2020",2.397
"March 5, 2020",2.626
"March 4, 2020",2.748
"March 3, 2020",2.782
"March 2, 2020",2.757
"Feb. 28, 2020",2.708
"Feb. 27, 2020",2.652
"Feb. 26, 2020",2.694
"Feb. 25, 2020",2.766
"Feb. 24, 2020",2.903
"Feb. 21, 2020",3.105
"Feb. 20, 2020",3.120
"Feb. 19, 2020",3.064
"Feb. 18, 2020",2.947
"Feb. 14, 2020",2.909
"Feb. 13, 2020",2.892
"Feb. 12, 2020",2.833
"Feb. 11, 2020",2.707
"Feb. 10, 2020",2.649
"Feb. 7, 2020",2.673
"Feb. 6, 2020",2.749
"Feb. 5, 2020",2.859
"Feb. 4, 2020",2.78
"Feb. 3, 2020",2.720
"Jan. 31, 2020",2.727
"Jan. 30, 2020",2.820
"Jan. 29, 2020",2.785
"Jan. 28, 2020",2.992
"Jan. 27, 2020",2.993
"Jan. 24, 2020",3.102
"Jan. 23, 2020",3.204
"Jan. 22, 2020",3.237
"Jan. 21, 2020",3.299
"Jan. 17, 2020",3.367
"Jan. 16, 2020",3.386
"Jan. 15, 2020",3.375
"Jan. 14, 2020",3.374
"Jan. 13, 2020",3.338
"Jan. 10, 2020",3.300
"Jan. 9, 2020",3.328
"Jan. 8, 2020",3.300
"Jan. 7, 2020",3.417
"Jan. 6, 2020",3.413
"Jan. 3, 2020",3.364
"Jan. 2, 2020",3.262
"Dec. 31, 2019",3.218
"Dec. 30, 2019",3.237
"Dec. 27, 2019",3.252
"Dec. 26, 2019",3.301
"Dec. 24, 2019",3.290
"Dec. 23, 2019",3.273
"Dec. 20, 2019",3.173
"Dec. 19, 2019",3.117
"Dec. 18, 2019",3.184
"Dec. 17, 2019",3.165
"Dec. 16, 2019",3.161
"Dec. 13, 2019",3.050
"Dec. 12, 2019",3.102
"Dec. 11, 2019",3.014
"Dec. 10, 2019",3.021
"Dec. 9, 2019",3.022
"Dec. 6, 2019",3.047
"Dec. 5, 2019",2.983
"Dec. 4, 2019",2.996
"Dec. 3, 2019",2.926
"Dec. 2, 2019",2.994
"Nov. 29, 2019",3.038
"Nov. 27, 2019",3.089
"Nov. 26, 2019",3.111
"Nov. 25, 2019",3.169
"Nov. 22, 2019",3.15
"Nov. 21, 2019",3.274
"Nov. 20, 2019",3.285
"Nov. 19, 2019",3.240
"Nov. 18, 2019",3.268
"Nov. 15, 2019",3.329
"Nov. 14, 2019",3.320
"Nov. 13, 2019",3.375
"Nov. 12, 2019",3.514
"Nov. 11, 2019",3.562
"Nov. 8, 2019",3.516
"Nov. 7, 2019",3.461
"Nov. 6, 2019",3.360
"Nov. 5, 2019",3.411
"Nov. 4, 2019",3.388
"Nov. 1, 2019",3.372
"Oct. 31, 2019",3.218
"Oct. 30, 2019",3.169
"Oct. 29, 2019",3.318
"Oct. 28, 2019",3.258
"Oct. 25, 2019",3.268
"Oct. 24, 2019",3.272
"Oct. 23, 2019",3.260
"Oct. 22, 2019",3.306
"Oct. 21, 2019",3.225
"Oct. 18, 2019",3.178
"Oct. 17, 2019",3.189
"Oct. 16, 2019",3.192
"Oct. 15, 2019",3.236
"Oct. 14, 2019",3.288
"Oct. 11, 2019",3.267
"Oct. 10, 2019",3.225
"Oct. 9, 2019",3.149
"Oct. 8, 2019",3.040
"Oct. 7, 2019",3.068
"Oct. 4, 2019",3.053
"Oct. 3, 2019",3.024
"Oct. 2, 2019",2.903
"Oct. 1, 2019",2.966
"Sept. 30, 2019",2.960
