date,eps_est_0q
"March 20, 2020",-0.417
"March 19, 2020",-0.3928
"March 18, 2020",-0.3831
"March 17, 2020",-0.4031
"March 16, 2020",-0.3634
"March 14, 2020",-0.322
"March 12, 2020",-0.3214
"March 11, 2020",-0.3149
"March 10, 2020",-0.3074
"March 9, 2020",-0.3079
"March 4, 2020",-0.2769
"Feb. 28, 2020",-0.277
"Feb. 26, 2020",-0.2715
"Feb. 24, 2020",-0.2692
"Feb. 14, 2020",-0.265
"Feb. 11, 2020",-0.2634
"Feb. 3, 2020",-0.2481
"Jan. 31, 2020",-0.2444
"Jan. 30, 2020",-0.2121
"Jan. 29, 2020",-0.237
"Jan. 28, 2020",-0.0845
"Jan. 27, 2020",-0.0349
"Jan. 24, 2020",0.0001
"Jan. 22, 2020",-0.013
"Jan. 21, 2020",-0.0469
"Jan. 17, 2020",-0.0303
"Jan. 16, 2020",-0.0269
"Jan. 15, 2020",0.008
"Jan. 14, 2020",0.0091
"Jan. 13, 2020",-0.0117
"Jan. 9, 2020",-0.051
"Jan. 6, 2020",-0.0423
"Dec. 31, 2019",-0.4848
"Dec. 19, 2019",-0.3003
"Dec. 17, 2019",-0.3024
"Dec. 10, 2019",-0.2884
"Dec. 8, 2019",-0.2884
"Dec. 6, 2019",-0.2953
"Dec. 5, 2019",-0.2942
"Nov. 21, 2019",-0.2994
"Nov. 19, 2019",-0.3042
"Nov. 18, 2019",-0.2989
"Nov. 15, 2019",-0.3054
"Nov. 9, 2019",-0.3059
"Nov. 8, 2019",-0.3019
"Nov. 4, 2019",-0.302
"Nov. 1, 2019",-0.2831
"Oct. 31, 2019",-0.2842
"Oct. 30, 2019",-0.2345
"Oct. 29, 2019",-0.2244
"Oct. 28, 2019",-0.2202
"Oct. 27, 2019",-0.2227
"Oct. 21, 2019",-0.2326
"Oct. 19, 2019",-0.2227
"Oct. 17, 2019",-0.2227
"Oct. 16, 2019",-0.2027
"Oct. 15, 2019",-0.1722
"Oct. 14, 2019",-0.1607
"Oct. 11, 2019",-0.1577
"Oct. 10, 2019",-0.1633
"Oct. 8, 2019",-0.1608
"Oct. 7, 2019",-0.1423
"Oct. 4, 2019",-0.1586
"Sept. 30, 2019",-0.3139
"Sept. 24, 2019",-0.2064
"Sept. 6, 2019",-0.2214
"Sept. 5, 2019",-0.2167
"Aug. 21, 2019",-0.2097
"Aug. 19, 2019",-0.202
"Aug. 16, 2019",-0.2109
"Aug. 15, 2019",-0.2065
"Aug. 13, 2019",-0.2028
"Aug. 9, 2019",-0.1923
"Aug. 6, 2019",-0.1776
"Aug. 5, 2019",-0.1904
"Aug. 2, 2019",-0.1857
"Aug. 1, 2019",-0.1774
"July 31, 2019",-0.1913
"July 29, 2019",-0.1645
"July 23, 2019",-0.1494
"July 22, 2019",-0.1463
"July 17, 2019",-0.1226
"July 16, 2019",-0.1379
"July 15, 2019",-0.1351
"July 12, 2019",-0.1321
"July 11, 2019",-0.1038
"July 10, 2019",-0.1095
"July 8, 2019",-0.1083
"July 5, 2019",-0.1009
"July 3, 2019",-0.0853
"June 30, 2019",-0.1184
