date,operating_pe_ratio
"March 19, 2020",16.03
"March 18, 2020",15.52
"March 17, 2020",15.77
"March 16, 2020",15.99
"March 13, 2020",17.98
"March 12, 2020",16.91
"March 11, 2020",18.89
"March 10, 2020",20.43
"March 9, 2020",16.98
"March 6, 2020",25.60
"March 5, 2020",28.06
"March 4, 2020",29.35
"March 3, 2020",29.71
"March 2, 2020",29.45
"Feb. 28, 2020",28.93
"Feb. 27, 2020",28.33
"Feb. 26, 2020",28.78
"Feb. 25, 2020",29.55
"Feb. 24, 2020",31.01
"Feb. 21, 2020",33.17
"Feb. 20, 2020",33.33
"Feb. 19, 2020",32.74
"Feb. 18, 2020",31.49
"Feb. 14, 2020",31.07
"Feb. 13, 2020",30.89
"Feb. 12, 2020",30.26
"Feb. 11, 2020",28.92
"Feb. 10, 2020",28.30
"Feb. 7, 2020",28.56
"Feb. 6, 2020",29.37
"Feb. 5, 2020",30.54
"Feb. 4, 2020",29.70
"Feb. 3, 2020",29.06
"Jan. 31, 2020",29.13
"Jan. 30, 2020",30.16
"Jan. 29, 2020",29.78
"Jan. 28, 2020",31.99
"Jan. 27, 2020",32.01
"Jan. 24, 2020",33.17
"Jan. 23, 2020",34.26
"Jan. 22, 2020",34.61
"Jan. 21, 2020",35.27
"Jan. 17, 2020",36.00
"Jan. 16, 2020",36.21
"Jan. 15, 2020",36.09
"Jan. 14, 2020",36.08
"Jan. 13, 2020",35.69
"Jan. 10, 2020",35.28
"Jan. 9, 2020",35.58
"Jan. 8, 2020",35.29
"Jan. 7, 2020",36.53
"Jan. 6, 2020",36.49
"Jan. 3, 2020",35.97
"Jan. 2, 2020",34.87
"Dec. 31, 2019",34.41
"Dec. 30, 2019",28.30
"Dec. 27, 2019",28.43
"Dec. 26, 2019",28.85
"Dec. 24, 2019",28.76
"Dec. 23, 2019",28.61
"Dec. 20, 2019",27.74
"Dec. 19, 2019",27.24
"Dec. 18, 2019",27.83
"Dec. 17, 2019",27.66
"Dec. 16, 2019",27.63
"Dec. 13, 2019",26.66
"Dec. 12, 2019",27.11
"Dec. 11, 2019",26.35
"Dec. 10, 2019",26.41
"Dec. 9, 2019",26.41
"Dec. 6, 2019",26.63
"Dec. 5, 2019",26.07
"Dec. 4, 2019",26.19
"Dec. 3, 2019",25.58
"Dec. 2, 2019",26.17
"Nov. 29, 2019",26.56
"Nov. 27, 2019",27.00
"Nov. 26, 2019",27.19
"Nov. 25, 2019",27.70
"Nov. 22, 2019",27.53
"Nov. 21, 2019",28.62
"Nov. 20, 2019",28.72
"Nov. 19, 2019",28.32
"Nov. 18, 2019",28.57
"Nov. 15, 2019",29.10
"Nov. 14, 2019",29.02
"Nov. 13, 2019",29.50
"Nov. 12, 2019",30.72
"Nov. 11, 2019",31.14
"Nov. 8, 2019",30.73
"Nov. 7, 2019",30.26
"Nov. 6, 2019",29.37
"Nov. 5, 2019",29.81
"Nov. 4, 2019",29.62
"Nov. 1, 2019",29.48
"Oct. 31, 2019",28.12
"Oct. 30, 2019",27.70
"Oct. 29, 2019",29.00
"Oct. 28, 2019",28.48
"Oct. 25, 2019",28.57
"Oct. 24, 2019",28.60
"Oct. 23, 2019",28.50
"Oct. 22, 2019",28.89
"Oct. 21, 2019",28.19
"Oct. 18, 2019",27.78
"Oct. 17, 2019",27.87
"Oct. 16, 2019",27.90
"Oct. 15, 2019",28.29
"Oct. 14, 2019",28.74
"Oct. 11, 2019",28.56
"Oct. 10, 2019",28.19
"Oct. 9, 2019",27.53
"Oct. 8, 2019",26.57
"Oct. 7, 2019",26.82
"Oct. 4, 2019",26.69
"Oct. 3, 2019",26.43
"Oct. 2, 2019",25.37
"Oct. 1, 2019",25.93
"Sept. 30, 2019",25.87
"Sept. 27, 2019",22.83
"Sept. 26, 2019",23.42
"Sept. 25, 2019",24.12
"Sept. 24, 2019",24.42
"Sept. 23, 2019",24.88
"Sept. 20, 2019",24.94
"Sept. 19, 2019",24.90
"Sept. 18, 2019",25.41
"Sept. 17, 2019",25.75
"Sept. 16, 2019",26.69
"Sept. 13, 2019",24.01
"Sept. 12, 2019",24.11
"Sept. 11, 2019",24.66
"Sept. 10, 2019",24.00
"Sept. 9, 2019",24.33
"Sept. 6, 2019",24.32
"Sept. 5, 2019",24.68
"Sept. 4, 2019",24.70
"Sept. 3, 2019",24.03
"Aug. 30, 2019",23.90
"Aug. 29, 2019",23.63
"Aug. 28, 2019",23.33
"Aug. 27, 2019",22.67
"Aug. 26, 2019",22.75
"Aug. 23, 2019",22.62
"Aug. 22, 2019",24.28
"Aug. 21, 2019",24.62
"Aug. 20, 2019",23.77
"Aug. 19, 2019",23.98
"Aug. 16, 2019",22.72
"Aug. 15, 2019",22.64
"Aug. 14, 2019",22.54
"Aug. 13, 2019",23.55
"Aug. 12, 2019",23.08
"Aug. 9, 2019",23.02
"Aug. 8, 2019",22.92
"Aug. 7, 2019",22.03
"Aug. 6, 2019",21.83
"Aug. 5, 2019",22.34
"Aug. 2, 2019",23.52
"Aug. 1, 2019",24.17
"July 31, 2019",24.62
"July 30, 2019",23.54
"July 29, 2019",22.78
"July 26, 2019",22.72
"July 25, 2019",22.71
"July 24, 2019",23.01
"July 23, 2019",22.88
"July 22, 2019",22.94
"July 19, 2019",23.02
"July 18, 2019",22.73
"July 17, 2019",22.65
"July 16, 2019",23.43
"July 15, 2019",23.61
"July 12, 2019",23.97
"July 11, 2019",23.73
"July 10, 2019",23.99
"July 9, 2019",23.56
"July 8, 2019",23.43
"July 5, 2019",23.93
"July 3, 2019",23.70
"July 2, 2019",23.79
"July 1, 2019",24.41
"June 30, 2019",
"June 28, 2019",27.86
"June 27, 2019",28.17
"June 26, 2019",28.65
"June 25, 2019",27.25
"June 24, 2019",26.99
"June 21, 2019",26.82
"June 20, 2019",26.87
"June 19, 2019",25.82
"June 18, 2019",25.73
"June 17, 2019",25.35
"June 14, 2019",25.09
"June 13, 2019",25.55
"June 12, 2019",24.85
"June 11, 2019",25.41
"June 10, 2019",25.10
"June 7, 2019",24.78
"June 6, 2019",24.33
"June 5, 2019",23.74
"June 4, 2019",24.47
"June 3, 2019",23.98
"May 31, 2019",24.48
"May 30, 2019",25.32
"May 29, 2019",25.65
"May 28, 2019",25.93
"May 24, 2019",26.06
"May 23, 2019",25.86
"May 22, 2019",28.08
"May 21, 2019",29.12
"May 20, 2019",28.60
"May 17, 2019",28.78
"May 16, 2019",29.07
"May 15, 2019",28.50
"May 14, 2019",28.12
"May 13, 2019",27.56
"May 10, 2019",27.86
"May 9, 2019",27.72
"May 8, 2019",27.80
"May 7, 2019",27.30
"May 6, 2019",27.52
"May 3, 2019",27.71
"May 2, 2019",27.14
"May 1, 2019",27.65
"April 30, 2019",28.10
"April 29, 2019",28.01
"April 26, 2019",27.98
"April 25, 2019",28.12
"April 24, 2019",28.85
"April 23, 2019",29.56
"April 22, 2019",29.74
"April 18, 2019",28.86
"April 17, 2019",28.89
"April 16, 2019",29.06
"April 15, 2019",28.72
"April 12, 2019",28.96
"April 11, 2019",27.73
