date,tobin_q
"Dec. 31, 2019",0.8412
"Sept. 30, 2019",0.8265
"June 30, 2019",0.7692
"March 31, 2019",0.7415
"Dec. 31, 2018",0.71
"Sept. 30, 2018",0.6712
"June 30, 2018",0.6754
"March 31, 2018",0.6644
"Dec. 31, 2017",0.6585
"Sept. 30, 2017",0.6182
"June 30, 2017",0.6245
"March 31, 2017",0.6187
"Dec. 31, 2016",0.5913
"Sept. 30, 2016",0.5597
"June 30, 2016",0.6067
"March 31, 2016",0.5988
"Dec. 31, 2015",0.5449
"Sept. 30, 2015",0.5329
"June 30, 2015",0.533
"March 31, 2015",0.5572
"Dec. 31, 2014",0.593
"Sept. 30, 2014",0.5773
"June 30, 2014",0.6015
"March 31, 2014",0.5447
"Dec. 31, 2013",0.5427
"Sept. 30, 2013",0.5422
"June 30, 2013",0.5757
"March 31, 2013",0.5507
"Dec. 31, 2012",0.5481
"Sept. 30, 2012",0.5753
"June 30, 2012",0.5826
"March 31, 2012",0.5732
"Dec. 31, 2011",0.5959
"Sept. 30, 2011",0.5598
"June 30, 2011",0.5753
"March 31, 2011",0.5725
"Dec. 31, 2010",0.5794
"Sept. 30, 2010",0.6001
"June 30, 2010",0.6064
"March 31, 2010",0.6524
"Dec. 31, 2009",0.6614
"Sept. 30, 2009",0.6764
"June 30, 2009",0.6704
"March 31, 2009",0.6092
"Dec. 31, 2008",0.6969
"Sept. 30, 2008",0.7295
"June 30, 2008",0.9436
"March 31, 2008",0.9013
"Dec. 31, 2007",0.9636
"Sept. 30, 2007",0.89
"June 30, 2007",0.9013
"March 31, 2007",0.9321
"Dec. 31, 2006",0.8684
"Sept. 30, 2006",0.7928
"June 30, 2006",0.7518
"March 31, 2006",0.7458
"Dec. 31, 2005",0.7313
"Sept. 30, 2005",0.777
"June 30, 2005",0.8106
"March 31, 2005",0.7733
"Dec. 31, 2004",0.7521
"Sept. 30, 2004",0.7089
"June 30, 2004",0.682
"March 31, 2004",0.7141
"Dec. 31, 2003",0.7038
"Sept. 30, 2003",0.6812
"June 30, 2003",0.6627
"March 31, 2003",0.6691
"Dec. 31, 2002",0.6462
"Sept. 30, 2002",0.6377
"June 30, 2002",0.6789
"March 31, 2002",0.6932
"Dec. 31, 2001",0.6431
"Sept. 30, 2001",0.619
"June 30, 2001",0.6583
"March 31, 2001",0.6487
"Dec. 31, 2000",0.6642
"Sept. 30, 2000",0.6198
"June 30, 2000",0.5356
"March 31, 2000",0.4836
"Dec. 31, 1999",0.5435
"Sept. 30, 1999",0.533
"June 30, 1999",0.5658
"March 31, 1999",0.5278
"Dec. 31, 1998",0.5755
"Sept. 30, 1998",0.6242
"June 30, 1998",0.6147
"March 31, 1998",0.6344
"Dec. 31, 1997",0.6262
"Sept. 30, 1997",0.5894
"June 30, 1997",0.5999
"March 31, 1997",0.5716
"Dec. 31, 1996",0.6118
"Sept. 30, 1996",0.6152
"June 30, 1996",0.6507
"March 31, 1996",0.6519
"Dec. 31, 1995",0.6368
"Sept. 30, 1995",0.5861
"June 30, 1995",0.5835
"March 31, 1995",0.5686
"Dec. 31, 1994",0.5692
"Sept. 30, 1994",0.5745
"June 30, 1994",0.6005
"March 31, 1994",0.6868
"Dec. 31, 1993",0.7136
"Sept. 30, 1993",0.6441
"June 30, 1993",0.6253
"March 31, 1993",0.6193
