date,price_target_upside
"Oct. 21, 2019",-0.81%
"Oct. 18, 2019",-1.32%
"Oct. 17, 2019",-0.59%
"Oct. 16, 2019",0.47%
"Oct. 15, 2019",0.90%
"Oct. 14, 2019",-0.02%
"Oct. 11, 2019",-1.20%
"Oct. 10, 2019",-2.37%
"Oct. 9, 2019",-2.59%
"Oct. 8, 2019",-2.23%
"Oct. 7, 2019",-2.37%
"Oct. 4, 2019",-3.17%
"Oct. 3, 2019",-1.29%
"Oct. 2, 2019",-1.25%
"Oct. 1, 2019",-2.53%
"Sept. 30, 2019",-3.82%
"Sept. 27, 2019",-4.43%
"Sept. 26, 2019",-4.47%
"Sept. 25, 2019",-3.92%
"Sept. 24, 2019",-4.10%
"Sept. 23, 2019",-2.88%
"Sept. 20, 2019",-2.53%
"Sept. 19, 2019",-2.42%
"Sept. 18, 2019",-2.05%
"Sept. 17, 2019",-2.30%
"Sept. 16, 2019",-1.50%
"Sept. 13, 2019",-1.49%
"Sept. 12, 2019",-1.66%
"Sept. 11, 2019",-0.81%
"Sept. 10, 2019",-0.22%
"Sept. 9, 2019",-0.52%
"Sept. 6, 2019",-2.35%
"Sept. 5, 2019",-3.21%
"Sept. 4, 2019",-4.11%
"Sept. 3, 2019",-3.78%
"Aug. 30, 2019",-2.20%
"Aug. 29, 2019",-2.36%
"Aug. 28, 2019",-1.75%
"Aug. 27, 2019",-1.93%
"Aug. 26, 2019",-1.64%
"Aug. 23, 2019",-0.12%
"Aug. 22, 2019",-1.44%
"Aug. 21, 2019",-1.76%
"Aug. 20, 2019",-0.62%
"Aug. 19, 2019",-0.24%
"Aug. 16, 2019",-0.50%
"Aug. 15, 2019",-0.32%
"Aug. 14, 2019",1.54%
"Aug. 13, 2019",0.77%
"Aug. 12, 2019",0.80%
"Aug. 9, 2019",1.13%
"Aug. 8, 2019",1.50%
"Aug. 7, 2019",1.73%
"Aug. 6, 2019",1.13%
"Aug. 5, 2019",2.71%
"Aug. 2, 2019",0.67%
"Aug. 1, 2019",0.45%
"July 31, 2019",1.40%
"July 30, 2019",2.13%
"July 29, 2019",1.10%
"July 26, 2019",2.14%
"July 25, 2019",1.81%
"July 24, 2019",1.19%
"July 23, 2019",1.00%
"July 22, 2019",0.48%
"July 19, 2019",-1.13%
"July 18, 2019",-2.20%
"July 17, 2019",-1.07%
"July 16, 2019",-0.39%
"July 15, 2019",-0.47%
"July 12, 2019",0.03%
"July 11, 2019",-1.19%
"July 10, 2019",-1.40%
"July 9, 2019",-0.99%
"July 8, 2019",-1.12%
"July 5, 2019",-1.09%
"July 3, 2019",-1.28%
"July 2, 2019",-0.47%
"July 1, 2019",1.18%
"June 28, 2019",0.27%
"June 27, 2019",1.52%
"June 26, 2019",1.97%
"June 25, 2019",-0.37%
"June 24, 2019",-0.81%
"June 21, 2019",-1.46%
"June 20, 2019",-0.68%
"June 19, 2019",-0.15%
"June 18, 2019",1.01%
"June 17, 2019",0.55%
"June 14, 2019",0.28%
"June 13, 2019",1.06%
"June 12, 2019",0.77%
"June 11, 2019",2.60%
"June 10, 2019",2.24%
"June 7, 2019",1.48%
"June 6, 2019",0.81%
"June 5, 2019",1.55%
"June 4, 2019",4.47%
"June 3, 2019",3.33%
"May 31, 2019",4.34%
"May 30, 2019",5.33%
"May 29, 2019",5.88%
"May 28, 2019",4.49%
"May 24, 2019",2.31%
"May 23, 2019",1.94%
"May 22, 2019",2.83%
"May 21, 2019",3.69%
"May 20, 2019",3.40%
"May 17, 2019",3.46%
"May 16, 2019",4.51%
"May 15, 2019",5.12%
"May 14, 2019",4.90%
"May 13, 2019",3.85%
"May 10, 2019",5.14%
"May 9, 2019",7.46%
"May 8, 2019",7.55%
"May 7, 2019",4.68%
"May 6, 2019",5.01%
"May 3, 2019",4.55%
"May 2, 2019",5.00%
"May 1, 2019",4.78%
"April 30, 2019",3.42%
"April 29, 2019",5.49%
"April 26, 2019",5.35%
"April 25, 2019",5.26%
"April 24, 2019",5.89%
"April 23, 2019",6.08%
"April 22, 2019",6.56%
"April 18, 2019",6.76%
"April 17, 2019",6.94%
"April 16, 2019",6.31%
"April 15, 2019",4.45%
"April 12, 2019",4.05%
"April 11, 2019",4.29%
"April 10, 2019",3.80%
"April 9, 2019",3.67%
"April 8, 2019",4.08%
"April 5, 2019",3.74%
"April 4, 2019",4.69%
"April 3, 2019",4.20%
"April 2, 2019",4.11%
"April 1, 2019",3.86%
"March 29, 2019",2.48%
"March 28, 2019",2.44%
"March 27, 2019",1.47%
"March 26, 2019",0.90%
"March 25, 2019",1.62%
"March 22, 2019",1.31%
"March 21, 2019",1.44%
"March 20, 2019",2.93%
"March 19, 2019",3.09%
"March 18, 2019",1.66%
"March 15, 2019",1.48%
"March 14, 2019",1.18%
"March 13, 2019",0.98%
"March 12, 2019",0.84%
"March 11, 2019",1.84%
"March 8, 2019",2.00%
"March 7, 2019",2.40%
"March 6, 2019",2.45%
"March 5, 2019",2.36%
"March 4, 2019",1.84%
"March 1, 2019",1.17%
"Feb. 28, 2019",1.09%
"Feb. 27, 2019",2.04%
"Feb. 26, 2019",1.37%
"Feb. 25, 2019",1.64%
"Feb. 22, 2019",1.29%
"Feb. 21, 2019",3.05%
"Feb. 20, 2019",0.87%
"Feb. 19, 2019",2.13%
"Feb. 15, 2019",2.35%
"Feb. 14, 2019",2.54%
"Feb. 13, 2019",2.92%
"Feb. 12, 2019",0.88%
"Feb. 11, 2019",0.96%
"Feb. 8, 2019",0.71%
"Feb. 7, 2019",1.33%
"Feb. 6, 2019",2.14%
"Feb. 5, 2019",2.55%
"Feb. 4, 2019",2.55%
"Feb. 1, 2019",2.97%
"Jan. 31, 2019",2.55%
"Jan. 30, 2019",5.00%
"Jan. 29, 2019",5.04%
"Jan. 28, 2019",5.15%
"Jan. 25, 2019",4.44%
"Jan. 24, 2019",2.64%
"Jan. 23, 2019",3.53%
"Jan. 22, 2019",4.97%
"Jan. 18, 2019",5.28%
"Jan. 17, 2019",5.16%
"Jan. 16, 2019",4.71%
"Jan. 15, 2019",4.42%
"Jan. 14, 2019",6.80%
"Jan. 11, 2019",5.27%
"Jan. 10, 2019",4.79%
"Jan. 9, 2019",6.09%
"Jan. 8, 2019",5.54%
"Jan. 7, 2019",7.41%
"Jan. 4, 2019",6.54%
"Jan. 3, 2019",7.41%
"Jan. 2, 2019",7.63%
"Dec. 31, 2018",5.04%
"Dec. 28, 2018",5.75%
"Dec. 27, 2018",5.94%
"Dec. 26, 2018",7.07%
"Dec. 24, 2018",8.61%
"Dec. 21, 2018",3.91%
"Dec. 20, 2018",3.22%
"Dec. 19, 2018",3.82%
"Dec. 18, 2018",3.52%
"Dec. 17, 2018",3.89%
"Dec. 14, 2018",0.42%
"Dec. 13, 2018",-0.89%
"Dec. 12, 2018",0.84%
"Dec. 11, 2018",-0.34%
"Dec. 10, 2018",0.15%
"Dec. 7, 2018",0.93%
"Dec. 6, 2018",1.17%
"Dec. 4, 2018",0.34%
"Dec. 3, 2018",1.68%
"Nov. 30, 2018",2.55%
"Nov. 29, 2018",2.66%
"Nov. 28, 2018",2.41%
"Nov. 27, 2018",2.16%
"Nov. 26, 2018",2.67%
"Nov. 23, 2018",3.26%
"Nov. 21, 2018",3.29%
"Nov. 20, 2018",2.12%
"Nov. 19, 2018",1.61%
"Nov. 16, 2018",2.13%
"Nov. 15, 2018",2.54%
"Nov. 14, 2018",3.12%
"Nov. 13, 2018",2.63%
"Nov. 12, 2018",2.61%
"Nov. 9, 2018",3.03%
"Nov. 8, 2018",3.48%
"Nov. 7, 2018",3.28%
"Nov. 6, 2018",3.13%
"Nov. 5, 2018",4.41%
"Nov. 2, 2018",5.58%
"Nov. 1, 2018",5.90%
"Oct. 31, 2018",4.64%
"Oct. 30, 2018",5.91%
"Oct. 29, 2018",4.56%
"Oct. 26, 2018",6.57%
"Oct. 25, 2018",5.20%
"Oct. 24, 2018",2.85%
"Oct. 23, 2018",5.64%
"Oct. 22, 2018",5.37%
"Oct. 19, 2018",4.20%
"Oct. 18, 2018",6.03%
"Oct. 17, 2018",5.93%
"Oct. 16, 2018",5.74%
"Oct. 15, 2018",6.86%
"Oct. 12, 2018",7.52%
"Oct. 11, 2018",7.72%
"Oct. 10, 2018",5.37%
"Oct. 9, 2018",4.77%
"Oct. 8, 2018",4.35%
"Oct. 5, 2018",5.46%
"Oct. 4, 2018",7.49%
"Oct. 3, 2018",8.65%
"Oct. 2, 2018",6.66%
"Oct. 1, 2018",8.22%
"Sept. 28, 2018",7.58%
"Sept. 27, 2018",9.20%
"Sept. 26, 2018",10.36%
"Sept. 25, 2018",8.86%
"Sept. 24, 2018",6.91%
"Sept. 21, 2018",5.71%
"Sept. 20, 2018",5.96%
"Sept. 19, 2018",6.72%
"Sept. 18, 2018",4.14%
"Sept. 17, 2018",3.54%
"Sept. 14, 2018",4.05%
"Sept. 13, 2018",3.49%
"Sept. 12, 2018",3.71%
"Sept. 11, 2018",3.16%
"Sept. 10, 2018",2.01%
"Sept. 7, 2018",2.59%
"Sept. 6, 2018",1.61%
"Sept. 5, 2018",2.29%
"Sept. 4, 2018",3.09%
"Aug. 31, 2018",3.97%
"Aug. 30, 2018",3.06%
"Aug. 29, 2018",4.15%
"Aug. 28, 2018",3.93%
"Aug. 27, 2018",3.36%
"Aug. 24, 2018",1.91%
"Aug. 23, 2018",2.32%
"Aug. 22, 2018",2.66%
"Aug. 21, 2018",1.93%
"Aug. 20, 2018",1.53%
"Aug. 17, 2018",1.42%
"Aug. 16, 2018",1.63%
"Aug. 15, 2018",2.84%
"Aug. 14, 2018",3.04%
"Aug. 13, 2018",3.44%
"Aug. 10, 2018",3.77%
"Aug. 9, 2018",3.84%
"Aug. 8, 2018",4.73%
"Aug. 7, 2018",3.93%
"Aug. 6, 2018",3.47%
"Aug. 3, 2018",3.07%
"Aug. 2, 2018",3.80%
"Aug. 1, 2018",4.54%
"July 31, 2018",5.10%
"July 30, 2018",6.42%
"July 27, 2018",6.05%
"July 26, 2018",6.21%
"July 25, 2018",7.79%
"July 24, 2018",8.16%
"July 23, 2018",7.69%
"July 20, 2018",6.14%
"July 19, 2018",5.49%
"July 18, 2018",5.68%
"July 17, 2018",4.18%
"July 16, 2018",4.04%
"July 13, 2018",3.70%
"July 12, 2018",3.33%
"July 11, 2018",3.29%
"July 10, 2018",4.93%
"July 9, 2018",5.95%
"July 6, 2018",2.85%
"July 5, 2018",3.61%
"July 3, 2018",4.35%
"July 2, 2018",4.28%
"June 29, 2018",4.78%
"June 28, 2018",4.17%
"June 27, 2018",3.56%
"June 26, 2018",4.64%
"June 25, 2018",4.89%
"June 22, 2018",5.87%
"June 21, 2018",5.44%
"June 20, 2018",4.65%
"June 19, 2018",5.01%
"June 18, 2018",7.12%
"June 15, 2018",7.89%
"June 14, 2018",10.00%
"June 13, 2018",10.58%
"June 12, 2018",9.96%
"June 11, 2018",11.31%
"June 8, 2018",10.43%
"June 7, 2018",10.81%
"June 6, 2018",11.21%
"June 5, 2018",9.34%
"June 4, 2018",8.51%
"June 1, 2018",6.06%
"May 31, 2018",4.85%
"May 30, 2018",5.62%
"May 29, 2018",6.55%
"May 25, 2018",6.40%
"May 24, 2018",6.74%
"May 23, 2018",7.74%
"May 22, 2018",10.63%
"May 21, 2018",11.26%
"May 18, 2018",11.42%
"May 17, 2018",11.33%
"May 16, 2018",10.30%
"May 15, 2018",9.48%
"May 14, 2018",8.25%
"May 11, 2018",7.84%
"May 10, 2018",7.69%
"May 9, 2018",8.99%
"May 8, 2018",7.09%
"May 7, 2018",4.27%
"May 4, 2018",3.45%
"May 3, 2018",3.26%
"May 2, 2018",4.19%
"May 1, 2018",4.68%
"April 30, 2018",4.22%
"April 27, 2018",2.99%
"April 26, 2018",4.03%
"April 25, 2018",6.14%
"April 24, 2018",5.24%
"April 23, 2018",6.37%
"April 20, 2018",6.74%
"April 19, 2018",5.35%
"April 18, 2018",5.37%
"April 17, 2018",4.60%
"April 16, 2018",5.03%
"April 13, 2018",6.34%
"April 12, 2018",7.69%
"April 11, 2018",6.18%
"April 10, 2018",6.10%
"April 9, 2018",5.24%
"April 6, 2018",5.47%
"April 5, 2018",4.44%
"April 4, 2018",5.12%
"April 3, 2018",5.19%
"April 2, 2018",5.59%
"March 29, 2018",5.57%
"March 28, 2018",5.27%
"March 27, 2018",4.89%
"March 26, 2018",6.43%
"March 23, 2018",7.52%
"March 22, 2018",6.15%
"March 21, 2018",6.28%
"March 20, 2018",5.60%
"March 19, 2018",5.89%
"March 16, 2018",5.35%
"March 15, 2018",7.18%
"March 14, 2018",7.23%
"March 13, 2018",7.80%
"March 12, 2018",7.60%
"March 9, 2018",8.23%
"March 8, 2018",8.23%
"March 7, 2018",8.17%
"March 6, 2018",6.84%
"March 5, 2018",5.68%
"March 2, 2018",8.48%
"March 1, 2018",9.34%
"Feb. 28, 2018",9.43%
"Feb. 27, 2018",9.11%
"Feb. 26, 2018",7.73%
"Feb. 23, 2018",7.92%
"Feb. 22, 2018",11.82%
"Feb. 21, 2018",12.71%
"Feb. 20, 2018",11.23%
"Feb. 16, 2018",10.84%
"Feb. 15, 2018",11.43%
"Feb. 14, 2018",14.85%
"Feb. 13, 2018",13.21%
"Feb. 12, 2018",14.39%
"Feb. 9, 2018",15.16%
"Feb. 8, 2018",18.53%
"Feb. 7, 2018",17.86%
"Feb. 6, 2018",16.28%
"Feb. 5, 2018",15.26%
"Feb. 2, 2018",12.88%
"Feb. 1, 2018",11.56%
"Jan. 31, 2018",9.06%
"Jan. 30, 2018",10.17%
"Jan. 29, 2018",11.70%
"Jan. 26, 2018",9.62%
"Jan. 25, 2018",9.91%
"Jan. 24, 2018",11.89%
"Jan. 23, 2018",10.51%
"Jan. 22, 2018",11.70%
"Jan. 19, 2018",11.47%
"Jan. 18, 2018",10.32%
"Jan. 17, 2018",9.31%
"Jan. 16, 2018",11.41%
"Jan. 12, 2018",10.63%
"Jan. 11, 2018",9.30%
"Jan. 10, 2018",9.42%
"Jan. 9, 2018",8.54%
"Jan. 8, 2018",7.58%
"Jan. 5, 2018",9.66%
"Jan. 4, 2018",8.82%
"Jan. 3, 2018",7.29%
"Jan. 2, 2018",6.11%
"Dec. 29, 2017",6.80%
"Dec. 28, 2017",7.11%
"Dec. 27, 2017",7.99%
"Dec. 26, 2017",8.80%
"Dec. 22, 2017",8.24%
"Dec. 21, 2017",8.50%
"Dec. 20, 2017",8.39%
"Dec. 19, 2017",7.28%
"Dec. 18, 2017",5.13%
"Dec. 15, 2017",3.73%
"Dec. 14, 2017",5.16%
"Dec. 13, 2017",4.33%
"Dec. 12, 2017",4.23%
"Dec. 11, 2017",2.35%
"Dec. 8, 2017",3.01%
"Dec. 7, 2017",3.43%
"Dec. 6, 2017",3.57%
"Dec. 5, 2017",4.14%
"Dec. 4, 2017",2.61%
"Dec. 1, 2017",1.23%
"Nov. 30, 2017",0.11%
"Nov. 29, 2017",0.49%
"Nov. 28, 2017",0.27%
"Nov. 27, 2017",0.57%
"Nov. 24, 2017",1.41%
"Nov. 22, 2017",1.24%
"Nov. 21, 2017",1.12%
"Nov. 20, 2017",1.08%
"Nov. 17, 2017",0.07%
"Nov. 16, 2017",-0.13%
"Nov. 15, 2017",-0.75%
"Nov. 14, 2017",-1.87%
"Nov. 13, 2017",-0.99%
"Nov. 10, 2017",0.27%
"Nov. 9, 2017",-1.23%
"Nov. 8, 2017",-1.02%
"Nov. 7, 2017",-1.72%
"Nov. 6, 2017",-1.16%
"Nov. 3, 2017",-1.89%
"Nov. 2, 2017",-1.48%
"Nov. 1, 2017",-0.37%
"Oct. 31, 2017",-1.05%
"Oct. 30, 2017",-1.20%
"Oct. 27, 2017",-1.63%
"Oct. 26, 2017",-1.37%
"Oct. 25, 2017",-1.55%
"Oct. 24, 2017",-3.47%
"Oct. 23, 2017",-3.37%
"Oct. 20, 2017",-5.26%
"Oct. 19, 2017",-4.02%
"Oct. 18, 2017",-3.23%
"Oct. 17, 2017",-3.75%
"Oct. 16, 2017",-2.72%
"Oct. 13, 2017",-2.61%
"Oct. 12, 2017",-3.10%
"Oct. 11, 2017",-1.43%
"Oct. 10, 2017",-0.39%
"Oct. 9, 2017",0.60%
"Oct. 6, 2017",0.87%
"Oct. 5, 2017",0.31%
"Oct. 4, 2017",1.18%
"Oct. 3, 2017",4.48%
"Oct. 2, 2017",3.46%
"Sept. 29, 2017",3.54%
"Sept. 28, 2017",3.57%
"Sept. 27, 2017",3.41%
"Sept. 26, 2017",2.00%
"Sept. 25, 2017",1.59%
"Sept. 22, 2017",2.93%
"Sept. 21, 2017",1.33%
"Sept. 20, 2017",1.54%
"Sept. 19, 2017",1.22%
"Sept. 18, 2017",0.80%
"Sept. 15, 2017",0.16%
"Sept. 14, 2017",-0.18%
"Sept. 13, 2017",0.98%
"Sept. 12, 2017",-0.05%
"Sept. 11, 2017",-1.67%
"Sept. 8, 2017",-1.01%
"Sept. 7, 2017",-0.45%
"Sept. 6, 2017",0.17%
"Sept. 5, 2017",-1.16%
"Sept. 1, 2017",-0.50%
"Aug. 31, 2017",-0.45%
"Aug. 30, 2017",-0.71%
"Aug. 29, 2017",-1.30%
"Aug. 28, 2017",-1.29%
"Aug. 25, 2017",-1.30%
"Aug. 24, 2017",-0.22%
"Aug. 23, 2017",-0.45%
"Aug. 22, 2017",0.27%
"Aug. 21, 2017",0.72%
"Aug. 18, 2017",1.25%
"Aug. 17, 2017",1.63%
"Aug. 16, 2017",0.89%
"Aug. 15, 2017",1.60%
"Aug. 14, 2017",2.29%
"Aug. 11, 2017",3.43%
"Aug. 10, 2017",2.57%
"Aug. 9, 2017",2.36%
"Aug. 8, 2017",1.13%
"Aug. 7, 2017",2.33%
"Aug. 4, 2017",1.94%
"Aug. 3, 2017",1.97%
"Aug. 2, 2017",2.41%
"Aug. 1, 2017",1.59%
"July 31, 2017",2.16%
"July 28, 2017",2.79%
"July 27, 2017",2.92%
"July 26, 2017",3.62%
"July 25, 2017",3.92%
"July 24, 2017",3.28%
"July 21, 2017",2.12%
"July 20, 2017",3.06%
"July 19, 2017",3.84%
"July 18, 2017",4.19%
"July 17, 2017",4.24%
"July 14, 2017",4.40%
"July 13, 2017",5.00%
"July 12, 2017",4.13%
"July 11, 2017",4.83%
"July 10, 2017",4.65%
"July 7, 2017",4.07%
"July 6, 2017",4.44%
"July 5, 2017",3.84%
"July 3, 2017",3.14%
"June 30, 2017",2.74%
"June 29, 2017",2.60%
"June 28, 2017",1.34%
"June 27, 2017",0.95%
"June 26, 2017",-1.12%
"June 23, 2017",-0.46%
"June 22, 2017",-0.71%
"June 21, 2017",-0.94%
"June 20, 2017",-1.40%
"June 19, 2017",-1.10%
"June 16, 2017",-1.73%
"June 15, 2017",-1.76%
"June 14, 2017",-1.00%
"June 13, 2017",-0.95%
"June 12, 2017",-0.66%
"June 9, 2017",-0.83%
"June 8, 2017",-0.86%
"June 7, 2017",-2.50%
"June 6, 2017",-2.61%
"June 5, 2017",-2.73%
"June 2, 2017",-2.86%
"June 1, 2017",-2.64%
"May 31, 2017",-1.64%
"May 30, 2017",-0.61%
"May 26, 2017",-0.68%
"May 25, 2017",-0.94%
"May 24, 2017",0.14%
"May 23, 2017",0.74%
"May 22, 2017",1.00%
"May 19, 2017",1.90%
"May 18, 2017",1.79%
"May 17, 2017",2.31%
"May 16, 2017",2.56%
"May 15, 2017",1.67%
"May 12, 2017",1.80%
"May 11, 2017",2.23%
"May 10, 2017",1.83%
"May 9, 2017",2.44%
"May 8, 2017",-0.10%
"May 5, 2017",-0.47%
"May 4, 2017",0.57%
"May 3, 2017",0.73%
"May 2, 2017",0.97%
"May 1, 2017",1.58%
"April 28, 2017",0.81%
"April 27, 2017",0.25%
"April 26, 2017",0.84%
"April 25, 2017",-0.36%
"April 24, 2017",-0.19%
"April 21, 2017",-0.54%
"April 20, 2017",-0.67%
"April 19, 2017",-1.40%
"April 18, 2017",-2.62%
"April 17, 2017",-3.25%
"April 13, 2017",-3.07%
"April 12, 2017",-3.18%
"April 11, 2017",-2.58%
"April 10, 2017",-1.78%
"April 7, 2017",-2.07%
"April 6, 2017",-2.52%
"April 5, 2017",-2.84%
"April 4, 2017",-2.43%
"April 3, 2017",-2.27%
"March 31, 2017",-2.62%
"March 30, 2017",-2.48%
"March 29, 2017",-2.91%
"March 28, 2017",-3.32%
"March 27, 2017",-3.28%
"March 24, 2017",-3.70%
"March 23, 2017",-3.47%
"March 22, 2017",-2.87%
"March 21, 2017",-1.90%
"March 20, 2017",-1.17%
"March 17, 2017",-1.75%
"March 16, 2017",-1.15%
"March 15, 2017",-1.45%
"March 14, 2017",0.31%
"March 13, 2017",0.01%
"March 10, 2017",0.65%
"March 9, 2017",1.28%
"March 8, 2017",0.69%
"March 7, 2017",-1.61%
"March 6, 2017",-1.57%
"March 3, 2017",-2.34%
"March 2, 2017",-2.54%
"March 1, 2017",-2.60%
"Feb. 28, 2017",-3.97%
"Feb. 27, 2017",-2.47%
"Feb. 24, 2017",-2.88%
"Feb. 23, 2017",-2.26%
"Feb. 22, 2017",-0.36%
"Feb. 21, 2017",-0.63%
"Feb. 17, 2017",-0.23%
"Feb. 16, 2017",0.84%
"Feb. 15, 2017",4.11%
"Feb. 14, 2017",4.08%
"Feb. 13, 2017",2.39%
"Feb. 10, 2017",2.86%
"Feb. 9, 2017",3.77%
"Feb. 8, 2017",3.19%
"Feb. 7, 2017",4.24%
"Feb. 6, 2017",2.80%
"Feb. 3, 2017",2.58%
"Feb. 2, 2017",3.13%
"Feb. 1, 2017",4.18%
"Jan. 31, 2017",2.84%
"Jan. 30, 2017",4.34%
"Jan. 27, 2017",4.43%
"Jan. 26, 2017",4.46%
"Jan. 25, 2017",4.39%
"Jan. 24, 2017",4.59%
"Jan. 23, 2017",4.32%
"Jan. 20, 2017",3.60%
"Jan. 19, 2017",3.82%
"Jan. 18, 2017",2.65%
"Jan. 17, 2017",2.05%
"Jan. 13, 2017",2.85%
"Jan. 12, 2017",2.49%
"Jan. 11, 2017",2.67%
"Jan. 10, 2017",3.42%
"Jan. 9, 2017",3.64%
"Jan. 6, 2017",0.27%
"Jan. 5, 2017",0.60%
"Jan. 4, 2017",0.25%
"Jan. 3, 2017",0.69%
"Dec. 30, 2016",-0.04%
"Dec. 29, 2016",-0.08%
"Dec. 28, 2016",2.02%
"Dec. 27, 2016",0.59%
"Dec. 23, 2016",0.76%
"Dec. 22, 2016",0.36%
"Dec. 21, 2016",0.74%
"Dec. 20, 2016",0.29%
"Dec. 19, 2016",0.52%
"Dec. 16, 2016",0.53%
"Dec. 15, 2016",1.61%
"Dec. 14, 2016",2.80%
"Dec. 13, 2016",1.30%
"Dec. 12, 2016",2.96%
"Dec. 9, 2016",3.96%
"Dec. 8, 2016",4.64%
"Dec. 7, 2016",4.59%
"Dec. 6, 2016",6.38%
"Dec. 5, 2016",6.19%
"Dec. 2, 2016",6.35%
"Dec. 1, 2016",7.13%
"Nov. 30, 2016",7.37%
"Nov. 29, 2016",3.35%
"Nov. 28, 2016",4.55%
"Nov. 25, 2016",6.13%
"Nov. 23, 2016",8.33%
"Nov. 22, 2016",7.87%
"Nov. 21, 2016",9.32%
"Nov. 18, 2016",10.27%
"Nov. 17, 2016",9.70%
"Nov. 16, 2016",9.80%
"Nov. 15, 2016",8.98%
"Nov. 14, 2016",9.94%
"Nov. 11, 2016",11.04%
"Nov. 10, 2016",10.29%
"Nov. 9, 2016",8.72%
"Nov. 8, 2016",4.35%
"Nov. 7, 2016",4.67%
"Nov. 4, 2016",5.69%
"Nov. 3, 2016",4.85%
"Nov. 2, 2016",4.81%
"Nov. 1, 2016",4.06%
"Oct. 31, 2016",1.59%
"Oct. 28, 2016",4.18%
"Oct. 27, 2016",4.87%
"Oct. 26, 2016",5.11%
"Oct. 25, 2016",8.51%
"Oct. 24, 2016",7.53%
"Oct. 21, 2016",8.02%
"Oct. 20, 2016",8.08%
"Oct. 19, 2016",8.08%
"Oct. 18, 2016",8.02%
"Oct. 17, 2016",8.68%
"Oct. 14, 2016",9.78%
"Oct. 13, 2016",8.72%
"Oct. 12, 2016",9.93%
"Oct. 11, 2016",11.08%
"Oct. 10, 2016",10.18%
"Oct. 7, 2016",11.32%
"Oct. 6, 2016",10.30%
"Oct. 5, 2016",10.99%
