date,forward_ps_ratio_1y
"March 19, 2020",1.463
"March 18, 2020",1.504
"March 17, 2020",1.734
"March 16, 2020",1.510
"March 13, 2020",1.791
"March 12, 2020",1.769
"March 11, 2020",1.943
"March 10, 2020",2.076
"March 9, 2020",1.988
"March 6, 2020",2.141
"March 5, 2020",2.195
"March 4, 2020",2.211
"March 3, 2020",2.099
"March 2, 2020",2.138
"Feb. 28, 2020",2.014
"Feb. 27, 2020",2.081
"Feb. 26, 2020",2.164
"Feb. 25, 2020",2.175
"Feb. 24, 2020",2.235
"Feb. 21, 2020",2.238
"Feb. 20, 2020",2.264
"Feb. 19, 2020",2.292
"Feb. 18, 2020",2.321
"Feb. 14, 2020",2.310
"Feb. 13, 2020",2.295
"Feb. 12, 2020",2.266
"Feb. 11, 2020",2.289
"Feb. 10, 2020",2.289
"Feb. 7, 2020",2.272
"Feb. 6, 2020",2.263
"Feb. 5, 2020",2.249
"Feb. 4, 2020",2.249
"Feb. 3, 2020",2.277
"Jan. 31, 2020",2.265
"Jan. 30, 2020",2.262
"Jan. 29, 2020",2.242
"Jan. 28, 2020",2.232
"Jan. 27, 2020",2.225
"Jan. 24, 2020",2.245
"Jan. 23, 2020",2.232
"Jan. 22, 2020",2.196
"Jan. 21, 2020",2.187
"Jan. 17, 2020",2.169
"Jan. 16, 2020",2.146
"Jan. 15, 2020",2.125
"Jan. 14, 2020",2.088
"Jan. 13, 2020",2.087
"Jan. 10, 2020",2.071
"Jan. 9, 2020",2.065
"Jan. 8, 2020",2.043
"Jan. 7, 2020",2.046
"Jan. 6, 2020",2.046
"Jan. 3, 2020",2.039
"Jan. 2, 2020",2.025
"Dec. 31, 2019",2.057
"Dec. 30, 2019",2.086
"Dec. 27, 2019",2.096
"Dec. 26, 2019",2.090
"Dec. 24, 2019",2.089
"Dec. 23, 2019",2.073
"Dec. 20, 2019",2.101
"Dec. 19, 2019",2.090
"Dec. 18, 2019",2.092
"Dec. 17, 2019",2.078
"Dec. 16, 2019",2.083
"Dec. 13, 2019",2.069
"Dec. 12, 2019",2.045
"Dec. 11, 2019",2.067
"Dec. 10, 2019",2.058
"Dec. 9, 2019",2.067
"Dec. 6, 2019",2.065
"Dec. 5, 2019",2.071
"Dec. 4, 2019",2.065
"Dec. 3, 2019",2.045
"Dec. 2, 2019",2.028
"Nov. 29, 2019",2.035
"Nov. 27, 2019",2.045
"Nov. 26, 2019",2.037
"Nov. 25, 2019",2.018
"Nov. 22, 2019",2.024
"Nov. 21, 2019",2.027
"Nov. 20, 2019",2.047
"Nov. 19, 2019",2.032
"Nov. 18, 2019",2.044
"Nov. 15, 2019",2.041
"Nov. 14, 2019",2.044
"Nov. 13, 2019",2.055
"Nov. 12, 2019",2.009
"Nov. 11, 2019",1.995
"Nov. 8, 2019",2.009
"Nov. 7, 2019",2.006
"Nov. 6, 2019",2.035
"Nov. 5, 2019",2.039
"Nov. 4, 2019",2.074
"Nov. 1, 2019",2.092
"Oct. 31, 2019",2.124
"Oct. 30, 2019",2.126
"Oct. 29, 2019",2.082
"Oct. 28, 2019",2.065
"Oct. 25, 2019",2.103
"Oct. 24, 2019",2.120
"Oct. 23, 2019",2.110
"Oct. 22, 2019",2.088
"Oct. 21, 2019",2.081
"Oct. 18, 2019",2.066
"Oct. 17, 2019",2.051
"Oct. 16, 2019",2.029
"Oct. 15, 2019",2.020
"Oct. 14, 2019",2.039
"Oct. 11, 2019",2.050
"Oct. 10, 2019",2.060
"Oct. 9, 2019",2.064
"Oct. 8, 2019",2.057
"Oct. 7, 2019",2.060
"Oct. 4, 2019",2.077
"Oct. 3, 2019",2.037
"Oct. 2, 2019",2.036
"Oct. 1, 2019",2.051
"Sept. 30, 2019",2.052
"Sept. 27, 2019",2.052
"Sept. 26, 2019",2.053
"Sept. 25, 2019",2.041
"Sept. 24, 2019",2.045
"Sept. 23, 2019",2.019
"Sept. 20, 2019",2.012
"Sept. 19, 2019",2.010
"Sept. 18, 2019",2.002
"Sept. 17, 2019",1.999
"Sept. 16, 2019",1.983
"Sept. 13, 2019",1.982
"Sept. 12, 2019",1.989
"Sept. 11, 2019",1.972
"Sept. 10, 2019",1.960
"Sept. 9, 2019",1.966
"Sept. 6, 2019",1.983
"Sept. 5, 2019",2.000
"Sept. 4, 2019",2.018
"Sept. 3, 2019",2.011
"Aug. 30, 2019",1.971
"Aug. 29, 2019",1.974
"Aug. 28, 2019",1.962
"Aug. 27, 2019",1.958
"Aug. 26, 2019",1.948
"Aug. 23, 2019",1.918
"Aug. 22, 2019",1.944
"Aug. 21, 2019",1.950
"Aug. 20, 2019",1.925
"Aug. 19, 2019",1.917
"Aug. 16, 2019",1.907
"Aug. 15, 2019",1.904
"Aug. 14, 2019",1.869
"Aug. 13, 2019",1.883
"Aug. 12, 2019",1.882
"Aug. 9, 2019",1.876
"Aug. 8, 2019",1.869
"Aug. 7, 2019",1.850
"Aug. 6, 2019",1.861
"Aug. 5, 2019",1.832
"Aug. 2, 2019",1.864
"Aug. 1, 2019",1.868
"July 31, 2019",1.844
"July 30, 2019",1.813
"July 29, 2019",1.831
"July 26, 2019",1.810
"July 25, 2019",1.815
"July 24, 2019",1.826
"July 23, 2019",1.830
"July 22, 2019",1.839
"July 19, 2019",1.843
"July 18, 2019",1.863
"July 17, 2019",1.842
"July 16, 2019",1.830
"July 15, 2019",1.830
"July 12, 2019",1.813
"July 11, 2019",1.823
"July 10, 2019",1.827
"July 9, 2019",1.819
"July 8, 2019",1.821
"July 5, 2019",1.821
"July 3, 2019",1.824
"July 2, 2019",1.810
"July 1, 2019",1.78
"June 30, 2019",
"June 28, 2019",1.793
"June 27, 2019",1.771
"June 26, 2019",1.763
"June 25, 2019",1.799
"June 24, 2019",1.807
"June 21, 2019",1.816
"June 20, 2019",1.802
"June 19, 2019",1.786
"June 18, 2019",1.765
"June 17, 2019",1.773
"June 14, 2019",1.778
"June 13, 2019",1.760
"June 12, 2019",1.765
"June 11, 2019",1.734
"June 10, 2019",1.740
"June 7, 2019",1.753
"June 6, 2019",1.759
"June 5, 2019",1.746
"June 4, 2019",1.698
"June 3, 2019",1.708
"May 31, 2019",1.691
"May 30, 2019",1.675
"May 29, 2019",1.596
"May 28, 2019",1.617
"May 24, 2019",1.651
"May 23, 2019",1.657
"May 22, 2019",1.643
"May 21, 2019",1.629
"May 20, 2019",1.634
"May 17, 2019",1.633
"May 16, 2019",1.617
"May 15, 2019",1.606
"May 14, 2019",1.610
"May 13, 2019",1.626
"May 10, 2019",1.607
"May 9, 2019",1.573
"May 8, 2019",1.572
"May 7, 2019",1.610
"May 6, 2019",1.605
"May 3, 2019",1.612
"May 2, 2019",1.605
"May 1, 2019",1.600
"April 30, 2019",1.616
"April 29, 2019",1.585
"April 26, 2019",1.587
"April 25, 2019",1.588
"April 24, 2019",1.579
"April 23, 2019",1.573
"April 22, 2019",1.562
"April 18, 2019",1.559
"April 17, 2019",1.550
"April 16, 2019",1.558
"April 15, 2019",1.586
"April 12, 2019",1.589
"April 11, 2019",1.585
"April 10, 2019",1.578
"April 9, 2019",1.580
"April 8, 2019",1.574
"April 5, 2019",1.576
"April 4, 2019",1.561
"April 3, 2019",1.569
"April 2, 2019",1.570
"April 1, 2019",1.574
"March 31, 2019",
"March 29, 2019",1.600
