date,operating_earning_yield
"Oct. 28, 2019",6.30%
"Oct. 25, 2019",6.19%
"Oct. 24, 2019",6.14%
"Oct. 23, 2019",6.17%
"Oct. 22, 2019",6.23%
"Oct. 21, 2019",6.25%
"Oct. 18, 2019",6.30%
"Oct. 17, 2019",6.34%
"Oct. 16, 2019",6.41%
"Oct. 15, 2019",6.44%
"Oct. 14, 2019",6.38%
"Oct. 11, 2019",6.35%
"Oct. 10, 2019",6.32%
"Oct. 9, 2019",6.30%
"Oct. 8, 2019",6.33%
"Oct. 7, 2019",6.32%
"Oct. 4, 2019",6.26%
"Oct. 3, 2019",6.39%
"Oct. 2, 2019",6.39%
"Oct. 1, 2019",6.34%
"Sept. 30, 2019",6.34%
"Sept. 27, 2019",5.16%
"Sept. 26, 2019",5.16%
"Sept. 25, 2019",5.19%
"Sept. 24, 2019",5.18%
"Sept. 23, 2019",5.24%
"Sept. 20, 2019",5.26%
"Sept. 19, 2019",5.27%
"Sept. 18, 2019",5.29%
"Sept. 17, 2019",5.30%
"Sept. 16, 2019",5.34%
"Sept. 13, 2019",5.34%
"Sept. 12, 2019",5.32%
"Sept. 11, 2019",5.37%
"Sept. 10, 2019",5.40%
"Sept. 9, 2019",5.38%
"Sept. 6, 2019",5.34%
"Sept. 5, 2019",5.29%
"Sept. 4, 2019",5.24%
"Sept. 3, 2019",5.26%
"Aug. 30, 2019",5.37%
"Aug. 29, 2019",5.36%
"Aug. 28, 2019",5.40%
"Aug. 27, 2019",5.41%
"Aug. 26, 2019",5.43%
"Aug. 23, 2019",5.52%
"Aug. 22, 2019",5.45%
"Aug. 21, 2019",5.43%
"Aug. 20, 2019",5.50%
"Aug. 19, 2019",5.52%
"Aug. 16, 2019",5.55%
"Aug. 15, 2019",5.56%
"Aug. 14, 2019",5.66%
"Aug. 13, 2019",5.62%
"Aug. 12, 2019",5.62%
"Aug. 9, 2019",5.64%
"Aug. 8, 2019",5.66%
"Aug. 7, 2019",5.72%
"Aug. 6, 2019",5.69%
"Aug. 5, 2019",5.78%
"Aug. 2, 2019",5.68%
"Aug. 1, 2019",5.67%
"July 31, 2019",5.74%
"July 30, 2019",5.84%
"July 29, 2019",5.78%
"July 26, 2019",5.85%
"July 25, 2019",5.83%
"July 24, 2019",5.79%
"July 23, 2019",5.78%
"July 22, 2019",5.75%
"July 19, 2019",5.74%
"July 18, 2019",5.68%
"July 17, 2019",5.74%
"July 16, 2019",5.78%
"July 15, 2019",5.78%
"July 12, 2019",5.84%
"July 11, 2019",5.80%
"July 10, 2019",5.79%
"July 9, 2019",5.82%
"July 8, 2019",5.81%
"July 5, 2019",5.81%
"July 3, 2019",5.80%
"July 2, 2019",5.85%
"July 1, 2019",5.94%
"June 30, 2019",
"June 28, 2019",4.96%
"June 27, 2019",5.02%
"June 26, 2019",5.05%
"June 25, 2019",4.95%
"June 24, 2019",4.93%
"June 21, 2019",4.90%
"June 20, 2019",4.94%
"June 19, 2019",4.98%
"June 18, 2019",5.04%
"June 17, 2019",5.02%
"June 14, 2019",5.00%
"June 13, 2019",5.06%
"June 12, 2019",5.04%
"June 11, 2019",5.13%
"June 10, 2019",5.11%
"June 7, 2019",5.08%
"June 6, 2019",5.06%
"June 5, 2019",5.09%
"June 4, 2019",5.24%
"June 3, 2019",5.21%
"May 31, 2019",5.26%
"May 30, 2019",5.31%
"May 29, 2019",5.34%
"May 28, 2019",5.27%
"May 24, 2019",5.16%
"May 23, 2019",5.14%
"May 22, 2019",5.19%
"May 21, 2019",5.23%
"May 20, 2019",5.21%
"May 17, 2019",5.22%
"May 16, 2019",5.27%
"May 15, 2019",5.30%
"May 14, 2019",5.29%
"May 13, 2019",5.24%
"May 10, 2019",5.30%
"May 9, 2019",5.42%
"May 8, 2019",5.42%
"May 7, 2019",5.29%
"May 6, 2019",5.31%
"May 3, 2019",5.29%
"May 2, 2019",5.31%
"May 1, 2019",5.33%
"April 30, 2019",5.27%
"April 29, 2019",5.38%
"April 26, 2019",5.37%
"April 25, 2019",5.36%
"April 24, 2019",5.40%
"April 23, 2019",5.42%
"April 22, 2019",5.45%
"April 18, 2019",5.46%
"April 17, 2019",5.50%
"April 16, 2019",5.47%
"April 15, 2019",5.37%
"April 12, 2019",5.36%
"April 11, 2019",5.37%
"April 10, 2019",5.40%
"April 9, 2019",5.39%
"April 8, 2019",5.41%
"April 5, 2019",5.41%
"April 4, 2019",5.46%
"April 3, 2019",5.43%
"April 2, 2019",5.43%
"April 1, 2019",5.41%
"March 31, 2019",
"March 29, 2019",5.71%
"March 28, 2019",5.75%
"March 27, 2019",5.69%
"March 26, 2019",5.66%
"March 25, 2019",5.70%
"March 22, 2019",5.68%
"March 21, 2019",5.75%
"March 20, 2019",5.84%
"March 19, 2019",5.86%
"March 18, 2019",5.78%
"March 15, 2019",5.77%
"March 14, 2019",5.75%
"March 13, 2019",5.75%
"March 12, 2019",5.76%
"March 11, 2019",5.81%
"March 8, 2019",5.91%
"March 7, 2019",5.93%
"March 6, 2019",5.93%
"March 5, 2019",5.93%
"March 4, 2019",5.90%
"March 1, 2019",5.86%
"Feb. 28, 2019",5.85%
"Feb. 27, 2019",5.91%
"Feb. 26, 2019",5.89%
"Feb. 25, 2019",5.91%
"Feb. 22, 2019",5.89%
"Feb. 21, 2019",5.99%
"Feb. 20, 2019",5.99%
"Feb. 19, 2019",6.07%
"Feb. 15, 2019",6.08%
"Feb. 14, 2019",6.09%
"Feb. 13, 2019",6.11%
"Feb. 12, 2019",6.01%
"Feb. 11, 2019",6.03%
"Feb. 8, 2019",6.01%
"Feb. 7, 2019",6.05%
"Feb. 6, 2019",6.10%
"Feb. 5, 2019",6.12%
"Feb. 4, 2019",6.12%
"Feb. 1, 2019",6.15%
"Jan. 31, 2019",6.12%
"Jan. 30, 2019",6.27%
"Jan. 29, 2019",6.31%
"Jan. 28, 2019",6.31%
"Jan. 25, 2019",6.27%
"Jan. 24, 2019",6.16%
"Jan. 23, 2019",6.22%
"Jan. 22, 2019",6.30%
"Jan. 18, 2019",6.33%
"Jan. 17, 2019",6.35%
"Jan. 16, 2019",6.32%
"Jan. 15, 2019",6.30%
"Jan. 14, 2019",6.45%
"Jan. 11, 2019",6.36%
"Jan. 10, 2019",6.31%
"Jan. 9, 2019",6.39%
"Jan. 8, 2019",6.36%
"Jan. 7, 2019",6.47%
"Jan. 4, 2019",6.44%
"Jan. 3, 2019",6.49%
"Jan. 2, 2019",6.50%
"Dec. 31, 2018",6.35%
"Dec. 28, 2018",8.76%
"Dec. 27, 2018",8.77%
"Dec. 26, 2018",8.86%
"Dec. 24, 2018",8.99%
"Dec. 21, 2018",8.63%
"Dec. 20, 2018",8.57%
"Dec. 19, 2018",8.62%
"Dec. 18, 2018",8.59%
"Dec. 17, 2018",8.63%
"Dec. 14, 2018",8.34%
"Dec. 13, 2018",8.27%
"Dec. 12, 2018",8.42%
"Dec. 11, 2018",8.35%
"Dec. 10, 2018",8.40%
"Dec. 7, 2018",8.46%
"Dec. 6, 2018",8.48%
"Dec. 4, 2018",8.41%
"Dec. 3, 2018",8.52%
"Nov. 30, 2018",8.60%
"Nov. 29, 2018",8.72%
"Nov. 28, 2018",8.70%
"Nov. 27, 2018",8.67%
"Nov. 26, 2018",8.72%
"Nov. 23, 2018",8.77%
"Nov. 21, 2018",8.77%
"Nov. 20, 2018",8.67%
"Nov. 19, 2018",8.63%
"Nov. 16, 2018",8.67%
"Nov. 15, 2018",8.71%
"Nov. 14, 2018",8.76%
"Nov. 13, 2018",8.71%
"Nov. 12, 2018",8.71%
"Nov. 9, 2018",8.75%
"Nov. 8, 2018",8.79%
"Nov. 7, 2018",8.77%
"Nov. 6, 2018",8.76%
"Nov. 5, 2018",8.87%
"Nov. 2, 2018",8.99%
"Nov. 1, 2018",9.02%
"Oct. 31, 2018",8.92%
"Oct. 30, 2018",9.02%
"Oct. 29, 2018",8.91%
"Oct. 26, 2018",9.08%
"Oct. 25, 2018",8.96%
"Oct. 24, 2018",8.76%
"Oct. 23, 2018",9.00%
"Oct. 22, 2018",8.98%
"Oct. 19, 2018",8.90%
"Oct. 18, 2018",9.06%
"Oct. 17, 2018",9.06%
"Oct. 16, 2018",9.05%
"Oct. 15, 2018",9.14%
"Oct. 12, 2018",9.20%
"Oct. 11, 2018",9.22%
"Oct. 10, 2018",9.02%
"Oct. 9, 2018",8.97%
"Oct. 8, 2018",8.95%
"Oct. 5, 2018",9.04%
"Oct. 4, 2018",9.22%
"Oct. 3, 2018",9.32%
"Oct. 2, 2018",9.15%
"Oct. 1, 2018",9.28%
"Sept. 30, 2018",
"Sept. 28, 2018",11.63%
"Sept. 27, 2018",11.81%
"Sept. 26, 2018",11.93%
"Sept. 25, 2018",11.77%
"Sept. 24, 2018",11.56%
"Sept. 21, 2018",11.43%
"Sept. 20, 2018",11.44%
"Sept. 19, 2018",11.53%
"Sept. 18, 2018",11.25%
"Sept. 17, 2018",11.18%
"Sept. 14, 2018",11.27%
"Sept. 13, 2018",11.21%
"Sept. 12, 2018",11.23%
"Sept. 11, 2018",11.17%
"Sept. 10, 2018",11.08%
"Sept. 7, 2018",11.14%
"Sept. 6, 2018",11.04%
"Sept. 5, 2018",11.11%
"Sept. 4, 2018",11.20%
"Aug. 31, 2018",11.29%
"Aug. 30, 2018",11.19%
"Aug. 29, 2018",11.31%
"Aug. 28, 2018",11.29%
"Aug. 27, 2018",11.25%
"Aug. 24, 2018",11.09%
"Aug. 23, 2018",11.15%
"Aug. 22, 2018",11.20%
"Aug. 21, 2018",11.12%
"Aug. 20, 2018",11.08%
"Aug. 17, 2018",11.06%
"Aug. 16, 2018",11.09%
"Aug. 15, 2018",11.22%
"Aug. 14, 2018",11.24%
"Aug. 13, 2018",11.28%
"Aug. 10, 2018",11.32%
"Aug. 9, 2018",11.33%
"Aug. 8, 2018",11.42%
"Aug. 7, 2018",11.34%
"Aug. 6, 2018",11.31%
"Aug. 3, 2018",11.27%
"Aug. 2, 2018",11.41%
"Aug. 1, 2018",11.54%
"July 31, 2018",11.61%
"July 30, 2018",11.76%
"July 27, 2018",11.72%
"July 26, 2018",11.74%
"July 25, 2018",11.91%
"July 24, 2018",11.95%
"July 23, 2018",11.89%
"July 20, 2018",11.72%
"July 19, 2018",11.65%
"July 18, 2018",11.72%
"July 17, 2018",11.55%
"July 16, 2018",11.54%
"July 13, 2018",11.53%
"July 12, 2018",11.49%
"July 11, 2018",11.48%
"July 10, 2018",11.66%
"July 9, 2018",11.78%
"July 6, 2018",11.43%
"July 5, 2018",11.52%
"July 3, 2018",11.60%
"July 2, 2018",11.59%
"June 30, 2018",
"June 29, 2018",13.11%
"June 28, 2018",13.03%
"June 27, 2018",12.96%
"June 26, 2018",13.09%
"June 25, 2018",13.07%
"June 22, 2018",13.20%
"June 21, 2018",13.26%
"June 20, 2018",13.20%
"June 19, 2018",13.24%
"June 18, 2018",13.51%
"June 15, 2018",13.54%
"June 14, 2018",13.81%
"June 13, 2018",13.88%
"June 12, 2018",13.76%
"June 11, 2018",13.93%
"June 8, 2018",13.77%
"June 7, 2018",13.82%
"June 6, 2018",13.86%
"June 5, 2018",13.63%
"June 4, 2018",13.53%
"June 1, 2018",13.22%
"May 31, 2018",13.09%
"May 30, 2018",13.19%
"May 29, 2018",13.30%
"May 25, 2018",13.28%
"May 24, 2018",13.32%
"May 23, 2018",13.45%
"May 22, 2018",13.81%
"May 21, 2018",13.89%
"May 18, 2018",13.91%
"May 17, 2018",13.89%
"May 16, 2018",13.76%
"May 15, 2018",13.66%
"May 14, 2018",13.48%
"May 11, 2018",13.43%
"May 10, 2018",13.41%
"May 9, 2018",13.57%
"May 8, 2018",13.34%
"May 7, 2018",12.99%
"May 4, 2018",12.88%
"May 3, 2018",12.86%
"May 2, 2018",12.98%
"May 1, 2018",13.04%
"April 30, 2018",12.98%
"April 27, 2018",12.90%
"April 26, 2018",13.03%
"April 25, 2018",13.34%
"April 24, 2018",13.22%
"April 23, 2018",13.36%
"April 20, 2018",13.41%
"April 19, 2018",13.24%
"April 18, 2018",13.31%
"April 17, 2018",13.21%
"April 16, 2018",13.30%
"April 13, 2018",13.47%
"April 12, 2018",13.69%
"April 11, 2018",13.50%
"April 10, 2018",13.49%
"April 9, 2018",13.41%
"April 6, 2018",13.41%
"April 5, 2018",13.28%
"April 4, 2018",13.37%
"April 3, 2018",13.37%
"April 2, 2018",13.42%
"March 31, 2018",
"March 29, 2018",13.35%
"March 28, 2018",13.31%
"March 27, 2018",13.26%
"March 26, 2018",13.46%
"March 23, 2018",13.60%
"March 22, 2018",13.42%
"March 21, 2018",13.44%
"March 20, 2018",13.35%
"March 19, 2018",13.39%
"March 16, 2018",13.33%
"March 15, 2018",13.56%
"March 14, 2018",13.57%
"March 13, 2018",13.64%
"March 12, 2018",13.62%
"March 9, 2018",13.70%
"March 8, 2018",13.72%
"March 7, 2018",13.70%
"March 6, 2018",13.53%
"March 5, 2018",13.39%
"March 2, 2018",13.74%
"March 1, 2018",13.86%
"Feb. 28, 2018",13.87%
"Feb. 27, 2018",13.83%
"Feb. 26, 2018",13.67%
"Feb. 23, 2018",13.53%
"Feb. 22, 2018",14.02%
"Feb. 21, 2018",14.13%
"Feb. 20, 2018",13.94%
"Feb. 16, 2018",13.71%
"Feb. 15, 2018",13.78%
"Feb. 14, 2018",14.22%
"Feb. 13, 2018",14.01%
"Feb. 12, 2018",14.09%
"Feb. 9, 2018",14.19%
"Feb. 8, 2018",14.60%
"Feb. 7, 2018",14.45%
"Feb. 6, 2018",14.26%
"Feb. 5, 2018",14.13%
"Feb. 2, 2018",13.84%
"Feb. 1, 2018",13.64%
"Jan. 31, 2018",13.36%
"Jan. 30, 2018",13.50%
"Jan. 29, 2018",13.69%
"Jan. 26, 2018",13.43%
"Jan. 25, 2018",13.47%
"Jan. 24, 2018",13.71%
"Jan. 23, 2018",13.54%
"Jan. 22, 2018",13.69%
"Jan. 19, 2018",13.66%
"Jan. 18, 2018",13.52%
"Jan. 17, 2018",13.40%
"Jan. 16, 2018",13.54%
"Jan. 12, 2018",13.44%
"Jan. 11, 2018",13.28%
"Jan. 10, 2018",13.23%
"Jan. 9, 2018",13.13%
"Jan. 8, 2018",13.01%
"Jan. 5, 2018",13.16%
"Jan. 4, 2018",13.06%
"Jan. 3, 2018",12.87%
"Jan. 2, 2018",12.73%
"Dec. 31, 2017",
"Dec. 29, 2017",12.32%
"Dec. 28, 2017",12.35%
"Dec. 27, 2017",12.45%
"Dec. 26, 2017",12.54%
"Dec. 22, 2017",12.48%
"Dec. 21, 2017",12.51%
"Dec. 20, 2017",12.50%
"Dec. 19, 2017",12.37%
"Dec. 18, 2017",12.12%
"Dec. 15, 2017",11.96%
"Dec. 14, 2017",12.13%
"Dec. 13, 2017",12.03%
"Dec. 12, 2017",12.04%
"Dec. 11, 2017",11.85%
"Dec. 8, 2017",11.93%
"Dec. 7, 2017",11.98%
"Dec. 6, 2017",11.99%
"Dec. 5, 2017",12.06%
"Dec. 4, 2017",11.88%
"Dec. 1, 2017",11.72%
"Nov. 30, 2017",11.59%
"Nov. 29, 2017",11.63%
"Nov. 28, 2017",11.61%
"Nov. 27, 2017",11.64%
"Nov. 24, 2017",11.74%
"Nov. 22, 2017",11.72%
"Nov. 21, 2017",11.71%
"Nov. 20, 2017",11.70%
"Nov. 17, 2017",11.59%
"Nov. 16, 2017",11.67%
"Nov. 15, 2017",11.60%
"Nov. 14, 2017",11.47%
"Nov. 13, 2017",11.57%
"Nov. 10, 2017",11.77%
"Nov. 9, 2017",11.60%
"Nov. 8, 2017",11.62%
"Nov. 7, 2017",11.54%
"Nov. 6, 2017",11.61%
"Nov. 3, 2017",11.52%
"Nov. 2, 2017",11.57%
"Nov. 1, 2017",11.70%
"Oct. 31, 2017",11.62%
"Oct. 30, 2017",11.60%
"Oct. 27, 2017",11.55%
"Oct. 26, 2017",11.63%
"Oct. 25, 2017",11.61%
"Oct. 24, 2017",11.66%
"Oct. 23, 2017",11.76%
"Oct. 20, 2017",11.70%
"Oct. 19, 2017",11.74%
"Oct. 18, 2017",11.84%
"Oct. 17, 2017",11.85%
"Oct. 16, 2017",12.02%
"Oct. 13, 2017",12.18%
"Oct. 12, 2017",12.25%
"Oct. 11, 2017",12.47%
"Oct. 10, 2017",12.59%
"Oct. 9, 2017",12.71%
"Oct. 6, 2017",12.74%
"Oct. 5, 2017",12.67%
"Oct. 4, 2017",12.78%
"Oct. 3, 2017",13.24%
"Oct. 2, 2017",13.12%
"Sept. 30, 2017",
"Sept. 29, 2017",13.25%
"Sept. 28, 2017",13.25%
"Sept. 27, 2017",13.23%
"Sept. 26, 2017",13.06%
"Sept. 25, 2017",13.01%
"Sept. 22, 2017",13.18%
"Sept. 21, 2017",12.98%
"Sept. 20, 2017",13.00%
"Sept. 19, 2017",12.96%
"Sept. 18, 2017",12.91%
"Sept. 15, 2017",12.83%
"Sept. 14, 2017",12.78%
"Sept. 13, 2017",12.93%
"Sept. 12, 2017",12.80%
"Sept. 11, 2017",12.59%
"Sept. 8, 2017",12.68%
"Sept. 7, 2017",12.77%
"Sept. 6, 2017",12.85%
"Sept. 5, 2017",12.68%
"Sept. 1, 2017",12.76%
"Aug. 31, 2017",12.78%
"Aug. 30, 2017",12.74%
"Aug. 29, 2017",12.67%
"Aug. 28, 2017",12.67%
"Aug. 25, 2017",12.67%
"Aug. 24, 2017",12.81%
"Aug. 23, 2017",12.78%
"Aug. 22, 2017",12.87%
"Aug. 21, 2017",12.93%
"Aug. 18, 2017",13.00%
"Aug. 17, 2017",13.05%
"Aug. 16, 2017",12.95%
"Aug. 15, 2017",13.04%
"Aug. 14, 2017",13.13%
"Aug. 11, 2017",13.28%
"Aug. 10, 2017",13.17%
"Aug. 9, 2017",13.17%
"Aug. 8, 2017",13.05%
"Aug. 7, 2017",13.21%
"Aug. 4, 2017",13.16%
"Aug. 3, 2017",13.16%
"Aug. 2, 2017",13.22%
"Aug. 1, 2017",13.11%
"July 31, 2017",13.19%
"July 28, 2017",13.27%
"July 27, 2017",13.29%
"July 26, 2017",13.38%
"July 25, 2017",13.41%
"July 24, 2017",13.26%
"July 21, 2017",13.11%
"July 20, 2017",13.23%
"July 19, 2017",13.33%
"July 18, 2017",13.38%
"July 17, 2017",13.38%
"July 14, 2017",13.40%
"July 13, 2017",13.48%
"July 12, 2017",13.37%
"July 11, 2017",13.46%
"July 10, 2017",13.43%
"July 7, 2017",13.35%
"July 6, 2017",13.40%
"July 5, 2017",13.32%
"July 3, 2017",13.23%
"June 30, 2017",13.18%
"June 29, 2017",13.80%
"June 28, 2017",13.63%
"June 27, 2017",13.58%
"June 26, 2017",13.30%
"June 23, 2017",13.43%
"June 22, 2017",13.40%
"June 21, 2017",13.37%
"June 20, 2017",13.31%
"June 19, 2017",13.35%
"June 16, 2017",13.26%
"June 15, 2017",13.26%
"June 14, 2017",13.36%
"June 13, 2017",13.37%
"June 12, 2017",13.41%
"June 9, 2017",13.38%
"June 8, 2017",13.38%
"June 7, 2017",13.19%
"June 6, 2017",13.26%
"June 5, 2017",13.24%
"June 2, 2017",13.22%
"June 1, 2017",13.28%
"May 31, 2017",13.42%
"May 30, 2017",13.56%
"May 26, 2017",13.66%
"May 25, 2017",13.63%
"May 24, 2017",13.78%
"May 23, 2017",13.86%
"May 22, 2017",13.90%
"May 19, 2017",14.02%
"May 18, 2017",14.00%
"May 17, 2017",14.08%
"May 16, 2017",14.12%
"May 15, 2017",14.00%
"May 12, 2017",14.02%
"May 11, 2017",14.08%
"May 10, 2017",14.02%
"May 9, 2017",14.10%
"May 8, 2017",13.76%
"May 5, 2017",13.72%
"May 4, 2017",13.86%
"May 3, 2017",13.88%
"May 2, 2017",13.91%
"May 1, 2017",14.00%
"April 28, 2017",13.91%
"April 27, 2017",13.84%
"April 26, 2017",13.96%
"April 25, 2017",13.83%
"April 24, 2017",13.88%
"April 21, 2017",13.89%
"April 20, 2017",14.00%
"April 19, 2017",13.90%
"April 18, 2017",13.80%
"April 17, 2017",13.76%
"April 13, 2017",13.78%
"April 12, 2017",13.77%
"April 11, 2017",13.85%
"April 10, 2017",13.99%
"April 7, 2017",13.97%
"April 6, 2017",13.98%
"April 5, 2017",13.94%
"April 4, 2017",14.00%
"April 3, 2017",14.02%
"March 31, 2017",13.97%
"March 30, 2017",14.85%
"March 29, 2017",14.78%
"March 28, 2017",14.72%
"March 27, 2017",14.73%
"March 24, 2017",14.66%
"March 23, 2017",14.70%
"March 22, 2017",14.72%
"March 21, 2017",14.87%
"March 20, 2017",14.98%
"March 17, 2017",14.93%
"March 16, 2017",15.03%
"March 15, 2017",14.98%
"March 14, 2017",15.25%
"March 13, 2017",15.20%
"March 10, 2017",15.30%
"March 9, 2017",15.40%
"March 8, 2017",15.37%
"March 7, 2017",15.02%
"March 6, 2017",15.02%
"March 3, 2017",14.94%
"March 2, 2017",14.91%
"March 1, 2017",14.90%
"Feb. 28, 2017",14.69%
"Feb. 27, 2017",14.92%
"Feb. 24, 2017",14.86%
"Feb. 23, 2017",14.99%
"Feb. 22, 2017",15.28%
"Feb. 21, 2017",15.24%
"Feb. 17, 2017",15.31%
"Feb. 16, 2017",15.48%
"Feb. 15, 2017",15.91%
"Feb. 14, 2017",15.91%
"Feb. 13, 2017",15.65%
"Feb. 10, 2017",15.72%
"Feb. 9, 2017",15.86%
"Feb. 8, 2017",15.77%
"Feb. 7, 2017",15.93%
"Feb. 6, 2017",15.71%
"Feb. 3, 2017",15.68%
"Feb. 2, 2017",15.76%
"Feb. 1, 2017",15.92%
"Jan. 31, 2017",15.72%
"Jan. 30, 2017",15.95%
"Jan. 27, 2017",15.96%
"Jan. 26, 2017",15.97%
"Jan. 25, 2017",15.96%
"Jan. 24, 2017",15.99%
"Jan. 23, 2017",15.93%
"Jan. 20, 2017",15.82%
"Jan. 19, 2017",15.84%
"Jan. 18, 2017",15.67%
"Jan. 17, 2017",15.61%
"Jan. 13, 2017",15.73%
"Jan. 12, 2017",15.68%
"Jan. 11, 2017",15.71%
"Jan. 10, 2017",15.81%
"Jan. 9, 2017",15.84%
"Jan. 6, 2017",15.38%
"Jan. 5, 2017",15.43%
"Jan. 4, 2017",15.37%
"Jan. 3, 2017",15.44%
"Dec. 31, 2016",
"Dec. 30, 2016",13.67%
"Dec. 29, 2016",13.67%
"Dec. 28, 2016",13.95%
"Dec. 27, 2016",13.76%
"Dec. 23, 2016",13.78%
"Dec. 22, 2016",13.73%
"Dec. 21, 2016",13.78%
"Dec. 20, 2016",13.72%
"Dec. 19, 2016",13.73%
"Dec. 16, 2016",13.73%
"Dec. 15, 2016",13.88%
"Dec. 14, 2016",14.01%
"Dec. 13, 2016",13.81%
"Dec. 12, 2016",14.04%
"Dec. 9, 2016",14.19%
"Dec. 8, 2016",14.27%
"Dec. 7, 2016",14.26%
"Dec. 6, 2016",14.50%
"Dec. 5, 2016",14.48%
"Dec. 2, 2016",14.50%
"Dec. 1, 2016",14.58%
"Nov. 30, 2016",14.61%
"Nov. 29, 2016",14.07%
"Nov. 28, 2016",14.23%
"Nov. 25, 2016",14.45%
"Nov. 23, 2016",14.75%
"Nov. 22, 2016",14.68%
"Nov. 21, 2016",14.68%
"Nov. 18, 2016",14.81%
"Nov. 17, 2016",14.73%
"Nov. 16, 2016",14.75%
"Nov. 15, 2016",14.64%
"Nov. 14, 2016",14.76%
"Nov. 11, 2016",14.90%
"Nov. 10, 2016",14.80%
"Nov. 9, 2016",14.59%
"Nov. 8, 2016",14.00%
"Nov. 7, 2016",14.05%
"Nov. 4, 2016",14.18%
"Nov. 3, 2016",14.07%
"Nov. 2, 2016",14.06%
"Nov. 1, 2016",13.96%
"Oct. 31, 2016",13.63%
"Oct. 28, 2016",13.88%
"Oct. 27, 2016",13.97%
"Oct. 26, 2016",13.90%
"Oct. 25, 2016",13.86%
"Oct. 24, 2016",13.56%
"Oct. 21, 2016",13.54%
"Oct. 20, 2016",13.48%
"Oct. 19, 2016",13.41%
"Oct. 18, 2016",13.40%
"Oct. 17, 2016",13.46%
"Oct. 14, 2016",13.54%
"Oct. 13, 2016",13.41%
"Oct. 12, 2016",13.56%
"Oct. 11, 2016",13.70%
"Oct. 10, 2016",13.59%
"Oct. 7, 2016",13.73%
"Oct. 6, 2016",13.61%
"Oct. 5, 2016",13.69%
"Oct. 4, 2016",13.57%
"Oct. 3, 2016",13.26%
"Sept. 30, 2016",13.09%
"Sept. 29, 2016",12.18%
"Sept. 28, 2016",11.94%
"Sept. 27, 2016",11.84%
