date,ev_ebit
"March 19, 2020",19.78
"March 18, 2020",20.04
"March 17, 2020",21.48
"March 16, 2020",20.07
"March 13, 2020",21.84
"March 12, 2020",21.70
"March 11, 2020",22.79
"March 10, 2020",23.63
"March 9, 2020",23.20
"March 6, 2020",24.17
"March 5, 2020",24.52
"March 4, 2020",24.62
"March 3, 2020",23.91
"March 2, 2020",24.15
"Feb. 28, 2020",23.37
"Feb. 27, 2020",23.79
"Feb. 26, 2020",24.32
"Feb. 25, 2020",24.39
"Feb. 24, 2020",24.77
"Feb. 21, 2020",24.79
"Feb. 20, 2020",24.95
"Feb. 19, 2020",25.13
"Feb. 18, 2020",25.32
"Feb. 14, 2020",25.24
"Feb. 13, 2020",25.15
"Feb. 12, 2020",24.96
"Feb. 11, 2020",25.11
"Feb. 10, 2020",25.11
"Feb. 7, 2020",25.01
"Feb. 6, 2020",24.95
"Feb. 5, 2020",24.86
"Feb. 4, 2020",24.86
"Feb. 3, 2020",25.03
"Jan. 31, 2020",24.96
"Jan. 30, 2020",24.94
"Jan. 29, 2020",24.81
"Jan. 28, 2020",24.75
"Jan. 27, 2020",24.70
"Jan. 24, 2020",24.83
"Jan. 23, 2020",24.75
"Jan. 22, 2020",24.52
"Jan. 21, 2020",24.47
"Jan. 17, 2020",24.35
"Jan. 16, 2020",24.20
"Jan. 15, 2020",24.07
"Jan. 14, 2020",23.84
"Jan. 13, 2020",23.83
"Jan. 10, 2020",23.73
"Jan. 9, 2020",23.69
"Jan. 8, 2020",23.55
"Jan. 7, 2020",23.57
"Jan. 6, 2020",23.57
"Jan. 3, 2020",23.53
"Jan. 2, 2020",23.44
"Dec. 31, 2019",23.64
"Dec. 30, 2019",38.46
"Dec. 27, 2019",38.57
"Dec. 26, 2019",38.50
"Dec. 24, 2019",38.49
"Dec. 23, 2019",38.33
"Dec. 20, 2019",38.62
"Dec. 19, 2019",38.50
"Dec. 18, 2019",38.53
"Dec. 17, 2019",38.38
"Dec. 16, 2019",38.43
"Dec. 13, 2019",38.28
"Dec. 12, 2019",38.03
"Dec. 11, 2019",38.26
"Dec. 10, 2019",38.17
"Dec. 9, 2019",38.26
"Dec. 6, 2019",38.24
"Dec. 5, 2019",38.30
"Dec. 4, 2019",38.25
"Dec. 3, 2019",38.03
"Dec. 2, 2019",37.86
"Nov. 29, 2019",37.94
"Nov. 27, 2019",38.03
"Nov. 26, 2019",37.95
"Nov. 25, 2019",37.75
"Nov. 22, 2019",37.82
"Nov. 21, 2019",37.85
"Nov. 20, 2019",38.06
"Nov. 19, 2019",37.90
"Nov. 18, 2019",38.03
"Nov. 15, 2019",37.99
"Nov. 14, 2019",38.03
"Nov. 13, 2019",38.14
"Nov. 12, 2019",37.66
"Nov. 11, 2019",37.52
"Nov. 8, 2019",37.67
"Nov. 7, 2019",37.64
"Nov. 6, 2019",37.93
"Nov. 5, 2019",37.97
"Nov. 4, 2019",38.34
"Nov. 1, 2019",38.53
"Oct. 31, 2019",38.86
"Oct. 30, 2019",38.87
"Oct. 29, 2019",38.42
"Oct. 28, 2019",38.25
"Oct. 25, 2019",38.64
"Oct. 24, 2019",38.82
"Oct. 23, 2019",38.71
"Oct. 22, 2019",38.48
"Oct. 21, 2019",38.41
"Oct. 18, 2019",38.25
"Oct. 17, 2019",38.10
"Oct. 16, 2019",37.87
"Oct. 15, 2019",37.78
"Oct. 14, 2019",37.97
"Oct. 11, 2019",38.09
"Oct. 10, 2019",38.19
"Oct. 9, 2019",38.24
"Oct. 8, 2019",38.16
"Oct. 7, 2019",38.19
"Oct. 4, 2019",38.37
"Oct. 3, 2019",37.95
"Oct. 2, 2019",37.95
"Oct. 1, 2019",38.10
"Sept. 30, 2019",38.11
"Sept. 27, 2019",43.96
"Sept. 26, 2019",43.97
"Sept. 25, 2019",43.83
"Sept. 24, 2019",43.88
"Sept. 23, 2019",43.57
"Sept. 20, 2019",43.48
"Sept. 19, 2019",43.46
"Sept. 18, 2019",43.37
"Sept. 17, 2019",43.33
"Sept. 16, 2019",43.13
"Sept. 13, 2019",43.13
"Sept. 12, 2019",43.21
"Sept. 11, 2019",43.00
"Sept. 10, 2019",42.86
"Sept. 9, 2019",42.93
"Sept. 6, 2019",43.14
"Sept. 5, 2019",43.33
"Sept. 4, 2019",43.56
"Sept. 3, 2019",43.48
"Aug. 30, 2019",42.99
"Aug. 29, 2019",43.02
"Aug. 28, 2019",42.88
"Aug. 27, 2019",42.83
"Aug. 26, 2019",42.71
"Aug. 23, 2019",42.36
"Aug. 22, 2019",42.67
"Aug. 21, 2019",42.74
"Aug. 20, 2019",42.44
"Aug. 19, 2019",42.35
"Aug. 16, 2019",42.22
"Aug. 15, 2019",42.18
"Aug. 14, 2019",41.76
"Aug. 13, 2019",41.93
"Aug. 12, 2019",41.93
"Aug. 9, 2019",41.85
"Aug. 8, 2019",41.77
"Aug. 7, 2019",41.54
"Aug. 6, 2019",41.67
"Aug. 5, 2019",41.32
"Aug. 2, 2019",41.70
"Aug. 1, 2019",41.75
"July 31, 2019",41.47
"July 30, 2019",41.09
"July 29, 2019",41.32
"July 26, 2019",41.05
"July 25, 2019",41.12
"July 24, 2019",41.26
"July 23, 2019",41.30
"July 22, 2019",41.41
"July 19, 2019",41.45
"July 18, 2019",41.69
"July 17, 2019",41.44
"July 16, 2019",41.30
"July 15, 2019",41.29
"July 12, 2019",41.09
"July 11, 2019",41.21
"July 10, 2019",41.26
