date,market_cap
"April 10, 2017",13.61B
"April 7, 2017",13.63B
"April 6, 2017",13.62B
"April 5, 2017",13.66B
"April 4, 2017",13.60B
"April 3, 2017",13.58B
"March 31, 2017",13.63B
"March 30, 2017",13.66B
"March 29, 2017",13.73B
"March 28, 2017",13.78B
"March 27, 2017",13.78B
"March 24, 2017",13.84B
"March 23, 2017",13.81B
"March 22, 2017",13.79B
"March 21, 2017",13.65B
"March 20, 2017",13.55B
"March 17, 2017",13.59B
"March 16, 2017",13.50B
"March 15, 2017",13.54B
"March 14, 2017",13.31B
"March 13, 2017",13.35B
"March 10, 2017",13.26B
"March 9, 2017",13.18B
"March 8, 2017",13.20B
"March 7, 2017",13.51B
"March 6, 2017",13.45B
"March 3, 2017",13.52B
"March 2, 2017",13.55B
"March 1, 2017",13.56B
"Feb. 28, 2017",13.75B
"Feb. 27, 2017",13.54B
"Feb. 24, 2017",13.60B
"Feb. 23, 2017",13.48B
"Feb. 22, 2017",13.22B
"Feb. 21, 2017",13.26B
"Feb. 17, 2017",13.19B
"Feb. 16, 2017",13.05B
"Feb. 15, 2017",12.70B
"Feb. 14, 2017",12.70B
"Feb. 13, 2017",12.91B
"Feb. 10, 2017",12.85B
"Feb. 9, 2017",12.74B
"Feb. 8, 2017",12.81B
"Feb. 7, 2017",12.68B
"Feb. 6, 2017",12.86B
"Feb. 3, 2017",12.88B
"Feb. 2, 2017",12.82B
"Feb. 1, 2017",12.69B
"Jan. 31, 2017",12.85B
"Jan. 30, 2017",12.65B
"Jan. 27, 2017",12.64B
"Jan. 26, 2017",12.63B
"Jan. 25, 2017",12.64B
"Jan. 24, 2017",12.62B
"Jan. 23, 2017",12.66B
"Jan. 20, 2017",12.75B
"Jan. 19, 2017",12.73B
"Jan. 18, 2017",12.88B
"Jan. 17, 2017",12.92B
"Jan. 13, 2017",12.82B
"Jan. 12, 2017",12.87B
"Jan. 11, 2017",12.84B
"Jan. 10, 2017",12.76B
"Jan. 9, 2017",12.73B
"Jan. 6, 2017",13.12B
"Jan. 5, 2017",13.08B
"Jan. 4, 2017",13.12B
"Jan. 3, 2017",13.07B
"Dec. 30, 2016",13.16B
"Dec. 29, 2016",13.17B
"Dec. 28, 2016",12.90B
"Dec. 27, 2016",13.08B
"Dec. 23, 2016",13.06B
"Dec. 22, 2016",13.11B
"Dec. 21, 2016",13.06B
"Dec. 20, 2016",13.12B
"Dec. 19, 2016",13.11B
"Dec. 16, 2016",13.11B
"Dec. 15, 2016",12.97B
"Dec. 14, 2016",12.84B
"Dec. 13, 2016",13.03B
"Dec. 12, 2016",12.82B
"Dec. 9, 2016",12.68B
"Dec. 8, 2016",12.61B
"Dec. 7, 2016",12.62B
"Dec. 6, 2016",12.41B
"Dec. 5, 2016",12.43B
"Dec. 2, 2016",12.41B
"Dec. 1, 2016",12.34B
"Nov. 30, 2016",12.31B
"Nov. 29, 2016",12.79B
"Nov. 28, 2016",12.64B
"Nov. 25, 2016",12.45B
"Nov. 23, 2016",12.20B
"Nov. 22, 2016",12.25B
"Nov. 21, 2016",12.26B
"Nov. 18, 2016",12.15B
"Nov. 17, 2016",12.21B
"Nov. 16, 2016",12.20B
"Nov. 15, 2016",12.29B
"Nov. 14, 2016",12.19B
"Nov. 11, 2016",12.08B
"Nov. 10, 2016",12.16B
"Nov. 9, 2016",12.33B
"Nov. 8, 2016",12.85B
"Nov. 7, 2016",12.81B
"Nov. 4, 2016",12.69B
"Nov. 3, 2016",12.79B
"Nov. 2, 2016",12.79B
"Nov. 1, 2016",12.88B
"Oct. 31, 2016",13.20B
"Oct. 28, 2016",12.96B
"Oct. 27, 2016",12.88B
"Oct. 26, 2016",12.95B
"Oct. 25, 2016",12.98B
"Oct. 24, 2016",13.27B
"Oct. 21, 2016",13.29B
"Oct. 20, 2016",13.35B
"Oct. 19, 2016",13.41B
"Oct. 18, 2016",13.42B
"Oct. 17, 2016",13.37B
"Oct. 14, 2016",13.28B
"Oct. 13, 2016",13.41B
"Oct. 12, 2016",13.27B
"Oct. 11, 2016",13.13B
"Oct. 10, 2016",13.24B
"Oct. 7, 2016",13.10B
"Oct. 6, 2016",13.22B
"Oct. 5, 2016",13.14B
"Oct. 4, 2016",13.26B
"Oct. 3, 2016",13.57B
"Sept. 30, 2016",13.74B
"Sept. 29, 2016",13.84B
"Sept. 28, 2016",14.13B
"Sept. 27, 2016",14.25B
"Sept. 26, 2016",14.49B
"Sept. 23, 2016",14.57B
"Sept. 22, 2016",14.63B
"Sept. 21, 2016",14.49B
"Sept. 20, 2016",14.18B
"Sept. 19, 2016",14.16B
