date,ev_revenues
"March 19, 2020",3.329
"March 18, 2020",3.372
"March 17, 2020",3.615
"March 16, 2020",3.378
"March 13, 2020",3.676
"March 12, 2020",3.652
"March 11, 2020",3.835
"March 10, 2020",3.976
"March 9, 2020",3.905
"March 6, 2020",4.068
"March 5, 2020",4.126
"March 4, 2020",4.143
"March 3, 2020",4.024
"March 2, 2020",4.065
"Feb. 28, 2020",3.932
"Feb. 27, 2020",4.004
"Feb. 26, 2020",4.093
"Feb. 25, 2020",4.105
"Feb. 24, 2020",4.168
"Feb. 21, 2020",4.172
"Feb. 20, 2020",4.199
"Feb. 19, 2020",4.230
"Feb. 18, 2020",4.260
"Feb. 14, 2020",4.249
"Feb. 13, 2020",4.232
"Feb. 12, 2020",4.201
"Feb. 11, 2020",4.226
"Feb. 10, 2020",4.226
"Feb. 7, 2020",4.208
"Feb. 6, 2020",4.199
"Feb. 5, 2020",4.183
"Feb. 4, 2020",4.183
"Feb. 3, 2020",4.213
"Jan. 31, 2020",4.201
"Jan. 30, 2020",4.197
"Jan. 29, 2020",4.176
"Jan. 28, 2020",4.166
"Jan. 27, 2020",4.158
"Jan. 24, 2020",4.179
"Jan. 23, 2020",4.165
"Jan. 22, 2020",4.127
"Jan. 21, 2020",4.118
"Jan. 17, 2020",4.098
"Jan. 16, 2020",4.073
"Jan. 15, 2020",4.051
"Jan. 14, 2020",4.012
"Jan. 13, 2020",4.011
"Jan. 10, 2020",3.994
"Jan. 9, 2020",3.988
"Jan. 8, 2020",3.964
"Jan. 7, 2020",3.967
"Jan. 6, 2020",3.967
"Jan. 3, 2020",3.960
"Jan. 2, 2020",3.945
"Dec. 31, 2019",3.979
"Dec. 30, 2019",3.862
"Dec. 27, 2019",3.872
"Dec. 26, 2019",3.866
"Dec. 24, 2019",3.865
"Dec. 23, 2019",3.849
"Dec. 20, 2019",3.878
"Dec. 19, 2019",3.866
"Dec. 18, 2019",3.869
"Dec. 17, 2019",3.853
"Dec. 16, 2019",3.859
"Dec. 13, 2019",3.844
"Dec. 12, 2019",3.819
"Dec. 11, 2019",3.842
"Dec. 10, 2019",3.832
"Dec. 9, 2019",3.842
"Dec. 6, 2019",3.84
"Dec. 5, 2019",3.846
"Dec. 4, 2019",3.840
"Dec. 3, 2019",3.819
"Dec. 2, 2019",3.802
"Nov. 29, 2019",3.809
"Nov. 27, 2019",3.819
"Nov. 26, 2019",3.810
"Nov. 25, 2019",3.791
"Nov. 22, 2019",3.797
"Nov. 21, 2019",3.800
"Nov. 20, 2019",3.821
"Nov. 19, 2019",3.805
"Nov. 18, 2019",3.818
"Nov. 15, 2019",3.815
