date,forward_pe_ratio
"June 13, 2019",4.681
"June 12, 2019",4.668
"June 11, 2019",4.888
"June 10, 2019",5.060
"June 7, 2019",5.236
"June 6, 2019",5.367
"June 5, 2019",5.310
"June 4, 2019",4.796
"June 3, 2019",4.578
"May 31, 2019",4.376
"May 30, 2019",4.550
"May 29, 2019",4.384
"May 28, 2019",4.538
"May 24, 2019",4.819
"May 23, 2019",4.86
"May 22, 2019",4.863
"May 21, 2019",4.722
"May 20, 2019",4.525
"May 17, 2019",4.356
"May 16, 2019",4.650
"May 15, 2019",4.622
"May 14, 2019",4.699
"May 13, 2019",4.666
"May 10, 2019",4.760
"May 9, 2019",4.952
"May 8, 2019",5.185
"May 7, 2019",5.374
"May 6, 2019",5.461
"May 3, 2019",5.500
"May 2, 2019",5.364
"May 1, 2019",5.554
"April 30, 2019",5.763
"April 29, 2019",5.994
"April 26, 2019",5.991
"April 25, 2019",5.909
"April 24, 2019",5.868
"April 23, 2019",5.51
"April 22, 2019",5.477
"April 18, 2019",5.374
"April 17, 2019",5.592
"April 16, 2019",5.697
"April 15, 2019",6.070
"April 12, 2019",5.907
"April 11, 2019",4.896
"April 10, 2019",4.829
"April 9, 2019",4.816
"April 8, 2019",5.037
"April 5, 2019",4.957
"April 4, 2019",4.827
"April 3, 2019",4.727
"April 2, 2019",4.520
"April 1, 2019",4.609
"March 31, 2019",
"March 29, 2019",4.555
"March 28, 2019",4.415
"March 27, 2019",4.525
"March 26, 2019",4.594
"March 25, 2019",4.660
"March 22, 2019",4.97
"March 21, 2019",4.875
"March 20, 2019",4.883
"March 19, 2019",4.880
"March 18, 2019",4.973
"March 15, 2019",5.029
"March 14, 2019",4.993
"March 13, 2019",4.980
"March 12, 2019",4.919
"March 11, 2019",4.960
"March 8, 2019",4.962
"March 7, 2019",4.880
"March 6, 2019",4.699
"March 5, 2019",4.686
"March 4, 2019",4.619
"March 1, 2019",4.584
"Feb. 28, 2019",4.358
"Feb. 27, 2019",4.555
"Feb. 26, 2019",4.740
"Feb. 25, 2019",4.773
"Feb. 22, 2019",4.804
"Feb. 21, 2019",4.965
"Feb. 20, 2019",4.660
"Feb. 19, 2019",4.540
"Feb. 15, 2019",3.962
"Feb. 14, 2019",3.959
"Feb. 13, 2019",3.893
"Feb. 12, 2019",3.949
"Feb. 11, 2019",3.667
"Feb. 8, 2019",3.634
"Feb. 7, 2019",3.598
"Feb. 6, 2019",3.498
"Feb. 5, 2019",3.603
"Feb. 4, 2019",3.401
"Feb. 1, 2019",3.348
"Jan. 31, 2019",3.327
"Jan. 30, 2019",3.498
"Jan. 29, 2019",3.580
"Jan. 28, 2019",3.074
"Jan. 25, 2019",3.012
"Jan. 24, 2019",3.570
"Jan. 23, 2019",2.045
"Jan. 22, 2019",1.971
"Jan. 18, 2019",1.850
"Jan. 17, 2019",1.628
"Jan. 16, 2019",1.799
"Jan. 15, 2019",1.768
"Jan. 14, 2019",2.145
"Jan. 11, 2019",4.502
"Jan. 10, 2019",4.545
"Jan. 9, 2019",4.563
"Jan. 8, 2019",4.494
"Jan. 7, 2019",4.850
"Jan. 4, 2019",6.244
"Jan. 3, 2019",6.129
"Jan. 2, 2019",6.091
"Dec. 31, 2018",6.078
