date,eps_est_0q
"March 13, 2020",0.915
"March 12, 2020",0.915
"Feb. 18, 2020",0.9227
"Jan. 27, 2020",0.9202
"Jan. 25, 2020",0.9602
"Jan. 15, 2020",0.8877
"Dec. 31, 2019",0.6542
"Dec. 16, 2019",0.7007
"Nov. 8, 2019",0.6982
"Oct. 24, 2019",0.7341
"Oct. 22, 2019",0.7547
"Oct. 18, 2019",0.7515
"Oct. 17, 2019",0.7658
"Oct. 8, 2019",0.7839
"Oct. 1, 2019",0.7827
"Sept. 30, 2019",1.004
"Sept. 13, 2019",0.9353
"Aug. 16, 2019",0.9378
"Aug. 15, 2019",0.9434
"Aug. 14, 2019",0.9345
"Aug. 13, 2019",1.001
"Aug. 12, 2019",1.015
"July 25, 2019",1.007
"July 19, 2019",1.018
"July 17, 2019",1.020
"July 16, 2019",1.020
"July 15, 2019",1.037
"July 12, 2019",1.039
"July 9, 2019",1.026
"June 30, 2019",0.9944
"June 18, 2019",0.9952
"June 17, 2019",1.005
"June 14, 2019",1.006
"June 7, 2019",1.013
"June 6, 2019",1.017
"May 4, 2019",1.032
"May 3, 2019",1.126
"April 23, 2019",1.038
"April 18, 2019",1.050
"April 17, 2019",1.063
"March 31, 2019",0.8755
"March 20, 2019",0.877
"March 19, 2019",0.8953
"March 11, 2019",0.8964
"March 7, 2019",0.9137
"March 6, 2019",0.909
"March 5, 2019",0.8801
"March 4, 2019",0.8751
"March 2, 2019",0.9159
"Feb. 26, 2019",0.9202
"Feb. 20, 2019",0.9202
"Feb. 15, 2019",0.895
"Jan. 29, 2019",0.8591
"Jan. 17, 2019",0.875
"Jan. 15, 2019",0.8691
"Jan. 14, 2019",0.8898
"Jan. 11, 2019",0.8898
"Jan. 7, 2019",0.8927
"Jan. 4, 2019",0.9341
"Dec. 31, 2018",0.632
"Dec. 14, 2018",0.6047
"Nov. 16, 2018",0.5967
"Nov. 13, 2018",0.5998
"Nov. 7, 2018",0.5993
"Nov. 6, 2018",0.5892
"Nov. 5, 2018",0.63
"Oct. 19, 2018",0.6009
"Oct. 18, 2018",0.6136
"Oct. 15, 2018",0.6181
"Oct. 9, 2018",0.636
"Oct. 6, 2018",0.6386
"Oct. 4, 2018",0.6201
"Sept. 30, 2018",1.140
"Sept. 11, 2018",1.135
"Sept. 6, 2018",1.142
"Sept. 4, 2018",1.145
"Aug. 1, 2018",1.092
"July 27, 2018",1.116
"July 26, 2018",1.160
"July 23, 2018",1.170
"July 17, 2018",1.152
"July 13, 2018",1.145
"July 11, 2018",1.137
"June 30, 2018",0.9376
"June 22, 2018",0.9236
"June 21, 2018",0.9232
"June 13, 2018",0.9236
"June 7, 2018",0.9236
"June 1, 2018",0.9227
"May 29, 2018",0.9227
"May 10, 2018",0.9249
"May 9, 2018",0.9244
"May 4, 2018",0.9331
"April 23, 2018",0.9008
"April 19, 2018",0.9008
"April 18, 2018",0.9025
"April 13, 2018",0.9025
"April 10, 2018",0.8839
"March 31, 2018",1.040
"Feb. 28, 2018",1.006
"Feb. 21, 2018",1.006
"Feb. 20, 2018",0.9955
"Feb. 13, 2018",0.9955
"Feb. 12, 2018",0.9955
"Feb. 9, 2018",1.050
"Feb. 2, 2018",0.9424
"Feb. 1, 2018",0.9125
"Jan. 2, 2018",0.9129
