date,ev_ebitda
"Dec. 28, 2018",8.741
"Dec. 27, 2018",8.699
"Dec. 26, 2018",8.660
"Dec. 24, 2018",8.634
"Dec. 21, 2018",8.577
"Dec. 20, 2018",8.735
"Dec. 19, 2018",8.721
"Dec. 18, 2018",8.616
"Dec. 17, 2018",8.820
"Dec. 14, 2018",9.045
"Dec. 13, 2018",9.117
"Dec. 12, 2018",9.100
"Dec. 11, 2018",9.052
"Dec. 10, 2018",9.028
"Dec. 7, 2018",9.014
"Dec. 6, 2018",9.048
"Dec. 4, 2018",9.152
"Dec. 3, 2018",9.203
"Nov. 30, 2018",9.098
"Nov. 29, 2018",9.153
"Nov. 28, 2018",9.254
"Nov. 27, 2018",9.183
"Nov. 26, 2018",8.918
"Nov. 23, 2018",8.734
"Nov. 21, 2018",8.800
"Nov. 20, 2018",8.686
"Nov. 19, 2018",8.650
"Nov. 16, 2018",8.814
"Nov. 15, 2018",7.858
"Nov. 14, 2018",8.985
"Nov. 13, 2018",10.01
"Nov. 12, 2018",10.05
"Nov. 9, 2018",11.04
"Nov. 8, 2018",12.18
"Nov. 7, 2018",12.32
"Nov. 6, 2018",12.29
"Nov. 5, 2018",12.31
"Nov. 2, 2018",12.12
"Nov. 1, 2018",12.09
"Oct. 31, 2018",12.03
"Oct. 30, 2018",12.05
"Oct. 29, 2018",12.03
"Oct. 26, 2018",11.96
"Oct. 25, 2018",12.11
"Oct. 24, 2018",12.07
"Oct. 23, 2018",12.08
"Oct. 22, 2018",12.15
"Oct. 19, 2018",12.30
"Oct. 18, 2018",12.22
"Oct. 17, 2018",12.32
"Oct. 16, 2018",12.30
"Oct. 15, 2018",12.16
"Oct. 12, 2018",12.08
"Oct. 11, 2018",11.99
"Oct. 10, 2018",12.13
"Oct. 9, 2018",12.26
"Oct. 8, 2018",12.17
"Oct. 5, 2018",12.18
"Oct. 4, 2018",12.04
"Oct. 3, 2018",12.07
"Oct. 2, 2018",12.10
"Oct. 1, 2018",11.88
"Sept. 30, 2018",11.90
"Sept. 28, 2018",11.62
"Sept. 27, 2018",11.52
"Sept. 26, 2018",11.50
"Sept. 25, 2018",11.60
"Sept. 24, 2018",11.66
"Sept. 21, 2018",11.73
"Sept. 20, 2018",11.75
"Sept. 19, 2018",11.72
"Sept. 18, 2018",11.79
"Sept. 17, 2018",11.74
"Sept. 14, 2018",11.76
"Sept. 13, 2018",11.69
"Sept. 12, 2018",11.61
"Sept. 11, 2018",11.66
"Sept. 10, 2018",11.66
"Sept. 7, 2018",11.59
"Sept. 6, 2018",11.56
"Sept. 5, 2018",11.76
"Sept. 4, 2018",11.76
"Aug. 31, 2018",11.65
"Aug. 30, 2018",11.76
"Aug. 29, 2018",11.75
"Aug. 28, 2018",11.58
"Aug. 27, 2018",11.29
"Aug. 24, 2018",11.17
"Aug. 23, 2018",11.34
"Aug. 22, 2018",11.42
"Aug. 21, 2018",11.44
"Aug. 20, 2018",11.45
"Aug. 17, 2018",11.52
"Aug. 16, 2018",11.45
"Aug. 15, 2018",11.27
"Aug. 14, 2018",11.18
"Aug. 13, 2018",11.17
"Aug. 10, 2018",11.15
"Aug. 9, 2018",11.33
"Aug. 8, 2018",11.35
"Aug. 7, 2018",11.29
"Aug. 6, 2018",11.42
"Aug. 3, 2018",11.19
"Aug. 2, 2018",11.10
"Aug. 1, 2018",11.13
"July 31, 2018",11.21
"July 30, 2018",11.23
"July 27, 2018",11.27
"July 26, 2018",11.44
"July 25, 2018",11.20
"July 24, 2018",11.13
"July 23, 2018",10.99
"July 20, 2018",10.98
"July 19, 2018",11.10
"July 18, 2018",11.08
"July 17, 2018",11.14
"July 16, 2018",11.21
"July 13, 2018",11.24
"July 12, 2018",11.29
"July 11, 2018",11.29
"July 10, 2018",11.30
"July 9, 2018",11.49
"July 6, 2018",11.48
"July 5, 2018",11.37
"July 3, 2018",11.34
"July 2, 2018",11.30
"June 30, 2018",11.14
"June 29, 2018",7.089
"June 28, 2018",7.103
"June 27, 2018",7.081
"June 26, 2018",7.095
"June 25, 2018",7.065
"June 22, 2018",7.122
"June 21, 2018",6.907
"June 20, 2018",6.860
"June 19, 2018",6.85
"June 18, 2018",6.841
"June 15, 2018",6.878
"June 14, 2018",6.85
"June 13, 2018",6.804
"June 12, 2018",6.796
"June 11, 2018",6.838
"June 8, 2018",6.990
"June 7, 2018",7.010
"June 6, 2018",6.963
"June 5, 2018",7.037
"June 4, 2018",7.039
"June 1, 2018",7.063
"May 31, 2018",7.158
"May 30, 2018",7.137
"May 29, 2018",7.070
"May 25, 2018",7.277
"May 24, 2018",7.203
"May 23, 2018",7.205
"May 22, 2018",7.185
"May 21, 2018",7.148
"May 18, 2018",7.109
"May 17, 2018",7.059
"May 16, 2018",7.091
"May 15, 2018",7.124
"May 14, 2018",7.149
"May 11, 2018",7.157
"May 10, 2018",7.163
"May 9, 2018",7.092
"May 8, 2018",7.108
"May 7, 2018",7.274
"May 4, 2018",7.297
"May 3, 2018",7.251
"May 2, 2018",7.386
"May 1, 2018",7.422
"April 30, 2018",7.406
"April 27, 2018",7.454
"April 26, 2018",7.424
"April 25, 2018",7.428
"April 24, 2018",7.424
"April 23, 2018",7.356
"April 20, 2018",7.370
"April 19, 2018",7.439
"April 18, 2018",7.434
"April 17, 2018",7.466
"April 16, 2018",7.357
"April 13, 2018",7.335
"April 12, 2018",7.271
"April 11, 2018",7.287
"April 10, 2018",7.228
"April 9, 2018",7.254
"April 6, 2018",7.212
"April 5, 2018",7.218
"April 4, 2018",7.167
"April 3, 2018",7.186
"April 2, 2018",7.155
"March 31, 2018",7.209
"March 29, 2018",7.035
"March 28, 2018",6.974
"March 27, 2018",7.036
"March 26, 2018",6.942
"March 23, 2018",6.960
"March 22, 2018",7.045
"March 21, 2018",6.943
"March 20, 2018",6.986
"March 19, 2018",7.076
"March 16, 2018",7.128
"March 15, 2018",7.049
"March 14, 2018",7.049
"March 13, 2018",7.130
"March 12, 2018",6.896
"March 9, 2018",6.862
"March 8, 2018",6.836
"March 7, 2018",6.783
"March 6, 2018",6.896
"March 5, 2018",6.855
"March 2, 2018",6.748
"March 1, 2018",6.795
"Feb. 28, 2018",6.780
"Feb. 27, 2018",6.705
"Feb. 26, 2018",6.778
"Feb. 23, 2018",6.785
"Feb. 22, 2018",6.693
"Feb. 21, 2018",6.667
"Feb. 20, 2018",6.686
"Feb. 16, 2018",6.720
"Feb. 15, 2018",6.682
"Feb. 14, 2018",6.605
"Feb. 13, 2018",6.671
"Feb. 12, 2018",6.628
"Feb. 9, 2018",6.561
"Feb. 8, 2018",6.532
"Feb. 7, 2018",6.640
"Feb. 6, 2018",6.673
"Feb. 5, 2018",6.712
"Feb. 2, 2018",6.811
"Feb. 1, 2018",6.909
"Jan. 31, 2018",6.896
"Jan. 30, 2018",6.856
"Jan. 29, 2018",6.943
"Jan. 26, 2018",6.992
"Jan. 25, 2018",6.988
"Jan. 24, 2018",7.004
"Jan. 23, 2018",7.018
"Jan. 22, 2018",7.027
"Jan. 19, 2018",7.066
"Jan. 18, 2018",7.076
"Jan. 17, 2018",7.050
"Jan. 16, 2018",7.034
"Jan. 12, 2018",7.016
"Jan. 11, 2018",7.022
"Jan. 10, 2018",7.080
"Jan. 9, 2018",7.105
"Jan. 8, 2018",7.139
"Jan. 5, 2018",7.057
"Jan. 4, 2018",6.990
