date,forward_pe_ratio_1y
"March 19, 2020",2.455
"March 18, 2020",2.256
"March 17, 2020",2.861
"March 16, 2020",2.778
"March 13, 2020",3.168
"March 12, 2020",2.812
"March 11, 2020",3.721
"March 10, 2020",4.295
"March 9, 2020",3.900
"March 6, 2020",4.410
"March 5, 2020",4.66
"March 4, 2020",4.675
"March 3, 2020",4.576
"March 2, 2020",4.651
"Feb. 28, 2020",4.790
"Feb. 27, 2020",5.046
"Feb. 26, 2020",5.167
"Feb. 25, 2020",5.429
"Feb. 24, 2020",5.330
"Feb. 21, 2020",5.538
"Feb. 20, 2020",5.516
"Feb. 19, 2020",5.411
"Feb. 18, 2020",4.972
"Feb. 14, 2020",5.006
"Feb. 13, 2020",5.179
"Feb. 12, 2020",5.213
"Feb. 11, 2020",5.531
"Feb. 10, 2020",5.572
"Feb. 7, 2020",5.361
"Feb. 6, 2020",5.204
"Feb. 5, 2020",5.219
"Feb. 4, 2020",5.176
"Feb. 3, 2020",5.337
"Jan. 31, 2020",4.700
"Jan. 30, 2020",4.607
"Jan. 29, 2020",4.651
"Jan. 28, 2020",4.620
"Jan. 27, 2020",4.339
"Jan. 24, 2020",4.410
"Jan. 23, 2020",4.243
"Jan. 22, 2020",3.875
"Jan. 21, 2020",4.088
"Jan. 17, 2020",4.042
"Jan. 16, 2020",3.903
"Jan. 15, 2020",3.94
"Jan. 14, 2020",3.684
"Jan. 13, 2020",3.421
"Jan. 10, 2020",3.152
"Jan. 9, 2020",3.170
"Jan. 8, 2020",3.279
"Jan. 7, 2020",3.269
"Jan. 6, 2020",3.208
"Jan. 3, 2020",3.266
"Jan. 2, 2020",3.353
"Dec. 31, 2019",3.359
"Dec. 30, 2019",3.103
"Dec. 27, 2019",3.000
"Dec. 26, 2019",3.120
"Dec. 24, 2019",3.146
"Dec. 23, 2019",3.143
"Dec. 20, 2019",3.158
"Dec. 19, 2019",3.138
"Dec. 18, 2019",3.250
"Dec. 17, 2019",3.135
"Dec. 16, 2019",2.778
"Dec. 13, 2019",3.229
"Dec. 12, 2019",3.367
"Dec. 11, 2019",3.488
"Dec. 10, 2019",3.540
"Dec. 9, 2019",3.212
"Dec. 6, 2019",2.773
"Dec. 5, 2019",2.81
"Dec. 4, 2019",2.721
"Dec. 3, 2019",2.448
"Dec. 2, 2019",2.258
"Nov. 29, 2019",2.143
"Nov. 27, 2019",2.169
"Nov. 26, 2019",2.146
"Nov. 25, 2019",2.126
"Nov. 22, 2019",2.100
"Nov. 21, 2019",2.014
"Nov. 20, 2019",2.054
"Nov. 19, 2019",1.965
"Nov. 18, 2019",2.037
"Nov. 15, 2019",2.132
"Nov. 14, 2019",1.925
"Nov. 13, 2019",1.988
"Nov. 12, 2019",2.028
"Nov. 11, 2019",1.799
"Nov. 8, 2019",1.862
"Nov. 7, 2019",1.730
"Nov. 6, 2019",1.988
"Nov. 5, 2019",2.298
"Nov. 4, 2019",2.089
"Nov. 1, 2019",1.847
"Oct. 31, 2019",1.773
"Oct. 30, 2019",1.764
"Oct. 29, 2019",1.445
"Oct. 28, 2019",1.092
"Oct. 25, 2019",1.437
"Oct. 24, 2019",2.069
"Oct. 23, 2019",2.356
"Oct. 22, 2019",2.327
"Oct. 21, 2019",2.31
"Oct. 18, 2019",2.230
"Oct. 17, 2019",2.250
"Oct. 16, 2019",2.264
"Oct. 15, 2019",2.215
"Oct. 14, 2019",2.204
"Oct. 11, 2019",2.304
"Oct. 10, 2019",2.238
"Oct. 9, 2019",3.155
"Oct. 8, 2019",3.132
"Oct. 7, 2019",3.304
"Oct. 4, 2019",3.123
"Oct. 3, 2019",2.744
"Oct. 2, 2019",2.574
"Oct. 1, 2019",2.844
"Sept. 30, 2019",2.873
"Sept. 27, 2019",2.908
"Sept. 26, 2019",3.074
"Sept. 25, 2019",3.094
"Sept. 24, 2019",3.140
"Sept. 23, 2019",3.316
"Sept. 20, 2019",3.336
"Sept. 19, 2019",3.505
"Sept. 18, 2019",3.376
"Sept. 17, 2019",3.206
"Sept. 16, 2019",3.163
"Sept. 13, 2019",3.212
"Sept. 12, 2019",2.902
"Sept. 11, 2019",3.068
"Sept. 10, 2019",3.132
"Sept. 9, 2019",3.215
"Sept. 6, 2019",2.928
"Sept. 5, 2019",3.034
"Sept. 4, 2019",3.071
"Sept. 3, 2019",3.037
"Aug. 30, 2019",3.002
"Aug. 29, 2019",2.997
"Aug. 28, 2019",3.109
"Aug. 27, 2019",3.224
"Aug. 26, 2019",3.390
"Aug. 23, 2019",3.172
"Aug. 22, 2019",3.356
"Aug. 21, 2019",3.520
"Aug. 20, 2019",3.350
"Aug. 19, 2019",3.066
"Aug. 16, 2019",4.103
"Aug. 15, 2019",4.134
"Aug. 14, 2019",4.577
"Aug. 13, 2019",4.87
"Aug. 12, 2019",4.813
"Aug. 9, 2019",5.206
"Aug. 8, 2019",5.318
"Aug. 7, 2019",5.218
"Aug. 6, 2019",5.238
"Aug. 5, 2019",5.157
"Aug. 2, 2019",5.344
"Aug. 1, 2019",5.186
"July 31, 2019",5.209
"July 30, 2019",5.172
"July 29, 2019",5.252
"July 26, 2019",5.373
"July 25, 2019",5.272
"July 24, 2019",5.427
"July 23, 2019",5.427
"July 22, 2019",5.071
"July 19, 2019",5.111
"July 18, 2019",5.304
"July 17, 2019",5.301
"July 16, 2019",5.209
"July 15, 2019",5.097
"July 12, 2019",5.574
"July 11, 2019",5.876
"July 10, 2019",6.149
"July 9, 2019",6.289
"July 8, 2019",6.243
"July 5, 2019",6.261
"July 3, 2019",6.427
"July 2, 2019",6.436
"July 1, 2019",6.709
"June 30, 2019",
"June 28, 2019",6.585
"June 27, 2019",6.881
"June 26, 2019",6.240
"June 25, 2019",6.206
"June 24, 2019",6.226
"June 21, 2019",6.597
"June 20, 2019",6.772
"June 19, 2019",5.899
"June 18, 2019",5.499
"June 17, 2019",5.424
"June 14, 2019",5.310
"June 13, 2019",5.255
"June 12, 2019",5.241
"June 11, 2019",5.488
"June 10, 2019",5.680
"June 7, 2019",5.878
"June 6, 2019",6.025
"June 5, 2019",5.962
"June 4, 2019",5.384
"June 3, 2019",5.140
"May 31, 2019",4.913
"May 30, 2019",5.108
"May 29, 2019",4.922
"May 28, 2019",5.094
"May 24, 2019",5.410
"May 23, 2019",5.456
"May 22, 2019",5.459
"May 21, 2019",5.301
"May 20, 2019",5.080
"May 17, 2019",4.890
