date,price_target_upside
"May 30, 2019",16.81%
"May 29, 2019",21.24%
"May 28, 2019",17.14%
"May 24, 2019",10.30%
"May 23, 2019",9.37%
"May 22, 2019",9.31%
"May 21, 2019",12.57%
"May 20, 2019",17.47%
"May 17, 2019",22.03%
"May 16, 2019",14.31%
"May 15, 2019",15.00%
"May 14, 2019",13.12%
"May 13, 2019",13.93%
"May 10, 2019",11.66%
"May 9, 2019",7.33%
"May 8, 2019",2.51%
"May 7, 2019",-1.10%
"May 6, 2019",-2.67%
"May 3, 2019",-3.35%
"May 2, 2019",-0.91%
"May 1, 2019",-4.29%
"April 30, 2019",-7.77%
"April 29, 2019",-11.32%
"April 26, 2019",-11.28%
"April 25, 2019",-10.05%
"April 24, 2019",-9.42%
"April 23, 2019",-3.53%
"April 22, 2019",-2.95%
"April 18, 2019",-1.10%
"April 17, 2019",-4.95%
"April 16, 2019",-7.73%
"April 15, 2019",-13.41%
"April 12, 2019",-13.34%
"April 11, 2019",4.55%
"April 10, 2019",4.36%
"April 9, 2019",4.64%
"April 8, 2019",0.06%
"April 5, 2019",0.47%
"April 4, 2019",3.19%
"April 3, 2019",5.37%
"April 2, 2019",10.20%
"April 1, 2019",8.06%
"March 29, 2019",9.33%
"March 28, 2019",12.82%
"March 27, 2019",10.08%
"March 26, 2019",8.42%
"March 25, 2019",6.87%
"March 22, 2019",0.21%
"March 21, 2019",2.16%
"March 20, 2019",2.00%
"March 19, 2019",-3.19%
"March 18, 2019",-6.57%
"March 15, 2019",-7.61%
"March 14, 2019",-6.95%
"March 13, 2019",-6.71%
"March 12, 2019",-5.55%
"March 11, 2019",-6.33%
"March 8, 2019",-8.76%
"March 7, 2019",-7.22%
"March 6, 2019",-4.89%
"March 5, 2019",-4.63%
"March 4, 2019",-3.26%
"March 1, 2019",-4.65%
"Feb. 28, 2019",-0.18%
"Feb. 27, 2019",-4.49%
"Feb. 26, 2019",-8.21%
"Feb. 25, 2019",-8.85%
"Feb. 22, 2019",-9.43%
"Feb. 21, 2019",-12.37%
"Feb. 20, 2019",-6.64%
"Feb. 19, 2019",-13.71%
"Feb. 15, 2019",-1.11%
"Feb. 14, 2019",-1.05%
"Feb. 13, 2019",0.64%
"Feb. 12, 2019",-1.29%
"Feb. 11, 2019",6.29%
"Feb. 8, 2019",1.84%
"Feb. 7, 2019",2.86%
"Feb. 6, 2019",5.79%
"Feb. 5, 2019",1.07%
"Feb. 4, 2019",7.08%
"Feb. 1, 2019",8.80%
"Jan. 31, 2019",9.47%
"Jan. 30, 2019",4.10%
"Jan. 29, 2019",1.72%
"Jan. 28, 2019",25.49%
"Jan. 25, 2019",28.05%
"Jan. 24, 2019",-2.20%
"Jan. 23, 2019",70.75%
"Jan. 22, 2019",77.18%
"Jan. 18, 2019",88.70%
"Jan. 17, 2019",169.5%
"Jan. 16, 2019",177.4%
"Jan. 15, 2019",187.4%
"Jan. 14, 2019",225.6%
"Jan. 11, 2019",87.25%
"Jan. 10, 2019",90.03%
"Jan. 9, 2019",93.14%
"Jan. 8, 2019",103.9%
"Jan. 7, 2019",91.62%
"Jan. 4, 2019",52.15%
"Jan. 3, 2019",61.27%
"Jan. 2, 2019",62.29%
"Dec. 31, 2018",62.63%
"Dec. 28, 2018",61.68%
"Dec. 27, 2018",63.67%
"Dec. 26, 2018",65.56%
"Dec. 24, 2018",66.85%
"Dec. 21, 2018",70.05%
"Dec. 20, 2018",62.21%
"Dec. 19, 2018",62.89%
"Dec. 18, 2018",68.06%
"Dec. 17, 2018",58.30%
"Dec. 14, 2018",48.74%
"Dec. 13, 2018",45.94%
"Dec. 12, 2018",46.60%
"Dec. 11, 2018",48.94%
"Dec. 10, 2018",49.91%
"Dec. 7, 2018",53.64%
"Dec. 6, 2018",52.23%
"Dec. 4, 2018",48.13%
"Dec. 3, 2018",46.39%
"Nov. 30, 2018",50.92%
"Nov. 29, 2018",48.78%
"Nov. 28, 2018",44.98%
"Nov. 27, 2018",47.62%
"Nov. 26, 2018",58.49%
"Nov. 23, 2018",69.51%
"Nov. 21, 2018",66.30%
"Nov. 20, 2018",71.89%
"Nov. 19, 2018",73.74%
"Nov. 16, 2018",73.10%
"Nov. 15, 2018",161.3%
"Nov. 14, 2018",102.5%
"Nov. 13, 2018",62.70%
"Nov. 12, 2018",63.56%
"Nov. 9, 2018",36.01%
"Nov. 8, 2018",13.46%
"Nov. 7, 2018",11.14%
"Nov. 6, 2018",11.28%
"Nov. 5, 2018",9.53%
"Nov. 2, 2018",12.46%
"Nov. 1, 2018",13.08%
"Oct. 31, 2018",13.98%
"Oct. 30, 2018",13.69%
"Oct. 29, 2018",14.05%
"Oct. 26, 2018",15.26%
"Oct. 25, 2018",12.63%
"Oct. 24, 2018",12.94%
"Oct. 23, 2018",12.82%
"Oct. 22, 2018",11.66%
"Oct. 19, 2018",8.98%
"Oct. 18, 2018",10.23%
"Oct. 17, 2018",8.61%
"Oct. 16, 2018",8.99%
"Oct. 15, 2018",11.15%
"Oct. 12, 2018",12.50%
"Oct. 11, 2018",14.06%
"Oct. 10, 2018",11.60%
"Oct. 9, 2018",9.53%
"Oct. 8, 2018",9.99%
"Oct. 5, 2018",9.55%
"Oct. 4, 2018",11.79%
"Oct. 3, 2018",11.29%
"Oct. 2, 2018",10.77%
"Oct. 1, 2018",14.52%
"Sept. 28, 2018",14.17%
"Sept. 27, 2018",16.04%
"Sept. 26, 2018",16.32%
"Sept. 25, 2018",14.59%
"Sept. 24, 2018",13.50%
"Sept. 21, 2018",12.27%
"Sept. 20, 2018",12.08%
"Sept. 19, 2018",12.58%
"Sept. 18, 2018",11.42%
"Sept. 17, 2018",12.32%
"Sept. 14, 2018",10.96%
"Sept. 13, 2018",12.03%
"Sept. 12, 2018",13.27%
"Sept. 11, 2018",12.34%
"Sept. 10, 2018",11.92%
"Sept. 7, 2018",13.07%
"Sept. 6, 2018",13.44%
"Sept. 5, 2018",9.57%
"Sept. 4, 2018",9.55%
"Aug. 31, 2018",10.17%
"Aug. 30, 2018",8.20%
"Aug. 29, 2018",8.48%
"Aug. 28, 2018",9.34%
"Aug. 27, 2018",14.51%
"Aug. 24, 2018",16.65%
"Aug. 23, 2018",13.60%
"Aug. 22, 2018",11.97%
"Aug. 21, 2018",11.72%
"Aug. 20, 2018",11.52%
"Aug. 17, 2018",10.36%
"Aug. 16, 2018",11.49%
"Aug. 15, 2018",14.88%
"Aug. 14, 2018",16.57%
"Aug. 13, 2018",16.70%
"Aug. 10, 2018",17.03%
"Aug. 9, 2018",13.75%
"Aug. 8, 2018",13.26%
"Aug. 7, 2018",14.38%
"Aug. 6, 2018",12.02%
"Aug. 3, 2018",14.50%
"Aug. 2, 2018",16.26%
"Aug. 1, 2018",15.71%
"July 31, 2018",14.03%
"July 30, 2018",13.66%
"July 27, 2018",12.98%
"July 26, 2018",8.22%
"July 25, 2018",12.53%
"July 24, 2018",13.85%
"July 23, 2018",16.48%
"July 20, 2018",17.34%
"July 19, 2018",15.36%
"July 18, 2018",16.72%
"July 17, 2018",15.54%
"July 16, 2018",14.28%
"July 13, 2018",13.68%
"July 12, 2018",11.94%
"July 11, 2018",11.97%
"July 10, 2018",11.65%
"July 9, 2018",8.26%
"July 6, 2018",6.89%
"July 5, 2018",8.95%
"July 3, 2018",9.47%
"July 2, 2018",10.04%
"June 29, 2018",12.63%
"June 28, 2018",12.23%
"June 27, 2018",12.86%
"June 26, 2018",12.47%
"June 25, 2018",13.34%
"June 22, 2018",11.68%
"June 21, 2018",18.27%
"June 20, 2018",20.00%
"June 19, 2018",20.33%
"June 18, 2018",20.63%
"June 15, 2018",19.90%
"June 14, 2018",20.83%
"June 13, 2018",22.40%
"June 12, 2018",23.87%
"June 11, 2018",22.40%
"June 8, 2018",17.73%
"June 7, 2018",17.11%
"June 6, 2018",19.08%
"June 5, 2018",16.72%
"June 4, 2018",16.67%
"June 1, 2018",15.92%
"May 31, 2018",12.78%
"May 30, 2018",13.41%
"May 29, 2018",16.20%
"May 25, 2018",10.46%
"May 24, 2018",12.56%
"May 23, 2018",12.50%
"May 22, 2018",13.07%
"May 21, 2018",14.17%
"May 18, 2018",15.32%
"May 17, 2018",16.85%
"May 16, 2018",15.86%
"May 15, 2018",14.86%
"May 14, 2018",14.27%
"May 11, 2018",14.04%
"May 10, 2018",13.88%
"May 9, 2018",15.99%
"May 8, 2018",15.66%
"May 7, 2018",10.86%
"May 4, 2018",10.22%
"May 3, 2018",11.19%
"May 2, 2018",7.55%
"May 1, 2018",6.62%
"April 30, 2018",7.01%
"April 27, 2018",5.80%
"April 26, 2018",7.58%
"April 25, 2018",7.47%
"April 24, 2018",7.56%
"April 23, 2018",9.14%
"April 20, 2018",8.61%
"April 19, 2018",6.38%
"April 18, 2018",6.49%
"April 17, 2018",5.70%
"April 16, 2018",8.50%
"April 13, 2018",9.10%
"April 12, 2018",10.24%
"April 11, 2018",9.82%
"April 10, 2018",11.44%
"April 9, 2018",10.59%
"April 6, 2018",11.74%
"April 5, 2018",11.59%
"April 4, 2018",13.05%
"April 3, 2018",12.48%
"April 2, 2018",13.39%
"March 29, 2018",11.69%
"March 28, 2018",13.48%
"March 27, 2018",11.67%
"March 26, 2018",14.45%
"March 23, 2018",13.90%
"March 22, 2018",11.19%
"March 21, 2018",14.21%
"March 20, 2018",12.93%
"March 19, 2018",10.31%
"March 16, 2018",8.84%
"March 15, 2018",11.09%
"March 14, 2018",11.09%
"March 13, 2018",8.80%
"March 12, 2018",15.67%
"March 9, 2018",16.74%
"March 8, 2018",17.58%
"March 7, 2018",19.49%
"March 6, 2018",15.83%
"March 5, 2018",17.12%
"March 2, 2018",20.66%
"March 1, 2018",19.08%
"Feb. 28, 2018",19.57%
"Feb. 27, 2018",22.13%
"Feb. 26, 2018",19.18%
"Feb. 23, 2018",19.75%
"Feb. 22, 2018",22.89%
"Feb. 21, 2018",23.82%
"Feb. 20, 2018",24.30%
"Feb. 16, 2018",23.76%
"Feb. 15, 2018",25.13%
"Feb. 14, 2018",27.60%
"Feb. 13, 2018",25.20%
"Feb. 12, 2018",27.61%
"Feb. 9, 2018",32.23%
"Feb. 8, 2018",36.16%
"Feb. 7, 2018",31.88%
"Feb. 6, 2018",30.62%
"Feb. 5, 2018",29.20%
"Feb. 2, 2018",25.64%
"Feb. 1, 2018",22.31%
"Jan. 31, 2018",23.40%
"Jan. 30, 2018",24.72%
"Jan. 29, 2018",21.82%
"Jan. 26, 2018",20.25%
"Jan. 25, 2018",20.39%
"Jan. 24, 2018",19.87%
"Jan. 23, 2018",19.43%
"Jan. 22, 2018",20.94%
"Jan. 19, 2018",19.72%
"Jan. 18, 2018",20.71%
"Jan. 17, 2018",21.53%
"Jan. 16, 2018",24.29%
"Jan. 12, 2018",24.86%
"Jan. 11, 2018",24.69%
"Jan. 10, 2018",23.62%
"Jan. 9, 2018",22.82%
"Jan. 8, 2018",21.76%
"Jan. 5, 2018",24.34%
"Jan. 4, 2018",26.54%
"Jan. 3, 2018",25.82%
"Jan. 2, 2018",23.78%
"Dec. 29, 2017",28.42%
"Dec. 28, 2017",28.48%
"Dec. 27, 2017",28.85%
"Dec. 26, 2017",29.52%
"Dec. 22, 2017",29.17%
"Dec. 21, 2017",29.37%
"Dec. 20, 2017",18.35%
"Dec. 19, 2017",16.23%
"Dec. 18, 2017",16.73%
"Dec. 15, 2017",16.47%
"Dec. 14, 2017",17.20%
"Dec. 13, 2017",16.38%
"Dec. 12, 2017",17.11%
"Dec. 11, 2017",16.50%
"Dec. 8, 2017",17.04%
"Dec. 7, 2017",18.15%
"Dec. 6, 2017",17.93%
"Dec. 5, 2017",16.74%
"Dec. 4, 2017",16.91%
"Dec. 1, 2017",15.59%
"Nov. 30, 2017",18.26%
"Nov. 29, 2017",16.50%
"Nov. 28, 2017",17.04%
"Nov. 27, 2017",18.89%
"Nov. 24, 2017",19.18%
"Nov. 22, 2017",19.56%
"Nov. 21, 2017",19.91%
"Nov. 20, 2017",22.37%
"Nov. 17, 2017",19.31%
"Nov. 16, 2017",16.82%
"Nov. 15, 2017",15.82%
"Nov. 14, 2017",13.81%
"Nov. 13, 2017",13.63%
"Nov. 10, 2017",12.88%
"Nov. 9, 2017",14.90%
"Nov. 8, 2017",16.17%
"Nov. 7, 2017",15.20%
"Nov. 6, 2017",14.25%
"Nov. 3, 2017",14.44%
"Nov. 2, 2017",15.37%
"Nov. 1, 2017",14.18%
"Oct. 31, 2017",13.13%
"Oct. 30, 2017",14.12%
"Oct. 27, 2017",14.40%
"Oct. 26, 2017",15.19%
"Oct. 25, 2017",15.31%
"Oct. 24, 2017",14.44%
"Oct. 23, 2017",14.14%
"Oct. 20, 2017",14.33%
"Oct. 19, 2017",17.29%
"Oct. 18, 2017",18.46%
"Oct. 17, 2017",16.39%
"Oct. 16, 2017",25.67%
"Oct. 13, 2017",20.16%
"Oct. 12, 2017",9.17%
"Oct. 11, 2017",1.64%
"Oct. 10, 2017",1.58%
"Oct. 9, 2017",2.38%
"Oct. 6, 2017",2.10%
"Oct. 5, 2017",1.37%
"Oct. 4, 2017",1.18%
"Oct. 3, 2017",2.50%
"Oct. 2, 2017",2.77%
"Sept. 29, 2017",2.83%
"Sept. 28, 2017",2.89%
"Sept. 27, 2017",3.01%
"Sept. 26, 2017",1.41%
"Sept. 25, 2017",1.05%
"Sept. 22, 2017",1.62%
"Sept. 21, 2017",0.92%
"Sept. 20, 2017",1.11%
"Sept. 19, 2017",0.77%
"Sept. 18, 2017",0.24%
"Sept. 15, 2017",-0.66%
"Sept. 14, 2017",-0.39%
"Sept. 13, 2017",0.38%
"Sept. 12, 2017",-0.49%
"Sept. 11, 2017",-2.44%
"Sept. 8, 2017",-1.17%
"Sept. 7, 2017",-0.89%
"Sept. 6, 2017",0.00%
"Sept. 5, 2017",-0.22%
"Sept. 1, 2017",-0.36%
"Aug. 31, 2017",-1.14%
"Aug. 30, 2017",-0.76%
"Aug. 29, 2017",-0.97%
"Aug. 28, 2017",-1.04%
"Aug. 25, 2017",-1.07%
"Aug. 24, 2017",-0.65%
"Aug. 23, 2017",-0.82%
"Aug. 22, 2017",-0.49%
"Aug. 21, 2017",-0.03%
"Aug. 18, 2017",0.27%
"Aug. 17, 2017",0.50%
"Aug. 16, 2017",-0.33%
"Aug. 15, 2017",-0.03%
"Aug. 14, 2017",0.23%
"Aug. 11, 2017",0.45%
"Aug. 10, 2017",0.29%
"Aug. 9, 2017",0.27%
"Aug. 8, 2017",-0.07%
"Aug. 7, 2017",0.38%
"Aug. 4, 2017",0.95%
"Aug. 3, 2017",0.43%
"Aug. 2, 2017",1.19%
"Aug. 1, 2017",1.44%
"July 31, 2017",2.24%
"July 28, 2017",2.44%
"July 27, 2017",2.19%
"July 26, 2017",1.67%
"July 25, 2017",2.25%
"July 24, 2017",2.45%
"July 21, 2017",1.91%
"July 20, 2017",2.85%
"July 19, 2017",3.68%
"July 18, 2017",4.41%
"July 17, 2017",4.64%
"July 14, 2017",4.85%
"July 13, 2017",5.09%
"July 12, 2017",6.96%
"July 11, 2017",6.94%
"July 10, 2017",6.93%
"July 7, 2017",7.01%
"July 6, 2017",7.19%
"July 5, 2017",6.82%
"July 3, 2017",6.52%
"June 30, 2017",5.32%
"June 29, 2017",5.75%
"June 28, 2017",5.75%
"June 27, 2017",4.27%
"June 26, 2017",2.61%
"June 23, 2017",2.55%
"June 22, 2017",1.39%
"June 21, 2017",0.85%
"June 20, 2017",0.79%
"June 19, 2017",1.07%
"June 16, 2017",0.88%
"June 15, 2017",1.02%
"June 14, 2017",2.07%
"June 13, 2017",3.42%
"June 12, 2017",3.62%
"June 9, 2017",1.98%
"June 8, 2017",1.86%
"June 7, 2017",0.99%
"June 6, 2017",1.06%
"June 5, 2017",1.00%
"June 2, 2017",0.81%
"June 1, 2017",0.75%
"May 31, 2017",1.50%
"May 30, 2017",1.68%
"May 26, 2017",2.47%
"May 25, 2017",2.59%
"May 24, 2017",4.23%
"May 23, 2017",4.34%
"May 22, 2017",4.71%
"May 19, 2017",5.33%
"May 18, 2017",5.19%
"May 17, 2017",5.67%
"May 16, 2017",5.31%
"May 15, 2017",3.87%
"May 12, 2017",4.08%
"May 11, 2017",4.72%
"May 10, 2017",4.03%
"May 9, 2017",3.59%
"May 8, 2017",3.28%
"May 5, 2017",3.02%
"May 4, 2017",3.30%
"May 3, 2017",3.59%
"May 2, 2017",2.86%
"May 1, 2017",2.65%
"April 28, 2017",1.74%
"April 27, 2017",1.40%
"April 26, 2017",1.73%
"April 25, 2017",0.73%
"April 24, 2017",0.54%
"April 21, 2017",0.95%
"April 20, 2017",1.50%
"April 19, 2017",0.91%
"April 18, 2017",0.05%
"April 17, 2017",0.13%
"April 13, 2017",0.64%
"April 12, 2017",0.07%
"April 11, 2017",0.83%
"April 10, 2017",0.34%
"April 7, 2017",0.23%
"April 6, 2017",-0.30%
"April 5, 2017",-0.66%
"April 4, 2017",0.17%
"April 3, 2017",0.74%
"March 31, 2017",1.01%
"March 30, 2017",1.01%
"March 29, 2017",0.60%
"March 28, 2017",-0.46%
"March 27, 2017",-0.24%
"March 24, 2017",-1.22%
"March 23, 2017",-0.75%
"March 22, 2017",-0.64%
"March 21, 2017",-0.41%
"March 20, 2017",1.32%
"March 17, 2017",0.66%
"March 16, 2017",1.53%
"March 15, 2017",0.24%
"March 14, 2017",2.07%
"March 13, 2017",1.95%
"March 10, 2017",2.14%
"March 9, 2017",2.92%
"March 8, 2017",2.30%
"March 7, 2017",0.60%
"March 6, 2017",1.36%
"March 3, 2017",0.23%
"March 2, 2017",0.06%
"March 1, 2017",0.56%
"Feb. 28, 2017",-0.80%
"Feb. 27, 2017",-0.23%
"Feb. 24, 2017",-0.54%
"Feb. 23, 2017",0.85%
"Feb. 22, 2017",1.48%
"Feb. 21, 2017",1.86%
"Feb. 17, 2017",3.01%
"Feb. 16, 2017",3.62%
"Feb. 15, 2017",4.37%
"Feb. 14, 2017",3.74%
"Feb. 13, 2017",3.14%
"Feb. 10, 2017",3.69%
"Feb. 9, 2017",4.45%
"Feb. 8, 2017",3.54%
"Feb. 7, 2017",5.58%
"Feb. 6, 2017",5.92%
"Feb. 3, 2017",5.99%
"Feb. 2, 2017",5.38%
"Feb. 1, 2017",7.21%
"Jan. 31, 2017",5.48%
"Jan. 30, 2017",7.76%
"Jan. 27, 2017",7.69%
"Jan. 26, 2017",7.44%
"Jan. 25, 2017",7.30%
"Jan. 24, 2017",7.21%
"Jan. 23, 2017",7.24%
"Jan. 20, 2017",6.29%
"Jan. 19, 2017",6.74%
"Jan. 18, 2017",6.12%
"Jan. 17, 2017",5.57%
"Jan. 13, 2017",7.66%
"Jan. 12, 2017",7.50%
"Jan. 11, 2017",7.02%
"Jan. 10, 2017",8.26%
"Jan. 9, 2017",7.85%
"Jan. 6, 2017",5.92%
"Jan. 5, 2017",7.11%
"Jan. 4, 2017",7.02%
"Jan. 3, 2017",7.31%
"Dec. 30, 2016",6.60%
"Dec. 29, 2016",6.04%
"Dec. 28, 2016",7.82%
"Dec. 27, 2016",5.89%
"Dec. 23, 2016",5.87%
"Dec. 22, 2016",5.71%
"Dec. 21, 2016",5.99%
"Dec. 20, 2016",5.97%
"Dec. 19, 2016",6.51%
"Dec. 16, 2016",6.13%
"Dec. 15, 2016",7.95%
"Dec. 14, 2016",8.77%
"Dec. 13, 2016",6.81%
"Dec. 12, 2016",8.19%
"Dec. 9, 2016",8.98%
"Dec. 8, 2016",9.24%
"Dec. 7, 2016",9.96%
"Dec. 6, 2016",10.75%
"Dec. 5, 2016",10.75%
"Dec. 2, 2016",10.94%
"Dec. 1, 2016",11.99%
"Nov. 30, 2016",10.54%
"Nov. 29, 2016",7.51%
"Nov. 28, 2016",7.27%
"Nov. 25, 2016",9.89%
"Nov. 23, 2016",10.98%
"Nov. 22, 2016",9.84%
"Nov. 21, 2016",10.35%
"Nov. 18, 2016",11.82%
"Nov. 17, 2016",11.27%
"Nov. 16, 2016",11.19%
"Nov. 15, 2016",10.35%
"Nov. 14, 2016",12.37%
"Nov. 11, 2016",11.84%
"Nov. 10, 2016",11.81%
"Nov. 9, 2016",10.09%
"Nov. 8, 2016",5.46%
"Nov. 7, 2016",7.22%
"Nov. 4, 2016",10.00%
"Nov. 3, 2016",8.85%
"Nov. 2, 2016",8.74%
"Nov. 1, 2016",7.06%
"Oct. 31, 2016",5.49%
"Oct. 28, 2016",7.44%
"Oct. 27, 2016",7.96%
"Oct. 26, 2016",7.57%
"Oct. 25, 2016",7.80%
"Oct. 24, 2016",8.59%
"Oct. 21, 2016",8.95%
"Oct. 20, 2016",8.58%
"Oct. 19, 2016",8.49%
"Oct. 18, 2016",8.42%
"Oct. 17, 2016",9.47%
"Oct. 14, 2016",10.86%
"Oct. 13, 2016",9.81%
"Oct. 12, 2016",11.78%
"Oct. 11, 2016",12.71%
"Oct. 10, 2016",11.47%
"Oct. 7, 2016",12.05%
"Oct. 6, 2016",12.64%
"Oct. 5, 2016",13.14%
"Oct. 4, 2016",13.41%
"Oct. 3, 2016",10.88%
"Sept. 30, 2016",9.05%
"Sept. 29, 2016",8.01%
"Sept. 28, 2016",6.93%
